n	play	page	line_id	offset	span	line	url
927	MS_KhurbnYerusholaim	0034_31089231.xml	r2l18	10	ערענסט	שווייגט? /ערענסט/ ווי זענען זיי אהינגעקומען? אלעס מיט אמאל פערשווי-	https://app.transkribus.org/collection/2372172/doc/838368/detail/34
928	MS_KhurbnYerusholaim	0034_31089231.xml	r2l19	53	ציטערט/	נדען. ווי זענט איהר מיינע טרייע סאלדאטען. ווי? ווי? /ציטערט/ אה	https://app.transkribus.org/collection/2372172/doc/838368/detail/34
929	MS_KhurbnYerusholaim	0034_31089231.xml	r2l20	17	עס בעויויזען זיך סקאלעטען	א גערויש מ'קומט /עס בעויויזען זיך סקאלעטען/ איהר זייט עס איהר שרעקליכע	https://app.transkribus.org/collection/2372172/doc/838368/detail/34
930	MS_KhurbnYerusholaim	0035_31089232.xml	r1l8	43	צפניה מיט 4 ברודע	IICV בעגראבען /עס פֿערשווינדט שרייט פֿאלט/ צפניה מיט 4 ברודער/	https://app.transkribus.org/collection/2372172/doc/838368/detail/35
931	MS_KhurbnYerusholaim	0035_31089232.xml	r1l9	56	דערזעהט איהם/	צפניה פון דא קומט דאס יאמער געשריי, ווער זאל דאס זיין. /דערזעהט איהם/	https://app.transkribus.org/collection/2372172/doc/838368/detail/35
932	MS_KhurbnYerusholaim	0035_31089232.xml	r2l2	1	לויפט מיט'ן שווערד	/לויפט מיט'ן שווערד/ אבער ניין. די שווערד וועלכע האט געקעמפֿט	https://app.transkribus.org/collection/2372172/doc/838368/detail/35
933	MS_KhurbnYerusholaim	0035_31089232.xml	r2l10	44	לייגט/	ישמאל דא לייג איך צו אייערע פוס מיין קרוין /לייגט/ נאר איין זאך	https://app.transkribus.org/collection/2372172/doc/838368/detail/35
934	MS_KhurbnYerusholaim	0035_31089232.xml	r2l17	12	ציטערט	ישמאל אזוי! ציטערט! איהר פֿאלשע קנעכט	https://app.transkribus.org/collection/2372172/doc/838368/detail/35
935	MS_KhurbnYerusholaim	0036_31089233.xml	r2l11	23	מ'הערט זינגען פון שוהל/	אין דעם הייליגען לאנד /מ'הערט זינגען פון שוהל/	https://app.transkribus.org/collection/2372172/doc/838368/detail/36
936	MS_KhurbnYerusholaim	0036_31089233.xml	r2l13	7	קניעט	ירמיה /קניעט/ איך זעה ווידערן ציון אין פֿריהריגען גלאנץ	https://app.transkribus.org/collection/2372172/doc/838368/detail/36
937	MS_KhurbnYerusholaim	0036_31089233.xml	r2l15	21	כאהר זינגט/	מיינע ברודער /אלע אב כאהר זינגט/	https://app.transkribus.org/collection/2372172/doc/838368/detail/36
938	MS_TissaEssler	0004_34506383.xml	region_1643559549718_291l17	1	מיין שלעפט אסתרן אריין אין מיטען זינגען זינגט מיט)	(מיין שלעפט אסתרן אריין אין מיטען זינגען זינגט מיט)	https://app.transkribus.org/collection/2372172/doc/905289/detail/4
939	MS_TissaEssler	0005_34506386.xml	TextRegion_1643559890454_427l1	7	(אסתר רייסט זיך אויס פון זייא)	סאָלאָ (אסתר רייסט זיך אויס פון זייא)	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
940	MS_TissaEssler	0005_34506386.xml	TextRegion_1643559890454_427l1	0	סאָלאָ	סאָלאָ (אסתר רייסט זיך אויס פון זייא)	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
941	MS_TissaEssler	0005_34506386.xml	line_1644131658294_78	0	סאָלאָ	סאָלאָ יאַנאָש.	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
942	MS_TissaEssler	0005_34506386.xml	TextRegion_1643559890454_428l2	0	סאָלאָ (בעססע)	סאָלאָ (בעססע)	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
943	MS_TissaEssler	0005_34506386.xml	TextRegion_1643559890454_428l4	0	(ערשטער טענאר)	(ערשטער טענאר) איך וועל דיך קיין מאָהל ניט בעטריבען	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
944	MS_TissaEssler	0005_34506386.xml	TextRegion_1643559890454_428l5	0	(צווייטער טענאר)	(צווייטער טענאר) איך וועלן דיך שטענדיג שעצען	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
945	MS_TissaEssler	0005_34506386.xml	line_1643995509517_596	6	סאָלאָ)	אסתר (סאָלאָ) ווען איין מאגנאט זאל מיר בעטען מיין האנד	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
946	MS_TissaEssler	0005_34506386.xml	line_1643995528054_615	5	(סאָלאָ)	אסתר (סאָלאָ) דיא בלוממען בליהען איך זעה זייא ניט	https://app.transkribus.org/collection/2372172/doc/905289/detail/5
947	MS_TissaEssler	0006_34506389.xml	r1l6	0	(מוזיק גערויש, אסער לויפט אוועק יאַנאַשי שלעפט זיא צוריק)	(מוזיק גערויש, אסער לויפט אוועק יאַנאַשי שלעפט זיא צוריק)	https://app.transkribus.org/collection/2372172/doc/905289/detail/6
948	MS_TissaEssler	0006_34506389.xml	l_7	0	(מיט מוזיק)	(מיט מוזיק) מיט געוואלד מיט געוואַלד,	https://app.transkribus.org/collection/2372172/doc/905289/detail/6
949	MS_TissaEssler	0006_34506389.xml	r2l8	35	(מען צווינגט זיא טאנצען)	חאפט זיא חאפט זיא צום טאַנץ באַלד. (מען צווינגט זיא טאנצען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/6
950	MS_TissaEssler	0006_34506389.xml	r2l9	0	פראזע	פראזע עמנואל (מיט סאלדאטען קאממען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/6
951	MS_TissaEssler	0006_34506389.xml	r2l9	13	(מיט סאלדאטען קאממען	פראזע עמנואל (מיט סאלדאטען קאממען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/6
952	MS_TissaEssler	0006_34506389.xml	r2l9	6	עמנואל	פראזע עמנואל (מיט סאלדאטען קאממען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/6
953	MS_TissaEssler	0007_34506391.xml	TextRegion_1643559890454_428l4	7	איהר שטיממע הערט מען אונטער קוליסען	הורי. (איהר שטיממע הערט מען אונטער קוליסען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/7
954	MS_TissaEssler	0007_34506391.xml	TextRegion_1643559890454_428l12	60	(שלאגט זיא)	ניט איבער בייסען? אונד דוא דער לעבסט ניט צו קומען, נוא נוא. (שלאגט זיא)	https://app.transkribus.org/collection/2372172/doc/905289/detail/7
955	MS_TissaEssler	0007_34506391.xml	TextRegion_1643559890454_428l16	5	(סאָלאָ)	אסתר (סאָלאָ) [מענטשען ליעבע רעטעט מיך גאר אונשולדיג בין איך	https://app.transkribus.org/collection/2372172/doc/905289/detail/7
956	MS_TissaEssler	0007_34506391.xml	TextRegion_1643559890454_428l29	0	(צו אסתר)	(צו אסתר) קום אהער נא דיר צו גרייצער און גייא געשוויינד צום	https://app.transkribus.org/collection/2372172/doc/905289/detail/7
957	MS_TissaEssler	0008_34506393.xml	r1l6	51	(צעהלט)	הורי אַ זיא וועט ניט געדיינקען. קום אהער, אט האסטו (צעהלט) 1, 2, 3, 4, 5.	https://app.transkribus.org/collection/2372172/doc/905289/detail/8
958	MS_TissaEssler	0008_34506393.xml	r1l11	0	"(""קאָהר זינגען צו ""עס ווייסט ניט גאר דער אונגאר"" ז""וו )"	"(""קאָהר זינגען צו ""עס ווייסט ניט גאר דער אונגאר"" ז""וו )"	https://app.transkribus.org/collection/2372172/doc/905289/detail/8
959	MS_TissaEssler	0008_34506393.xml	r1l12	0	N מעלאדראמא (טאנצענד אללע אב מוזיק שפילט מעלאדראמיא אסתר קומט צוריק)	N מעלאדראמא (טאנצענד אללע אב מוזיק שפילט מעלאדראמיא אסתר קומט צוריק)	https://app.transkribus.org/collection/2372172/doc/905289/detail/8
960	MS_TissaEssler	0009_34506396.xml	r3l2	14	(סאַלון, בופעט)	צווייטער אַקט (סאַלון, בופעט)	https://app.transkribus.org/collection/2372172/doc/905289/detail/9
961	MS_TissaEssler	0009_34506396.xml	r3l9	38	גיסען אן וויין)	אללע איהר וואונש זאל ערפֿיהלט ווערען (גיסען אן וויין)	https://app.transkribus.org/collection/2372172/doc/905289/detail/9
962	MS_TissaEssler	0009_34506396.xml	r3l12	0	(מוזיק טאָסט)	(מוזיק טאָסט)	https://app.transkribus.org/collection/2372172/doc/905289/detail/9
963	MS_TissaEssler	0009_34506396.xml	r3l18	0	(מוזיק געשפיעלט אַ טאָסט)	(מוזיק געשפיעלט אַ טאָסט)	https://app.transkribus.org/collection/2372172/doc/905289/detail/9
964	MS_TissaEssler	0010_34506399.xml	region_1643560842933_1078l7	8	לעזט:	"פעטשעלי. לעזט: ""איין קריסטליכעס מעדכען פערשוואונדען"" אם 1טען אפריל איזט אין"	https://app.transkribus.org/collection/2372172/doc/905289/detail/10
965	MS_TissaEssler	0010_34506399.xml	line_1644013110794_490	42	"(טאנצען זינגען ""וויר אלע אנטיסעמיטן ביז אב)"	"אנאדי יעצט מיינע העררן געהן מיר צום טאנץ! (טאנצען זינגען ""וויר אלע אנטיסעמיטן ביז אב)"	https://app.transkribus.org/collection/2372172/doc/905289/detail/10
966	MS_TissaEssler	0011_34506401.xml	line_1644013244892_561	6	(קאמט אריין רופט)	יאזעף (קאמט אריין רופט) לאה! לאה! (זיא טרעט אריין) לאז מאריץ אריין טראגען	https://app.transkribus.org/collection/2372172/doc/905289/detail/11
967	MS_TissaEssler	0011_34506401.xml	line_1644013244892_561	34	(זיא טרעט אריין)	יאזעף (קאמט אריין רופט) לאה! לאה! (זיא טרעט אריין) לאז מאריץ אריין טראגען	https://app.transkribus.org/collection/2372172/doc/905289/detail/11
968	MS_TissaEssler	0011_34506401.xml	line_1644013249152_565	5	רופט)	לאה (רופט) מאריץ, מאריץ! (ער קומט) מאריץ געה בריינג אריין דעם טיש מיט	https://app.transkribus.org/collection/2372172/doc/905289/detail/11
969	MS_TissaEssler	0011_34506401.xml	line_1644013249152_565	26	ער קומט)	לאה (רופט) מאריץ, מאריץ! (ער קומט) מאריץ געה בריינג אריין דעם טיש מיט	https://app.transkribus.org/collection/2372172/doc/905289/detail/11
970	MS_TissaEssler	0011_34506401.xml	line_1644013353734_641	6	(קומט מיטען טיש)	מאריץ (קומט מיטען טיש) אוי פאטער, איך וואלט| מיך געווען בעסער אונטער גענומען זיך 10 פאָר	https://app.transkribus.org/collection/2372172/doc/905289/detail/11
971	MS_TissaEssler	0011_34506401.xml	line_1644013498056_743	0	שוחטים, גבאָים, קאָהר, מעננער	שוחטים, גבאָים, קאָהר, מעננער NO	https://app.transkribus.org/collection/2372172/doc/905289/detail/11
972	MS_TissaEssler	0012_34506404.xml	r1l21	7	צו לאה)	מאריץ (צו לאה) נוא געה דוא און בריינג (אב לאה)	https://app.transkribus.org/collection/2372172/doc/905289/detail/12
973	MS_TissaEssler	0012_34506404.xml	r2l21	0	"קאָהר (מיט מאריץ זינגען) שישו ושמחו בשמחת תורה ז"" וו"""	"קאָהר (מיט מאריץ זינגען) שישו ושמחו בשמחת תורה ז"" וו"""	https://app.transkribus.org/collection/2372172/doc/905289/detail/12
974	MS_TissaEssler	0012_34506404.xml	r2l22	5	קומט מיט פלאַש)	לאה (קומט מיט פלאַש) איך האב קוים דיא פלאַש געפינען	https://app.transkribus.org/collection/2372172/doc/905289/detail/12
975	MS_TissaEssler	0013_34506406.xml	line_1644015839324_1653	0	(טאנצן) No (זייא זינגען טאנצען מאריץ לויפט ארויס מען הערט געשרייען פון דרויסען)	(טאנצן) No (זייא זינגען טאנצען מאריץ לויפט ארויס מען הערט געשרייען פון דרויסען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/13
976	MS_TissaEssler	0013_34506406.xml	line_1644015866687_1667	6	ערשראקען	אללע (ערשראקען) וואס איז דאס פאר אקוֹלוֹת? פון פרייד צי פון נקמה?	https://app.transkribus.org/collection/2372172/doc/905289/detail/13
977	MS_TissaEssler	0013_34506406.xml	line_1644015869448_1672	7	לויפט ארין)	מאריץ (לויפט ארין) דאס גאנצע דאָרף האט זיך צוזאַממענגענומען און פיהרען אסתרן אהיים	https://app.transkribus.org/collection/2372172/doc/905289/detail/13
978	MS_TissaEssler	0013_34506406.xml	line_1644015874342_1678	5	קוקט אין פענסטער	לאה (קוקט אין פענסטער) וועה איז מיר, עס איז ליגען וואס מאריץ זאגט, איך זעה ניט	https://app.transkribus.org/collection/2372172/doc/905289/detail/13
979	MS_TissaEssler	0013_34506406.xml	line_1644016001409_1719	5	קוקענד אין פענסטער	לאה (קוקענד אין פענסטער) וועה איז מיר, זייא קומען אהער צו דער שוהל, עפעס אמאסע	https://app.transkribus.org/collection/2372172/doc/905289/detail/13
980	MS_TissaEssler	0014_34506409.xml	r3l2	15	קאמיטעט הויז	דריטטער אַקט. (קאמיטעט הויז)	https://app.transkribus.org/collection/2372172/doc/905289/detail/14
981	MS_TissaEssler	0014_34506409.xml	r3l5	73	(זייא קאממען	פעטשעלי יעצט איזט דיא צייט איך זאל מיין נאמען באי דער וועלט גרויס מאכען. (זייא קאממען)	https://app.transkribus.org/collection/2372172/doc/905289/detail/14
982	MS_TissaEssler	0014_34506409.xml	r3l9	53	קינד שאקאלט מיטען קאפ יאה	דאס מיידעל? שווייגסט? זאל מען דיר נאך עטוואס געבען? (קינד שאקאלט מיטען קאפ יאה)	https://app.transkribus.org/collection/2372172/doc/905289/detail/14
983	MS_TissaEssler	0014_34506409.xml	r3l10	16	שרייבט	יאה, הייסט עס. (שרייבט) ער האט געזעהען וויא מאן האט דאס מיידיל געשלאכטעט.	https://app.transkribus.org/collection/2372172/doc/905289/detail/14
984	MS_TissaEssler	0014_34506409.xml	r3l21	10	גיט איהם געלט	פעטשעלי. (גיט איהם געלט) נאַ דיר 4 קרייצער וועסטוא דיך קויפען, נוא ערצעהל!	https://app.transkribus.org/collection/2372172/doc/905289/detail/14
985	MS_TissaEssler	0015_34506410.xml	r1l14	0	סצענע פאנדר באקי מאָריץ	סצענע פאנדר באקי מאָריץ	https://app.transkribus.org/collection/2372172/doc/905289/detail/15
986	MS_TissaEssler	0015_34506410.xml	r2l20	16	שלאגט איהם	פעטשעלי ניין?! (שלאגט איהם) דיא יודענבראָה! דיא ווארהייט זאגע!	https://app.transkribus.org/collection/2372172/doc/905289/detail/15
987	MS_TissaEssler	0016_34506413.xml	line_1644076589829_711	7	(שרייט מיט שרעק)	מאָריץ (שרייט מיט שרעק) ניין ניין! אה... זאגט אמת.	https://app.transkribus.org/collection/2372172/doc/905289/detail/16
988	MS_TissaEssler	0016_34506413.xml	line_1644076606493_723	8	קוקט אויף פאנדור צווייפעלט יאה ניין ענדליך)	מאַריץ (קוקט אויף פאנדור צווייפעלט יאה ניין ענדליך) ניין! דאס קען איך נישט זאגען!	https://app.transkribus.org/collection/2372172/doc/905289/detail/16
989	MS_TissaEssler	0016_34506413.xml	r3l23	25	פאנדור וויל צו	אפאר גוטע אויער פייגען. (פאנדור וויל צו)	https://app.transkribus.org/collection/2372172/doc/905289/detail/16
990	MS_TissaEssler	0017_34506416.xml	r1l6	40	(פעטשעל ווינקט צו פאנדור)	מאריטץ וויא קומט אין אשוהל אמולטער גאר? (פעטשעל ווינקט צו פאנדור) יאהר, יאה,	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
991	MS_TissaEssler	0017_34506416.xml	r1l20	1	נעהמט שרייבען צום רעכט פרייהר)	(נעהמט שרייבען צום רעכט פרייהר)	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
992	MS_TissaEssler	0017_34506416.xml	r1l21	17	דרויעט איהם	פעטשאלי. אלזאָ! (דרויעט איהם)	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
993	MS_TissaEssler	0017_34506416.xml	r2l4	30	(מאריץ שרייבט זיך אונטער)	איך דיר דיין קאָפף צערברעכען. (מאריץ שרייבט זיך אונטער) אלזא לעזע דיין אונטערשריפט.	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
994	MS_TissaEssler	0017_34506416.xml	r2l5	7	לעזט	מאריץ (לעזט) שאַרף, מאריץ	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
995	MS_TissaEssler	0017_34506416.xml	r2l16	0	2טעס בילד שטעלט פאר דעם קערקער צו יודען קוקען ארויס פון	2טעס בילד שטעלט פאר דעם קערקער צו יודען קוקען ארויס פון	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
996	MS_TissaEssler	0017_34506416.xml	r2l17	0	צווישען דיי גראַטעס פערשמאכטעט בלאַסס	צווישען דיי גראַטעס פערשמאכטעט בלאַסס)	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
997	MS_TissaEssler	0017_34506416.xml	r2l19	8	קומט אָן	פאנדור (קומט אָן)	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
998	MS_TissaEssler	0017_34506416.xml	r2l21	9	טרייבט אללעמען אנד יאזעף שארף אפ	העריין! (טרייבט אללעמען אנד יאזעף שארף אפ)	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
999	MS_TissaEssler	0017_34506416.xml	r2l23	47	ער גיבט איהם געלד)	געווארען ערלויב מיר נאך אפאר מינוטען צו זיין! (ער גיבט איהם געלד)	https://app.transkribus.org/collection/2372172/doc/905289/detail/17
1000	MS_TissaEssler	0018_34506418.xml	l_1	0	קאהר קעמונט	קאהר קעמונט	https://app.transkribus.org/collection/2372172/doc/905289/detail/18
