n	play	page	line_id	offset	span	line	url
524	MS_DiTsveyTnoim	0033_31094288.xml	r2l5	7	(נעהמט איהם אין אַ זייט)	פּדות. (נעהמט איהם אין אַ זייט) גובערנעהר, אין דיעזער געלעגענ=	https://app.transkribus.org/collection/2372172/doc/838430/detail/33
525	MS_DiTsveyTnoim	0033_31094288.xml	r2l9	0	כאָהר.	כאָהר. N (דאָס זעלבע פֿון פֿריהער) (אב)	https://app.transkribus.org/collection/2372172/doc/838430/detail/33
526	MS_DiTsveyTnoim	0033_31094288.xml	r2l10	1	אַלעס געהט אין הויז לינקס, פּדות וויל געהן דער לעצטער)	(אַלעס געהט אין הויז לינקס, פּדות וויל געהן דער לעצטער)	https://app.transkribus.org/collection/2372172/doc/838430/detail/33
527	MS_DiTsveyTnoim	0033_31094288.xml	r2l11	7	(האַלט איהם צוריק)	צענאב. (האַלט איהם צוריק) בן - פּדות ווילסט מיך דען פֿערראַטען.	https://app.transkribus.org/collection/2372172/doc/838430/detail/33
528	MS_DiTsveyTnoim	0034_31094292.xml	r1l9	1	יזראעלית, וועלכע איז ביז יעצט געשטאַנען אונטערן בוים איז ביי)	יזראעלית, וועלכע איז ביז יעצט געשטאַנען אונטערן בוים איז ביי)	https://app.transkribus.org/collection/2372172/doc/838430/detail/34
529	MS_DiTsveyTnoim	0034_31094292.xml	r1l10	0	די לעצטע ווערטער אַפֿערגעגאַנגען, ער זעהט זי)	די לעצטע ווערטער אַפֿערגעגאַנגען, ער זעהט זי) אָה, יזראַע=	https://app.transkribus.org/collection/2372172/doc/838430/detail/34
530	MS_DiTsveyTnoim	0035_31094296.xml	r1l22	10	(גיט איהם אַ פּאַטש)	יזראעלית. (גיט איהם אַ פּאַטש) דאָס האָסטו מיין האַנד דאַרויף אַז עס	https://app.transkribus.org/collection/2372172/doc/838430/detail/35
531	MS_DiTsveyTnoim	0035_31094296.xml	r2l10	10	(שפיּיט איהם אין פָּנים)	מענשהייט. (שפיּיט איהם אין פָּנים)	https://app.transkribus.org/collection/2372172/doc/838430/detail/35
532	MS_DiTsveyTnoim	0035_31094296.xml	r2l16	24	(וויל זיע ערגרייפֿען)	דער דער זיעגער פֿיהלען. (וויל זיע ערגרייפֿען) קום אין	https://app.transkribus.org/collection/2372172/doc/838430/detail/35
533	MS_DiTsveyTnoim	0035_31094296.xml	r2l17	12	(ראַנגעלן)	מיינע אַרמע. (ראַנגעלן)	https://app.transkribus.org/collection/2372172/doc/838430/detail/35
534	MS_DiTsveyTnoim	0035_31094296.xml	r2l21	1	וואַרפֿט איהם צו באָדען. (שטעהט מיט אַ פֿוס אויף זיין קערפּער	(וואַרפֿט איהם צו באָדען. (שטעהט מיט אַ פֿוס אויף זיין קערפּער	https://app.transkribus.org/collection/2372172/doc/838430/detail/35
535	MS_DiTsveyTnoim	0035_31094296.xml	r2l22	0	מיט די האַנד אין דער הויך, טריאָמפֿיערענד)	מיט די האַנד אין דער הויך, טריאָמפֿיערענד) דער אֶמֶת	https://app.transkribus.org/collection/2372172/doc/838430/detail/35
536	MS_DiTsveyTnoim	0036_31094299.xml	r1l2	0	זיעגט	זיעגט	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
537	MS_DiTsveyTnoim	0036_31094299.xml	r1l3	0	פּאָזיציאָן.	פּאָזיציאָן.	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
538	MS_DiTsveyTnoim	0036_31094299.xml	r1l4	6	צענאביא	Auft צענאביא	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
539	MS_DiTsveyTnoim	0036_31094299.xml	r1l7	45	זאָזיעהט	העלדען טיגער וועלכער האָט איהר קינד צערריסען זאָזיעהט	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
540	MS_DiTsveyTnoim	0036_31094299.xml	r1l9	7	(הויבט זיך אויף)	פּדות. (הויבט זיך אויף) שפּאָטעט! לאַכט! אויך די באַנדיטין מאַטראַ=	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
541	MS_DiTsveyTnoim	0036_31094299.xml	r1l11	0	לינקס)	לינקס)	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
542	MS_DiTsveyTnoim	0036_31094299.xml	r1l12	1	שטוממע סצענע צווישען די 2 פֿרויען. יזראעלית בעטראַכטעט	(שטוממע סצענע צווישען די 2 פֿרויען. יזראעלית בעטראַכטעט	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
543	MS_DiTsveyTnoim	0036_31094299.xml	r1l13	0	זי מיט פֿעראַכטונג, וויל אַבגעהן אין איהר הויז רעכטס	זי מיט פֿעראַכטונג, וויל אַבגעהן אין איהר הויז רעכטס)	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
544	MS_DiTsveyTnoim	0036_31094299.xml	r1l14	7	(האַלט זי צוריק)	צענאב. (האַלט זי צוריק) יזראַעלית!	https://app.transkribus.org/collection/2372172/doc/838430/detail/36
545	MS_DiTsveyTnoim	0037_31094303.xml	r1l4	13	(צייגט לינקס)	צו טהון היער (צייגט לינקס) אויף וויע דער ערזעהען	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
546	MS_DiTsveyTnoim	0037_31094303.xml	r1l8	14	אַלס עגיפּטער מיט גרויסען פֿאַלשען באָרד)	Auftr שמעון. (אַלס עגיפּטער מיט גרויסען פֿאַלשען באָרד) נחמן	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
547	MS_DiTsveyTnoim	0037_31094303.xml	r1l8	57	חמן	Auftr שמעון. (אַלס עגיפּטער מיט גרויסען פֿאַלשען באָרד) נחמן	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
548	MS_DiTsveyTnoim	0037_31094303.xml	r1l19	1	געהט, קושט די טיהר פֿון הויז לינקס)	(געהט, קושט די טיהר פֿון הויז לינקס) מה טובו אוהליך, יעקבב	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
549	MS_DiTsveyTnoim	0037_31094303.xml	r2l8	52	(שטעלט	אָבער זעהן מוז איך זיע, זי בעטראַכטען פֿון ווייטען. (שטעלט	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
550	MS_DiTsveyTnoim	0037_31094303.xml	r2l9	0	זיך אונטערן בוים	זיך אונטערן בוים)	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
551	MS_DiTsveyTnoim	0037_31094303.xml	r2l10	0	איזראעלית.	איזראעלית. Auft	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
552	MS_DiTsveyTnoim	0037_31094303.xml	r2l17	7	(טרעט פֿאָר)	שמעון. (טרעט פֿאָר) בין איך פֿיעלייכט ניט צו פּאַסענדען צייט	https://app.transkribus.org/collection/2372172/doc/838430/detail/37
553	MS_DiTsveyTnoim	0038_31094306.xml	r1l16	10	(ערוויינט)	אייניגען. (ערוויינט) מיר שיינט, דו וויינסט?	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
554	MS_DiTsveyTnoim	0038_31094306.xml	r2l6	39	(קניעט פֿאַר	זעהן און ביי איהרע פֿיססע צו שטאָרבען. (קניעט פֿאַר	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
555	MS_DiTsveyTnoim	0038_31094306.xml	r2l7	0	איהר)	איהר) אָה, איזראַעלית, הימלישע, גוטע, ווי ער נאָר אין וואָרט	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
556	MS_DiTsveyTnoim	0038_31094306.xml	r2l12	0	(הייבט איהם אויף)	(הייבט איהם אויף) דיך אויפֿהעבען און אין איהרע אַרמע שליעסען.	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
557	MS_DiTsveyTnoim	0038_31094306.xml	r2l13	0	(אומאַרמט איהם)	(אומאַרמט איהם) אָה, שמעון, שמעון דו בלייבסט עביג מיין מאַנן. (רייסט	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
558	MS_DiTsveyTnoim	0038_31094306.xml	r2l13	62	(רייסט	(אומאַרמט איהם) אָה, שמעון, שמעון דו בלייבסט עביג מיין מאַנן. (רייסט	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
559	MS_DiTsveyTnoim	0038_31094306.xml	r2l14	0	זיך שנעלל אַוועק)	זיך שנעלל אַוועק) האָ! - גאָטט! וואָס האָב איך געטהון? איין פֿרעמ=	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
560	MS_DiTsveyTnoim	0038_31094306.xml	r2l17	7	(דעמאַסקירט זיך)	מאַנן. (דעמאַסקירט זיך) דיין שמעון!	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
561	MS_DiTsveyTnoim	0038_31094306.xml	r2l19	0	צוזאַמען, אומאַרמונג	צוזאַמען, אומאַרמונג	https://app.transkribus.org/collection/2372172/doc/838430/detail/38
562	MS_DiTsveyTnoim	0039_31094309.xml	r1l11	0	אין הויז לינקס רעכטס)	אין הויז לינקס רעכטס)	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
563	MS_DiTsveyTnoim	0039_31094309.xml	r1l13	0	כאָהר אַלס תלמידים חכמים, אַנדערע אַלס סאָלדאַטען	כאָהר אַלס תלמידים חכמים, אַנדערע אַלס סאָלדאַטען	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
564	MS_DiTsveyTnoim	0039_31094309.xml	r1l14	0	צענאַביאַ. (אלע פֿון הויז לינקס)	צענאַביאַ. (אלע פֿון הויז לינקס)	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
565	MS_DiTsveyTnoim	0039_31094309.xml	r1l15	0	כאהר No.	כאהר No.	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
566	MS_DiTsveyTnoim	0039_31094309.xml	r2l5	21	(מען לעקט איהר אַן קעטטען)	ברעכסטו דיין שוואָר. (מען לעקט איהר אַן קעטטען)	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
567	MS_DiTsveyTnoim	0039_31094309.xml	r2l12	0	שמעון. (פֿון הויז	שמעון. (פֿון הויז) Auft	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
568	MS_DiTsveyTnoim	0039_31094309.xml	r2l16	34	(מען לעגט שמעון אָן קעטטען)	כאָהר דאָס איז ניט מעהר ווי רעכט. (מען לעגט שמעון אָן קעטטען)	https://app.transkribus.org/collection/2372172/doc/838430/detail/39
569	MS_DiTsveyTnoim	0040_31094310.xml	r1l2	0	אלע	אלע	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
570	MS_DiTsveyTnoim	0040_31094310.xml	r1l3	1	רוססער אַנסאַמבעל. נאָך מוזיק טעקסט	(רוססער אַנסאַמבעל. נאָך מוזיק טעקסט	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
571	MS_DiTsveyTnoim	0040_31094310.xml	r2l3	1	וואַלד מיט בית עולם הינטען אָבגעצוימט מיט שטאַכעטען. מצבות הינטען, פֿאַרנע	(וואַלד מיט בית עולם הינטען אָבגעצוימט מיט שטאַכעטען. מצבות הינטען, פֿאַרנע	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
572	MS_DiTsveyTnoim	0040_31094310.xml	r2l4	0	גראָס בראַנג)	גראָס בראַנג)	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
573	MS_DiTsveyTnoim	0040_31094310.xml	r2l5	6	(מיט אַ לאַמטערנע אין האַמער, געהט צו יעדען קבר קלאפּט אָן	יוחנן. (מיט אַ לאַמטערנע אין האַמער, געהט צו יעדען קבר קלאפּט אָן	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
574	MS_DiTsveyTnoim	0040_31094310.xml	r2l5	0	יוחנן.	יוחנן. (מיט אַ לאַמטערנע אין האַמער, געהט צו יעדען קבר קלאפּט אָן	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
575	MS_DiTsveyTnoim	0040_31094310.xml	r2l6	0	און רופֿט: - היכא את בר -לוקיש. -ער קוקט אויס משוגע. אין שוואַרצען געקליי	און רופֿט: - היכא את בר -לוקיש. -ער קוקט אויס משוגע. אין שוואַרצען געקליי	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
576	MS_DiTsveyTnoim	0040_31094310.xml	r2l7	0	דעט)	דעט)	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
577	MS_DiTsveyTnoim	0040_31094310.xml	r2l11	51	(קלאַפּט	געשטאָרבען דורך מיר זאָלסטו צוריק לעבענדיג ווערען. (קלאַפּט	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
578	MS_DiTsveyTnoim	0040_31094310.xml	r2l12	11	ויעדער און רופֿט ביי 2 מצבות)	אַיֶ כָּר וויעדער און רופֿט ביי 2 מצבות) היכא בר לוקיש. וואָס? (פּויזע)	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
579	MS_DiTsveyTnoim	0040_31094310.xml	r2l12	64	פּויזע)	אַיֶ כָּר וויעדער און רופֿט ביי 2 מצבות) היכא בר לוקיש. וואָס? (פּויזע)	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
580	MS_DiTsveyTnoim	0040_31094310.xml	r2l20	8	(ליכט קומט אויף איהם)	וועלט.. (ליכט קומט אויף איהם) הֵיכָא אֶת בַר- לוקיש?	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
581	MS_DiTsveyTnoim	0040_31094310.xml	r2l21	0	(ציהט זיך צוריק הינטער אַ קבר)	(ציהט זיך צוריק הינטער אַ קבר)	https://app.transkribus.org/collection/2372172/doc/838430/detail/40
582	MS_DiTsveyTnoim	0041_31094311.xml	r1l2	0	פּלדש -חגלה (מיט עססען	פּלדש -חגלה (מיט עססען) Auft	https://app.transkribus.org/collection/2372172/doc/838430/detail/41
583	MS_DiTsveyTnoim	0041_31094311.xml	r1l11	7	(פֿון קבר קומענד)	יוחנן. (פֿון קבר קומענד) דער מלאך המות האָט נישט יעצט קיין צייט	https://app.transkribus.org/collection/2372172/doc/838430/detail/41
584	MS_DiTsveyTnoim	0041_31094311.xml	r1l15	37	(געהט צו)	פּלדש. לאָז מיך נאָך מיט איהם רעדען. (געהט צו) ר״ב״ש״ע״ מיר	https://app.transkribus.org/collection/2372172/doc/838430/detail/41
585	MS_DiTsveyTnoim	0041_31094311.xml	r2l8	29	(געהט צום קבר)	נייער גאָטט זאָל זי טראָגען. (געהט צום קבר) ש אָט ברענג	https://app.transkribus.org/collection/2372172/doc/838430/detail/41
586	MS_DiTsveyTnoim	0041_31094311.xml	r2l12	7	(קומט צוריק מיט אַ קרוין)	יוחנן. (קומט צוריק מיט אַ קרוין) זעהט די קרוין. האָב איך געפֿונען	https://app.transkribus.org/collection/2372172/doc/838430/detail/41
587	MS_DiTsveyTnoim	0041_31094311.xml	r2l17	5	(בעטראַכט זי)	חגלה. (בעטראַכט זי) דאָס איז ניט די פֿאַלשע קרוין, די קרוין	https://app.transkribus.org/collection/2372172/doc/838430/detail/41
588	MS_DiTsveyTnoim	0042_31094312.xml	r1l6	7	(כאַפּט די קרוין)	יוחנן. (כאַפּט די קרוין) יאַ, איך בין דיין גאָטט איך האָב בעשאָפֿען	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
589	MS_DiTsveyTnoim	0042_31094312.xml	r1l8	21	(וואַכפֿט וועג די קרוין)	פֿון מענשען געמאַכט. (וואַכפֿט וועג די קרוין)	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
590	MS_DiTsveyTnoim	0042_31094312.xml	r1l10	0	(כאפּען קרוין, סצענע. אַב)	(כאפּען קרוין, סצענע. אַב)	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
591	MS_DiTsveyTnoim	0042_31094312.xml	r1l9	0	חגלה	חגלה	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
592	MS_DiTsveyTnoim	0042_31094312.xml	r1l11	0	פּלדש	פּלדש	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
593	MS_DiTsveyTnoim	0042_31094312.xml	r1l16	1	עס שלאָגט 12, גרויסער שטורם, דונקלע ביהנע, עס ער שיינט דאַמען	(עס שלאָגט 12, גרויסער שטורם, דונקלע ביהנע, עס ער שיינט דאַמען	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
594	MS_DiTsveyTnoim	0042_31094312.xml	r1l17	0	אלס מתים פֿון הינטען מלאָכים	אלס מתים פֿון הינטען מלאָכים)	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
595	MS_DiTsveyTnoim	0042_31094312.xml	line_1640887685177_320	0	יוחנן	יוחנן	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
596	MS_DiTsveyTnoim	0042_31094312.xml	r1l19	0	מיט	מיט	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
597	MS_DiTsveyTnoim	0042_31094312.xml	r1l21	0	כאהר	כאהר	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
598	MS_DiTsveyTnoim	0042_31094312.xml	line_1640887693295_325	0	דאנן	דאנן	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
599	MS_DiTsveyTnoim	0042_31094312.xml	line_1640887701811_331	0	באַלעט	באַלעט	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
600	MS_DiTsveyTnoim	0042_31094312.xml	r1l24	1	ענגעל פֿערשווינדען נאָכין באַלעט, יוחנן בלייבט ליעגען אויף גרויס	(ענגעל פֿערשווינדען נאָכין באַלעט, יוחנן בלייבט ליעגען אויף גרויס	https://app.transkribus.org/collection/2372172/doc/838430/detail/42
