n	play	page	line_id	offset	span	line	url
1117	MS_YaakovEsav	0015_20296738.xml	r1l18	35	ציהט זיין שווערט אין דערלאנגט איהר)	האלז נישט מעהר ארום נעמען. דאך... (ציהט זיין שווערט אין דערלאנגט איהר) נעם מיין שווערט	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1118	MS_YaakovEsav	0015_20296738.xml	r1l25	0	(יצחק אַ גרייז פּאַטריאַרכישען בארט אין קליידונג בלינד קומט אָן טאפענד מיטען שטעקען )	(יצחק אַ גרייז פּאַטריאַרכישען בארט אין קליידונג בלינד קומט אָן טאפענד מיטען שטעקען )	https://app.transkribus.org/collection/2372172/doc/494907/detail/15
1119	MS_YaakovEsav	0016_20296739.xml	r2l8	42	קריצט מיט די ציין אין מראכט פויסטען)	איך זאל מיך לאזען פיהרען פון יעקב׳ס חכמה (קריצט מיט די ציין אין מראכט פויסטען)	https://app.transkribus.org/collection/2372172/doc/494907/detail/16
1120	MS_YaakovEsav	0016_20296739.xml	r2l13	5	כעס	עשו (כעס)	https://app.transkribus.org/collection/2372172/doc/494907/detail/16
1121	MS_YaakovEsav	0017_20296740.xml	r1l18	36	נאך אקליינע וויילע קעמפפען אין זיך	נאך עט אלץ ניט ווי איהר קישט אייך! (נאך אקליינע וויילע קעמפפען אין זיך	https://app.transkribus.org/collection/2372172/doc/494907/detail/17
1122	MS_YaakovEsav	0017_20296740.xml	r1l19	0	געהט צו עשוי צו רבקהן זיי קישען זיך	געהט צו עשוי צו רבקהן זיי קישען זיך) אזוי מיין ליעבער זוהן, קום צו דיין טאטען.	https://app.transkribus.org/collection/2372172/doc/494907/detail/17
1123	MS_YaakovEsav	0017_20296740.xml	r2l7	5	פיהרט יצחק	עשו (פיהרט יצחק)	https://app.transkribus.org/collection/2372172/doc/494907/detail/17
1124	MS_YaakovEsav	0017_20296740.xml	r2l9	1	ביי די לעצטע ווערטער צייגען זיך דו מלאכים אדומל אין ישראל און	(ביי די לעצטע ווערטער צייגען זיך דו מלאכים אדומל אין ישראל און	https://app.transkribus.org/collection/2372172/doc/494907/detail/17
1125	MS_YaakovEsav	0017_20296740.xml	r2l11	0	קאליסען - ער קומט אן פון רעכטס וויל אבגעהן לינק און ישראל	קאליסען - ער קומט אן פון רעכטס וויל אבגעהן לינק און ישראל	https://app.transkribus.org/collection/2372172/doc/494907/detail/17
1126	MS_YaakovEsav	0017_20296740.xml	r2l12	0	קומט איהם אגעגען	קומט איהם אגעגען)	https://app.transkribus.org/collection/2372172/doc/494907/detail/17
1127	MS_YaakovEsav	0018_20296741.xml	r1l2	7	פון לינקס טראגט פייער געשיר און א טאפ מיט לינזען)	ישראל (פון לינקס טראגט פייער געשיר און א טאפ מיט לינזען)	https://app.transkribus.org/collection/2372172/doc/494907/detail/18
1128	MS_YaakovEsav	0018_20296741.xml	r1l18	13	ער הערט זיך זינגען אונטער די קאליסע	גאנצע עסען. ( ער הערט זיך זינגען אונטער די קאליסען)	https://app.transkribus.org/collection/2372172/doc/494907/detail/18
1129	MS_YaakovEsav	0018_20296741.xml	r1l22	0	קומען אן די יעגער זינגען, נאכהער עשו און. אדומל	קומען אן די יעגער זינגען, נאכהער עשו און. אדומל) II	https://app.transkribus.org/collection/2372172/doc/494907/detail/18
1130	MS_YaakovEsav	0020_20296743.xml	r2l11	0	שווינדעט	שווינדעט)	https://app.transkribus.org/collection/2372172/doc/494907/detail/20
1131	MS_YaakovEsav	0020_20296743.xml	r1l2	0	ביי דער ענדע פון אק ווייזען זיך אדומל און ישראל אין געשטאלט ווי פריהר פון אונטער	ביי דער ענדע פון אק ווייזען זיך אדומל און ישראל אין געשטאלט ווי פריהר פון אונטער	https://app.transkribus.org/collection/2372172/doc/494907/detail/20
1132	MS_YaakovEsav	0020_20296743.xml	r1l3	0	די וואלקענעס אדומל רעכטס איז בעלייכטעט רויט ישראל לינקס העל בלאו	די וואלקענעס אדומל רעכטס איז בעלייכטעט רויט ישראל לינקס העל בלאו	https://app.transkribus.org/collection/2372172/doc/494907/detail/20
1133	MS_YaakovEsav	0020_20296743.xml	r1l4	0	זונען אויפגאנג.	זונען אויפגאנג.	https://app.transkribus.org/collection/2372172/doc/494907/detail/20
1134	MS_YaakovEsav	0021_20296744.xml	r1l3	0	ביי לבן דער תרפים טעמפעל די ווענד הערום און הערום, איז צוזאמענגעשטעלט	ביי לבן דער תרפים טעמפעל די ווענד הערום און הערום, איז צוזאמענגעשטעלט	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1135	MS_YaakovEsav	0021_20296744.xml	r1l4	0	פון מיטאלאגישע בילדער און פיגורען אין הינטערגרינד א ברייטע ארקע	פון מיטאלאגישע בילדער און פיגורען אין הינטערגרינד א ברייטע ארקע	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1136	MS_YaakovEsav	0021_20296744.xml	r1l6	0	שריפט ווען דער פארפאנג אין הינטערגרונד ציהט זיך אויף, זעהט	שריפט ווען דער פארפאנג אין הינטערגרונד ציהט זיך אויף, זעהט	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1137	MS_YaakovEsav	0021_20296744.xml	r1l7	0	זיך ארויס אין א סדר אויסגעשטעלט די תרפים פערשיעדענע קליינע	זיך ארויס אין א סדר אויסגעשטעלט די תרפים פערשיעדענע קליינע	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1138	MS_YaakovEsav	0021_20296744.xml	r1l8	0	און גרויסע פיגורין און בילדער, פון ווילדעס אויסזעהען צווישען	און גרויסע פיגורין און בילדער, פון ווילדעס אויסזעהען צווישען	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1139	MS_YaakovEsav	0021_20296744.xml	r1l9	0	וועלכע עס רויכערען זיך קטרת אין הענגעל פאנען, דארט איז דער	וועלכע עס רויכערען זיך קטרת אין הענגעל פאנען, דארט איז דער	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1140	MS_YaakovEsav	0021_20296744.xml	r1l10	0	קדשי קדשים דער תרפים היכל אויף דער ביהנע שטעהט לבן	קדשי קדשים דער תרפים היכל אויף דער ביהנע שטעהט לבן	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1141	MS_YaakovEsav	0021_20296744.xml	r1l11	0	און פאלק ווען די אקט הויבט זיך אן איז דער היכל פערהאנגען	און פאלק ווען די אקט הויבט זיך אן איז דער היכל פערהאנגען	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1142	MS_YaakovEsav	0021_20296744.xml	r1l12	0	און עפענט זיך שפעטער אויף לבנס צייכען	און עפענט זיך שפעטער אויף לבנס צייכען/	https://app.transkribus.org/collection/2372172/doc/494907/detail/21
1143	MS_YaakovEsav	0022_20296745.xml	r2l5	4	{גיט א צייכען עס בעווייזט זיך דער קדשי קדשים מיט די ווילדע פֿיגו=	לבן {גיט א צייכען עס בעווייזט זיך דער קדשי קדשים מיט די ווילדע פֿיגו=	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1144	MS_YaakovEsav	0022_20296745.xml	r2l11	0	רען אין וועלכעס אויגען און מיילער עס ברענען זיך פערשידענע פייערען. דאס פאלק מיט ווילדע אויס	רען אין וועלכעס אויגען און מיילער עס ברענען זיך פערשידענע פייערען. דאס פאלק מיט ווילדע אויס	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1145	MS_YaakovEsav	0022_20296745.xml	r2l16	0	|.געשרייען אויף זייערע פנימער	|.געשרייען אויף זייערע פנימער)	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1146	MS_YaakovEsav	0022_20296745.xml	r2l19	21	2 מאל	לבן: זעהט איהר זעהט. 2 מאל	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1147	MS_YaakovEsav	0022_20296745.xml	r2l24	6	געהט הערום צווישען פֿאלק)	לבן: (געהט הערום צווישען פֿאלק)	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1148	MS_YaakovEsav	0022_20296745.xml	line_1635022414868_3572	0	״ביסס״	״ביסס״ ווען טוי, און ווען רעגען,	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1149	MS_YaakovEsav	0022_20296745.xml	r1l11	0	[אלע שטעהן אויף זינגען און טאנצען מיט הייליגע געזיכטער לבן אין דער מיט	[אלע שטעהן אויף זינגען און טאנצען מיט הייליגע געזיכטער לבן אין דער מיט]	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1150	MS_YaakovEsav	0022_20296745.xml	r1l16	0	עס געהט אר בער עטליכע	עס געהט אר בער עטליכע	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1151	MS_YaakovEsav	0022_20296745.xml	r1l17	0	מאל אין פֿערשידענע פֿגורען	מאל אין פֿערשידענע פֿגורען	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1152	MS_YaakovEsav	0022_20296745.xml	r1l20	0	לבן גיעט ווידער אַ צייכען און דער היכל פֿערמאכט זיך	לבן גיעט ווידער אַ צייכען און דער היכל פֿערמאכט זיך.|	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1153	MS_YaakovEsav	0022_20296745.xml	r1l26	6	צווישען זיך	אלע: [צווישען זיך] אמת. אמת	https://app.transkribus.org/collection/2372172/doc/494907/detail/22
1154	MS_YaakovEsav	0023_20296746.xml	r2l8	0	בעוואנדערט	בעוואנדערט| איי. איי. איי. איי...	https://app.transkribus.org/collection/2372172/doc/494907/detail/23
1155	MS_YaakovEsav	0024_20296747.xml	r2l11	0	פֿאלק זינגען און טאנצען אָב מיט די לעצטע ווערטער פון חאָר|	פֿאלק זינגען און טאנצען אָב מיט די לעצטע ווערטער פון חאָר|	https://app.transkribus.org/collection/2372172/doc/494907/detail/24
1156	MS_YaakovEsav	0024_20296747.xml	r2l13	0	בעגלייט זיי ביז דער טהיר און געהט צוריק לאכענד	בעגלייט זיי ביז דער טהיר און געהט צוריק לאכענד| הא. הא. הא. כשרע	https://app.transkribus.org/collection/2372172/doc/494907/detail/24
1157	MS_YaakovEsav	0024_20296747.xml	r2l18	0	עס הערט זיך אַ גערויש אין דרויסען	עס הערט זיך אַ גערויש אין דרויסען|	https://app.transkribus.org/collection/2372172/doc/494907/detail/24
1158	MS_YaakovEsav	0024_20296747.xml	line_1635022645417_3813	0	הערט זיך איין	הערט זיך איין| וויעדער אפאָר מעלקעדיגע קיהעלעך. |גיעט אַ צייכען דער	https://app.transkribus.org/collection/2372172/doc/494907/detail/24
1159	MS_YaakovEsav	0024_20296747.xml	line_1635022645417_3813	49	גיעט אַ צייכען דער	הערט זיך איין| וויעדער אפאָר מעלקעדיגע קיהעלעך. |גיעט אַ צייכען דער	https://app.transkribus.org/collection/2372172/doc/494907/detail/24
1160	MS_YaakovEsav	0026_20296749.xml	r2l2	0	פֿון דרויסען	פֿון דרויסען|. לאה. לאה	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1161	MS_YaakovEsav	0026_20296749.xml	r2l9	0	פֿון דרויסען	פֿון דרויסען| איך האב מיט דיר צו רעדען אַ סוד אונטער פֿיער אויגען.	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1162	MS_YaakovEsav	0026_20296749.xml	r2l12	57	(בשמת	פֿאר מיין שוועסטער רחל האב איך קיין סוד נישט. קום אריין. (בשמת	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1163	MS_YaakovEsav	0026_20296749.xml	r2l13	0	לויפֿט אריין מיט א געלעכטער. לויפֿט אום און לאכט	לויפֿט אריין מיט א געלעכטער. לויפֿט אום און לאכט)	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1164	MS_YaakovEsav	0026_20296749.xml	r2l18	0	(בשמת בלייבט שטעהן און לויפֿט ווידער ארום לאכענד	(בשמת בלייבט שטעהן און לויפֿט ווידער ארום לאכענד | נו זאָג שוין. זיי נישט ווילד.	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1165	MS_YaakovEsav	0026_20296749.xml	r2l22	43	לויפֿט ארום ווילד לאכט)	איז געווען אַ מִצרית, אַ פרעהס אַ טאכטער. (לויפֿט ארום ווילד לאכט)	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1166	MS_YaakovEsav	0026_20296749.xml	r2l25	50	לויפֿט צו קישט רחל לאה)	אלעמען געשלאגען. און איך וועל מיך מיט אלע קישען! (לויפֿט צו קישט רחל לאה)	https://app.transkribus.org/collection/2372172/doc/494907/detail/26
1167	MS_YaakovEsav	0027_20296750.xml	r3l16	52	ווייזט אויף לאהן)	אָבנעמען ביי עשוען דעם נדן. ער האט מורא אַז דיך... (ווייזט אויף לאהן)	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1168	MS_YaakovEsav	0027_20296750.xml	r1l2	0	צו רחלען	צו רחלען| ערגער דיך נישט. איך בין זעהר צו פֿריעדען. צו בשמת|	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1169	MS_YaakovEsav	0027_20296750.xml	r1l2	52	צו בשמת|	צו רחלען| ערגער דיך נישט. איך בין זעהר צו פֿריעדען. צו בשמת|	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1170	MS_YaakovEsav	0027_20296750.xml	r1l12	19	אַ רעַש אין דריסען	ווילדע מיילדלעך... אַ רעַש אין דריסען דאכט זיך זיי געהן שוין. געה זשע	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1171	MS_YaakovEsav	0027_20296750.xml	r1l14	0	עס קומען אָן לבן און אדומל און ישראל	עס קומען אָן לבן און אדומל און ישראל	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1172	MS_YaakovEsav	0027_20296750.xml	r1l16	59	אדומל אין	לבן: קומט אריין אברהמ׳ס אייניקלעך. דאָ זענען מיינע טעכטער (אדומל אין	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1173	MS_YaakovEsav	0027_20296750.xml	r1l18	0	צו בשמת	צו בשמת| געדענק ווער דו ביסט.	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1174	MS_YaakovEsav	0027_20296750.xml	r1l20	0	לויפֿט צו צו אדומל	לויפֿט צו צו אדומל| איך בין... לאה בת לבן... קאנסט מיר גלויבען. פֿרעג.	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1175	MS_YaakovEsav	0027_20296750.xml	r1l21	12	ווייזט אויף לבן	איהם אליין, ווייזט אויף לבן | אַ ווילדע אבער אַ געזונטע בריאה. געראָטען אין	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1176	MS_YaakovEsav	0027_20296750.xml	r1l23	12	וואס געהט עס מיך אָן. אבי אַ מאַן...	אפֿילי 1000. וואס געהט עס מיך אָן. אבי אַ מאַן...	https://app.transkribus.org/collection/2372172/doc/494907/detail/27
1177	MS_YaakovEsav	0028_20296751.xml	line_1635023041252_4103	0	צו אדומל	צו אדומל| אמת אַ וואהל ווייב? זי איז נישט אזוי פֿרים, נאר עס שאדט נישט	https://app.transkribus.org/collection/2372172/doc/494907/detail/28
1178	MS_YaakovEsav	0029_20296752.xml	r3l7	0	צעוויינט זיך	צעוויינט זיך| ניין גוטער מענש. |פֿאַלט אויף ישראלען. ער טרייסט איהר. רעדען שטיל|	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1179	MS_YaakovEsav	0029_20296752.xml	r3l7	32	פֿאַלט אויף ישראלען. ער טרייסט איהר. רעדען שטיל|	צעוויינט זיך| ניין גוטער מענש. |פֿאַלט אויף ישראלען. ער טרייסט איהר. רעדען שטיל|	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1180	MS_YaakovEsav	0029_20296752.xml	r3l11	0	אַנאנווייזונג	אַנאנווייזונג אויף גאָלד און זילבער.	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1181	MS_YaakovEsav	0029_20296752.xml	r3l20	0	לויפֿט צו ווילד	לויפֿט צו ווילד| איך בין נישט דיין טאכטער. צו אדומל| איך בין בשמת	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1182	MS_YaakovEsav	0029_20296752.xml	r3l20	43	צו אדומל	לויפֿט צו ווילד| איך בין נישט דיין טאכטער. צו אדומל| איך בין בשמת	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1183	MS_YaakovEsav	0029_20296752.xml	r1l5	1	אדומל און ישראל פערשווינדען מיט אויפֿגעשטעלטע פֿליגלען, בשמת לויפֿט נאך אדומ	(אדומל און ישראל פערשווינדען מיט אויפֿגעשטעלטע פֿליגלען, בשמת לויפֿט נאך אדומ	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1184	MS_YaakovEsav	0029_20296752.xml	line_1635023197135_4251	1	בן געהט נאך שרייענד	לבן געהט נאך שרייענד) לאז ער קומען מיט גאָלד און זילבער, איך גיעב איהם	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1185	MS_YaakovEsav	0029_20296752.xml	r1l8	9	רחל צעוויינט זיך)	ַביידע. (רחל צעוויינט זיך) וואס וויינסטו נארר? וואס טויג דיר יעקב? א	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1186	MS_YaakovEsav	0029_20296752.xml	r1l17	0	נאך א פויזע	נאך א פויזע| אסער ניין! איך האָף עס וועט זיך אויס לאזען צום גוטען.	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1187	MS_YaakovEsav	0029_20296752.xml	r1l19	47	זינגט	קומען אין פֿיהרען זיין רחלען צום גרעסטען גליק! זינגט|	https://app.transkribus.org/collection/2372172/doc/494907/detail/29
1188	MS_YaakovEsav	0030_20296753.xml	r3l4	0	לויפֿט אריין|	לויפֿט אריין| שוין טאכטער שוין! שען מעגסט שוין אַוועקווארפֿען דיינע	https://app.transkribus.org/collection/2372172/doc/494907/detail/30
1189	MS_YaakovEsav	0030_20296753.xml	r3l18	0	רחל	רחל	https://app.transkribus.org/collection/2372172/doc/494907/detail/30
1190	MS_YaakovEsav	0030_20296753.xml	r3l21	17	וייזט איהר אַ ליים טאפֿעל	אָט האסטו. זעה! ווייזט איהר אַ ליים טאפֿעל| אָט דאָ זענען זיי ביידע	https://app.transkribus.org/collection/2372172/doc/494907/detail/30
1191	MS_YaakovEsav	0030_20296753.xml	line_1635023300237_4341	19	י נעמט און לייענט)	אינטער געשריבען. (זי נעמט און לייענט) זעהסטו? איז עס שוין אמת. די	https://app.transkribus.org/collection/2372172/doc/494907/detail/30
1192	MS_YaakovEsav	0030_20296753.xml	r1l3	14	בערוהיגט	איז וואס זשע? בערוהיגט| האט ער דאך עהרליך געקויפֿט. און הייליג	https://app.transkribus.org/collection/2372172/doc/494907/detail/30
1193	MS_YaakovEsav	0031_20296754.xml	r1l9	13	זי וויל לויפֿען צו די טהיר. עס קומען אַ קעגען דיענסטען. און	מעהר לעבען. (זי וויל לויפֿען צו די טהיר. עס קומען אַ קעגען דיענסטען. און	https://app.transkribus.org/collection/2372172/doc/494907/detail/31
1194	MS_YaakovEsav	0031_20296754.xml	r1l10	0	משרתים, פאסטיכער, פֿיהרען אריין לאהן. רחל פֿאלט צו איהר, קושט זי	משרתים, פאסטיכער, פֿיהרען אריין לאהן. רחל פֿאלט צו איהר, קושט זי)	https://app.transkribus.org/collection/2372172/doc/494907/detail/31
1195	MS_YaakovEsav	0031_20296754.xml	r1l12	1	בעלייכטעט (דאס כאר זינגט צום ענדע עפֿענט זיך דער תרפֿים טעמפּעל	(בעלייכטעט (דאס כאר זינגט צום ענדע עפֿענט זיך דער תרפֿים טעמפּעל	https://app.transkribus.org/collection/2372172/doc/494907/detail/31
1196	MS_YaakovEsav	0031_20296754.xml	r1l13	0	פֿון פֿערשידענע פֿייערען. לבן ערפֿילט זיין גאטעס דיענסט. צום שלוס בעווייזען	פֿון פֿערשידענע פֿייערען. לבן ערפֿילט זיין גאטעס דיענסט. צום שלוס בעווייזען	https://app.transkribus.org/collection/2372172/doc/494907/detail/31
1197	MS_YaakovEsav	0031_20296754.xml	r1l14	0	זיך אדומל און עשו ישׂראל. אלס מלאכים, פֿון ביידע זייטען די ביהנע)	זיך אדומל און עשו ישׂראל. אלס מלאכים, פֿון ביידע זייטען די ביהנע)	https://app.transkribus.org/collection/2372172/doc/494907/detail/31
1198	MS_YaakovEsav	0032_20296755.xml	r2l4	0	שטעהט נעבען איהם לינקס. עשו רעכטס. ארום פֿערשידענע געסט טהייל העלדיש	שטעהט נעבען איהם לינקס. עשו רעכטס. ארום פֿערשידענע געסט טהייל העלדיש	https://app.transkribus.org/collection/2372172/doc/494907/detail/32
1199	MS_YaakovEsav	0032_20296755.xml	r2l5	0	געקליידעט, מיט מתּנות אין די הענד. אלע זינגען. נאכן געזאנג געהט דאס כאר אב)	געקליידעט, מיט מתּנות אין די הענד. אלע זינגען. נאכן געזאנג געהט דאס כאר אב)	https://app.transkribus.org/collection/2372172/doc/494907/detail/32
1200	MS_YaakovEsav	0032_20296755.xml	r1l3	25	טאַפט ארום מיט די האנד	ווער איז דאָ נעבען מיר? (טאַפט ארום מיט די האנד(	https://app.transkribus.org/collection/2372172/doc/494907/detail/32
