n	play	page	line_id	offset	span	line	url
733	MS_Emigration	0061_41061679.xml	r1l20	0	אין דרויסען איין שוס)	אין דרויסען איין שוס) וואס איזט דאס?	https://app.transkribus.org/collection/2372172/doc/1013131/detail/61
734	MS_Emigration	0062_41061681.xml	r1l5	10	(אב אין דיא גענגע. בערקע לויפט ארויף דיא טרעפ)	ענטפליהען (אב אין דיא גענגע. בערקע לויפט ארויף דיא טרעפ)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/62
735	MS_Emigration	0062_41061681.xml	r1l11	0	בערקא	בערקא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/62
736	MS_Emigration	0062_41061681.xml	r1l15	0	טאדאר	טאדאר	https://app.transkribus.org/collection/2372172/doc/1013131/detail/62
737	MS_Emigration	0062_41061681.xml	r1l21	4	אבדול פאליצייא	RII אבדול פאליצייא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/62
738	MS_Emigration	0063_41061683.xml	r1l1	6	(ביידע פאקען איהם)	מאריץ (ביידע פאקען איהם) הילפע! הילפע!	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
739	MS_Emigration	0063_41061683.xml	r1l2	21	(קעמפפען)	ביידע אה דיא רויבער! (קעמפפען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
740	MS_Emigration	0063_41061683.xml	r1l4	0	שטעק אריין אמעסער אין זיין ברוסט ער פאלט	שטעק אריין אמעסער אין זיין ברוסט ער פאלט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
741	MS_Emigration	0063_41061683.xml	r1l5	0	אללע פאנגען זיך אן צו ראנגלען מיט איין אנדער	אללע פאנגען זיך אן צו ראנגלען מיט איין אנדער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
742	MS_Emigration	0063_41061683.xml	r1l6	0	ביז איין פאליצייא שטירצט בערקא צו באדען	ביז איין פאליצייא שטירצט בערקא צו באדען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
743	MS_Emigration	0063_41061683.xml	r1l7	0	בלייבט מיט איין רעוואלווער איבער איהם	בלייבט מיט איין רעוואלווער איבער איהם	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
744	MS_Emigration	0063_41061683.xml	r1l8	0	צווייטער פאליציסט איבער טאדער אויך	צווייטער פאליציסט איבער טאדער אויך	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
745	MS_Emigration	0063_41061683.xml	r1l9	0	וויא דער ערשטער, אבדול נעבען מאריץ	וויא דער ערשטער, אבדול נעבען מאריץ	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
746	MS_Emigration	0063_41061683.xml	r1l10	0	פאזיציאן	פאזיציאן.	https://app.transkribus.org/collection/2372172/doc/1013131/detail/63
747	MS_Emigration	0064_41061684.xml	line_1653494745916_4973	17	אים ציממער	Nii (פירטער אקט (אים ציממער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/64
748	MS_Emigration	0064_41061684.xml	r1l5	0	ראשעל	ראשעל	https://app.transkribus.org/collection/2372172/doc/1013131/detail/64
749	MS_Emigration	0064_41061684.xml	line_1653494754228_4983	6	(מאלט איין בילד	ראשעל (מאלט איין בילד). יאה הייטע איזט גראדע איין יאהר זייט דיא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/64
750	MS_Emigration	0064_41061684.xml	r1l18	0	מאשקאוויטש	מאשקאוויטש (בלאס קראנק, מיט סוספענדיס, לעסעס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/64
751	MS_Emigration	0064_41061684.xml	r1l18	12	בלאס קראנק, מיט סוספענדיס, לעסעס	מאשקאוויטש (בלאס קראנק, מיט סוספענדיס, לעסעס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/64
752	MS_Emigration	0064_41061684.xml	r1l19	7	(ווארפט אללעס פין זיך אראב)	מאשקאוו (ווארפט אללעס פין זיך אראב) אוי!	https://app.transkribus.org/collection/2372172/doc/1013131/detail/64
753	MS_Emigration	0065_41061685.xml	r1l1	16	(זיפצט)	מאשקאוו סטראקט? (זיפצט) אך נאך דאס פעהלט מיר. נא איך	https://app.transkribus.org/collection/2372172/doc/1013131/detail/65
754	MS_Emigration	0065_41061685.xml	r1l11	28	(לעגט איהר האנד אויף זיין שולטער)	הען עטוואס אויף דער שטראססע? (לעגט איהר האנד אויף זיין שולטער)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/65
755	MS_Emigration	0065_41061685.xml	r1l21	42	(פֿאַר	ווייטער געהן, און איך האב נישט איינגעהערט (פֿאַר	https://app.transkribus.org/collection/2372172/doc/1013131/detail/65
756	MS_Emigration	0071_41061695.xml	r1l13	23	(מען הערט קלאפען)	שרעקליכער לאגע העלף מיר (מען הערט קלאפען) מיין גאטט!	https://app.transkribus.org/collection/2372172/doc/1013131/detail/71
757	MS_Emigration	0071_41061695.xml	r1l15	0	שפיננער	שפיננער	https://app.transkribus.org/collection/2372172/doc/1013131/detail/71
758	MS_Emigration	0075_41061701.xml	r1l18	7	שטאטערנד)	ראשעל (שטאטערנד) יאה!	https://app.transkribus.org/collection/2372172/doc/1013131/detail/75
759	MS_Emigration	0075_41061701.xml	r1l19	8	קיסט איהרע האנד	שפינער (קיסט איהרע האנד) אה גאטט. יעצט האב איך דאס פאראדיעז	https://app.transkribus.org/collection/2372172/doc/1013131/detail/75
760	MS_Emigration	0076_41061702.xml	line_1653496442147_5681	7	רייסט לאז איהרע האנד שלוכצענד	ראשעל (רייסט לאז איהרע האנד שלוכצענד) וועה מיר!	https://app.transkribus.org/collection/2372172/doc/1013131/detail/76
761	MS_Emigration	0079_41061705.xml	line_1653496622649_5807	27	(גיט איהם דיא האנד)	ראשעל היער איזט מיינע האנד. (גיט איהם דיא האנד)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/79
762	MS_Emigration	0079_41061705.xml	line_1653496628928_5812	7	(ערגרייפט איהרע האנד)	שפינער (ערגרייפט איהרע האנד) אה מיינע ראשעל!	https://app.transkribus.org/collection/2372172/doc/1013131/detail/79
763	MS_Emigration	0079_41061705.xml	line_1653496633729_5820	6	(דיא האנד קיסענד)	שפינער (דיא האנד קיסענד) ראשעל! (וויל זיא אומארמען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/79
764	MS_Emigration	0079_41061705.xml	line_1653496633729_5820	32	(וויל זיא אומארמען)	שפינער (דיא האנד קיסענד) ראשעל! (וויל זיא אומארמען)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/79
765	MS_Emigration	0080_41061706.xml	line_1653496784610_5941	0	IRet	IRet דיך אונד האססע דיך צו גלייכער צייט (איך ליעבע	https://app.transkribus.org/collection/2372172/doc/1013131/detail/80
766	MS_Emigration	0080_41061706.xml	r1l11	0	פאסאנטען יעקעל סאני (מיט פושקאר מיט קענדי)	פאסאנטען יעקעל סאני (מיט פושקאר מיט קענדי)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/80
767	MS_Emigration	0080_41061706.xml	r1l12	12	(אזוי פיעל לערם)	N12 II Ret. (אזוי פיעל לערם)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/80
768	MS_Emigration	0081_41061707.xml	r1l10	0	שפרה	שפרה (מיט בעסקיט פאטעטעס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/81
769	MS_Emigration	0081_41061707.xml	r1l10	6	מיט בעסקיט פאטעטעס	שפרה (מיט בעסקיט פאטעטעס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/81
770	MS_Emigration	0084_41061710.xml	r1l21	5	(אלס פעדליר מיט קעסטיל סוס פענדיס)	ירוחם (אלס פעדליר מיט קעסטיל סוס פענדיס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/84
771	MS_Emigration	0084_41061710.xml	r1l21	0	ירוחם	ירוחם (אלס פעדליר מיט קעסטיל סוס פענדיס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/84
772	MS_Emigration	0086_41061712.xml	r1l13	20	(לאזיע 2 זייטען	N( מען שאן אלל רייט. (לאזיע 2 זייטען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/86
773	MS_Emigration	0086_41061712.xml	line_1653497955832_6440	4	קייפער קייען	13 (קייפער קייען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/86
774	MS_Emigration	0087_41061713.xml	r1l12	1	איז פערטרויט אין זיינע הענד	(איז פערטרויט אין זיינע הענד)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/87
775	MS_Emigration	0088_41061714.xml	r1l17	28	נאך זינגען קוממען אייניגע	איך מיין זאגט זיא ביזנ...) (נאך זינגען קוממען אייניגע	https://app.transkribus.org/collection/2372172/doc/1013131/detail/88
776	MS_Emigration	0088_41061714.xml	r1l18	0	(בויעס איינער בעטראכט אפאר סוספאנדעס דער צווייטער שלעפט	(בויעס איינער בעטראכט אפאר סוספאנדעס דער צווייטער שלעפט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/88
777	MS_Emigration	0089_41061715.xml	r1l1	1	ארויס דעם דניא פין דעם קעסטיל מיט דיא זאכען אנטלויפ. דער צווייטער)	(ארויס דעם דניא פין דעם קעסטיל מיט דיא זאכען אנטלויפ. דער צווייטער)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/89
778	MS_Emigration	0089_41061715.xml	r1l2	0	(גוט איהם אקלאפ און ער פאלט שרייענדיג פאליס גארדעוואוי פוזאשאר	(גוט איהם אקלאפ און ער פאלט שרייענדיג פאליס גארדעוואוי פוזאשאר	https://app.transkribus.org/collection/2372172/doc/1013131/detail/89
779	MS_Emigration	0089_41061715.xml	r1l3	6	מיט בעסקיט פאטעטעס	שפרה (מיט בעסקיט פאטעטעס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/89
780	MS_Emigration	0089_41061715.xml	r1l7	17	(פאלט איבער ירוחם'ן דיא פאטעטעס צושיטען זיך)	בוסען אין איינעם (פאלט איבער ירוחם'ן דיא פאטעטעס צושיטען זיך)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/89
781	MS_Emigration	0089_41061715.xml	r1l16	0	(צייגט איהר דיא ראמע פין דעם קעסטיל)	(צייגט איהר דיא ראמע פין דעם קעסטיל)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/89
782	MS_Emigration	0090_41061716.xml	line_1653498919957_68	18	(זיא קלייבט פון דער ערד דיא פאטעטאס)	ירוחם נישט נעהטיג (זיא קלייבט פון דער ערד דיא פאטעטאס) קלויב אביסעל	https://app.transkribus.org/collection/2372172/doc/1013131/detail/90
783	MS_Emigration	0093_41061719.xml	line_1653499222151_261	0	2 em	2 em !שפרה נא	https://app.transkribus.org/collection/2372172/doc/1013131/detail/93
784	MS_Emigration	0093_41061719.xml	r1l12	34	(מען הערט מוזיק)	וועללען מיר כוח האבען צו ווארטען. (מען הערט מוזיק)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/93
785	MS_Emigration	0093_41061719.xml	r1l19	27	(עס קאממען אריין)	ירוחם אט וועסטו באלד זעהן. (עס קאממען אריין)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/93
786	MS_Emigration	0093_41061719.xml	r1l20	0	מוזיק צוג (מיט פאהנען מיט פייער ווערק מען שיסט)	מוזיק צוג (מיט פאהנען מיט פייער ווערק מען שיסט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/93
787	MS_Emigration	0093_41061719.xml	r1l22	24	(זיא שלעפפין זיך אזוי לאנג ביז זיא פאלען	ירוחם האב קיין מורא ניט. (זיא שלעפפין זיך אזוי לאנג ביז זיא פאלען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/93
788	MS_Emigration	0094_41061720.xml	line_1653499362470_349	0	Marsch	Marsch	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
789	MS_Emigration	0094_41061720.xml	r1l4	13	רייכער זאאל	פינפטער אקט (רייכער זאאל)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
790	MS_Emigration	0094_41061720.xml	r1l7	6	(אין ברויטשלייער)	ראשעל (אין ברויטשלייער) העררן דאממען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
791	MS_Emigration	0094_41061720.xml	r1l7	24	העררן דאממען	ראשעל (אין ברויטשלייער) העררן דאממען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
792	MS_Emigration	0094_41061720.xml	r1l7	0	ראשעל	ראשעל (אין ברויטשלייער) העררן דאממען	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
793	MS_Emigration	0094_41061720.xml	r1l8	1	מוזיק שפיעל איין מארש העררן געהן אב אין קוממען צוריק מיט)	(מוזיק שפיעל איין מארש העררן געהן אב אין קוממען צוריק מיט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
794	MS_Emigration	0094_41061720.xml	r1l9	0	שפיננער	שפיננער (ער בעדעקט דיא כלה אללע אב)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
795	MS_Emigration	0094_41061720.xml	r1l10	11	(קומיש פערהיצט)	סאני יעקעל (קומיש פערהיצט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
796	MS_Emigration	0094_41061720.xml	r1l10	0	סאני יעקעל	סאני יעקעל (קומיש פערהיצט)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/94
797	MS_Emigration	0095_41061721.xml	r1l3	38	(טיפעט מיטען פיעס)	האב איך דיר שאן אויפגעהערט צו געפעלען (טיפעט מיטען פיעס)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/95
798	MS_Emigration	0095_41061721.xml	r1l13	16	(לאזט זיך געהן)	יעקעל אלל רייט! (לאזט זיך געהן)	https://app.transkribus.org/collection/2372172/doc/1013131/detail/95
799	MS_Emigration	0096_41061722.xml	r1l6	20	(שלאגט זיך אין קאפ)	בין אזוי אימגליקליך (שלאגט זיך אין קאפ) נאַ נאַ. וואס האט זיך	https://app.transkribus.org/collection/2372172/doc/1013131/detail/96
800	MS_Emigration	0097_41061723.xml	r1l14	0	שפיננער (בלאס) מאשקאוו געסט	שפיננער (בלאס) מאשקאוו געסט	https://app.transkribus.org/collection/2372172/doc/1013131/detail/97
