old_cluster_id	new_cluster_id	name	org_type	settlement	country	qid
ORG-C00459	ORG-C00459_Q01	תלמוד-תורה	Education			
ORG-C00459	ORG-C00459_Q01	תלמוד-תורה	Education			
ORG-C00459	ORG-C00459_Q02	תלמוד-תורה	Education	בערדיטשעוו		Q158799
ORG-C00459	ORG-C00459_Q03	תלמוד-תורה	Education	קאמענעץ-פּאַדאָלסק		Q193965
ORG-C00459	ORG-C00459_Q04	תלמוד-תורה	Education	אומאַן		Q208499
ORG-C00459	ORG-C00459_Q05	תלמוד-תורה	Education	מילוואַקיי		Q37836
ORG-C00459	ORG-C00459_Q06	תלמוד-תורה	Education	זוואָניץ		Q4178401
ORG-C00459	ORG-C00459_Q07	תלמוד-תורה	Education	כאָרבין	כינע	Q42956
ORG-C00459	ORG-C00459_Q08	תלמוד-תורה	Education	סוכארי		Q60498333
ORG-C00459	ORG-C00459_Q09	תלמוד-תורה	Education	אָשמינע	פּויליש-ליטע	Q722836
ORG-C00459	ORG-C00459_Q10	תלמוד-תורה	Education	ביאָליסטאָק	פּוילן	Q761
ORG-C00468	ORG-C00468_Q01	דאָס פאָלקסבלאַט	Journals/ Newspapers	יאָסי		Q46852
ORG-C00468	ORG-C00468_Q01	דאָס פאָלקסבלאַט	Journals/ Newspapers	יאָסי	רומעניע	Q46852
ORG-C00468	ORG-C00468_Q01	פֿאָלקסבלאַט	Journals/ Newspapers			
ORG-C00468	ORG-C00468_Q01	פֿאָלקסבלאַט	Journals/ Newspapers			
ORG-C00468	ORG-C00468_Q01	פֿאָלקסבלאַט	Journals/ Newspapers			
ORG-C00468	ORG-C00468_Q02	דאָס פאָלקסבלאַט	Journals/ Newspapers	לעמבערג		Q36036
ORG-C00468	ORG-C00468_Q03	פֿאָלקסבלאַט	Journals/ Newspapers	ניו יאָרק		Q60
ORG-C00470	ORG-C00470_Q01	טעאַטער אין אָדעס	Journals/ Newspapers	אָדעס	רוסלאַנד	Q1874
ORG-C00470	ORG-C00470_Q01	טעאַטער	Journals/ Newspapers			
ORG-C00470	ORG-C00470_Q01	טעאַטער אין כאָסטאָן	Journals/ Newspapers			
ORG-C00470	ORG-C00470_Q02	טעאַטער אין קיעוו	Journals/ Newspapers	קיעוו		Q1899
ORG-C00470	ORG-C00470_Q03	טעאַטער אין ווילנער געטאָ	Journals/ Newspapers	ווילנע		Q216
ORG-C00470	ORG-C00470_Q04	טעאַטער	Journals/ Newspapers	וואַרשע		Q270
ORG-C00477	ORG-C00477_Q01	רומעניען אָפּערע הויז	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00477	ORG-C00477_Q01	רומעניען אָפּערע הויז	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00477	ORG-C00477_Q02	רומעניען אָפּערע הויז	Theatre		אַמעריקע	Q30
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין	רומעניע	Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייער יידישער פֿאָלקס-בינע	Theatre	ווינער		Q1741
ORG-C00481	ORG-C00481_Q01	פרייער יידישער פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre	ווין		Q1741
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייער יידישער פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	די פרייע יידישע פאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q01	פרייע יידישע פֿאָלקס-בינע	Theatre			
ORG-C00481	ORG-C00481_Q02	פרייע יידישע פֿאָלקס-בינע	Theatre	ניו-יאָרק		Q60
ORG-C00481	ORG-C00481_Q02	פרייע יידישע פֿאָלקס-בינע	Theatre	ניו-יאָרק	אמעריקע	Q60
ORG-C00481	ORG-C00481_Q02	די פֿרייע יידישע פֿאָלקס-בינע	Theatre	ניו יאָרק		Q60
ORG-C00481	ORG-C00481_Q02	פרייע יידישע פֿאָלקס-בינע	Theatre	ניו יאָרק		Q60
ORG-C00481	ORG-C00481_Q03	פרייע יידישע פֿאָלקס-בינע	Theatre		עסטרייך	Q260320
ORG-C00481	ORG-C00481_Q03	פרייער יידישער פֿאָלקס-בינע	Theatre		עסטרייך	Q260320
ORG-C00481	ORG-C00481_Q04	פרייע יידישע פֿאָלקס-בינע	Theatre		אַמעריקע	Q30
ORG-C00481	ORG-C00481_Q04	פרייע יידישע פֿאָלקס-בינע	Theatre	אָמעריקע		Q30
ORG-C00481	ORG-C00481_Q05	פרייע יידישע פֿאָלקס-בינע	Theatre	פּאַריז	פראנקרייך	Q90
ORG-C00487	ORG-C00487_Q01	דער רוסישער אָפּערעטע	Theatre	כערסאָן		Q156732
ORG-C00487	ORG-C00487_Q01	רוסישער אָפּערעטע	Theatre			
ORG-C00487	ORG-C00487_Q01	רוסישער אָפּערעטע	Theatre			
ORG-C00487	ORG-C00487_Q02	רוסישער אָפּערעטע אין אָדעס	Theatre	אָדעס		Q1874
ORG-C00514	ORG-C00514_Q01	נייט-סקול	Education	פֿילאַדעלפיע		Q1345
ORG-C00514	ORG-C00514_Q01	נייט-סקול	Education			
ORG-C00514	ORG-C00514_Q01	נייט-סקול	Education			
ORG-C00514	ORG-C00514_Q01	נייט-סקול	Education			
ORG-C00514	ORG-C00514_Q01	נייט-סקול	Education			
ORG-C00514	ORG-C00514_Q01	נייט-סקול	Education			
ORG-C00514	ORG-C00514_Q02	נייט-סקול	Education		אַמעריקע	Q30
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניוּ-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו־יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q01	טאַליאַ-טעאַטער	Theatre			
ORG-C00515	ORG-C00515_Q02	טאַליאַ-טעאַטער	Theatre	פֿילאדעלפיע		Q1345
ORG-C00515	ORG-C00515_Q02	טאַליאַ-טעאַטער	Theatre	פֿילאדעלפֿיע		Q1345
ORG-C00515	ORG-C00515_Q02	טאַליאַ-טעאַטער	Theatre	פֿילאָדעלפיע		Q1345
ORG-C00515	ORG-C00515_Q03	טאַליאַ-טעאַטער	Theatre	בערלין		Q64
ORG-C00515	ORG-C00515_Q03	טאַליאַ-טעאַטער	Theatre	בערלין	דייטשלאַנד	Q64
ORG-C00515	ORG-C00515_Q03	טאַליאַ-טעאַטער	Theatre	בערלין	דייטשלאַנד	Q64
ORG-C00515	ORG-C00515_Q04	טאַליאַ-טעאַטער	Theatre		אָמעריקע	Q30
ORG-C00515	ORG-C00515_Q04	טאַליאַ-טעאַטער	Theatre		אַמעריקע	Q30
ORG-C00515	ORG-C00515_Q05	טאַליאַ-טעאַטער	Theatre	לאָדזש	פּוילן	Q580
ORG-C00524	ORG-C00524_Q01	פֿאַרלאַג ב. קלעצקין	Publisher	ווילנע		Q216
ORG-C00524	ORG-C00524_Q01	פֿאַרלאַג ב. קלעצקין	Publisher	ווילנע		Q216
ORG-C00524	ORG-C00524_Q01	פֿאַרלאַג ב. קלעצקין	Publisher			
ORG-C00524	ORG-C00524_Q02	פֿאַרלאַג ב. קלעצקין	Publisher	ווילנע-וואַרשע	פּוילן	Q104725
ORG-C00544	ORG-C00544_Q01	פאָלקסצייטונג	Journals/ Newspapers	וואַרשע		Q270
ORG-C00544	ORG-C00544_Q01	פאָלקסצייטונג	Journals/ Newspapers	וואַרשע		Q270
ORG-C00544	ORG-C00544_Q01	פאָלקסצייטונג	Journals/ Newspapers			
ORG-C00544	ORG-C00544_Q01	פאָלקסצייטונג	Journals/ Newspapers			
ORG-C00544	ORG-C00544_Q01	פֿאָלקסצעטונג	Journals/ Newspapers			
ORG-C00544	ORG-C00544_Q01	פאָלקסצייטונג	Journals/ Newspapers			
ORG-C00544	ORG-C00544_Q01	די פּאָלקס-צייטונג	Journals/ Newspapers			
ORG-C00544	ORG-C00544_Q02	פאָלקסצייטונג	Journals/ Newspapers	ווילנע		Q216
ORG-C00544	ORG-C00544_Q03	פֿאָלקסצעטונג	Journals/ Newspapers	לאָס אַנדזשעלעס		Q65
ORG-C00548	ORG-C00548_Q01	יידישן אַרבעטער קאָמיטעט	Jewish political bodies	שיקאַגע	אַמעריקע	Q1297
ORG-C00548	ORG-C00548_Q01	יידישן אַרבעטער קאָמיטעט	Jewish political bodies			
ORG-C00548	ORG-C00548_Q02	יידישן אַרבעטער קאָמיטעט	Jewish political bodies		אַמעריקע	Q30
ORG-C00548	ORG-C00548_Q03	יידישן אַרבעטער קאָמיטעט	Jewish political bodies	לאָס אַנדזשעלעס		Q65
ORG-C00578	ORG-C00578_Q01	דייטש-יידיש טעאַטער	Theatre	לעמבערג		Q36036
ORG-C00578	ORG-C00578_Q01	דייטש-יידיש טעאַטער	Theatre			
ORG-C00578	ORG-C00578_Q02	דייטש-יידיש	Theatre	בערלין		Q64
ORG-C00590	ORG-C00590_Q01	וויליאַמסבורגער ליריק-טעאַטער	Theatre	וויליאַמסבורג		Q745140
ORG-C00590	ORG-C00590_Q01	וויליאַמסבורגער ליריק-טעאַטער	Theatre	וויליאַמסבורג		Q745140
ORG-C00590	ORG-C00590_Q01	וויליאַמסבורגער ליריק-טעאַטער	Theatre	וויליאַמסבורג		Q745140
ORG-C00590	ORG-C00590_Q01	וויליאַמסבורגער ליריק-טעאַטער	Theatre	וויליאַמסבורג	אַמעריקע	Q745140
ORG-C00590	ORG-C00590_Q01	וויליאַמסבורגער ליריק-טעאַטער	Theatre	וויליאָמסבורגער		
ORG-C00590	ORG-C00590_Q02	וויליאַמסבורגער ליריק-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre	ניו יאָרק		Q60
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre	ניו יאָרק		Q60
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q01	האָפּקינסאָן	Theatre			
ORG-C00593	ORG-C00593_Q02	האָפּקינסאָן	Theatre	ברוקלין		Q18419
ORG-C00593	ORG-C00593_Q03	האָפּקינסאָן	Theatre	בראָנזוויל		Q991279
ORG-C00596	ORG-C00596_Q01	יידיש דראַמאַטישן טעאַטער	Theatre	קאָוונע		Q4115712
ORG-C00596	ORG-C00596_Q01	יידיש דראַמאַטישן טעאַטער	Theatre	קאָוונע		Q4115712
ORG-C00596	ORG-C00596_Q01	יידיש דראַמאַטישן טעאַטער	Theatre			
ORG-C00596	ORG-C00596_Q01	יידיש דראַמאַטישן טעאַטער	Theatre			
ORG-C00596	ORG-C00596_Q02	יידיש דראַמאַטיש טעאַטער אין ווין	Theatre	ווין		Q1741
ORG-C00596	ORG-C00596_Q03	יידיש דראַמאַטישן טעאַטער	Theatre	מינסק		Q2280
ORG-C00596	ORG-C00596_Q04	יידיש דראַמאַטיש טעאַטער	Theatre	קראָקע		Q31487
ORG-C00596	ORG-C00596_Q05	יידיש דראַמאַטישן טעאַטער	Theatre		ליטע	Q450625
ORG-C00621	ORG-C00621_Q01	סאַציאָליסטישער פּאַרטיי	Non-Jewish political bodies	שיקאַגאָ		Q1297
ORG-C00621	ORG-C00621_Q01	סאַציאָליסטישער פּאַרטיי	Non-Jewish political bodies			
ORG-C00621	ORG-C00621_Q01	סאַציאָליסטישער פּאַרטיי	Non-Jewish political bodies			
ORG-C00621	ORG-C00621_Q01	סאַציאָליסטישער פּאַרטיי	Non-Jewish political bodies			
ORG-C00621	ORG-C00621_Q02	סאַציאָליסטישער פּאַרטיי	Non-Jewish political bodies	ניו-יאָרק	אַמעריקע	Q60
ORG-C00622	ORG-C00622_Q01	"„פאָרווערטס""-אַסאָסייישאָן"	Jewish political bodies	שיקאַגאָ		Q1297
ORG-C00622	ORG-C00622_Q02	"„פאָרווערטס""-אַסאָסייישאָן"	Jewish political bodies	ניו-יאָרק	אַמעריקע	Q60
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization	לאָדזש	פּוילן	Q580
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization	לאָדזש		Q580
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization	לאָדזש	פּוילן	Q580
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization	לאָדזש	פּוילן	Q580
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization			
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization			
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization			
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization			
ORG-C02633	ORG-C02633_Q01	דייטשער סינאַגאָגע	Musical organization			
ORG-C02633	ORG-C02633_Q02	דער דייטשער סינאגאָגע	Musical organization	וואַרשע	פּוילן	Q270
ORG-C02633	ORG-C02633_Q02	דייטשער סינאַגאָגע	Musical organization	וואַרשע	פּוילן	Q270
ORG-C02633	ORG-C02633_Q02	דייטשער סינאַגאָגע	Musical organization	וואַרשע		Q270
ORG-C00626	ORG-C00626_Q01	האַנטווערקער-שול	Education	לאָדזש		Q580
ORG-C00626	ORG-C00626_Q01	האַנטווערקער-שול אין לאָדזש	Education	לאָדזש		Q580
ORG-C00626	ORG-C00626_Q01	האַנטווערקער-שול	Education			
ORG-C00626	ORG-C00626_Q01	האַנטווערקער-שול	Education			
ORG-C00626	ORG-C00626_Q01	האַנטווערקער-שול	Education			
ORG-C00626	ORG-C00626_Q02	האַנטווערקער-שול	Education	טשענסטאָכאָוו	פּוילן	Q103217
ORG-C00626	ORG-C00626_Q03	האַנטווערקער-שול	Education	אָדעס		Q1874
ORG-C00626	ORG-C00626_Q04	האַנטווערקער-שול	Education	קיעוו		Q1899
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יארק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניוּ-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרקער		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק	אמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרקער		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו-יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק		Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אַמעריקע	Q60
ORG-C00633	ORG-C00633_Q01	פּיפּלס-טעאַטער	Theatre	ניו יאָרק	אמעריקע	Q60
