db_id_a	db_id_b	name_a	name_b	name_yi_a	name_yi_b	org_type_a	org_type_b	matched_fields	score	signal	type_match	linked_a	linked_b	suggested_action	suggested_keep	suggested_drop	reviewer_decision	reviewer_notes
758	814	טרופּע פון מישוראַט	טרופּע פֿון סאַנדלער	טרופּע פון מישוראַט	טרופּע פֿון סאַנדלער	traveling company	traveling company	טרופּע פון מישוראַט ~ טרופּע פֿון סאַנדלער	0.588	phonetic_full	Y	ORG-C03391	ORG-C02052	REVIEW	758	814		
758	833	טרופּע פון מישוראַט	טרופּע פון סאַמבערג	טרופּע פון מישוראַט	טרופּע פון סאַמבערג	traveling company	traveling company	טרופּע פון מישוראַט ~ טרופּע פון סאַמבערג	0.588	phonetic_full	Y	ORG-C03391	ORG-C01872	REVIEW	758	833		
789	814	טרופּע פֿון בערמאַן	טרופּע פֿון סאַנדלער	טרופּע פֿון בערמאַן	טרופּע פֿון סאַנדלער	traveling company	traveling company	טרופּע פֿון בערמאַן ~ טרופּע פֿון סאַנדלער	0.588	phonetic_full	Y	ORG-C01449	ORG-C02052	REVIEW	789	814		
794	804	משה ליפּמאָןס טרופּע	לאַרגמאַןס טרופּע	משה ליפּמאָןס טרופּע	לאַרגמאַןס טרופּע	traveling company	traveling company	משה ליפּמאָןס טרופּע ~ לאַרגמאַןס טרופּע	0.588	phonetic_full	Y	ORG-C04966	ORG-C04641	REVIEW	794	804		
814	821	טרופּע פֿון סאַנדלער	טרופּע פֿון ליפּמאַן	טרופּע פֿון סאַנדלער	טרופּע פֿון ליפּמאַן	traveling company	traveling company	טרופּע פֿון סאַנדלער ~ טרופּע פֿון ליפּמאַן	0.588	phonetic_full	Y	ORG-C02052	ORG-C02053	REVIEW	814	821		
814	830	טרופּע פֿון סאַנדלער	טרופּע פֿון פֿיינמאַן	טרופּע פֿון סאַנדלער	טרופּע פֿון פֿיינמאַן	traveling company	traveling company	טרופּע פֿון סאַנדלער ~ טרופּע פֿון פֿיינמאַן	0.588	phonetic_full	Y	ORG-C02052	ORG-C05849	REVIEW	814	830		
814	982	טרופּע פֿון סאַנדלער	טרופּע פֿון זשעלאַזאָ	טרופּע פֿון סאַנדלער	טרופּע פֿון זשעלאַזאָ	traveling company	traveling company	טרופּע פֿון סאַנדלער ~ טרופּע פֿון זשעלאַזאָ	0.588	phonetic_full	Y	ORG-C02052	ORG-C05619	REVIEW	814	982		
821	833	טרופּע פֿון ליפּמאַן	טרופּע פון סאַמבערג	טרופּע פֿון ליפּמאַן	טרופּע פון סאַמבערג	traveling company	traveling company	טרופּע פֿון ליפּמאַן ~ טרופּע פון סאַמבערג	0.588	phonetic_full	Y	ORG-C02053	ORG-C01872	REVIEW	821	833		
830	833	טרופּע פֿון פֿיינמאַן	טרופּע פון סאַמבערג	טרופּע פֿון פֿיינמאַן	טרופּע פון סאַמבערג	traveling company	traveling company	טרופּע פֿון פֿיינמאַן ~ טרופּע פון סאַמבערג	0.588	phonetic_full	Y	ORG-C05849	ORG-C01872	REVIEW	830	833		
833	982	טרופּע פון סאַמבערג	טרופּע פֿון זשעלאַזאָ	טרופּע פון סאַמבערג	טרופּע פֿון זשעלאַזאָ	traveling company	traveling company	טרופּע פון סאַמבערג ~ טרופּע פֿון זשעלאַזאָ	0.588	phonetic_full	Y	ORG-C01872	ORG-C05619	REVIEW	833	982		
133	407	V. Pillings's National Theatre	The Monument-National Theatre			Theatre	Theatre	וו. פּיללינגסס נאַציאָנאַל טעאַטער ~ די מאָנומענט-נאַציאָנאַל טעאַטער	0.586	phonetic_full	Y		ORG-C00655 | ORG-C03871 | ORG-C06842	REVIEW	407	133		
538	591	זשיטאָמירער יידישן מלוכה-טעאַטער	מאָלדאָוואַנישן מלוכה-טעאַטער			Theatre	Theatre	זשיטאָמירער יידישן מלוכה-טעאַטער ~ מאָלדאָוואַנישן מלוכה-טעאַטער	0.586	phonetic_full	Y	ORG-C00609	ORG-C01613	REVIEW	538	591		
538	618	זשיטאָמירער יידישן מלוכה-טעאַטער	לעטישן מלוכה-טעאַטער			Theatre	Theatre	זשיטאָמירער יידישן מלוכה-טעאַטער ~ לעטישן מלוכה-טעאַטער	0.586	phonetic_full	Y	ORG-C00609	ORG-C07378	REVIEW	538	618		
538	619	זשיטאָמירער יידישן מלוכה-טעאַטער	לעטישן מלוכה-טעאַטער			Theatre	Theatre	זשיטאָמירער יידישן מלוכה-טעאַטער ~ לעטישן מלוכה-טעאַטער	0.586	phonetic_full	Y	ORG-C00609	ORG-C07378	REVIEW	538	619		
548	591	קעשענעווער יידישן מלוכה-טעאַטער	מאָלדאָוואַנישן מלוכה-טעאַטער			Theatre	Theatre	קעשענעווער יידישן מלוכה-טעאַטער ~ מאָלדאָוואַנישן מלוכה-טעאַטער	0.586	phonetic_full	Y	ORG-C03305	ORG-C01613	REVIEW	548	591		
548	618	קעשענעווער יידישן מלוכה-טעאַטער	לעטישן מלוכה-טעאַטער			Theatre	Theatre	קעשענעווער יידישן מלוכה-טעאַטער ~ לעטישן מלוכה-טעאַטער	0.586	phonetic_full	Y	ORG-C03305	ORG-C07378	REVIEW	548	618		
548	619	קעשענעווער יידישן מלוכה-טעאַטער	לעטישן מלוכה-טעאַטער			Theatre	Theatre	קעשענעווער יידישן מלוכה-טעאַטער ~ לעטישן מלוכה-טעאַטער	0.586	phonetic_full	Y	ORG-C03305	ORG-C07378	REVIEW	548	619		
548	675	קעשענעווער יידישן מלוכה-טעאַטער	קראָקעווער יידישער טעאַטער		קראָקעווער יידישער טעאַטער	Theatre	theatre	קעשענעווער יידישן מלוכה-טעאַטער ~ קראָקעווער יידישער טעאַטער	0.586	phonetic_full	Y	ORG-C03305	ORG-C04665	REVIEW	548	675		
666	550	ווילנער מלוכה-טעאַטער	סאָוויעטישן יידישן מלוכה-טעאַטער	ווילנער מלוכה-טעאַטער	סאָוויעטישן יידישן מלוכה-טעאַטער		Theatre	ווילנער מלוכה-טעאַטער ~ סאָוויעטישן יידישן מלוכה-טעאַטער	0.586	phonetic_full	N	ORG-C02614	ORG-C03128	REVIEW	550	666		
1057	1439	טרופּע פֿון ליבערט און ראָקייטין	וואלערשטיין און וואַקסמאָןס טרופּע	טרופּע פֿון ליבערט און ראָקייטין	זיינע עלטערנס און וואַקסמאָןס טרופּע	traveling company	traveling company	<surname>און ראקייטין ~ <surname>און וואקסמאן	0.583	surname_phonetic	Y	ORG-C04972	ORG-C06538	REVIEW	1057	1439		
108	955	Folḳsbildung			פֿאָלקסבינע (בערלין)		Theatre	<surname>פאלksbildung ~ <surname>פאלקסבינע	0.583	surname_phonetic	N		ORG-C00190_Q05	REVIEW	955	108		
109	139	Adler Theatre	City Theater				Theatre	אַדלער טעאַטער ~ קיטי טעאַטער	0.583	phonetic_full	N			REVIEW	109	139		
109	560	Adler Theatre	יונג טעאַטער					אַדלער טעאַטער ~ יונג טעאַטער	0.583	phonetic_full	Y		ORG-C00928	REVIEW	560	109		
110	560	Artef Theatre	יונג טעאַטער					אַרטעפֿ טעאַטער ~ יונג טעאַטער	0.583	phonetic_full	Y	ORG-C05792	ORG-C00928	REVIEW	110	560		
110	932	Artef Theatre	גלות טעאַטער		גלותטעאַטער		traveling company	אַרטעפֿ טעאַטער ~ גלות טעאַטער	0.583	phonetic_full	N	ORG-C05792	ORG-C06033	REVIEW	110	932		
115	139	Grand Theatre	City Theater				Theatre	גראַנד טעאַטער ~ קיטי טעאַטער	0.583	phonetic_full	N			REVIEW	115	139		
1158	1184			קיעווער גימנאַזיע	קיעווער פּעטשערסקער גימנאָזיע	Education	Education	קיעווער גימנאַזיע ~ קיעווער פּעטשערסקער גימנאָזיע	0.583	trigram_full	Y	ORG-C00059 | ORG-C03694_Q06	ORG-C06180	REVIEW	1158	1184		
123	176	Poole's Theatre	Lyric Theatre	פּולס-טעאַטער	ליריק-טעאַטער			פּולס-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	Y			REVIEW	123	176		
123	296	Poole's Theatre	Kamer-teater	פּולס-טעאַטער	קאַמער-טעאַטער			פּולס-טעאַטער ~ קאַמער-טעאַטער	0.583	phonetic_full	Y			REVIEW	123	296		
123	552	Poole's Theatre	גאָרדן-טעאַטער	פּולס-טעאַטער				פּולס-טעאַטער ~ גאָרדן-טעאַטער	0.583	phonetic_full	Y		ORG-C01069	REVIEW	552	123		
123	553	Poole's Theatre	געיטי-טעאַטער	פּולס-טעאַטער			Theatre	פּולס-טעאַטער ~ געיטי-טעאַטער	0.583	phonetic_full	N		ORG-C01498	REVIEW	553	123		
123	631	Poole's Theatre	צירק-טעאַטער	פּולס-טעאַטער			Theatre	פּולס-טעאַטער ~ צירק-טעאַטער	0.583	phonetic_full	N		ORG-C02939	REVIEW	631	123		
123	873	Poole's Theatre	ליריק-טעאַטער	פּולס-טעאַטער	ליריק-טעאַטער		theatre	פּולס-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	N		ORG-C00338_Q06	REVIEW	873	123		
123	874	Poole's Theatre	ליריק-טעאַטער	פּולס-טעאַטער	ליריק-טעאַטער		theatre	פּולס-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	N		ORG-C00338_Q07	REVIEW	874	123		
123	875	Poole's Theatre	ליריק-טעאַטער	פּולס-טעאַטער	ליריק-טעאַטער		theatre	פּולס-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	N		ORG-C00338_Q02	REVIEW	875	123		
123	876	Poole's Theatre	ליריק-טעאַטער  (בראַנזוויל)	פּולס-טעאַטער	ליריק-טעאַטער		theatre	פּולס-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	N		ORG-C00338_Q04	REVIEW	876	123		
123	877	Poole's Theatre	ליריק-טעאַטער	פּולס-טעאַטער	ליריק-טעאַטער		theatre	פּולס-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	N		ORG-C00338_Q05	REVIEW	877	123		
1355	1378	זאַנדבערג א'נ גאַדלעוויטש	טרופּע פֿון נאָזשיק און לאַטאָוויטש	זאַנדבערג א'נ גאַדלעוויטש	טרופּע פֿון נאָזשיק און לאַטאָוויטש	traveling company	traveling company	<surname>אנ גאדלעוויטש ~ <surname>און לאטאוויטש	0.583	surname_phonetic	Y	ORG-C04243	ORG-C06514	REVIEW	1355	1378		
1365	1421	ביי אַדלער און טאָמאשעווסקי	מיט בעסי און באָריס טאָמאַשעווסקי	ביי אַדלער און טאָמאָזעווסקי	מיט בעסי און באָריס טאָמאַשעווסקי	traveling company	traveling company	<surname>אדלער און טאמאשעווסקי ~ <surname>בעסי און בארי טאמאשעווסקי	0.583	surname_phonetic	Y	ORG-C06668	ORG-C04297	REVIEW	1365	1421		
1368	1444	טרופּע וואָלפּסאָן און קאַזשדאַן	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	טרופּע וואָלפּסאָן און קאַזשדאַן	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	traveling company	traveling company	<surname>און קאזשדאן ~ <surname>און נאטאנסאן	0.583	surname_phonetic	Y	ORG-C04968	ORG-C06583	REVIEW	1368	1444		
1378	1444	טרופּע פֿון נאָזשיק און לאַטאָוויטש	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	טרופּע פֿון נאָזשיק און לאַטאָוויטש	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	traveling company	traveling company	<surname>און לאטאוויטש ~ <surname>און נאטאנסאן	0.583	surname_phonetic	Y	ORG-C06514	ORG-C06583	REVIEW	1378	1444		
139	260	City Theater	Globe Theatre			Theatre	Theatre	קיטי טעאַטער ~ גלאָבע טעאַטער	0.583	phonetic_full	Y			REVIEW	139	260		
139	361	City Theater	Plaza Theatre			Theatre	Theatre	קיטי טעאַטער ~ פּלאַזאַ טעאַטער	0.583	phonetic_full	Y		ORG-C01372	REVIEW	361	139		
1428	1444	בערמאַן און גראָסמאַן	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	בערמאַן און גראָסמאַן	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	traveling company	traveling company	<surname>און גראסמאן ~ <surname>און נאטאנסאן	0.583	surname_phonetic	Y	ORG-C04935	ORG-C06583	REVIEW	1428	1444		
1439	1444	וואלערשטיין און וואַקסמאָןס טרופּע	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	זיינע עלטערנס און וואַקסמאָןס טרופּע	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	traveling company	traveling company	<surname>און וואקסמאן ~ <surname>און נאטאנסאן	0.583	surname_phonetic	Y	ORG-C06538	ORG-C06583	REVIEW	1439	1444		
150	630	Hub Theatre	ריגער טעאַטער			Theatre	Theatre	הוב טעאַטער ~ ריגער טעאַטער	0.583	phonetic_full	Y		ORG-C02915	REVIEW	630	150		
150	669	Hub Theatre	שילער טעאַטער		שילער טעאַטער	Theatre	theatre	הוב טעאַטער ~ שילער טעאַטער	0.583	phonetic_full	Y		ORG-C04739	REVIEW	669	150		
151	125	Tsentral Theater	Roumanian Opera House|Central Theatre	צענטראַל-טעאַטער			Theatre	<surname>tsentral ~ <surname>house|central	0.583	surname_phonetic	N			REVIEW	125	151		
151	383	Tsentral Theater	Shaari tsion choral school	צענטראַל-טעאַטער			Education	<surname>צענטראל ~ <surname>ציאן טשאראל	0.583	surname_phonetic	N			REVIEW	151	383		
153	434	Glickman's Yiddish Players	Vilna Yiddish State Theatre			Company on Tour	Company on Tour	<surname>יידיש פלייער ~ <surname>יידיש סטאטע	0.583	surname_phonetic	Y			REVIEW	153	434		
172	630	Park Theatre	ריגער טעאַטער			Theatre	Theatre	פּאַרק טעאַטער ~ ריגער טעאַטער	0.583	phonetic_full	Y		ORG-C02915	REVIEW	630	172		
172	669	Park Theatre	שילער טעאַטער		שילער טעאַטער	Theatre	theatre	פּאַרק טעאַטער ~ שילער טעאַטער	0.583	phonetic_full	Y		ORG-C04739	REVIEW	669	172		
176	1089	Lyric Theatre		ליריק-טעאַטער	שטאָט-טעאַטער		Theatre	ליריק-טעאַטער ~ שטאָט-טעאַטער	0.583	phonetic_full	N		ORG-C00422_Q06 | ORG-C05802	REVIEW	1089	176		
176	1194	Lyric Theatre		ליריק-טעאַטער	שטאָט-טעאַטער		Theatre	ליריק-טעאַטער ~ שטאָט-טעאַטער	0.583	phonetic_full	N		ORG-C00422_Q04	REVIEW	1194	176		
176	526	Lyric Theatre	אָדאָן-טעאַטער	ליריק-טעאַטער			Theatre	ליריק-טעאַטער ~ אָדאָן-טעאַטער	0.583	phonetic_full	N		ORG-C01411	REVIEW	526	176		
176	528	Lyric Theatre	רענד-טעאַטער	ליריק-טעאַטער			Theatre	ליריק-טעאַטער ~ רענד-טעאַטער	0.583	phonetic_full	N		ORG-C05984	REVIEW	528	176		
176	628	Lyric Theatre	געטאָ-טעאַטער	ליריק-טעאַטער				ליריק-טעאַטער ~ געטאָ-טעאַטער	0.583	phonetic_full	Y		ORG-C02738	REVIEW	628	176		
176	686	Lyric Theatre	גאָלד-טעאַטער	ליריק-טעאַטער	גאָלד-טעאַטער		theatre	ליריק-טעאַטער ~ גאָלד-טעאַטער	0.583	phonetic_full	N		ORG-C01841	REVIEW	686	176		
232	358	Dramatic union	Peretz Society Drama studio				Education	<surname>dramatic ~ <surname>drama studio	0.583	surname_phonetic	N			REVIEW	232	358		
245	456	Fishzon-Spivakovski Troupe	Zaslavsky Troupe			Traveling Company	Traveling Company	פֿישזאָן-ספּיוואַקאָווסקי טרופּע ~ זאַסלאַווסקי טרופּע	0.583	phonetic_full	Y	ORG-C04832	ORG-C00165	REVIEW	245	456		
264	269	Guzik Troupe	Hart Troupe	גוזיקס טרופּע	האַרטס טרופּע			Guzik Troupe ~ Hart Troupe	0.583	phonetic_full	Y			REVIEW	264	269		
264	545	Guzik Troupe	עבעלס טרופּע	גוזיקס טרופּע			Traveling Company	גוזיקס טרופּע ~ עבעלס טרופּע	0.583	phonetic_full	N		ORG-C01472	REVIEW	545	264		
269	610	Hart Troupe	בעקערס טרופּע	האַרטס טרופּע			Traveling Company	האַרטס טרופּע ~ בעקערס טרופּע	0.583	phonetic_full	N		ORG-C02431	REVIEW	610	269		
287	318	Itzik Mendl Bergman Troupe	Lieberman Theatre	איציק מענדל בערמאָןס טרופּע			Theatre	<surname>מענדל בערמאן ~ <surname>ליבערמאן	0.583	surname_phonetic	N			REVIEW	287	318		
287	457	Itzik Mendl Bergman Troupe	Zayderman Troupe	איציק מענדל בערמאָןס טרופּע			Traveling Company	<surname>מענדל בערמאן ~ <surname>זיידערמאן	0.583	surname_phonetic	N			REVIEW	287	457		
296	1089	Kamer-teater		קאַמער-טעאַטער	שטאָט-טעאַטער		Theatre	קאַמער-טעאַטער ~ שטאָט-טעאַטער	0.583	phonetic_full	N		ORG-C00422_Q06 | ORG-C05802	REVIEW	1089	296		
296	1194	Kamer-teater		קאַמער-טעאַטער	שטאָט-טעאַטער		Theatre	קאַמער-טעאַטער ~ שטאָט-טעאַטער	0.583	phonetic_full	N		ORG-C00422_Q04	REVIEW	1194	296		
296	124	Kamer-teater	Ringtheater	קאַמער-טעאַטער	רינג-טעאַטער		Theatre	קאַמער-טעאַטער ~ רינג-טעאַטער	0.583	phonetic_full	N			REVIEW	124	296		
296	489	Kamer-teater	בורג-טעאַטער	קאַמער-טעאַטער	בורג-טעאַטער			קאַמער-טעאַטער ~ בורג-טעאַטער	0.583	phonetic_full	Y		ORG-C00052	REVIEW	489	296		
296	528	Kamer-teater	רענד-טעאַטער	קאַמער-טעאַטער			Theatre	קאַמער-טעאַטער ~ רענד-טעאַטער	0.583	phonetic_full	N		ORG-C05984	REVIEW	528	296		
296	611	Kamer-teater	גרופּ-טעאַטער	קאַמער-טעאַטער			Theatre	קאַמער-טעאַטער ~ גרופּ-טעאַטער	0.583	phonetic_full	N		ORG-C01253	REVIEW	611	296		
296	628	Kamer-teater	געטאָ-טעאַטער	קאַמער-טעאַטער				קאַמער-טעאַטער ~ געטאָ-טעאַטער	0.583	phonetic_full	Y		ORG-C02738	REVIEW	628	296		
296	631	Kamer-teater	צירק-טעאַטער	קאַמער-טעאַטער			Theatre	קאַמער-טעאַטער ~ צירק-טעאַטער	0.583	phonetic_full	N		ORG-C02939	REVIEW	631	296		
296	684	Kamer-teater	גריק-טעאַטער	קאַמער-טעאַטער	גריק-טעאַטער			קאַמער-טעאַטער ~ גריק-טעאַטער	0.583	phonetic_full	Y		ORG-C01329	REVIEW	684	296		
358	445	Peretz Society Drama studio	Yiddish dramatic school			Education	Education	<surname>drama studio ~ <surname>dramatic	0.583	surname_phonetic	Y			REVIEW	358	445		
382	1017	Serotsky and Weissman Troupe	טרופּעס פֿון טאַנצמאַן און סוכמאַן		טרופּעס פֿון טאַנצמאַן און סוכמאַן	Traveling Company	traveling company	<surname>און ווייססמאן ~ <surname>און סוכמאן	0.583	surname_phonetic	Y		ORG-C01164	REVIEW	1017	382		
382	1345	Serotsky and Weissman Troupe	קאמינסקי און פישזאָן		קאמינסקי און פישזאָן	Traveling Company	traveling company	<surname>און ווייססמאן ~ <surname>און פישזאן	0.583	surname_phonetic	Y		ORG-C04129	REVIEW	1345	382		
390	1363	Spivakovski and Weinstock Troupe	וויינשטאָק		וויינשטאָק	Traveling Company	traveling company	<surname>און וויינסטאק ~ <surname>וויינשטאק	0.583	surname_phonetic	Y		ORG-C06554	REVIEW	1363	390		
390	1439	Spivakovski and Weinstock Troupe	וואלערשטיין און וואַקסמאָןס טרופּע		זיינע עלטערנס און וואַקסמאָןס טרופּע	Traveling Company	traveling company	<surname>און וויינסטאק ~ <surname>און וואקסמאן	0.583	surname_phonetic	Y		ORG-C06538	REVIEW	1439	390		
390	452	Spivakovski and Weinstock Troupe	Yosef Vaynshtok Troupe			Traveling Company	Traveling Company	<surname>און וויינסטאק ~ <surname>וויינשטאק	0.583	surname_phonetic	Y			REVIEW	390	452		
391	920	Spivakovski Troupe	ספּיוואָקאָווסקי און שאַראַוונער		ספּיוואָקאָווסקי און שאַראַוונער	Traveling Company	traveling company	ספּיוואַקאָווסקי טרופּע ~ ספּיוואָקאָווסקי און שאַראַוונער	0.583	phonetic_full	Y	ORG-C01671	ORG-C05492	REVIEW	391	920		
456	1047	Zaslavsky Troupe	זאָלאָטאַרעווסקיס טרופּע		זאָלאָטאַרעווסקיס טרופּע	Traveling Company	traveling company	<surname>זאסלאווסקי ~ <surname>זאלאטארעווסקי	0.583	surname_phonetic	Y	ORG-C00165	ORG-C04087	REVIEW	456	1047		
458	1410	Zhitomirski Troupe	טרופּע פֿון די ברידער טשיסטאָגורסקי		טרופּע פֿון די ברידער טשיסטאָגורסקי	Traveling Company	traveling company	<surname>זשיטאמירסקי ~ <surname>טשיסטאגורסקי	0.583	surname_phonetic	Y	ORG-C00497	ORG-C01726	REVIEW	458	1410		
472	954	אָדעסער יידישן מלוכה-טעאַטער		אָדעסער יידישן טעאַטער	נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C00012	ORG-C01963 | ORG-C05246	REVIEW	954	472		
478	571	כאַרקאָווער יידישן מלוכה-טעאַטער	ווילנער יידישן אָפּערע-טעאַטער	כאַרקאָווער יידישן מלוכה-טעאַטער				<surname>יידישן מלוכה ~ <surname>יידישן אפערע	0.583	surname_phonetic	Y	ORG-C00018_S01	ORG-C03384	REVIEW	478	571		
478	624	כאַרקאָווער יידישן מלוכה-טעאַטער	ווילנער יידישן געטאָ-טעאַטער	כאַרקאָווער יידישן מלוכה-טעאַטער				<surname>יידישן מלוכה ~ <surname>יידישן געטא	0.583	surname_phonetic	Y	ORG-C00018_S01	ORG-C02916	REVIEW	478	624		
478	954	כאַרקאָווער יידישן מלוכה-טעאַטער		כאַרקאָווער יידישן מלוכה-טעאַטער	נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C00018_S01	ORG-C01963 | ORG-C05246	REVIEW	954	478		
484	456	אינסטיטוט א'נ פֿון אָסטראָווסקי	Zaslavsky Troupe	אינסטיטוט א'נ פֿון אָסטראָווסקי			Traveling Company	<surname>אנ אסטראווסקי ~ <surname>זאסלאווסקי	0.583	surname_phonetic	N	ORG-C00036	ORG-C00165	REVIEW	456	484		
484	897	אינסטיטוט א'נ פֿון אָסטראָווסקי	ציפקוס און ליפּאָווסקי	אינסטיטוט א'נ פֿון אָסטראָווסקי	ציפקוס און ליפּאָווסקי		traveling company	<surname>אנ אסטראווסקי ~ <surname>און ליפאווסקי	0.583	surname_phonetic	N	ORG-C00036	ORG-C00731	REVIEW	484	897		
484	958	אינסטיטוט א'נ פֿון אָסטראָווסקי	טרופּע איוואָנאָווסקי	אינסטיטוט א'נ פֿון אָסטראָווסקי	טרופּע איוואָנאָווסקי		traveling company	<surname>אנ אסטראווסקי ~ <surname>איוואנאווסקי	0.583	surname_phonetic	N	ORG-C00036	ORG-C05634	REVIEW	484	958		
484	998	אינסטיטוט א'נ פֿון אָסטראָווסקי	ליבערט-זאָסלאָווסקיס טרופּע	אינסטיטוט א'נ פֿון אָסטראָווסקי	ליבערט-זאָסלאָווסקיס טרופּע		traveling company	<surname>אנ אסטראווסקי ~ <surname>זאסלאווסקי	0.583	surname_phonetic	N	ORG-C00036	ORG-C05501	REVIEW	484	998		
489	553	בורג-טעאַטער	געיטי-טעאַטער	בורג-טעאַטער			Theatre	בורג-טעאַטער ~ געיטי-טעאַטער	0.583	phonetic_full	N	ORG-C00052	ORG-C01498	REVIEW	489	553		
500	954	ריגער יידישן מלוכה-טעאַטער		ריגער יידישן טעאַטער	נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C05354 | ORG-C05024	ORG-C01963 | ORG-C05246	REVIEW	500	954		
501	954	מינסקער יידישן מלוכה-טעאַטער		מינסקער יידישן מלוכה-טעאַטער	נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C02284	ORG-C01963 | ORG-C05246	REVIEW	954	501		
502	571	בוקאַרעשטער יידישן מלוכה-טעאַטער	ווילנער יידישן אָפּערע-טעאַטער	בוקאַרעשטער יידישן מלוכה-טעאַטער				<surname>יידישן מלוכה ~ <surname>יידישן אפערע	0.583	surname_phonetic	Y	ORG-C00293	ORG-C03384	REVIEW	502	571		
502	624	בוקאַרעשטער יידישן מלוכה-טעאַטער	ווילנער יידישן געטאָ-טעאַטער	בוקאַרעשטער יידישן מלוכה-טעאַטער				<surname>יידישן מלוכה ~ <surname>יידישן געטא	0.583	surname_phonetic	Y	ORG-C00293	ORG-C02916	REVIEW	502	624		
502	954	בוקאַרעשטער יידישן מלוכה-טעאַטער		בוקאַרעשטער יידישן מלוכה-טעאַטער	נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C00293	ORG-C01963 | ORG-C05246	REVIEW	954	502		
505	954	יאָסער יידישן מלוכה-טעאַטער			נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C00305	ORG-C01963 | ORG-C05246	REVIEW	954	505		
510	571	מאָלדעוואָנישער יידישער מלוכה-טעאַטער	ווילנער יידישן אָפּערע-טעאַטער	מאָלדאָוואַנישן יידישן מלוכה-טעאַטער				<surname>יידישן מלוכה ~ <surname>יידישן אפערע	0.583	surname_phonetic	Y	ORG-C00235	ORG-C03384	REVIEW	510	571		
510	624	מאָלדעוואָנישער יידישער מלוכה-טעאַטער	ווילנער יידישן געטאָ-טעאַטער	מאָלדאָוואַנישן יידישן מלוכה-טעאַטער				<surname>יידישן מלוכה ~ <surname>יידישן געטא	0.583	surname_phonetic	Y	ORG-C00235	ORG-C02916	REVIEW	510	624		
515	954	קיעווער יידישן מלוכה-טעאַטער			נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C00019	ORG-C01963 | ORG-C05246	REVIEW	954	515		
519	954	ווילנער יידישן מלוכה-טעאַטער			נייע יידישע פֿאָלקס שול		Publisher	<surname>יידישן מלוכה ~ <surname>יידישע פאלק	0.583	surname_phonetic	N	ORG-C02722	ORG-C01963 | ORG-C05246	REVIEW	954	519		
526	553	אָדאָן-טעאַטער	געיטי-טעאַטער			Theatre	Theatre	אָדאָן-טעאַטער ~ געיטי-טעאַטער	0.583	phonetic_full	Y	ORG-C01411	ORG-C01498	REVIEW	526	553		
526	631	אָדאָן-טעאַטער	צירק-טעאַטער			Theatre	Theatre	אָדאָן-טעאַטער ~ צירק-טעאַטער	0.583	phonetic_full	Y	ORG-C01411	ORG-C02939	REVIEW	526	631		
526	873	אָדאָן-טעאַטער	ליריק-טעאַטער		ליריק-טעאַטער	Theatre	theatre	אָדאָן-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	Y	ORG-C01411	ORG-C00338_Q06	REVIEW	526	873		
526	874	אָדאָן-טעאַטער	ליריק-טעאַטער		ליריק-טעאַטער	Theatre	theatre	אָדאָן-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	Y	ORG-C01411	ORG-C00338_Q07	REVIEW	526	874		
526	875	אָדאָן-טעאַטער	ליריק-טעאַטער		ליריק-טעאַטער	Theatre	theatre	אָדאָן-טעאַטער ~ ליריק-טעאַטער	0.583	phonetic_full	Y	ORG-C01411	ORG-C00338_Q02	REVIEW	526	875		
