hub_id	canonical_heading	n_entries	n_db_rows	n_surfaces	entry_person_ids	db_ids	volumes	birth_date	death_date	evidence	pending_drafts	multi_db	non_person	top_surfaces
HUB-D1248	בעלערינאַ, בעלאַ [רובינליכט]	1	1	1	P-1-facs_113_tr_1740521032	1248	1	1898-07-15		ra_align	0	0	0	בעלאַ בעלערינאַ
HUB-D1249	בעללויה, הירש גדלי' [בעלאו — בעללאַה]	1	1	0	P-1-facs_112_tr_1740521167	1249	1			human_align	0	0	0	
HUB-D1250	בעלצער יאָשע [יעקב בעלפער]	1	1	0	P-6-facs_430_tr_1747930469	1250	6	1897		human_align	0	0	0	
HUB-D1251	בן-אלי [מאטיאס גרינבערג]	1	1	1	P-1-facs_108_tr_1740521024	1251	1	1893-09-25		ra_align	0	0	0	בן-אַלי
HUB-D1252	בן-עמי יעקב [שטשירין]	1	1	6	P-1-facs_108_tr_1740521022	1252	1	1890-12-23		ra_align	0	0	0	יעקב בן-עמי|בן-עמי|בן-עמין|יעקב בועמי|יעקב שטשירין
HUB-D1253	בענדעל, חיים	1	1	2	P-1-facs_126_tr_1740521016	1253	1	1847-04-23	1913-02-15	ra_align	0	0	0	חיים בענדל|חיים בענדעל
HUB-D1254	בן-גור, א.א. [אהרן הורוויטש]	1	1	2	P-1-facs_108_tr_1740521023	1254	1	1870		ra_align	0	0	0	הורוויטש|א. א. בן-גור
HUB-D1255	צבי בן-מנחם	1	1	0	P-7-facs_48_tr_1756359788	1255	7			ra_align	0	0	0	
HUB-D1256	בן-ציון, בענעדיקט דר.	1	1	0	P-1-facs_110_r	1256	1	1839		ra_align	0	0	0	
HUB-D1258	בערדיטשעווסקי, כן-ציון [בערדיטשעווער]	1	1	3	P-1-facs_117_tr_1740520947	1258	1	1898-04-15		ra_align	0	0	0	ב. בערדיטשעווסקי|בן ציון בערדיטשעווסקי|בערדיטשעווסקי
HUB-D1259	בערדיטשעווסקי, מיכה יוסף	1	1	0	P-1-facs_117_tr_1740520952	1259	1			ra_align	0	0	0	
HUB-D1260	בערענזאָן, מ.	1	1	1	P-7-facs_11_tr_1756280381	1260	7			ra_align	0	0	0	מר. בערענסאָן
HUB-D1261	בערנ, אַסתר [אסתר גיטל ראָזענקראַנץ]	1	1	1	P-1-facs_115_tr_1740520961	1261	1	1889-07-18		ra_align	0	0	0	ראָזענקראַנץ
HUB-D1262	בערג, רודאָלף [זילבערבערג]	1	1	2	P-1-facs_115_tr_1740520964	1262	1	1876-11-24		ra_align	0	0	0	זילבערבערג|ר. זילבערבערג
HUB-D1263	בערגעלסאַן, דוד	1	1	2	P-1-facs_116_tr_1740521031	1263	1	1884		ra_align	0	0	0	בערגעלסאָן|דוד בערגעלסאָן
HUB-D1264	בערגער, לעאָן	1	1	2	P-1-facs_116_r_5	1264	1			ra_align	0	0	0	לעאָן בערגער|ל. בערגער
HUB-D1265	בערגער ראַשעל	2	1	2	P-1-facs_117_tr_1740520943|P-5-facs_31_r_2599	1265	1|5	1907		ra_align|ra_dup	0	0	0	ראַשעל בערגער|ראַשעל
HUB-D1266	בערגמאַן, איציק-מענדל	1	1	1	P-1-facs_115_r_6	1266	1			ra_align	0	0	0	איציק-מענדל בערגמאַן
HUB-D1267	בערגמאַן, שמחה	1	1	1	P-1-facs_116_r_1	1267	1	1881-07-14		ra_align	0	0	0	בערגמאַן
HUB-D1268	בערגאָלסקי, יעקב (יאַשאַ)	1	1	4	P-5-facs_443_r_3	1268	5		1944	ra_align	0	0	0	יאַשאַ|יעקב (יאַשאַ) בערגאָלסקי|יעקב בערגאָלסקי|יעקב בערעגאָלסקי
HUB-D1269	בערגרין, יעקב [גרינבערג]	1	1	2	P-1-facs_117_tr_1740520951	1269	1	1899-06-24		ra_align	0	0	0	בער גרין|יעקב בערגרין
HUB-D1270	בערקאָוויטש, לייזער	1	1	0	P-1-facs_122_tr_1740521117	1270	1	1879-06-20		ra_align	0	0	0	
HUB-D1271	בערקאָוויטש, שרה	1	1	0	P-1-facs_123_r_1	1271	1			ra_align	0	0	0	
HUB-D1272	בערקאָוויטש, יחיאָל	1	1	1	P-1-facs_121_r_7	1272	1	1856	1917	ra_align	0	0	0	יחיאָל בערקאָוויטש
HUB-D1274	בערקאָווסקאַ, אידא	1	1	0	P-1-facs_123_r_2	1274	1	1903-04-12		ra_align	0	0	0	
HUB-D1275	בערקאָוויטש, יצחק-דוב	1	1	1	P-1-facs_121_tr_1740521045	1275	1	1885-10-15		ra_align	0	0	0	י. ד. בערקאָוויטש
HUB-D1276	בערלעווי הענריק	1	1	2	P-6-facs_152_tr_1747825185	1276	6	1894	1967-08-04	ra_align	0	0	0	הענריק|הענריק בערלעווי
HUB-D1277	בערמאַן, אַדאָלף	2	1	3	P-1-facs_118_tr_1740521141|P-5-facs_33_r	1277	1|5	1872-11-27		ra_align|ra_dup	0	0	0	אַדאָלף בערמאַן|בערמאַן|א. בערמאַן
HUB-D1278	בערמאַן, הענרי [הענעך ביילי]	1	1	1	P-1-facs_118_tr_1740521135	1278	1	1885-03-06		ra_align	0	0	0	הענרי בערמאַן
HUB-D1279	בערמאַן, הערמאַן	1	1	2	P-1-facs_119_tr_1740521143	1279	1	1859	1923-01-14	ra_align	0	0	0	הערמאַן בערמאַן|הערמאַן (הערשל) בערמאַן
HUB-D1280	בערן [בערנהאָלין), מינאַ	1	1	1	P-3-facs_359_tr_1755856144	1280	3			human_align	0	0	0	מינאַ בערן
HUB-D1281	בערנאָרד, ברוך [ברוך גרינבערג]	1	1	0	P-7-facs_71_r	1281	7	1901-04-15	1953-02-26	ra_align	0	0	0	
HUB-D1282	בערנאַרדי בערל [טאָפּ]	1	1	2	P-1-facs_119_tr_1740521161	1282	1	1873-04-26		ra_align	0	0	0	בערנאָרדי|בערל בערנאַרדי
HUB-D1283	בערנאָרדי העלען [לאַמפּעל — טאָפּף]	1	1	1	P-1-facs_119_tr_1740521149	1283	1	1882-03-31		ra_align	0	0	0	בערנאַרדי בערנאָרדיני
HUB-D1284	בערסאַן, בעלאַ [בלומע זאָבאַראַ]	1	1	0	P-1-facs_121_tr_1740521040	1284	1	1886-12-20		ra_align	0	0	0	
HUB-D1285	בערטאַנאָוו, יהושע [בירטון]	1	1	3	P-1-facs_118_tr_1740521129	1285	1	1881-03-16		ra_align	0	0	0	בערטאָנאָוו|יהושע בערטאַנאָוו|בערטאנאוו
HUB-D1286	בעסאַראָבאָוו, מישע [איטעלסאָן]	1	1	0	P-1-facs_113_tr_1740521027	1286	1	1894-03-06		ra_align	0	0	0	
HUB-D1287	בעשטענדיג, סאַלי [שרה רבקה]	1	1	1	P-1-facs_123_tr_1740520962	1287	1	1874-06-12	1927-09-22	ra_align	0	0	0	סאָלי בעשטענדיג
HUB-D1288	ביי סאָפיאַ	1	1	0	P-1-facs_96_tr_1740521114	1288	1	1801		ra_align	0	0	0	
HUB-D1289	ביילין, אשר	1	1	0	P-1-facs_97_tr_1740520952	1289	1	1881-02-21		ra_align	0	0	0	
HUB-D1290	ביין, כייקעל	1	1	0	P-1-facs_97_tr_1740520944	1290	1		1882-11	ra_align	0	0	0	
HUB-D1291	בזשוסטאָווסקי (בריסטאָווסקי) חיים-יאנקל	1	1	1	P-5-facs_28_tr_1729945273	1291	5	1892-03-02	1941	ra_align	0	0	0	חיים-יאַנקל
HUB-D1292	בעזמאַן, איסר	1	1	3	P-1-facs_110_tr_1740520986	1292	1	1867		ra_align	0	0	0	בעזמאַן|איסר בעזמאַן|איר בעזמאַן
HUB-D1293	ביאַלין, א. ה. [אהרן הירש]	1	1	1	P-3-facs_318_tr_1756045381	1293	3			human_align	0	0	0	הירש בּיאַלין
HUB-D1294	ביאַליס ראָזעטאָ [ביאַלאַסטאַצקי]	1	1	2	P-1-facs_95_tr_1740521141	1294	1	1896-11-28		ra_align	0	0	0	ראָזעטאָ ביאַליס|ב. י. ביאַלאַסטאָצקי
HUB-D1295	ביאָלקאָוויטש, חנה [ראָזענצווייג]	1	1	1	P-1-facs_95_tr_1740521138	1295	1	1884-02-26		ra_align	0	0	0	ראָזענצווייג
HUB-D1296	ביאַלקאָוויטש,ישראל	1	1	0	P-1-facs_95_tr_1740521146	1296	1	1890-03-15		ra_align	0	0	0	
HUB-D1297	ביבער סענדער	1	1	2	P-6-facs_108_r_85	1297	6	1878-04-27		ra_align	0	0	0	ש. בי [ביבער]|ביבער
HUB-D1298	בידאַ העלען	1	1	0	P-1-facs_96_r_7	1298	1	1897		ra_align	0	0	0	
HUB-D1299	בידערמאַן, איטשע וו.	1	1	2	P-1-facs_96_tr_1740521110	1299	1	1892-07-23		ra_align	0	0	0	וו.|א. וו. בידערמאַן
HUB-D1300	בידעסקאָ, אַלעקסאַנדער [וואָנדערגאַלד]	1	1	2	P-1-facs_96_tr_1740521111	1300	1	1878~		ra_align	0	0	0	אַלעקסאַנדער בידעסקאָ|בידעסקאָ
HUB-D1301	ביעלאָווסקי, גליקאַ [דעגענשטיין]	1	1	1	P-1-facs_98_tr_1740520995	1301	1	1891-05-06		ra_align	0	0	0	גליקע דעגענשטיין
HUB-D1302	ביעלאָגלאָווסקי, חיים [דוד בעלקין]	1	1	1	P-7-facs_11_r_2	1302	7	1855~	1908	ra_align	0	0	0	ביעלאַגלאָווסקי
HUB-D1303	ביעלי ל. ס. [אליהו, לואיס]	1	1	0	P-6-facs_28_r_73	1303	6	1889-07-12		ra_align	0	0	0	
HUB-D1304	ביעראָזקין, מרדכי	1	1	1	P-7-facs_81_tr_1757228905	1304	7		1966-07	ra_align	0	0	0	ב. מרדכי
HUB-D1305	ביקעלס-שפּיצער, צבי דר.	1	1	1	P-1-facs_98_tr_1740520997	1305	1	1887-04-23	1917-01-02	ra_align	0	0	0	צבי
HUB-D1306	בילדער יעקב	1	1	1	P-1-facs_97_tr_1740520953	1306	1			ra_align	0	0	0	בילדער
HUB-D1307	בימקאַ פֿישל	1	1	4	P-1-facs_97_tr_1740520957	1307	1	1890-12-28		ra_align	0	0	0	בימקאָ|פֿישל בימקאָ|פ. בימקאָ|פישל בימקאָ
HUB-D1308	בינדער, שלמה	1	1	0	P-5-facs_192_tr_1736589026	1308	5	1904	1943	ra_align	0	0	0	
HUB-D1309	בירנבוים, דוד	1	1	1	P-5-facs_230_tr_1739221425	1309	5	1904-03-06		ra_align	0	0	0	דוד בירנבוים
HUB-D1311	בירנבוים, יוסף	1	1	1	P-3-facs_271_tr_1755674157	1311	3			human_align	0	0	0	יאָסל בירנבוים
HUB-D1312	בירנבוים, לואיס [יעקב לייב]	3	1	5	P-1-facs_100_tr_1740521004|P-1-facs_62_tr_1740520958|P-1-facs_99_tr_1740520997	1312	1	1884-07	1924-12-02	human_align|ra_align	0	0	0	לואיס בירנבוים|אָרזשעווסקאַ אסתר|יעקב-לייב (לוסיא)|לואים בירנבוים|אָרזשעשקאָוואָ
HUB-D1313	בירנבוים, מיני [מינדל פּולפּעל]	1	1	0	P-1-facs_100_tr_1740521002	1313	1	1888-02-20		ra_align	0	0	0	
HUB-D1314	בירנבוים (נחום) נתן, דר.	1	1	3	P-1-facs_100_tr_1740521007	1314	1	1864-05-16		ra_align	0	0	0	בירנבוים|נתן בירנבוים|דר. נתן בירנבוים
HUB-D1315	בירנבוים ראָזאַ	1	1	1	P-1-facs_101_tr_1740521155	1315	1	1896-04		ra_align	0	0	0	ר. בירנבוים
HUB-D1316	בירנבערג, יעקב	1	1	1	P-1-facs_101_tr_1740521158	1316	1	1879-07-09		ra_align	0	0	0	בירנבערג
HUB-D1317	בירנבוים מ.	1	1	0	P-1-facs_100_tr_1740521003	1317	1			ra_align	0	0	0	
HUB-D1318	ביראָ, פעלאַ [פֿיינרייך]	1	1	0	P-3-facs_342_tr_1756107070	1318	3			human_align	0	0	0	
HUB-D1319	בלאַק יעטאַ	1	1	2	P-1-facs_103_r_2	1319	1	1880-05-01		human_align	0	0	0	יעטאַ בלאַק|יעטאַ
HUB-D1320	בלאָכמאַן, קיידי [קיילע מייעראָוויטש]	1	1	1	P-1-facs_101_r_4	1320	1	1876	1912	ra_align	0	0	0	מייעראָוויטש
HUB-D1321	בלאַנק, אַברהם	1	1	1	P-1-facs_101_tr_1740521152	1321	1	1858		ra_align	0	0	0	בלאַנק אַברהם
HUB-D1322	בלאַנק, בנימין	1	1	0	P-1-facs_102_tr_1740521064	1322	1	1896-07-05		ra_align	0	0	0	
HUB-D1323	בלאַנק. יחיאָל	1	1	1	P-1-facs_102_tr_1740521060	1323	1			ra_align	0	0	0	יחיאָל (אַברהם] בלאַנק
HUB-D1324	בלייך, יהודה	2	1	3	P-1-facs_106_r_2|P-4-facs_447_tr_1755029922	1324	1|4	1901-02-27	1961-05-30	ra_align|ra_dup	0	0	0	יהודה בלייך|בלייך|י. בלייך
HUB-D1325	בלייכמאַן, בעטי [ביילע קאַץ]	1	1	5	P-1-facs_107_tr_1740521167	1325	1	1874-01-20	1929-09-30	ra_align	0	0	0	בלייכמאַן|ביילע|בעטי בלייכמאַן|קאַץ|בעלאַ קאַץ
HUB-D1326	בלייכמאַן, יעקב	1	1	1	P-1-facs_107_tr_1740521177	1326	1	1870-03-20		ra_align	0	0	0	יעקב בלייכמאַן
HUB-D1327	בלייפֿער, יעקב	1	1	2	P-1-facs_107_r_8	1327	1	1901-07-28		ra_align	0	0	0	יעקב בלייפער|י. בלייפער
HUB-D1328	בליי העלען [יונה]	1	1	0	P-1-facs_106_tr_1740520993	1328	1	1902-12-27		ra_align	0	0	0	
HUB-D1329	בלייכער, יחזקאָל	1	1	0	P-1-facs_107_tr_1740521170	1329	1	1884		ra_align	0	0	0	
HUB-D1330	בליישטיפט, משה	1	1	0	P-1-facs_107_tr_1740521172	1330	1	1892		ra_align	0	0	0	
HUB-D1331	בליאַכער מנחם (מיטיע)	1	1	1	P-5-facs_592_r_4	1331	5			ra_align	0	0	0	בליאַכער
HUB-D1332	בליאכאַר שבתי	2	1	4	P-1-facs_106_tr_1740521000|P-5-facs_108_tr_1733832724	1332	1|5	1904-01-16	1944-09-19	ra_align|ra_dup	0	0	0	ש. בליאַכער|שבתי בליאַכער|ש. בליכער|שבתי בלאַכער
HUB-D1333	בליפעלד יצחק	1	1	1	P-1-facs_108_tr_1740521028	1333	1	1875-01-21		ra_align	0	0	0	בליפעלד
HUB-D1334	בלאק מילדרעד [סאָפיאַ]	1	1	0	P-1-facs_103_tr_1740521107	1334	1	1902-03-15		ra_align	0	0	0	
HUB-D1335	בלאָק[ך] יעטע	1	1	1	P-6-facs_466_tr_1747930136	1335	6			human_align	0	0	0	בלאָק
HUB-D1336	בלומענפעלד לופּוס [זאב]	1	1	1	P-1-facs_105_tr_1740521090	1336	1	1889-11-17	1929-11-16	ra_align	0	0	0	ל. בלומענפעלד
HUB-D1337	בלאַשטיין, הירש	1	1	1	P-1-facs_103_tr_1740521102	1337	1	1895-01-01		ra_align	0	0	0	הירש בלאָשטיין
HUB-D1338	בלויפֿאַרב, מיראַ,	1	1	0	P-5-facs_592_r_14	1338	5			human_align	0	0	0	
HUB-D1339	בלום אַברהם	1	1	1	P-1-facs_103_tr_1740521114	1339	1	1893-07-15		ra_align	0	0	0	אַברהם בלום
HUB-D1340	בלום חנה	1	1	1	P-5-facs_371_r_6	1340	5	1900		ra_align	0	0	0	ח. בלום
HUB-D1341	בלום הענרי [היינריך]	1	1	1	P-1-facs_104_tr_1740521041	1341	1			ra_align	0	0	0	הענרי
HUB-D1342	בלום סעם [אַלעקסאַנדער]	1	1	0	P-1-facs_105_tr_1740521098	1342	1	1882-07-15		ra_align	0	0	0	
HUB-D1343	בלום, סאמועל [שמואַל]	1	1	0	P-1-facs_104_tr_1740521049	1343	1	1880-09-02		ra_align	0	0	0	
HUB-D1344	בלומענפעלד מאַקס	1	1	0	P-1-facs_126_r_2	1344	1			ra_align	0	0	0	
HUB-D1345	בלומענטאַל, נייטאַן	2	1	6	P-1-facs_105_tr_1740521100|P-4-facs_388_tr_1755030259	1345	1|4	1870-10-24	1961-09-03	human_align|ra_align	0	0	0	דיאַנאַ בלומענפעלד|נ. בלומענטאַל|נייטאן בלומענטאַל|בלומענטאל|ד. בלומענפעלד
HUB-D1346	בלומענטאָל, דוד	1	1	1	P-1-facs_105_tr_1740521096	1346	1			ra_align	0	0	0	בלומענטאָל
HUB-D1349	באָקמאַן, פעלי	1	1	0	P-1-facs_78_tr_1740521032	1349	1		1927-05	ra_align	0	0	0	
HUB-D1350	באָקשיצקי,לואיס [לייב]	1	1	1	P-1-facs_78_tr_1740521049	1350	1	1879-12-12		ra_align	0	0	0	לואיס באַקשיצקי
HUB-D1352	באָנטשע [אַברהם ראָזענפעלד]	1	1	2	P-5-facs_189_tr_1736589045	1352	5	1884		ra_align	0	0	0	ראָזענפעלד|א. ראָזענפעלד
HUB-D1353	באַנוס, בען	1	1	2	P-3-facs_359_tr_1755856143	1353	3			human_align	0	0	0	בען באַנוס|באַנוס
HUB-D1355	בורדאַ-אַנטאָווילסקאַ ראָזאַ	1	1	1	P-5-facs_569_r_9	1355	5	1880	1943	ra_align	0	0	0	בורדאַ
HUB-D1357	באָריסאָוו, בערל (העקער)	1	1	2	P-5-facs_356_r_2	1357	5		1941	ra_align	0	0	0	באָריסאָוו|ב. באָריסאָוו
HUB-D1358	דער באָריסאָווער בדחן	1	1	0	P-1-facs_82_tr_1740520996	1358	1			ra_align	0	0	0	
HUB-D1359	באָריסאָוואָ [בעטי קאָמפּאַנעיעץ-ראַבינאָוויטש]	1	1	4	P-4-facs_142_tr_1754377600	1359	4	1900		ra_align	0	0	0	בעטי ראַבינאָוויטש|באָריסאָוואָ (בעטי)|בעטי קאָמפּאַנעעץ|באָריסאָוואַ
HUB-D1360	באָריץ, פֿראַנץ [אָפרים]	1	1	1	P-1-facs_81_tr_1740521165	1360	1	1888-04-23	1926-08-08	ra_align	0	0	0	באָריץ
HUB-D1361	באַריץ, קלאַרא [דרוקער]	1	1	0	P-1-facs_81_tr_1740521176	1361	1	1893-10-15		ra_align	0	0	0	
HUB-D1362	באַרקאָווסקאַ, מאָליאַ	1	1	0	P-5-facs_589_tr_1739220590	1362	5			ra_align	0	0	0	
HUB-D1363	באַראָדקין, בערל [באַרדאָקין]	1	1	1	P-1-facs_78_tr_1740521048	1363	1			ra_align	0	0	0	באַראָדקין
HUB-D1364	באָרטשעווסקאַ, אירענאַ [דבורה]	1	1	0	P-5-facs_222_tr_1739220652	1364	5	1897	1941-11-20	ra_align	0	0	0	
HUB-D1365	באַטאָשאַנסקי, יעקב	1	1	2	P-1-facs_75_tr_1740521172	1365	1	1895-08-06		ra_align	0	0	0	יעקב באַטאָשאַנסקי|י. ב. [יעקב באַטאָשאַנסקי)
HUB-D1366	באָטוויניק, בערל	1	1	3	P-1-facs_76_tr_1740520957	1366	1	1885-12-24		ra_align	0	0	0	ב. באָטוויניק|לעד פּענסיל [ב. באָטוויניק]|עלישאַ [ב. באָטוויניק]
HUB-D1367	באָוושאַווער יוסף	1	1	2	P-1-facs_74_tr_1740521143	1367	1	1873-09-30	1915-12-25	ra_align	0	0	0	באַוושאָווער|באָוושאָווער
HUB-D1368	באָיאַרסקאַ, רבקה	1	1	0	P-6-facs_260_tr_1747928893	1368	6	1893	1967-04-26	ra_align	0	0	0	
HUB-D1369	בויקע, לייזער [?]	1	1	1	P-1-facs_91_r_5	1369	1		1912	ra_align	0	0	0	בויקע
HUB-D1370	בוים אַננאַ [חנה פּאָלאַקאָווסקאַ]	1	1	0	P-1-facs_91_tr_1740521128	1370	1	1898-08-23		ra_align	0	0	0	
HUB-D1371	בוים אַלימלך	1	1	1	P-1-facs_90_tr_1740521107	1371	1	1896-07-05		ra_align	0	0	0	אַלימלך בוים
HUB-D1372	בוימוואָל, יהודה-לייב	1	1	2	P-1-facs_91_tr_1740521127	1372	1	1892	1920-04	ra_align	0	0	0	י. ל. בוימוואָל|בוימוואָל
HUB-D1373	באָזשיק, אַברהמלע	1	1	1	P-6-facs_110_tr_1747825093	1373	6	1923-04-01	1942	ra_align	0	0	0	באָזשיק
HUB-D1374	באָזשיק, מאַקס [באָזשיקאָווסקי]	1	1	1	P-3-facs_398_tr_1755856092	1374	3			human_align	0	0	0	מאַקס באָזשיק
HUB-D1375	באַזשיק, רייזל [לעוועבראווסקאַ]	1	1	2	P-3-facs_399_tr_1755856127	1375	3			human_align	0	0	0	רייזל באָזשיק|רייזל
HUB-D1376	בראָף, מאיר	1	1	0	P-1-facs_136_tr_1740521127	1376	1	1896-03-19		ra_align	0	0	0	
HUB-D1377	בראָגינסקאַ כינע [פישזאָן]	1	1	3	P-1-facs_123_tr_1740520964	1377	1	1872-05-15		ra_align	0	0	0	חיענאַ בראַגינסקאַ|כינע בראַגינסקאַ-פישזאָן|בראָגינסקאַ
HUB-D1378	בראַלמאַן, אַברהם הערש [?]	1	1	0	P-1-facs_135_r_2	1378	1			ra_align	0	0	0	
HUB-D1379	בראַנדעס, שאַול	1	1	3	P-1-facs_135_tr_1740521015	1379	1	1866~	1929-03	ra_align	0	0	0	בראַנדעס|שאַול|בראַנדס
HUB-D1380	אדעלאַ מאָנדרי	1	1	0	P-6-facs_661_r	1380	6			ra_align	0	0	0	
HUB-D1381	בראַנדט, דזשאַנעט	1	1	0	P-6-facs_611_tr_1747930592	1381	6	1914		ra_align	0	0	0	
HUB-D1382	ברעכער, עגאָן	1	1	3	P-1-facs_140_tr_1740521122	1382	1	1880-02-18		ra_align	0	0	0	עגאָן ברעכער|ברעכער|געגאָן ברעכער
HUB-D1383	ברייטמאַן, פאַול	1	1	0	P-1-facs_138_tr_1740521018	1383	1	1890-05-05		ra_align	0	0	0	
HUB-D1384	ברען אַברהם	1	1	2	P-1-facs_141_tr_1740521090	1384	1		1928	ra_align	0	0	0	אַברהם ברען|ברען
HUB-D1385	ברענער יוסף חיים	1	1	0	P-1-facs_141_tr_1740521064	1385	1	1881		ra_align	0	0	0	
HUB-D1386	ברעסטאקוויצקי, יצחק	1	1	0	P-1-facs_141_tr_1740521086	1386	1	1886-01-19		ra_align	0	0	0	
HUB-D1387	ברעז, שרה	1	1	0	P-5-facs_198_r_70	1387	5	1903	1941-11-30	ra_align	0	0	0	
HUB-D1388	ברידזשער, דוד	1	1	1	P-4-facs_379_tr_1755030303	1388	4	1907-12-15		ra_align	0	0	0	דוד ברידזשער
HUB-D1389	בריל, הירש דר.	1	1	0	P-1-facs_138_tr_1740521012	1389	1	1881-04	1925-10-07	ra_align	0	0	0	
HUB-D1390	בריל (ליפּ) יצחק-ליפּע	1	1	0	P-1-facs_139_tr_1740521046	1390	1	1874-08-22		ra_align	0	0	0	
HUB-D1391	ברין, אַליאַ [גאָלדע זיידלין]	1	1	1	P-1-facs_139_tr_1740521045	1391	1	1896-02-11		ra_align	0	0	0	ליאַ
HUB-D1392	ברין, מאַקס	2	1	3	P-1-facs_139_r_2|P-5-facs_41_tr_1733050381	1392	1|5	1884-07-17	1942	ra_align|ra_dup	0	0	0	מאַקס ברין|מאַקס פּערלמאַן|ברין
HUB-D1393	ברין, ראָזאַ [שקליאַרזש]	1	1	1	P-1-facs_139_tr_1740521040	1393	1	1888		ra_align	0	0	0	ראָזאַ ברין
HUB-D1394	ברין, שלום	1	1	2	P-1-facs_139_tr_1740521042	1394	1	1889-04-18		ra_align	0	0	0	שלום ברין|ש. ברין
HUB-D1395	בריסמאַן, חיים	1	1	2	P-4-facs_404_tr_1755030317	1395	4	1903-05-01		ra_align	0	0	0	חיים בריסמאַן|ח. בריסמאַן
HUB-D1396	בריה אָננאַ	1	1	2	P-1-facs_138_tr_1740521003	1396	1	1873-02-15	1917-09-20	ra_align	0	0	0	אַננאַ בריה|האָניאַ (אָננאַ בריה)
HUB-D1397	בריה, ראָזאַ	2	1	1	P-1-facs_138_r_1|P-5-facs_231_tr_1739221360	1397	1|5	1893	1939/1945	ra_align|ra_dup	0	0	0	ראָזע בריה
HUB-D1398	בראָדער בערל	1	1	1	P-1-facs_127_tr_1740521131	1398	1	1817	1880	ra_align	0	0	0	בערל בראָדער
HUB-D1399	בראָדער אַפֿרים [שער?]	1	1	3	P-1-facs_127_tr_1740521137	1399	1			ra_align	0	0	0	אַפֿרימל בראָדער|אפרים בראָדער|שער
HUB-D1400	בראָדערזאָהן, משה	1	1	3	P-1-facs_124_tr_1740520978	1400	1	1890-11-28		ra_align	0	0	0	משה בראָדערזאָן|בראָדערזאָן|מ. בראָדערזאָן
HUB-D1401	בראָדסקי, מוסיאַ	1	1	1	P-5-facs_178_tr_1736588958	1401	5	1921~	1944-06	ra_align	0	0	0	מוסיאַ
HUB-D1402	בראָדסקי, אהרן	1	1	2	P-1-facs_123_tr_1740520960	1402	1	1878-08-10	1925-08-29	ra_align	0	0	0	בראַדסקי|א. מ. בראָדסקי
HUB-D1404	בראָדין, מאַקסיס [מאָקס בראָדסקי]	1	1	1	P-7-facs_73_r_4	1404	7	1902		ra_align	0	0	0	בראָדסקי-קאָמיטעט
HUB-D1405	ברוידא מ. ז. [מייער גרוזני]	1	1	0	P-1-facs_137_tr_1740521116	1405	1	1892-10-04		ra_align	0	0	0	
