db_id	hebname	english	alternative_name	gender	date_born	date_died	born_in	died_in	external_source_id	external_source	author_of	editor_of	mentioned_in	professional_role_org	professional_role_perf	character_perf	created_expressions	name_variants	probably_not_zylbercweig	source	raw
3278	חנא וואָלפסטאַל	Chona Wolfstal		Male					yt/lex/W/wolfstal-chona.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Chona Wolfstal|3278|חנא וואָלפסטאַל
3279	אברהם וואָלפסטאַט	Avraham Wolfstat		Male					moyt/lex/W/wolfstat-avraham-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Avraham Wolfstat|3279|אברהם וואָלפסטאַט
3280	יעקב-מרדכי וואָלפזאָהן	Yakov-Mordechai Wolfzon		Male					yt/lex/W/wolfzon-yakov-mordechai.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yakov-Mordechai Wolfzon|3280|יעקב-מרדכי וואָלפזאָהן
3281	איטע וואָלהענדלער-קרויזע	Ita Wolhendler-Krause		Female					yt/lex/W/wolhendler-krause-ita.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Ita Wolhendler-Krause|3281|איטע וואָלהענדלער-קרויזע
3282	מ. וואַרקעל	M. Workel		Male					yt/lex/W/workel-m.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	M. Workel|3282|מ. וואַרקעל
3283	יחזקאל וואָרטסמאַן	Yekhezkel Wortsman		Male					yt/lex/W/wortsman-yekhezkel-dr.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yekhezkel Wortsman|3283|יחזקאל וואָרטסמאַן
3284	חיים יאַבּלאָקאָוו (יאַבּלאָניק)	Chaim Yablokoff		Male					yt/lex/Y/yablokoff-chaim.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Chaim Yablokoff|3284|חיים יאַבּלאָקאָוו (יאַבּלאָניק)
3285	אברהם-יצחק יאבלאנסקי (יאַבּלאָנקאָ)	Avraham-Yitzhak Yablonski		Male					yt/lex/Y/yablonski-avraham-yitzhak.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Avraham-Yitzhak Yablonski|3285|אברהם-יצחק יאבלאנסקי (יאַבּלאָנקאָ)
3286	מרדכי יחסן	Mordechai Yachson		Male					yt/lex/Y/yachson-mordechai.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Mordechai Yachson|3286|מרדכי יחסן
3287	זאַכאַר יאַגאָדאַ	Zakhar Yagoda		Male					yt/lex/Y/yagoda-zakhar.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Zakhar Yagoda|3287|זאַכאַר יאַגאָדאַ
3288	זלמן יאַכנעס	Zalmen Yakhnes		Male					yt/lex/Y/yakhnes-zalmen.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Zalmen Yakhnes|3288|זלמן יאַכנעס
3289	מאָזעס יאַקאָבּ (משה-יעקב)	Mozes Yakob		Male					yt/lex/Y/yakob-mozes.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Mozes Yakob|3289|מאָזעס יאַקאָבּ (משה-יעקב)
3290	יאקב	Yakov ben Yekhezkel from Posnan		Male					yt/lex/Y/yakov-ben-yekhezkel-from-poznan.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yakov ben Yekhezkel from Posnan|3290|יאקב
3291	א. יאַקובּאָוויטש	A.L. Yakubovitsh		Male					yt/lex/Y/yakubovitsh-a-l.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	A.L. Yakubovitsh|3291|א. יאַקובּאָוויטש
3292	לייזער יאַקובּאָוויטש	Leyzer Yakubovitsh		Male					yt/lex/Y/yakubovitsh-leyzer.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Leyzer Yakubovitsh|3292|לייזער יאַקובּאָוויטש
3293	לאָלאַ יאַקובּאָוויטש (סאלפיש)	Lola Yakubovitsh		Female					yt/lex/Y/yakubovitsh-lola.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Lola Yakubovitsh|3293|לאָלאַ יאַקובּאָוויטש (סאלפיש)
3294	ליאָשאַ יאַקובּאָוויטש	Lyosha Yakubovitsh		Female					yt/lex/Y/yakubovitsh-lyosha.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Lyosha Yakubovitsh|3294|ליאָשאַ יאַקובּאָוויטש
3295	יעקב יאַקובאָוויטש	Yaakov Yakubovitsh		Male					moyt/lex/Y/yakubovitsh-yaakov-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yaakov Yakubovitsh|3295|יעקב יאַקובאָוויטש
3296	יאַקוּבּזאָן	[?] Yakubzon		Male					yt/lex/Y/yakubzon.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	[?] Yakubzon|3296|יאַקוּבּזאָן
3297		A. Yam		Male					yt/lex/Y/yam-a.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	A. Yam|3297|
3298	יאַשאַ יאַנקאָ (מעיטעס)	Yasha Yanka		Male					yt/lex/Y/yanka-yasha.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yasha Yanka|3298|יאַשאַ יאַנקאָ (מעיטעס)
3299	יאַנקעלע מיט דער האַרמאָניע (הירשענביין)	Yankele mit der harmonye		Male					yt/lex/Y/yankele-mit-der-harmonye.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yankele mit der harmonye|3299|יאַנקעלע מיט דער האַרמאָניע (הירשענביין)
3300	דוד יאַנאָווער	David Yanover		Male					yt/lex/Y/yanover-david.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	David Yanover|3300|דוד יאַנאָווער
3301	שאוּל-יוסף יאַנאָווסקי	Saul Yosef Yanovsky		Male					yt/lex/Y/yanovsky-saul-yosef.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Saul Yosef Yanovsky|3301|שאוּל-יוסף יאַנאָווסקי
3302		B. Yanpolski		Male					yt/lex/Y/yanpolski-b.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	B. Yanpolski|3302|
3303	מרדכי ירדני (מאָטל שערמאַן)	Mordechai Yardeini		Male					yt/lex/Y/yardeini-mordechai.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Mordechai Yardeini|3303|מרדכי ירדני (מאָטל שערמאַן)
3304	זלאַטע יאַראָסלאַווסקאַ	Zlata Yaroslavska		Female					yt/lex/Y/yaroslavska-zlata.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Zlata Yaroslavska|3304|זלאַטע יאַראָסלאַווסקאַ
3305	הערש יעדוואַבּ	Hersh Yedvab		Male					yt/lex/Y/yedvab-hersh.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Hersh Yedvab|3305|הערש יעדוואַבּ
3306	ראָזעטאַ יעגער (פּאגעט)	Rosetta Yeger		Female					yt/lex/Y/yeger-rosetta.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Rosetta Yeger|3306|ראָזעטאַ יעגער (פּאגעט)
3307	יהואש (שלמה בּלומגאַרטען)	Yehoash		Male					yt/lex/Y/yehoash.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yehoash|3307|יהואש (שלמה בּלומגאַרטען)
3308	יהודית	Yehudis		Female					yt/lex/Y/yehudis.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yehudis|3308|יהודית
3309	ראָזאַ יערמאלינאַ	Rosa Yermolina-Veysman		Female					yt/lex/Y/yermolina-veysman-rosa.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Rosa Yermolina-Veysman|3309|ראָזאַ יערמאלינאַ
3310	יעווינא	Yevina		Female					yt/lex/Y/yevina.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yevina|3310|יעווינא
3311	חוה יאָעליט (גרינשפּאַן)	Chava Yoelit		Female					yt/lex/Y/yoelit-chava.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Chava Yoelit|3311|חוה יאָעליט (גרינשפּאַן)
3312	משה יאָפע (מאָאיסיי)	Moshe Yofe		Male					moyt/lex/Y/yofe-moshe-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Moshe Yofe|3312|משה יאָפע (מאָאיסיי)
3313	יאקוב יאָפע	Yakov Yofe		Male					moyt/lex/Y/yofe-yakov-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yakov Yofe|3313|יאקוב יאָפע
3314	מאַלווינאַ יאׇלעם-גימפעל	Malvina Yoles-Gimpel		Female					moyt/lex/Y/yoles-gimpel-malvina-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Malvina Yoles-Gimpel|3314|מאַלווינאַ יאׇלעם-גימפעל
3315	נייט. יאָנגעלסאָן (נחן)	Nate Yongelson		Male					yt/lex/Y/yongelson-nate.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Nate Yongelson|3315|נייט. יאָנגעלסאָן (נחן)
3316	דזשייקאָבּ יאָנגמאַן (יעקב יוּנקמאַן)	Jacob Yongman		Male					yt/lex/Y/yongman-jacob.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Jacob Yongman|3316|דזשייקאָבּ יאָנגמאַן (יעקב יוּנקמאַן)
3317	יאָסעלע דער בּלינדער	Yosele the Blind		Male					yt/lex/Y/yosele-the-blind.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yosele the Blind|3317|יאָסעלע דער בּלינדער
3318	חיים יאָסיליס	Chaim Yosilis		Male					yt/lex/Y/yosilis-chaim.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Chaim Yosilis|3318|חיים יאָסיליס
3319	ראובן יוקלסאָן	Rubin Youkelson		Male					yt/lex/Y/youkelson-rubin.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Rubin Youkelson|3319|ראובן יוקלסאָן
3320	בּערנאַרד יאָנג (בּועז יונגוויץ)	Bernard Young		Male					yt/lex/Y/young-bernard.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Bernard Young|3320|בּערנאַרד יאָנג (בּועז יונגוויץ)
3321	קלאַראַ יאָנג	Clara Young		Female					yt/lex/Y/young-clara.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Clara Young|3321|קלאַראַ יאָנג
3322	שלמה יוּדסאָן	Shlomo Yudson		Male					yt/lex/Y/yudson-shlomo.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Shlomo Yudson|3322|שלמה יוּדסאָן
3323	יהוּדה יוּלין (עטמאַן)	Yehuda Yulin		Male					yt/lex/Y/yulin-yehuda.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yehuda Yulin|3323|יהוּדה יוּלין (עטמאַן)
3324	ערנעסינע יונגווירט (קערנער)	Ernestine Yungvirt		Female					moyt/lex/Y/yungvirt-ernestine-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Ernestine Yungvirt|3324|ערנעסינע יונגווירט (קערנער)
3325	לעאׇפאׇלד יונגווירט (פרץ)	Leopold Yungvirt		Male					moyt/lex/Y/yungvirt-leopold-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Leopold Yungvirt|3325|לעאׇפאׇלד יונגווירט (פרץ)
3326	סעמיאָן יוּשקעוויטש	Semyon Yushkevich		Male					yt/lex/Y/yushkevich-semyon.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Semyon Yushkevich|3326|סעמיאָן יוּשקעוויטש
3327	בּ. יאוּשזאָן (משה יוּסטמאַן)	B. Yushzon		Male					yt/lex/Y/yushzon-b.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	B. Yushzon|3327|בּ. יאוּשזאָן (משה יוּסטמאַן)
3328	משה זאַבּלאָצקי	Moshe Zablotsky		Male					yt/lex/Z/zablotsky-moshe.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Moshe Zablotsky|3328|משה זאַבּלאָצקי
3329	נח זאַבּלודאָווסקי	Noach Zabludovski		Male					yt/lex/Z/zabludovski-noach.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Noach Zabludovski|3329|נח זאַבּלודאָווסקי
3330	יוסף זאַבּאָלינסקי	Yosef Zabolinski		Male					yt/lex/Z/zabolinski-yosef.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yosef Zabolinski|3330|יוסף זאַבּאָלינסקי
3331	זעליג זאַבּאָלינסקי	Zelig Zabolinski		Male					yt/lex/Z/zabolinski-zelig.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Zelig Zabolinski|3331|זעליג זאַבּאָלינסקי
3332	פרידאַ זאַגאַר	Frida Zagar		Female					yt/lex/Z/zagar-frida.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Frida Zagar|3332|פרידאַ זאַגאַר
3333	מאָריץ זאגאר	Moritz Zagar		Male					yt/lex/Z/zagar-moritz.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Moritz Zagar|3333|מאָריץ זאגאר
3334	זלמן זאַגאָרין	Zalmen Zagorin		Male					moyt/lex/Z/zagorin-zalmen-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Zalmen Zagorin|3334|זלמן זאַגאָרין
3335	רוט זאַהאַוואַ (גאָלדשטיין)	Ruth Zahava		Female					yt/lex/Z/zahava-ruth.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Ruth Zahava|3335|רוט זאַהאַוואַ (גאָלדשטיין)
3336	דוד זאַהיק	David Zahik		Male					yt/lex/Z/zahik-david.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	David Zahik|3336|דוד זאַהיק
3337	אברהם זאַק	Abraham Zak		Male					yt/lex/Z/zak-abraham.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Abraham Zak|3337|אברהם זאַק
3338	זאַק שעפטעל	Sheftel Zak		Male					yt/lex/Z/zak-sheftel-v6.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Sheftel Zak|3338|זאַק שעפטעל
3339	זכריה זאַכאַראָוו	Zakharia Zakharov		Male					moyt/lex/Z/zakharov-zakharia-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Zakharia Zakharov|3339|זכריה זאַכאַראָוו
3340	מאיר זאַקאָזשאַנסקי	Meir Zakozhanski		Male					yt/lex/Z/zakozhanski-meir.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Meir Zakozhanski|3340|מאיר זאַקאָזשאַנסקי
3341	ראָיע זאַקס	Roye[?] Zaks		Female					yt/lex/Z/zaks-roye.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Roye[?] Zaks|3341|ראָיע זאַקס
3342	נעכאָמע זאַלצמאַן	Nekhome Zaltsman		Male					yt/lex/Z/zaltsman-nekhome.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Nekhome Zaltsman|3342|נעכאָמע זאַלצמאַן
3343	אליהו זאַלודקאָווסקי	Eliyahu Zaludkowski		Male					yt/lex/Z/zaludkowski-eliyahu.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Eliyahu Zaludkowski|3343|אליהו זאַלודקאָווסקי
3344	איזי זאלוזניאק	Izzy Zaluzniak		Male					moyt/lex/Z/zaluzniak-izzy-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Izzy Zaluzniak|3344|איזי זאלוזניאק
3345	קאָראָלינאַ זאַמלער (קיילע זענדע)	Karolina Zamler		Female					yt/lex/Z/zamler-karolina.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Karolina Zamler|3345|קאָראָלינאַ זאַמלער (קיילע זענדע)
3346	פּלטיאל זאַמאָשטשין	Paltiel Zamoshtshin		Male					yt/lex/Z/zamoshtshin-paltiel.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Paltiel Zamoshtshin|3346|פּלטיאל זאַמאָשטשין
3347	יולאַ זאַנדבערג (טויבע-איטע ספּעקטאָר)	Julia Zandberg		Female					yt/lex/Z/zandberg-julia.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Julia Zandberg|3347|יולאַ זאַנדבערג (טויבע-איטע ספּעקטאָר)
3348	צעשא זאַנדבּערג (ראַדאָלניק)	Tseshiya Zandberg		Female					moyt/lex/Z/zandberg-tseshiya-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Tseshiya Zandberg|3348|צעשא זאַנדבּערג (ראַדאָלניק)
3349	יצחק זאַנדבּערג	Yitzhak Zandberg		Male					yt/lex/Z/zandberg-yitzhak.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Yitzhak Zandberg|3349|יצחק זאַנדבּערג
3350	יעקב זאַנגער	Jacob Zanger		Male					yt/lex/Z/zanger-jacob.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Jacob Zanger|3350|יעקב זאַנגער
3351	הערי זאַר (גבריאל זארשעווסקי)	Harry Zar		Male					yt/lex/Z/zar-harry.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Harry Zar|3351|הערי זאַר (גבריאל זארשעווסקי)
3352	גיטל זאַריצקא (ליפשיץ-זעליגער)	Gitl Zaritska		Female					yt/lex/Z/zaritska-gitl.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Gitl Zaritska|3352|גיטל זאַריצקא (ליפשיץ-זעליגער)
3353	פּאולינאַ זאַרשעווסקי (קעלער)	Paulina Zarzhevska		Female					yt/lex/Z/zarzhevska-paulina.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Paulina Zarzhevska|3353|פּאולינאַ זאַרשעווסקי (קעלער)
3354	בּערטאַ זאַסלאַווסקאַ (בּאַסיע לעווין)	Berta Zaslavska		Female					yt/lex/Z/zaslavska-berta.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Berta Zaslavska|3354|בּערטאַ זאַסלאַווסקאַ (בּאַסיע לעווין)
3355	ווויעראַ זאַסלאַווסקאַיאַ	Vera Zaslavskaya		Female					yt/lex/Z/zaslavskaya-vera.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Vera Zaslavskaya|3355|ווויעראַ זאַסלאַווסקאַיאַ
3356	רודאָלף זאַסלאַווסקי (ראובן-לייב)	Rudolf Zaslavsky		Male					yt/lex/Z/zaslavsky-rudolf.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Rudolf Zaslavsky|3356|רודאָלף זאַסלאַווסקי (ראובן-לייב)
3357		Dov Zawadzki		Male					moyt/lex/Z/zawadzki-dov-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Dov Zawadzki|3357|
3358	דוד זיידעמאַן	David Zayderman		Male					yt/lex/Z/zayderman-david.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	David Zayderman|3358|דוד זיידעמאַן
3359	האַרי זיידערמאַן	Harry Zayderman		Male					moyt/lex/Z/zayderman-harry-V5.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Harry Zayderman|3359|האַרי זיידערמאַן
3360	וועלוועל זבּאַרזשער (בנימין וואָלף עהרענקראַנץ)	Velvel Zbarzher		Male					yt/lex/Z/zbarzher-velvel.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Velvel Zbarzher|3360|וועלוועל זבּאַרזשער (בנימין וואָלף עהרענקראַנץ)
3361	בּעני זיידמאַן	Bennie Zeidman		Male					yt/lex/Z/zeidman-bennie.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Bennie Zeidman|3361|בּעני זיידמאַן
3362	מאָריס זיידמאַן	Morris Zeidman		Male					yt/lex/Z/zeidman-morris.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Morris Zeidman|3362|מאָריס זיידמאַן
3363	משה זייפערט	Moshe Zeifert		Male					yt/lex/Z/zeifert-moshe.htm	Zylbercweig Leksikon fun Yidishn Teater										DBKey+Report	Moshe Zeifert|3363|משה זייפערט
