hub_id	member_kind	member_id	label	detail	evidence
HUB-D1398	db	1398	בערל בּראדער	Berl Broder	
HUB-D1398	entry	P-1-facs_127_tr_1740521131	בראָדער בערל	vol 1	ra_align
HUB-D1398	surface	בערל בראָדער	בערל בראָדער	full ×11.0	validated_surface
HUB-D1399	db	1399	אפרים בּראדער (שער)	Efrim Broder	
HUB-D1399	entry	P-1-facs_127_tr_1740521137	בראָדער אַפֿרים [שער?]	vol 1	ra_align
HUB-D1399	surface	אַפֿרימל בראָדער	אַפֿרימל בראָדער	full ×1.0	validated_surface
HUB-D1399	surface	אפרים בראָדער	אפרים בראָדער	full ×1.0	validated_surface
HUB-D1399	surface	שער	שער	surnames ×1.0	validated_surface
HUB-D1400	db	1400	משה בּראַדערזאָהן	Moshe Broderzon	
HUB-D1400	entry	P-1-facs_124_tr_1740520978	בראָדערזאָהן, משה	vol 1	ra_align
HUB-D1400	surface	בראָדערזאָן	בראָדערזאָן	surnames ×7.0	validated_surface
HUB-D1400	surface	מ. בראָדערזאָן	מ. בראָדערזאָן	initials ×2.0	validated_surface
HUB-D1400	surface	משה בראָדערזאָן	משה בראָדערזאָן	full ×25.0	validated_surface
HUB-D1401	db	1401	מוסיא בּראדסקי	Musia Brodski	
HUB-D1401	entry	P-5-facs_178_tr_1736588958	בראָדסקי, מוסיאַ	vol 5	ra_align
HUB-D1401	surface	מוסיאַ	מוסיאַ	surnames ×1.0	validated_surface
HUB-D1402	db	1402	אהרן בּראָדסקי	Aaron Brodsky	
HUB-D1402	entry	P-1-facs_123_tr_1740520960	בראָדסקי, אהרן	vol 1	ra_align
HUB-D1402	surface	א. מ. בראָדסקי	א. מ. בראָדסקי	initials ×1.0	validated_surface
HUB-D1402	surface	בראַדסקי	בראַדסקי	surnames ×2.0	validated_surface
HUB-D1404	db	1404	מאַקסים בראָדין (מאַקס בראָדסקי)	Maxim Brody	
HUB-D1404	entry	P-7-facs_73_r_4	בראָדין, מאַקסיס [מאָקס בראָדסקי]	vol 7	ra_align
HUB-D1404	surface	בראָדסקי-קאָמיטעט	בראָדסקי-קאָמיטעט	surnames ×1.0	validated_surface
HUB-D1405	db	1405	מ. בּרוידא (מייער גרוזני)	M.Z. Broida	
HUB-D1405	entry	P-1-facs_137_tr_1740521116	ברוידא מ. ז. [מייער גרוזני]	vol 1	ra_align
HUB-D1406	db	1406	חיים בּראָמבּערג	Chaim Bromberg	
HUB-D1406	entry	P-1-facs_135_tr_1740521022	בראָמבערג, חיים	vol 1	ra_align
HUB-D1406	surface	חיים בראָמבערג	חיים בראָמבערג	full ×2.0	validated_surface
HUB-D1407	db	1407	דוד בּראָנשטיין	David Bronshteyn	
HUB-D1407	entry	P-1-facs_136_tr_1740521130	בראַנשטיין, דוד	vol 1	ra_align
HUB-D1408	db	1408	אסתר בּראָנשטיין (סטאלארסקאיא)	Esther Bronstein	
HUB-D1408	entry	P-1-facs_136_tr_1740521121	בראַנשטיין, אסתר [סטאָלאַרסקאַיאַ]	vol 1	ra_align
HUB-D1408	surface	אסתר סטאָלאַרסקי	אסתר סטאָלאַרסקי	full ×1.0	validated_surface
HUB-D1408	surface	בראָנשטיין	בראָנשטיין	surnames ×9.0	validated_surface
HUB-D1408	surface	סטאָלאָרסקאָיאָ	סטאָלאָרסקאָיאָ	surnames ×1.0	validated_surface
HUB-D1409	db	1409	דוד בּרוין	David Brown	
HUB-D1409	entry	P-6-facs_475_r	"""ארטעף"""	vol 6	ra_align
HUB-D1409	entry	P-6-facs_653_r	אהרן שאַרף	vol 6	ra_align
HUB-D1410	db	1410	קייטי בּראַון (גיטל בּאַקאָן)	Katie Brown	
HUB-D1410	entry	P-1-facs_135_tr_1740521025	בראָון, קייטי [גיטל באַקאָן]	vol 1	ra_align
HUB-D1411	db	1411	ראָזא בּראון (רחל איזאקסאָן)	Rose Brown	
HUB-D1411	entry	P-1-facs_135_tr_1740521026	בראַון, ראָזאַ [רחל איזאַקסאָן]	vol 1	ra_align
HUB-D1411	surface	ראָזע בראַון	ראָזע בראַון	full ×2.0	validated_surface
HUB-D1411	surface	ראָזע בראון	ראָזע בראון	full ×2.0	validated_surface
HUB-D1412	db	1412	שמחה בּרוידע	Simcha Broyde	
HUB-D1412	entry	P-1-facs_137_tr_1740521115	ברוידע, שמחה	vol 1	ra_align
HUB-D1413	db	1413	יצחק בּרוידעס	Itzhak Broydes	
HUB-D1413	entry	P-1-facs_137_tr_1740521123	ברוידעס, יצחק	vol 1	ra_align
HUB-D1413	surface	י. ברוידע	י. ברוידע	initials ×1.0	validated_surface
HUB-D1414	db	1414	בוכבינדער	[?] Buchbinder	
HUB-D1414	entry	P-7-facs_71_r_1	בוכבינדער [?]	vol 7	ra_align
HUB-D1414	surface	בוכבינדער	בוכבינדער	surnames ×1.0	validated_surface
HUB-D1415	db	1415	נפתּלי בּוכוואַלד	Naftali Buchwald	
HUB-D1415	entry	P-1-facs_92_tr_1740521083	בוכוואַלד נפתלי	vol 1	ra_align
HUB-D1415	surface	בוכוואָלד	בוכוואָלד	surnames ×1.0	validated_surface
HUB-D1415	surface	נ. בוכוואָלד	נ. בוכוואָלד	initials ×17.0	validated_surface
HUB-D1416	db	1416	אברהם בּוקשטיין	Abraham Buckstein	
HUB-D1416	entry	P-1-facs_94_tr_1740521158	בוקשטיין, אַברהם	vol 1	ra_align
HUB-D1416	surface	א. בוקשטיין	א. בוקשטיין	initials ×2.0	validated_surface
HUB-D1416	surface	בוקשטיינס	בוקשטיינס	surnames ×1.0	validated_surface
HUB-D1417	db	1417	בּעסי בּודאַנאָוו (בּודניק)	Bessie Budanov	
HUB-D1417	entry	P-1-facs_89_tr_1740521002	בודאַנאָוו, בעסי [בודניק]	vol 1	ra_align
HUB-D1418	db	1418	יאָסל בּודייסקי	Yosl Budeyski	
HUB-D1418	entry	P-5-facs_273_tr_1739222335	בודייסקי, יאָסל	vol 5	ra_align
HUB-D1418	surface	יאָסל	יאָסל	surnames ×4.0	validated_surface
HUB-D1419	db	1419	צילע בּודקין (ציפּע מאנילנער)	Celia Budkin	
HUB-D1419	entry	P-1-facs_89_tr_1740521008	בודקין, צילע [ציפּע מאָגילנער]	vol 1	ra_align
HUB-D1419	surface	צילע בודקין	צילע בודקין	full ×4.0	validated_surface
HUB-D1420	db	1420	מישע בּודקין	Misha Budkin	
HUB-D1420	entry	P-1-facs_89_tr_1740521007	בודקין, מישע	vol 1	ra_align
HUB-D1420	surface	מ. בודקין	מ. בודקין	initials ×1.0	validated_surface
HUB-D1420	surface	מישע בודקין	מישע בודקין	full ×6.0	validated_surface
HUB-D1421	db	1421	מאַקס בּוקאַנסקי	Max Bukanski	
HUB-D1421	entry	P-1-facs_93_r_1	בוקאַנסקי, מאַקס	vol 1	ra_align
HUB-D1421	surface	בוקאַנסקי	בוקאַנסקי	surnames ×1.0	validated_surface
HUB-D1422	db	1422	יוסף בּוקסענבּוים	Joseph Buksenboym	
HUB-D1422	entry	P-1-facs_93_tr_1740521070	בוקסענבוים, יוסף	vol 1	ra_align
HUB-D1423	db	1423	אברהם בּולקין	Avraham Bulkin	
HUB-D1423	entry	P-1-facs_93_tr_1740521091	בולקין, אַברהם	vol 1	ra_align
HUB-D1424	db	1424	גוירטי בּולמאַן	Gertie Bulman	
HUB-D1424	entry	P-1-facs_93_tr_1740521094	בולמאַן, גוירטי	vol 1	ra_align
HUB-D1424	surface	בולמאַן	בולמאַן	surnames ×2.0	validated_surface
HUB-D1424	surface	גיזאַ היידען	גיזאַ היידען	full ×1.0	validated_surface
HUB-D1425	db	1425	מאַקס בּולמאַן	Max Bulman	
HUB-D1425	entry	P-1-facs_93_tr_1740521079	בולמאַן, מאַקס	vol 1	ra_align
HUB-D1425	surface	מ. בולמאַן	מ. בולמאַן	initials ×1.0	validated_surface
HUB-D1426	db	1426	יוסף בּולאָוו (בּולקין)	Joseph Buloff	
HUB-D1426	entry	P-1-facs_92_tr_1740521076	בולאָוו, יוסף [בולקין]	vol 1	ra_align
HUB-D1426	surface	בולאָוו	בולאָוו	surnames ×4.0	validated_surface
HUB-D1426	surface	בולאָוון	בולאָוון	surnames ×1.0	validated_surface
HUB-D1426	surface	יוסף בולאָוו	יוסף בולאָוו	full ×25.0	validated_surface
HUB-D1427	db	1427	בדחן בונעם (בונעם טשיזשיק)	Bunem Badkhan	
HUB-D1427	entry	P-1-facs_82_tr_1740520982	בונעם בדחן [בונעם משיזשיק]	vol 1	ra_align
HUB-D1427	entry	P-2-facs_57_tr_1744131453	טשיזשיק, בוּנעם	vol 2	ra_align
HUB-D1427	surface	בּוּנעם בּדחן	בּוּנעם בּדחן	full ×7.0	validated_surface
HUB-D1427	surface	בונים טשיזשיק	בונים טשיזשיק	full ×1.0	validated_surface
HUB-D1427	surface	בונעם בדחן (טשיזשיק)	בונעם בדחן (טשיזשיק)	full ×1.0	validated_surface
HUB-D1427	surface	טשיזשיק	טשיזשיק	surnames ×3.0	validated_surface
HUB-D1428	db	1428	קאַרל בּוראָוויק (בּצלאל)	Karl Burovik	
HUB-D1428	entry	P-1-facs_94_tr_1740521152	בוראָוויק, קאַרל [בצלאַל]	vol 1	ra_align
HUB-D1429	db	1429	חייקעלע בּורשטין	Kheykele Burshtin	
HUB-D1429	entry	P-1-facs_94_tr_1740521165	בורשטין, חייקעלע	vol 1	ra_align
HUB-D1429	surface	חייקעלע	חייקעלע	surnames ×2.0	validated_surface
HUB-D1429	surface	חייקעלע בורשטיין	חייקעלע בורשטיין	full ×1.0	validated_surface
HUB-D1430	db	1430	מינאַ בּורשטין (האַלפּערן)	Mina Burshtin	
HUB-D1430	entry	P-5-facs_175_tr_1736588953	בורשטיין, מינאַ [האַלפּערן]	vol 5	ra_align
HUB-D1431	db	1431	משה בּורשטין	Moshe Burshtin	
HUB-D1431	entry	P-1-facs_95_r_134	בורשטין, משה	vol 1	ra_align
HUB-D1431	entry	P-5-facs_153_tr_1735652603	בורשטיין, משה	vol 5	ra_align
HUB-D1431	surface	משה בורשטיין	משה בורשטיין	full ×1.0	validated_surface
HUB-D1432	db	1432	ה. בורשטיין	H. Burstein	
HUB-D1432	entry	P-7-facs_77_tr_1757228911	בורשטיין, ה.	vol 7	ra_align
HUB-D1432	surface	ה. בורשטיין	ה. בורשטיין	initials ×1.0	validated_surface
HUB-D1433	db	1433	פּסח בּורשטיין	Pesach Burstein	
HUB-D1433	entry	P-1-facs_94_tr_1740521168	בורשטיין, פּסח	vol 1	ra_align
HUB-D1433	surface	פּסח בורשטיין	פּסח בורשטיין	full ×1.0	validated_surface
HUB-D1433	surface	פּסח בורשטין	פּסח בורשטין	full ×2.0	validated_surface
HUB-D1433	surface	פּסחקע בורשטיין	פּסחקע בורשטיין	full ×16.0	validated_surface
HUB-D1434	db	1434	איזידאָר בּוזעט	Izidor Buzet	
HUB-D1434	entry	P-1-facs_90_tr_1740521114	בוזעט, איזידאָר	vol 1	ra_align
HUB-D1434	surface	איזידאָר בוזעט	איזידאָר בוזעט	full ×4.0	validated_surface
HUB-D1434	surface	בוזעט	בוזעט	surnames ×1.0	validated_surface
HUB-D1435	db	1435	חבל בּוזגאן	Chevel Buzgan	
HUB-D1435	entry	P-1-facs_89_tr_1740521006	בוזגאָן, חבל	vol 1	ra_align
HUB-D1435	surface	ח. בוזגאַן	ח. בוזגאַן	initials ×2.0	validated_surface
HUB-D1435	surface	חבל בוזגאַן	חבל בוזגאַן	full ×4.0	validated_surface
HUB-D1437	db	1437	איזידאָר קעשיר (זישע קאַסירר)	Izidore Casher	
HUB-D1437	entry	P-3-facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	vol 3	human_align
HUB-D1437	surface	איזידאָר קעשיער	איזידאָר קעשיער	full ×8.0	validated_surface
HUB-D1437	surface	איזידאָר קעשיר	איזידאָר קעשיר	full ×3.0	validated_surface
HUB-D1437	surface	קעשיער	קעשיער	surnames ×2.0	validated_surface
HUB-D1439	db	1439	לייוויק כאַנוקאָוו	Leivik Chanukoff	
HUB-D1439	entry	P-6-facs_50_tr_1747746182	כאַנוקאָוו, לייוויק	vol 6	ra_align
HUB-D1439	surface	לייוויק	לייוויק	surnames ×28.0	validated_surface
HUB-D1439	surface	לייוויקס	לייוויקס	surnames ×8.0	validated_surface
HUB-D1439	surface	פר. כאַנוקאָוו	פר. כאַנוקאָוו	initials ×1.0	validated_surface
HUB-D1440	db	1440	מנחם טשאַפּניק	Menachem Chapnik	
HUB-D1440	entry	P-2-facs_57_tr_1744131461	טשאַפּניק, מנחם	vol 2	ra_align
HUB-D1441	db	1441	לעאָן כאַראַז	Leon Charaz	
HUB-D1441	entry	P-2-facs_85_tr_1744131380	כאַראַז, לעאָן	vol 2	ra_align
HUB-D1441	surface	כאַראַז	כאַראַז	surnames ×5.0	validated_surface
HUB-D1442	db	1442	כאַווער-פּאַווער (גרשון איינבּינדער)	Chaver-Paver	
HUB-D1442	entry	P-4-facs_398_tr_1755030162	כאָווער-פּאָווער [גרשון איינבינדער]	vol 4	ra_align
HUB-D1443	db	1443	בּרוּך טשעמערינסקי	Baruch Chemerinski	
HUB-D1443	entry	P-2-facs_59_tr_1744131426	טשעמערינסקי, בּרוּך	vol 2	ra_align
HUB-D1444	db	1444	טשעפּלין	Cheplin	
HUB-D1444	entry	P-2-facs_60_r_4	טשעפּלין	vol 2	ra_align
HUB-D1445	db	1445	דזשעק טשעריש (יצחק-יעקב חרש)	Jack Cherish	
HUB-D1445	entry	P-2-facs_60_tr_1744131433	טשעריש, דזשעק [יצחק-יעקב חרש]	vol 2	ra_align
HUB-D1446	db	1446	עני טשערניאַק (פיינמאַן)	Annie Cherniak	
HUB-D1446	entry	P-2-facs_61_tr_1744131352	טשערניאַק, עני [פיינמאַן]	vol 2	ra_align
HUB-D1446	surface	עני טשערניאק	עני טשערניאק	full ×1.0	validated_surface
HUB-D1446	surface	פיינמאַן	פיינמאַן	surnames ×8.0	validated_surface
HUB-D1446	surface	פֿיינמאָז	פֿיינמאָז	surnames ×2.0	validated_surface
HUB-D1447	db	1447	יוסף טשערניאַווסקי	Joseph Cherniavsky	
HUB-D1447	entry	P-2-facs_60_tr_1744131442	טשערנאַווסקי, יוסף	vol 2	ra_align
HUB-D1447	surface	יאָזער טשערניאָווסקי	יאָזער טשערניאָווסקי	full ×1.0	validated_surface
HUB-D1448	db	1448	אַלעקס טשערטאָוו	Alexander Chertov	
HUB-D1448	entry	P-6-facs_170_tr_1747825074	טשערטאָוו, אַלעקס	vol 6	ra_align
HUB-D1448	surface	א. טשערטאָוו	א. טשערטאָוו	initials ×2.0	validated_surface
HUB-D1448	surface	אַלעקס טשערטאָוו	אַלעקס טשערטאָוו	full ×2.0	validated_surface
HUB-D1448	surface	טשערנאָוו	טשערנאָוו	surnames ×3.0	validated_surface
HUB-D1449	db	1449	דוד טשעטשיק	David Chetshik	
HUB-D1449	entry	P-2-facs_59_tr_1744131425	טשעטשיק, דוד	vol 2	ra_align
HUB-D1450	db	1450	דאָראַ טשיזשיק	Dora Chizhik	
HUB-D1450	entry	P-2-facs_57_r_6	טשיזשיק, דאָראַ	vol 2	ra_align
HUB-D1451	db	1451	לאה טשיזשיק	Leah Chizhik	
HUB-D1451	entry	P-2-facs_58_tr_1744131437	טשיזשיק, לאה	vol 2	ra_align
HUB-D1452	db	1452	מאַניאַ טשיזשיק (פירשטענפעלד)	Manya Chizhik	
HUB-D1452	entry	P-2-facs_58_tr_1744131430	טשיזשיק, מאַניאַ [פירשטענפעלד]	vol 2	ra_align
HUB-D1453	db	1453	משה טשיזשיק	Moshe Chizhik	
HUB-D1453	entry	P-2-facs_58_r_7	טשיזשיק, משה	vol 2	ra_align
HUB-D1453	surface	משה טשיזשיק	משה טשיזשיק	full ×1.0	validated_surface
HUB-D1454	db	1454	יוסף טשיזשיק	Yosef Chizhik	
HUB-D1454	entry	P-2-facs_57_tr_1744131463	טשיזשיק, יוסף	vol 2	ra_align
HUB-D1454	surface	יוסף טשיזשיק	יוסף טשיזשיק	full ×2.0	validated_surface
HUB-D1455	db	1455	עמנוּאל טשיזשיק	Emanuel Chizik	
HUB-D1455	entry	P-2-facs_58_tr_1744131436	טשיזשיק, עמנוּאל	vol 2	ra_align
HUB-D1455	surface	עמנואל טשיזשיק	עמנואל טשיזשיק	full ×6.0	validated_surface
HUB-D1456	db	1456	ג. טשאָרני	G. Chorny	
HUB-D1456	entry	P-2-facs_57_tr_1744131457	טשאָרני, ג.	vol 2	ra_align
HUB-D1457	db	1457	רודאָלף כריסטיאַניס	Christian	
HUB-D1457	entry	P-7-facs_78_tr_1757228901	קריסטיאָנס, רודאָלף	vol 7	ra_align
HUB-D1458	db	1458	טשאַרלי קאָהען (שבתי)	Charlie Cohan	
HUB-D1458	entry	P-3-facs_279_tr_1755674215	קאָהען, טשאַרלי [שבתי)	vol 3	human_align
HUB-D1458	surface	טשאַרלי	טשאַרלי	surnames ×2.0	validated_surface
HUB-D1458	surface	טשאַרלי קאָהען	טשאַרלי קאָהען	full ×1.0	validated_surface
HUB-D1458	surface	טשאַרלן קאָהען	טשאַרלן קאָהען	full ×1.0	validated_surface
HUB-D1458	surface	טשאָרלס קאָהן	טשאָרלס קאָהן	full ×1.0	validated_surface
HUB-D1459	db	1459	הערי קאָהען	Harry Cohen	
HUB-D1459	entry	P-4-facs_279_tr_1754998502	קאָהען, הערי	vol 4	ra_align
HUB-D1460	db	1460	ס. קאָהן (נודעלמאַן)	S.H. Cohen	
HUB-D1460	entry	P-4-facs_375_tr_1755029880	קאָהן, ס. ה. [נודעלמאַן]	vol 4	ra_align
HUB-D1460	surface	ה. נודעלמאַן	ה. נודעלמאַן	initials ×1.0	validated_surface
HUB-D1460	surface	נודעלמאַן	נודעלמאַן	surnames ×1.0	validated_surface
HUB-D1460	surface	ס. ה. קאָהען	ס. ה. קאָהען	initials ×1.0	validated_surface
HUB-D1460	surface	ס. ה. קאָן	ס. ה. קאָן	initials ×12.0	validated_surface
HUB-D1460	surface	ס. ה. קאָנס	ס. ה. קאָנס	initials ×1.0	validated_surface
HUB-D1462	db	1462	דזשייקעלע קאָהן (יעקב)	Jacob Cone	
HUB-D1462	entry	P-3-facs_337_tr_1756106065	קאָהן, דזשייקעלע [יעקב]	vol 3	human_align
HUB-D1462	surface	יעקב קאָהן	יעקב קאָהן	full ×1.0	validated_surface
HUB-D1462	surface	יעקב קאָהען	יעקב קאָהען	full ×1.0	validated_surface
HUB-D1463	db	1463	ראָזעטאַ קאָהן	Rosetta Conn	
HUB-D1463	entry	P-4-facs_270_tr_1754998438	קאָהן, ראָזעטאַ	vol 4	ra_align
HUB-D1464	db	1464	וויליאַם קאַנראָד	William Conrad	
HUB-D1464	entry	P-4-facs_270_tr_1754998433	קאָנראַד, וויליאַם	vol 4	ra_align
HUB-D1464	surface	וויליאָם קאָנראַד	וויליאָם קאָנראַד	full ×1.0	validated_surface
HUB-D1464	surface	קאָנראַד	קאָנראַד	surnames ×1.0	validated_surface
HUB-D1465	db	1465	לואיס קופּערשמידט	Louis Coopersmith	
HUB-D1465	entry	P-6-facs_196_tr_1747825036	קופּערשמידט, לואיס	vol 6	ra_align
HUB-D1465	surface	לואיס קופּערשמידט	לואיס קופּערשמידט	full ×2.0	validated_surface
HUB-D1466	db	1466	בּעטי דאַלסקאַ (בראַצלאַווסקאַ)	Betty Dalska	
HUB-D1466	entry	P-1-facs_287_tr_1741260232	דאָלסקאַ, בעטי [בראַצלאַווסקאַ]	vol 1	ra_align
HUB-D1468	db	1468	דוד דענק (צוויבעלשאַרף)	David Dank	
HUB-D1468	entry	P-1-facs_299_tr_1741260439	דענק, דוד [צוויבעלשארף]	vol 1	ra_align
HUB-D1468	surface	דוד דענק	דוד דענק	full ×2.0	validated_surface
HUB-D1469	db	1469	דאַצינגער	Dantsiger	
HUB-D1469	entry	P-1-facs_130_tr_1740521106	דאַנציגער	vol 1	ra_align
HUB-D1469	surface	דאַנציגער	דאַנציגער	surnames ×1.0	validated_surface
HUB-D1470	db	1470	מרדכי דאַנציס	Mordechai Dantsis	
