decision	composite_score	band	name_score	a_heading	b_heading	a_xml_id	b_xml_id	a_volume	b_volume	same_volume	a_gender	b_gender	a_db_id	b_db_id	db_agreement	source
	0.7	review	1.0	ווינאָוויטש, בעטי	חיים-ברוך ווישאָגראָד	facs_378_tr_1739715267	facs_617_tr_1739221426	1	5	0	Female		3187		0	heading
	0.7	review	1.0	ווינאָוויטש, בעטי	וועליטשאַנסקי, ישראל	facs_378_tr_1739715267	facs_648_tr_1747930316	1	6	0	Female		3187		0	heading
	0.7	review	1.0	ווינאָוויטש, בעטי	מ. נ. וואָלפּערט	facs_378_tr_1739715267	facs_654_r_1	1	6	0	Female		3187		0	heading
	0.7	review	1.0	ווינטשעווסקי, מאָריס [בנציון נאָוואָכאָוויטש]	יחזקאָל קרייסטאָל	facs_378_tr_1739715272	facs_617_r_8	1	5	0	Male		3268		0	heading
	0.7	review	1.0	ווינטשעווסקי, מאָריס [בנציון נאָוואָכאָוויטש]	וועליטשאַנסקי, ישראל	facs_378_tr_1739715272	facs_648_tr_1747930316	1	6	0	Male		3268		0	heading
	0.7	review	1.0	וויעסיאָלאָיאָ, ליובאַ [שאָסקין]	יחזקאָל קרייסטאָל	facs_379_r_2	facs_617_r_8	1	5	0	Female		3197		0	heading
	0.7	review	1.0	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_380_r	facs_58_tr_1733050538	1	5	0	Male		3190		0	heading
	0.7	review	1.0	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	יחזקאָל קרייסטאָל	facs_380_r	facs_617_r_8	1	5	0	Male		3190		0	heading
	0.7	review	1.0	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	חיים-ברוך ווישאָגראָד	facs_380_r	facs_617_tr_1739221426	1	5	0	Male		3190		0	heading
	0.7	review	1.0	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	מ. נ. וואָלפּערט	facs_380_r	facs_654_r_1	1	6	0	Male		3190		0	heading
	0.7	review	1.0	וויערניק, יצחק	יחזקאָל קרייסטאָל	facs_380_r_2	facs_617_r_8	1	5	0	Male		3260		0	heading
	0.7	review	1.0	וויערניק, בתיה	יחזקאָל קרייסטאָל	facs_380_tr_1739715267	facs_617_r_8	1	5	0	Female		3259		0	heading
	0.7	review	1.0	וויערניק, בתיה	וועליטשאַנסקי, ישראל	facs_380_tr_1739715267	facs_648_tr_1747930316	1	6	0	Female		3259		0	heading
	0.7	review	1.0	וועקסלער יעקב	יחזקאָל קרייסטאָל	facs_381_r_2	facs_617_r_8	1	5	0	Male		3258		0	heading
	0.7	review	1.0	וועלטמאַן, אַנעטאָ [אננאַ]	אַננאַ לייקין	facs_381_r_9	facs_660_tr_1747931529	1	6	0					0	heading
	0.7	review	1.0	ווענדאָרף ראובן	יחזקאָל קרייסטאָל	facs_381_tr_1739715266	facs_617_r_8	1	5	0	Male		3253		0	heading
	0.7	review	1.0	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]	שוואַרץ, מאָריס [אַברהם משה]	facs_382_r_5	facs_375_tr_1755856142	1	3	0	Male		3255		0	heading
	0.7	review	1.0	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]	וועליטשאַנסקי, ישראל	facs_382_r_5	facs_387_tr_1755030250	1	4	0	Male		3255		0	heading
	0.7	review	1.0	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]	וועליטשאַנסקי, ישראל	facs_382_r_5	facs_648_tr_1747930316	1	6	0	Male		3255		0	heading
	0.7	review	1.0	וועקשטיין, בנציון	וועליטשאַנסקי, ישראל	facs_382_tr_1739715279	facs_387_tr_1755030250	1	4	0	Male		3174		0	heading
	0.7	review	1.0	וועקשטיין, בנציון	יחזקאָל קרייסטאָל	facs_382_tr_1739715279	facs_617_r_8	1	5	0	Male		3174		0	heading
	0.7	review	1.0	וועקשטיין, בנציון	וועליטשאַנסקי, ישראל	facs_382_tr_1739715279	facs_648_tr_1747930316	1	6	0	Male		3174		0	heading
	0.7	review	1.0	עדעלמאַן-קלעבאַנאָוואַ, ניוניע (חנה)	פֿריינטליך-שעף, אָניטאָ [חנה]	facs_382_tr_1744366861	facs_340_tr_1756106830	2	3	0	Female		1541		0	heading
	0.7	review	1.0	עדעלמאַן-קלעבאַנאָוואַ, ניוניע (חנה)	נאָך אַננאַ (חנה) טיליס	facs_382_tr_1744366861	facs_618_r_4	2	5	0	Female		1541		0	heading
	0.7	review	1.0	זאָלאַטאַרעפסקי, איזידאָר [יצחק]	פערקויף, איגנאין [יצחק]	facs_384_r	facs_283_tr_1755674206	1	3	0	Male		3010		0	heading
	0.7	review	1.0	זאָלאַטאַרעפסקי, איזידאָר [יצחק]	גלאָדסטאָן, איסאַק (יצחק]	facs_384_r	facs_316_tr_1756045022	1	3	0	Male		3010		0	heading
	0.7	review	1.0	ראָזאַנקאַ, וויעראַ [שרה ווינער]	ראָזענבערג, ישראל	facs_386_tr_1755029933	facs_57_tr_1753681918	4	4	1	Female		2772		0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	ווייסמאַן, דאָראַ	facs_387_tr_1755030250	facs_165_tr_1747825091	4	6	0		Female		825	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויסקינד, מאַקס	facs_387_tr_1755030250	facs_223_tr_1739220900	4	5	0				3515	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויינטרויב, וולאַדיסלאָוו	facs_387_tr_1755030250	facs_326_tr_1739221462	4	5	0				3450	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	ווידרעוויטש, משה דוד	facs_387_tr_1755030250	facs_367_tr_1739222551	4	5	0		Male		3181	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וואַסערמאַן, יעקב	facs_387_tr_1755030250	facs_401_tr_1739221667	4	5	0		Male		3210	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	ווינדער, מאיר	facs_387_tr_1755030250	facs_435_tr_1739222512	4	5	0				3514	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	ווייסביין, חיים	facs_387_tr_1755030250	facs_444_tr_1739222260	4	5	0		Male		3169	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וואַקסמאַן, יעקב	facs_387_tr_1755030250	facs_52_tr_1733050567	4	5	0		Male		3139	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וואָלקענשטיין, דוד	facs_387_tr_1755030250	facs_54_tr_1756359768	4	7	0		Male		3194	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וואולמאַן, שמואל	facs_387_tr_1755030250	facs_557_tr_1739222013	4	5	0		Male		3196	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויינער לייב	facs_387_tr_1755030250	facs_561_tr_1739222221	4	5	0		Male		3269	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויינבערג, שמואל	facs_387_tr_1755030250	facs_590_tr_1739222448	4	5	0		Male		3152	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	יחזקאָל קרייסטאָל	facs_387_tr_1755030250	facs_617_r_8	4	5	0					0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	חיים-ברוך ווישאָגראָד	facs_387_tr_1755030250	facs_617_tr_1739221426	4	5	0					0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	ווייגאָדסקי, יעקב, דר.	facs_387_tr_1755030250	facs_61_tr_1733059383	4	5	0		Male		3261	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויינטרויב, סאַלי	facs_387_tr_1755030250	facs_62_tr_1756359788	4	7	0		Female		3235	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויינטרויב, מילטאָן	facs_387_tr_1755030250	facs_642_tr_1747930347	4	6	0		Male		3233	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	מ. נ. וואָלפּערט	facs_387_tr_1755030250	facs_654_r_1	4	6	0					0	heading
	0.7	review	1.0	עליכם-שלום	אָפּשאַצונגען	facs_393_tr_1744366830	facs_565_tr_1755029876	2	4	0			3474		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	יחזקאָל קרייסטאָל	facs_401_tr_1739221667	facs_617_r_8	5	5	1	Male		3210		0	heading
	0.7	review	1.0	וואַסערמאַן, יעקב	וועליטשאַנסקי, ישראל	facs_401_tr_1739221667	facs_648_tr_1747930316	5	6	0	Male		3210		0	heading
	0.7	review	1.0	עפשטיין, גרישאַ (יואל)	אַדלער, דזשוליוס [יואל]	facs_402_tr_1744366863	facs_401_tr_1755856142	2	3	0	Male		1580		0	heading
	0.7	review	1.0	ליבערט, שרה ל. [לאה]	פֿיינמאַן, לילי [לאה]	facs_405_tr_1755029979	facs_192_tr_1747825120	4	6	0	Female		2281		0	heading
	0.7	review	1.0	ערבער, דושליוס (יחיאל)	פאָזנער (יחיאל-) מאיר	facs_407_tr_1744366814	facs_17_tr_1752653009	2	3	0	Male		1589		0	heading
	0.7	review	1.0	זעלינסקאַיאָ, העלען	יחזקאָל קרייסטאָל	facs_413_tr_1739715085	facs_617_r_8	1	5	0	Female		3369		0	heading
	0.7	review	1.0	האָראָוויץ, בער	האַרט, בערנאַרד (בער)	facs_415_tr_1739221390	facs_83_tr_1733059382	5	5	1	Male		2032		0	heading
	0.7	review	1.0	בעלעגאָלאָווסקאַ, אַננאַ (חנה)	נאָך אַננאַ (חנה) טיליס	facs_421_tr_1739222380	facs_618_r_4	5	5	1	Female		1244		0	heading
	0.7	review	1.0	ווינדער, מאיר	וועליטשאַנסקי, ישראל	facs_435_tr_1739222512	facs_648_tr_1747930316	5	6	0			3514		0	heading
	0.7	review	1.0	וואָלפשטאַט, אַברהם	יחזקאָל קרייסטאָל	facs_438_tr_1739221803	facs_617_r_8	5	5	1	Male		3279		0	heading
	0.7	review	1.0	ווייסביין, חיים	וועליטשאַנסקי, ישראל	facs_444_tr_1739222260	facs_648_tr_1747930316	5	6	0	Male		3169		0	heading
	0.7	review	1.0	אָלשאַנעצקי, אַלעקסאַנדער [יהושע]	גרובער דזשעי(יהושע)	facs_49_tr_1740521087	facs_272_tr_1755674151	1	3	0	Male		881		0	heading
	0.7	review	1.0	אָלשאַנעצקי, אַלעקסאַנדער [יהושע]	האָראָוויץ, אַזיאַס [יהושע]	facs_49_tr_1740521087	facs_325_tr_1756057604	1	3	0	Male		881		0	heading
	0.7	review	1.0	צעלמייסטער דוד	דוד צעלמייסטער	facs_508_tr_1739222135	facs_587_tr_1739221108	5	5	1	Male	Male	3098	3098	1	heading
	0.7	review	1.0	"""יידיש טעאַטער-סטודיע"" אין וואַרשע."	"""יידישע טעאַטער-סטודיע""."	facs_50_tr_1744131393	facs_81_tr_1744131370	2	2	1					0	heading
	0.7	review	1.0	וואַקסמאַן, יעקב	וועליטשאַנסקי, ישראל	facs_52_tr_1733050567	facs_648_tr_1747930316	5	6	0	Male		3139		0	heading
	0.7	review	1.0	עדעלמאַן-קלעבאַנאָוואַ, ניוניאַ (חנה)	נאָך אַננאַ (חנה) טיליס	facs_547_tr_1739222039	facs_618_r_4	5	5	1	Female		1541		0	heading
	0.7	review	1.0	טריאָ רימס-ראַמס-ראָמס.	פינקעל, אַנעטא [שוואַרץ]	facs_54_r_15	facs_137_tr_1754224982	2	4	0		Female		769	0	heading
	0.7	review	1.0	טריאָ רימס-ראַמס-ראָמס.	שוואַרץ, לאה [שאַצקי]	facs_54_r_15	facs_188_tr_1736589047	2	5	0		Female		2861	0	heading
	0.7	review	1.0	טריאָ רימס-ראַמס-ראָמס.	שוואַרץ פעני [גלאַזער, גרינבערג]	facs_54_r_15	facs_58_r_23	2	6	0		Female		2860	0	heading
	0.7	review	1.0	טריאָ רימס-ראַמס-ראָמס.	זיגמונד שוואַרץ	facs_54_r_15	facs_670_tr_1755030253	2	4	0				3756	0	heading
	0.7	review	1.0	טרוימאַן, חנה [קאַץ]	קאַץ,	facs_54_r_9	facs_593_r_12	2	5	0	Female		3096		0	heading
	0.7	review	1.0	וואולמאַן, שמואל	וועליטשאַנסקי, ישראל	facs_557_tr_1739222013	facs_648_tr_1747930316	5	6	0	Male		3196		0	heading
	0.7	review	1.0	וויינער לייב	יחזקאָל קרייסטאָל	facs_561_tr_1739222221	facs_617_r_8	5	5	1	Male		3269		0	heading
	0.7	review	1.0	וויינער לייב	וועליטשאַנסקי, ישראל	facs_561_tr_1739222221	facs_648_tr_1747930316	5	6	0	Male		3269		0	heading
	0.7	review	1.0	וויינער לייב	מ. נ. וואָלפּערט	facs_561_tr_1739222221	facs_654_r_1	5	6	0	Male		3269		0	heading
	0.7	review	1.0	וויינבערג, סאָניע [קאַרל]	יחזקאָל קרייסטאָל	facs_56_r_1	facs_617_r_8	5	5	1	Female		3153		0	heading
	0.7	review	1.0	ראָזענבערג, ישראל	ראַבינאָוויטש, ישראל	facs_57_tr_1753681918	facs_190_tr_1747825169	4	6	0					0	heading
	0.7	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	ווייס, ווילהעלם	facs_58_tr_1733050538	facs_48_tr_1756359787	5	7	0		Male		3248	0	heading
	0.7	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	יחזקאָל קרייסטאָל	facs_58_tr_1733050538	facs_617_r_8	5	5	1					0	heading
	0.7	review	1.0	צעסין איסאק	צעסין, איסאק,	facs_590_r	facs_592_r_8	5	5	1					0	heading
	0.7	review	1.0	וויינבערג, שמואל	יחזקאָל קרייסטאָל	facs_590_tr_1739222448	facs_617_r_8	5	5	1	Male		3152		0	heading
	0.7	review	1.0	וויינבערג, שמואל	וועליטשאַנסקי, ישראל	facs_590_tr_1739222448	facs_648_tr_1747930316	5	6	0	Male		3152		0	heading
	0.7	review	1.0	קאַץ,	כץ, מיכאל	facs_593_r_12	facs_72_tr_1733059407	5	5	1		Male		2096	0	heading
	0.7	review	1.0	גאָלדבערג, איטשע	גאָלדבערג, דיינע	facs_613_tr_1755030200	facs_57_tr_1756359815	4	7	0	Male		1812		0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	ווייסמאַן, דאָראַ	facs_617_r_8	facs_165_tr_1747825091	5	6	0		Female		825	0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	וויינשעלבוים, יוסף	facs_617_r_8	facs_48_tr_1756359790	5	7	0		Male		3226	0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	וויינבערג, הערי [אהרן]	facs_617_r_8	facs_607_tr_1747930558	5	6	0		Male		3214	0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	חיים-ברוך ווישאָגראָד	facs_617_r_8	facs_617_tr_1739221426	5	5	1					0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	וויינטרויב, סאַלי	facs_617_r_8	facs_62_tr_1756359788	5	7	0		Female		3235	0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	וועליטשאַנסקי, ישראל	facs_617_r_8	facs_648_tr_1747930316	5	6	0					0	heading
	0.7	review	1.0	יחזקאָל קרייסטאָל	ווייסבערג, רחל	facs_617_r_8	facs_89_tr_1733059485	5	5	1		Female		3250	0	heading
	0.7	review	1.0	חיים-ברוך ווישאָגראָד	ווייסמאַן, דאָראַ	facs_617_tr_1739221426	facs_165_tr_1747825091	5	6	0		Female		825	0	heading
	0.7	review	1.0	חיים-ברוך ווישאָגראָד	וועריטע, ס. [ס. ווייסבלאַט]	facs_617_tr_1739221426	facs_46_r_2	5	7	0		Male		3178	0	heading
	0.7	review	1.0	חיים-ברוך ווישאָגראָד	ווייס, ווילהעלם	facs_617_tr_1739221426	facs_48_tr_1756359787	5	7	0		Male		3248	0	heading
	0.7	review	1.0	חיים-ברוך ווישאָגראָד	וויינטרויב, סאַלי	facs_617_tr_1739221426	facs_62_tr_1756359788	5	7	0		Female		3235	0	heading
	0.7	review	1.0	חיים-ברוך ווישאָגראָד	וועליטשאַנסקי, ישראל	facs_617_tr_1739221426	facs_648_tr_1747930316	5	6	0					0	heading
	0.7	review	1.0	ווייסבערג, פֿייוול	יחזקאָל קרייסטאָל	facs_618_tr_1755029882	facs_617_r_8	4	5	0	Male		3167		0	heading
	0.7	review	1.0	ווייגאָדסקי, יעקב, דר.	וועליטשאַנסקי, ישראל	facs_61_tr_1733059383	facs_648_tr_1747930316	5	6	0	Male		3261		0	heading
	0.7	review	1.0	וויינטרויב, מילטאָן	וועליטשאַנסקי, ישראל	facs_642_tr_1747930347	facs_648_tr_1747930316	6	6	1	Male		3233		0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וואָלקענשטיין, דוד	facs_648_tr_1747930316	facs_54_tr_1756359768	6	7	0		Male		3194	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	וויינטרויב, סאַלי	facs_648_tr_1747930316	facs_62_tr_1756359788	6	7	0		Female		3235	0	heading
	0.7	review	1.0	וועליטשאַנסקי, ישראל	מ. נ. וואָלפּערט	facs_648_tr_1747930316	facs_654_r_1	6	6	1					0	heading
	0.7	review	1.0	אונדזערע בויער	אונדזערע בויער	facs_651_tr_1755030219	facs_595_r_18	4	5	0					0	heading
	0.7	review	1.0	אונדזערע בויער	אונדזערע בויער	facs_651_tr_1755030219	facs_650_tr_1747931534	4	6	0					0	heading
	0.7	review	1.0	אונדזערע בויער	נח און גאָס ריינעם	facs_651_tr_1755030219	facs_651_tr_1755030221	4	4	1					0	heading
	0.7	review	1.0	מ. נ. וואָלפּערט	וויינטרויב, סאַלי	facs_654_r_1	facs_62_tr_1756359788	6	7	0		Female		3235	0	heading
	0.7	review	1.0	יוסף אַרנאָלד	אַרנאַלד [א. גינזבורג]	facs_655_tr_1755030266	facs_35_r_6	4	5	0				3497	0	heading
	0.7	review	1.0	פאַולין ווהייטמאַן	פאַולין ווהייטמאַן	facs_658_tr_1755030002	facs_618_r_19	4	5	0		Male		1530	0	heading
	0.7	review	1.0	יצחק טעפּער	גיטל טעפּער	facs_659_tr_1755030150	facs_607_tr_1739222282	4	5	0					0	heading
	0.7	review	1.0	בענדזשאמין לייקין	אַננאַ לייקין	facs_660_tr_1747931528	facs_660_tr_1747931529	6	6	1			3802		0	heading
	0.7	review	1.0	חנה לעווין	נאָך אַננאַ (חנה) טיליס	facs_660_tr_1755030252	facs_618_r_4	4	5	0	Female		2257		0	heading
	0.7	review	1.0	דזשעק קאַהאַן	טרופּיאַנסקי, יאַנקל (יעקב)	facs_669_tr_1755030279	facs_210_tr_1739220934	4	5	0				3522	0	heading
	0.7	review	1.0	פיינמאַן, זיגמונד	פֿיינמאַן-טעאַטער („טעמפּל')	facs_70_r	facs_166_tr_1747825168	4	6	0	Male		714		0	heading
	0.7	review	1.0	באָריץ, פֿראַנץ [אָפרים]	פֿאָדלובני פרויקע (אפרים)	facs_81_tr_1740521165	facs_15_tr_1752653017	1	3	0	Male		1360		0	heading
	0.7	review	1.0	אהרן [פּאַרך]	הערי ראָטפּוירל	facs_82_r_4	facs_669_tr_1755030280	1	4	0	Male		2614		0	heading
	0.7	review	1.0	ווייס אַשר-זעליג	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_83_tr_1740521029	facs_58_tr_1733050538	1	5	0	Male		3162		0	heading
	0.7	review	1.0	ווייס אַשר-זעליג	יחזקאָל קרייסטאָל	facs_83_tr_1740521029	facs_617_r_8	1	5	0	Male		3162		0	heading
	0.7	review	1.0	ווייס אַשר-זעליג	חיים-ברוך ווישאָגראָד	facs_83_tr_1740521029	facs_617_tr_1739221426	1	5	0	Male		3162		0	heading
	0.7	review	1.0	ווייס אַשר-זעליג	מ. נ. וואָלפּערט	facs_83_tr_1740521029	facs_654_r_1	1	6	0	Male		3162		0	heading
	0.7	review	1.0	בילדער יעקב	בעלצער יאָשע [יעקב בעלפער]	facs_97_tr_1740520953	facs_430_tr_1747930469	1	6	0	Male		1306		0	heading
	0.695	review	0.909	מעלוכישער יידישער טעאַטער אין אוקראינע.	אוקראַאינער יידישער מלוכה-טעאַטער.	facs_279_tr_1744280711	facs_81_tr_1744131360	2	2	1					0	heading
	0.676	review	0.793	מאָסקווער יידישער מלוכה-טעאַטער	פּעטראָגראַדער סטוּדיע.	facs_222_tr_1744280833	facs_50_r	2	2	1					0	heading
	0.653	review	0.588	רחל ווינציגסטער	בענאַ ווינציגסטער	facs_617_r_221	facs_617_r_315	5	5	1					0	heading
	0.65	review	1.0	בלאַנק. יחיאָל	פאָזנער (יחיאל-) מאיר	facs_102_tr_1740521060	facs_17_tr_1752653009	1	3	0	Male		1323		0	heading
	0.65	review	1.0	פּערלאָוו, בעטי [ראָזענבערג]	ראָזאַנקאַ, וויעראַ [שרה ווינער]	facs_128_tr_1754820291	facs_386_tr_1755029933	3	4	0		Female		2772	0	heading
	0.65	review	1.0	פּערלאָוו, בעטי [ראָזענבערג]	ראָזענבערג, ישראל	facs_128_tr_1754820291	facs_57_tr_1753681918	3	4	0					0	heading
	0.65	review	1.0	דובינסקי, יאַקאַווקע [יעקבקע ?]	קאָהן, דזשייקעלע [יעקב]	facs_130_tr_1740521104	facs_337_tr_1756106065	1	3	0	Male		1528		0	heading
	0.65	review	1.0	דובינסקי, יאַקאַווקע [יעקבקע ?]	דזשעק קאַהאַן	facs_130_tr_1740521104	facs_669_tr_1755030279	1	4	0	Male		1528		0	heading
	0.65	review	1.0	ליוויי, מאַקס	לעווי מאַקס	facs_133_tr_1744279136	facs_178_r_2	2	2	1	Male	Male	816	816	1	heading
	0.65	review	1.0	בראַלמאַן, אַברהם הערש [?]	צילע (באַיאָרסקאָ) זילבערצווייג	facs_135_r_2	facs_614_r_3	1	5	0	Male		1378		0	heading
	0.65	review	1.0	זשיטאָמירסקי, יוסף	זשיטאָמירסקי, [?]	facs_142_tr_1754377597	facs_93_r_66	4	6	0	Male		3384		0	heading
	0.65	review	1.0	פרילוצקי, נח	פרילוצקי, נח	facs_151_tr_1754213805	facs_231_tr_1739221368	3	5	0		Male		2701	0	heading
	0.65	review	1.0	גאָלדמאַן	סקולניק, ברכה [גאָלדמאַן]	facs_152_tr_1740521003	facs_277_tr_1755674188	1	3	0	Male		1840		0	heading
	0.65	review	1.0	פרילוצקי, פאַולאַ	פאַולאַ ר. [פּרילוצקאַ]	facs_153_tr_1754213807	facs_231_r	3	5	0		Female		2702	0	heading
	0.65	review	1.0	פֿיינמאַן-טעאַטער („טעמפּל')	פֿיינמאַן, לילי [לאה]	facs_166_tr_1747825168	facs_192_tr_1747825120	6	6	1					0	heading
	0.65	review	0.5	זיידערמאַן, משה	משה לעסער (לאזניק)	facs_184_tr_1736588987	facs_660_r	5	6	0	Male		3379		0	heading
	0.65	review	1.0	דער מאַנוסקריפּט פון ג.'ס אויטאַביאָגראַפיע — אין באַזיץ פון שלום פּערלמוטער אין ניו-יאָרק	גינצבורג, יונה [חיים-יונה, סעמועל]	facs_193_region_1715802361116_623	facs_257_r_5	1	1	1		Male		1773	0	heading
	0.65	review	1.0	גאָלדשטיין, זינאַ	גאָלדשטיין, לואיס	facs_206_tr_1741260268	facs_207_tr_1741260336	1	1	1	Female		1856		0	heading
	0.65	review	1.0	גאָלדשטיין, שכר	זאַהאָוואַ, רוט [גאָלדשטיין)	facs_208_r	facs_340_tr_1756106824	1	3	0	Male		1855		0	heading
	0.65	review	1.0	גרובער דזשעי(יהושע)	האָראָוויץ, אַזיאַס [יהושע]	facs_272_tr_1755674151	facs_325_tr_1756057604	3	3	1					0	heading
	0.65	review	1.0	גרודבערג, בערל	גרודבערג, בערל	facs_280_TextRegion_1711971459737_380	facs_83_r	1	1	1	Male	Male	1930	1930	1	heading
	0.65	review	1.0	פערקויף, איגנאין [יצחק]	גלאָדסטאָן, איסאַק (יצחק]	facs_283_tr_1755674206	facs_316_tr_1756045022	3	3	1					0	heading
	0.65	review	1.0	הגדה פֿון יעקינאַ	עליכם-שלום	facs_311_tr_1741260478	facs_393_tr_1744366830	1	2	0				3474	0	heading
	0.65	review	1.0	הגדה פֿון יעקינאַ	אָפּשאַצונגען	facs_311_tr_1741260478	facs_565_tr_1755029876	1	4	0					0	heading
	0.65	review	1.0	קאָהן, דזשייקעלע [יעקב]	קאָפלער-לעמקאָוו [יעקב?]	facs_337_tr_1756106065	facs_10_r_5	3	7	0		Male		2129	0	heading
	0.65	review	1.0	קאָהן, דזשייקעלע [יעקב]	דזשעק קאַהאַן	facs_337_tr_1756106065	facs_669_tr_1755030279	3	4	0					0	heading
	0.65	review	1.0	וואָלגעשאַפען, מ.	וועליטשאַנסקי, ישראל	facs_339_tr_1741260415	facs_387_tr_1755030250	1	4	0	Male		3193		0	heading
	0.65	review	1.0	וואָלגעשאַפען, מ.	וועליטשאַנסקי, ישראל	facs_339_tr_1741260415	facs_648_tr_1747930316	1	6	0	Male		3193		0	heading
	0.65	review	1.0	וואַלטער פּאָליאַ [שריידער]	ווייספעלד, משה	facs_340_tr_1741260475	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3207		0	heading
	0.65	review	1.0	וואָליער, דזשעני	ווייספעלד, משה	facs_340_tr_1741260479	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3141		0	heading
	0.65	review	1.0	פֿריינטליך-שעף, אָניטאָ [חנה]	נאָך אַננאַ (חנה) טיליס	facs_340_tr_1756106830	facs_618_r_4	3	5	0					0	heading
	0.65	review	1.0	וואָלערשטיין, עלאַ [געשפּאָס]	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_341_TextRegion_1710852325453_54	facs_358_tr_1741260405	1	1	1	Female		3202		0	heading
	0.65	review	1.0	וואַסערמאַן, יעקב	וועליטשאַנסקי, ישראל	facs_344_tr_1741260465	facs_387_tr_1755030250	1	4	0	Male		3210		0	heading
	0.65	review	1.0	וואַסערמאַן, יעקב	וועליטשאַנסקי, ישראל	facs_344_tr_1741260465	facs_648_tr_1747930316	1	6	0	Male		3210		0	heading
	0.65	review	1.0	וואַראַדי דזשוליאַ [יהודית האָבערמאַן]	ווייספעלד, משה	facs_348_tr_1741260380	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3143		0	heading
	0.65	review	1.0	וואַרמאַן, [?]	ווייספעלד, משה	facs_349_r	facs_368_TextRegion_1710163052802_374	1	1	1	Male		3145		0	heading
	0.65	review	1.0	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]	וויינטרויב-גראַף, לאה	facs_350_tr_1741260476	facs_359_TextRegion_1710852502307_117	1	1	1	Male		3209		0	heading
	0.65	review	1.0	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_350_tr_1741260476	facs_58_tr_1733050538	1	5	0	Male		3209		0	heading
	0.65	review	1.0	וויטאָלין, פֿרידאָ [לאַפּין]	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_351_tr_1741260423	facs_358_tr_1741260405	1	1	1	Female		3188		0	heading
	0.65	review	1.0	וויטאָלין, פֿרידאָ [לאַפּין]	וויינטרויב-גראַף, לאה	facs_351_tr_1741260423	facs_359_TextRegion_1710852502307_117	1	1	1	Female		3188		0	heading
	0.65	review	1.0	וויטאָלין, פֿרידאָ [לאַפּין]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_351_tr_1741260423	facs_58_tr_1733050538	1	5	0	Female		3188		0	heading
	0.65	review	1.0	קופּערמאַן, סאַמועל	קופּערמאַן, סאַמועל	facs_354_tr_1754998468	facs_271_tr_1739221101	4	5	0					0	heading
	0.65	review	1.0	וויינבערג, הערי [אהרן]	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_356_tr_1741260406	facs_358_tr_1741260405	1	1	1	Male		3214		0	heading
