a_xml_id	b_xml_id	verdict	reason	a_db_id	b_db_id	a_heading	b_heading
facs_34_tr_1744131414	facs_509_tr_1739221079	different	db_contradiction	729	3548	טאַנצמאַן, אַברהם-יצחק	קאַצענעלסאָן, יצחק[-יחיאָל]
facs_34_tr_1744131414	facs_538_tr_1739221977	different	db_contradiction	729	3542	טאַנצמאַן, אַברהם-יצחק	צפּור, י. ב. ד'ר [יצחק שטערקמאַן]
facs_34_tr_1744131414	facs_55_tr_1753681940	different	db_contradiction	729	3807	טאַנצמאַן, אַברהם-יצחק	צוקערמאַן, לייזער
facs_34_tr_1744131414	facs_570_tr_1739221417	different	db_contradiction	729	3567	טאַנצמאַן, אַברהם-יצחק	שיפּער יצחק (איגנאַץ) דר.
facs_34_tr_1744131414	facs_603_r	different	db_contradiction	729	2883	טאַנצמאַן, אַברהם-יצחק	יצחק און שרה רעכטשייד (רעכטצייט)
facs_34_tr_1744131414	facs_60_tr_1744131433	different	db_contradiction	729	1445	טאַנצמאַן, אַברהם-יצחק	טשעריש, דזשעק [יצחק-יעקב חרש]
facs_34_tr_1744131414	facs_64_tr_1747746195	different	db_contradiction	729	2273	טאַנצמאַן, אַברהם-יצחק	לייב אַ [אַברהם-מרדכי]
facs_34_tr_1744131414	facs_76_r	different	db_contradiction	729	2095	טאַנצמאַן, אַברהם-יצחק	קאַטץ, איזידאָר [יצחק-קלמן]
facs_34_tr_1744131414	facs_76_tr_1747746207	different	db_contradiction	729	3585	טאַנצמאַן, אַברהם-יצחק	לובעלטשיק יצחק
facs_34_tr_1744131414	facs_80_tr_1733059427	different	db_contradiction	729	1185	טאַנצמאַן, אַברהם-יצחק	אַש. אַברהם [אַברהם אווערבוך]
facs_34_tr_1744131414	facs_82_tr_1744131384	different	db_contradiction	729	2385	טאַנצמאַן, אַברהם-יצחק	ים, א. [יעקב-אברהם יערוכאָמאָוויטש — י. א. מעריסאָן]
facs_34_tr_1744131414	facs_86_tr_1733059457	different	db_contradiction	729	3510	טאַנצמאַן, אַברהם-יצחק	האַלפּערן, אַברהם
facs_34_tr_1744131414	facs_86_tr_1753938264	different	db_contradiction	729	2008	טאַנצמאַן, אַברהם-יצחק	האָכבאַן, אַברהם
facs_34_tr_1744131414	facs_87_r	different	db_contradiction	729	3634	טאַנצמאַן, אַברהם-יצחק	פישזאָן, אַברהם
facs_34_tr_1744131414	facs_97_tr_1733059493	different	db_contradiction	729	2623	טאַנצמאַן, אַברהם-יצחק	פּאַסטאָר משה [מוני] [אַברהם משה פּאַסטערנאַק]
facs_350_r_4	facs_130_r_2	different	db_contradiction	2964	1869	סידעלסקאַ	גאָרדאָן, וויעראַ
facs_350_r_4	facs_160_tr_1747825040	different	db_contradiction	2964	2212	סידעלסקאַ	לאַוויץ, דזשעני [שמילאָוויטש]
facs_350_r_4	facs_248_tr_1739220762	different	db_contradiction	2964	3506	סידעלסקאַ	דאָמב, אַדאם
facs_350_r_4	facs_386_tr_1755029933	different	db_contradiction	2964	2772	סידעלסקאַ	ראָזאַנקאַ, וויעראַ [שרה ווינער]
facs_350_r_4	facs_483_tr_1739222529	different	db_contradiction	2964	1718	סידעלסקאַ	גאָכאַנסקי, מרים (מינצע)
facs_350_r_4	facs_57_r_2	different	db_contradiction	2964	2942	סידעלסקאַ	שוידער אויגוסטאַ [לויפער]
facs_350_r_4	facs_589_r_6	different	db_contradiction	2964	1523	סידעלסקאַ	דרייזין, זשעניע
facs_350_r_4	facs_589_tr_1739220590	different	db_contradiction	2964	1362	סידעלסקאַ	באַרקאָווסקאַ, מאָליאַ
facs_350_r_7	facs_156_tr_1747825094	different	db_contradiction	3261	3173	וויגאָדסקי, יעקב דר.	ווייסמאַן, מאָריס
facs_350_r_7	facs_176_tr_1736589046	different	db_contradiction	3261	1533	וויגאָדסקי, יעקב דר.	דורמאַשקין, וואָלף
facs_350_r_7	facs_178_tr_1736588955	different	db_contradiction	3261	3150	וויגאָדסקי, יעקב דר.	וויינבערג, קאַרל [חיים הערבסט]
facs_350_r_7	facs_178_tr_1736588957	different	db_contradiction	3261	1050	וויגאָדסקי, יעקב דר.	וויינטרויב-גראַף, לאה
facs_350_r_7	facs_182_tr_1736589054	different	db_contradiction	3261	3215	וויגאָדסקי, יעקב דר.	וויינבערג, הערמאַן
facs_350_r_7	facs_183_tr_1736588995	different	db_contradiction	3261	3217	וויגאָדסקי, יעקב דר.	וויינבערג, משה
facs_350_r_7	facs_187_tr_1736589011	different	db_contradiction	3261	3140	וויגאָדסקי, יעקב דר.	וואַלדבערג, יצחק
facs_350_r_7	facs_191_tr_1736588985	different	db_contradiction	3261	3804	וויגאָדסקי, יעקב דר.	וויינער, לייב
facs_350_r_7	facs_193_r_2	different	db_contradiction	3261	3175	וויגאָדסקי, יעקב דר.	וועקסלער מישאַ (מיכאל)
facs_350_r_7	facs_202_tr_1754998546	different	db_contradiction	3261	3218	וויגאָדסקי, יעקב דר.	וויינבערג, ישעיהו-דניאל [ס. ד.]
facs_350_r_7	facs_223_tr_1739220900	different	db_contradiction	3261	3515	וויגאָדסקי, יעקב דר.	וויסקינד, מאַקס
facs_350_r_7	facs_326_tr_1739221462	different	db_contradiction	3261	3450	וויגאָדסקי, יעקב דר.	וויינטרויב, וולאַדיסלאָוו
facs_350_r_7	facs_343_tr_1744365797	different	db_contradiction	3261	910	וויגאָדסקי, יעקב דר.	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]
facs_350_r_7	facs_350_tr_1741260461	different	db_contradiction	3261	3147	וויגאָדסקי, יעקב דר.	וואַרשע, משה
facs_350_r_7	facs_350_tr_1741260471	different	db_contradiction	3261	3181	וויגאָדסקי, יעקב דר.	ווידרעוויטש, מ. ד
facs_350_r_7	facs_350_tr_1741260473	different	db_contradiction	3261	3208	וויגאָדסקי, יעקב דר.	וואַרשאָווסקי, פֿייוול [איסעראָווסקי]
facs_350_r_7	facs_350_tr_1741260476	different	db_contradiction	3261	3209	וויגאָדסקי, יעקב דר.	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]
facs_350_r_7	facs_351_tr_1741260417	different	db_contradiction	3261	3241	וויגאָדסקי, יעקב דר.	ווייזענפֿריינד מוני [משולם-מאיר]
facs_350_r_7	facs_351_tr_1741260418	different	db_contradiction	3261	3240	וויגאָדסקי, יעקב דר.	וויזענפעלד לעאָן
facs_350_r_7	facs_353_tr_1741260469	different	db_contradiction	3261	3242	וויגאָדסקי, יעקב דר.	ווייזענפֿריינד פֿיליפּ [נחום-פייוול]
facs_350_r_7	facs_354_tr_1741260453	different	db_contradiction	3261	3211	וויגאָדסקי, יעקב דר.	ווייכערט, מיכאל, דר.
facs_350_r_7	facs_355_tr_1741260495	different	db_contradiction	3261	3219	וויגאָדסקי, יעקב דר.	וויינבלאַט, טשאַרלס [קלמן]
facs_350_r_7	facs_356_tr_1741260401	different	db_contradiction	3261	713	וויגאָדסקי, יעקב דר.	וויינבלאַט, ישראל [וואורצל]
facs_350_r_7	facs_356_tr_1741260406	different	db_contradiction	3261	3214	וויגאָדסקי, יעקב דר.	וויינבערג, הערי [אהרן]
facs_350_r_7	facs_357_r_10	different	db_contradiction	3261	3215	וויגאָדסקי, יעקב דר.	וויינבערג, הערמאַן
facs_350_r_7	facs_357_r_19	different	db_contradiction	3261	3217	וויגאָדסקי, יעקב דר.	וויינבערג, משה
facs_350_r_7	facs_359_TextRegion_1710852536774_157	different	db_contradiction	3261	3236	וויגאָדסקי, יעקב דר.	וויינטרויב, זיגמונט
facs_350_r_7	facs_359_TextRegion_1710852566555_178	different	db_contradiction	3261	3238	וויגאָדסקי, יעקב דר.	וויינטרויב, וו.
facs_350_r_7	facs_35_tr_1747746200	different	db_contradiction	3261	3582	וויגאָדסקי, יעקב דר.	ווייסמאַן, הערש
facs_350_r_7	facs_360_TextRegion_1710852639568_206	different	db_contradiction	3261	3155	וויגאָדסקי, יעקב דר.	וויינפּער, ז. [זישע וויינפּערליך]
facs_350_r_7	facs_360_TextRegion_1710852654922_221	different	db_contradiction	3261	3220	וויגאָדסקי, יעקב דר.	וויינער באָריס
facs_350_r_7	facs_361_TextRegion_1710853887337_347	different	db_contradiction	3261	3224	וויגאָדסקי, יעקב דר.	וויינרייך, מאַקס דר [מאיר]
facs_350_r_7	facs_361_r_6	different	db_contradiction	3261	3160	וויגאָדסקי, יעקב דר.	וויינשטאָק, אייזיק
facs_350_r_7	facs_361_r_9	different	db_contradiction	3261	3230	וויגאָדסקי, יעקב דר.	וויינשטאָק, יוסף
facs_350_r_7	facs_362_TextRegion_1710853958237_371	different	db_contradiction	3261	3227	וויגאָדסקי, יעקב דר.	וויינשטיין, בערנאַרד
facs_350_r_7	facs_363_TextRegion_1710854112959_462	different	db_contradiction	3261	782	וויגאָדסקי, יעקב דר.	ווייס, לואיס [לוי]
facs_350_r_7	facs_363_TextRegion_1710854126127_478	different	db_contradiction	3261	3164	וויגאָדסקי, יעקב דר.	ווייס דזשאָן [יוסף-לייב]
facs_350_r_7	facs_363_r_6	different	db_contradiction	3261	3229	וויגאָדסקי, יעקב דר.	וויינשטיין, שואל
facs_350_r_7	facs_363_r_9	different	db_contradiction	3261	3156	וויגאָדסקי, יעקב דר.	וויינשעל, ברוך
facs_350_r_7	facs_364_tr_1741260425	different	db_contradiction	3261	3249	וויגאָדסקי, יעקב דר.	ווייסבערג, לואיס
facs_350_r_7	facs_364_tr_1741260432	different	db_contradiction	3261	3163	וויגאָדסקי, יעקב דר.	ווייס, ענריקאָ
facs_350_r_7	facs_365_tr_1741260397	different	db_contradiction	3261	3244	וויגאָדסקי, יעקב דר.	ווייסליץ, אַברהם-יעקב
facs_350_r_7	facs_365_tr_1741260403	different	db_contradiction	3261	3246	וויגאָדסקי, יעקב דר.	ווייסמאַן, אהרן
facs_350_r_7	facs_367_tr_1739222551	different	db_contradiction	3261	3181	וויגאָדסקי, יעקב דר.	ווידרעוויטש, משה דוד
facs_350_r_7	facs_367_tr_1741260402	different	db_contradiction	3261	752	וויגאָדסקי, יעקב דר.	ווייסמאַן, ראובן
facs_350_r_7	facs_368_TextRegion_1710163080180_397	different	db_contradiction	3261	3170	וויגאָדסקי, יעקב דר.	ווייסענבּערג, יצחק-מאיר
facs_350_r_7	facs_375_r_6	different	db_contradiction	3261	3266	וויגאָדסקי, יעקב דר.	ווילנער מאַקס
facs_350_r_7	facs_376_tr_1741260445	different	db_contradiction	3261	3265	וויגאָדסקי, יעקב דר.	ווילענסקי, מייקל [מיכאל]
facs_350_r_7	facs_376_tr_1741260448	different	db_contradiction	3261	3263	וויגאָדסקי, יעקב דר.	ווילענסקי, יוליאַן
facs_350_r_7	facs_376_tr_1741260453	different	db_contradiction	3261	3262	וויגאָדסקי, יעקב דר.	ווילענסקי, בערנאַרד
facs_350_r_7	facs_377_r	different	db_contradiction	3261	3270	וויגאָדסקי, יעקב דר.	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]
facs_350_r_7	facs_377_r_4	different	db_contradiction	3261	3271	וויגאָדסקי, יעקב דר.	ווינאָגראָדאָוו, יוסף [וויינשטיין]
facs_350_r_7	facs_378_tr_1739715272	different	db_contradiction	3261	3268	וויגאָדסקי, יעקב דר.	ווינטשעווסקי, מאָריס [בנציון נאָוואָכאָוויטש]
facs_350_r_7	facs_380_r	different	db_contradiction	3261	3190	וויגאָדסקי, יעקב דר.	וולאַדעק, ב. [ברוך-נחמן טשאָרני]
facs_350_r_7	facs_380_r_2	different	db_contradiction	3261	3260	וויגאָדסקי, יעקב דר.	וויערניק, יצחק
facs_350_r_7	facs_380_tr_1739715264	different	db_contradiction	3261	3257	וויגאָדסקי, יעקב דר.	וועטשטיין, דוד
facs_350_r_7	facs_381_r_2	different	db_contradiction	3261	3258	וויגאָדסקי, יעקב דר.	וועקסלער יעקב
facs_350_r_7	facs_381_tr_1739715266	different	db_contradiction	3261	3253	וויגאָדסקי, יעקב דר.	ווענדאָרף ראובן
facs_350_r_7	facs_382_r_5	different	db_contradiction	3261	3255	וויגאָדסקי, יעקב דר.	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]
facs_350_r_7	facs_382_tr_1739715279	different	db_contradiction	3261	3174	וויגאָדסקי, יעקב דר.	וועקשטיין, בנציון
facs_350_r_7	facs_401_tr_1739221667	different	db_contradiction	3261	3210	וויגאָדסקי, יעקב דר.	וואַסערמאַן, יעקב
facs_350_r_7	facs_422_r_2	different	db_contradiction	3261	3513	וויגאָדסקי, יעקב דר.	ווין, איוואַ [סיוועלע באַקשטיין]
facs_350_r_7	facs_435_tr_1739222512	different	db_contradiction	3261	3514	וויגאָדסקי, יעקב דר.	ווינדער, מאיר
facs_350_r_7	facs_438_tr_1739221803	different	db_contradiction	3261	3279	וויגאָדסקי, יעקב דר.	וואָלפשטאַט, אַברהם
facs_350_r_7	facs_444_tr_1739222260	different	db_contradiction	3261	3169	וויגאָדסקי, יעקב דר.	ווייסביין, חיים
facs_350_r_7	facs_46_r_2	different	db_contradiction	3261	3178	וויגאָדסקי, יעקב דר.	וועריטע, ס. [ס. ווייסבלאַט]
facs_350_r_7	facs_48_tr_1756359787	different	db_contradiction	3261	3248	וויגאָדסקי, יעקב דר.	ווייס, ווילהעלם
facs_350_r_7	facs_48_tr_1756359790	different	db_contradiction	3261	3226	וויגאָדסקי, יעקב דר.	וויינשעלבוים, יוסף
facs_350_r_7	facs_52_tr_1733050567	different	db_contradiction	3261	3139	וויגאָדסקי, יעקב דר.	וואַקסמאַן, יעקב
facs_350_r_7	facs_54_tr_1756359768	different	db_contradiction	3261	3194	וויגאָדסקי, יעקב דר.	וואָלקענשטיין, דוד
facs_350_r_7	facs_557_tr_1739222013	different	db_contradiction	3261	3196	וויגאָדסקי, יעקב דר.	וואולמאַן, שמואל
facs_350_r_7	facs_561_tr_1739222221	different	db_contradiction	3261	3269	וויגאָדסקי, יעקב דר.	וויינער לייב
facs_350_r_7	facs_590_tr_1739222448	different	db_contradiction	3261	3152	וויגאָדסקי, יעקב דר.	וויינבערג, שמואל
facs_350_r_7	facs_607_tr_1747930558	different	db_contradiction	3261	3214	וויגאָדסקי, יעקב דר.	וויינבערג, הערי [אהרן]
facs_350_r_7	facs_618_tr_1755029882	different	db_contradiction	3261	3167	וויגאָדסקי, יעקב דר.	ווייסבערג, פֿייוול
facs_350_r_7	facs_642_tr_1747930347	different	db_contradiction	3261	3233	וויגאָדסקי, יעקב דר.	וויינטרויב, מילטאָן
facs_350_r_7	facs_83_tr_1740521029	different	db_contradiction	3261	3162	וויגאָדסקי, יעקב דר.	ווייס אַשר-זעליג
facs_350_r_7	facs_89_tr_1733059487	different	db_contradiction	3261	3635	וויגאָדסקי, יעקב דר.	ווינטער פֿראַניאַ [פריידל ראָזענראַט]
facs_350_tr_1741260461	facs_156_tr_1747825094	different	db_contradiction	3147	3173	וואַרשע, משה	ווייסמאַן, מאָריס
facs_350_tr_1741260461	facs_176_tr_1736589046	different	db_contradiction	3147	1533	וואַרשע, משה	דורמאַשקין, וואָלף
facs_350_tr_1741260461	facs_178_tr_1736588955	different	db_contradiction	3147	3150	וואַרשע, משה	וויינבערג, קאַרל [חיים הערבסט]
facs_350_tr_1741260461	facs_178_tr_1736588957	different	db_contradiction	3147	1050	וואַרשע, משה	וויינטרויב-גראַף, לאה
facs_350_tr_1741260461	facs_182_tr_1736589054	different	db_contradiction	3147	3215	וואַרשע, משה	וויינבערג, הערמאַן
facs_350_tr_1741260461	facs_183_tr_1736588995	different	db_contradiction	3147	3217	וואַרשע, משה	וויינבערג, משה
facs_350_tr_1741260461	facs_187_tr_1736589011	different	db_contradiction	3147	3140	וואַרשע, משה	וואַלדבערג, יצחק
facs_350_tr_1741260461	facs_191_tr_1736588985	different	db_contradiction	3147	3804	וואַרשע, משה	וויינער, לייב
facs_350_tr_1741260461	facs_193_r_2	different	db_contradiction	3147	3175	וואַרשע, משה	וועקסלער מישאַ (מיכאל)
facs_350_tr_1741260461	facs_202_tr_1754998546	different	db_contradiction	3147	3218	וואַרשע, משה	וויינבערג, ישעיהו-דניאל [ס. ד.]
facs_350_tr_1741260461	facs_223_tr_1739220900	different	db_contradiction	3147	3515	וואַרשע, משה	וויסקינד, מאַקס
facs_350_tr_1741260461	facs_326_tr_1739221462	different	db_contradiction	3147	3450	וואַרשע, משה	וויינטרויב, וולאַדיסלאָוו
facs_350_tr_1741260461	facs_343_tr_1744365797	different	db_contradiction	3147	910	וואַרשע, משה	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]
facs_350_tr_1741260461	facs_350_tr_1741260471	different	db_contradiction	3147	3181	וואַרשע, משה	ווידרעוויטש, מ. ד
facs_350_tr_1741260461	facs_350_tr_1741260473	different	db_contradiction	3147	3208	וואַרשע, משה	וואַרשאָווסקי, פֿייוול [איסעראָווסקי]
facs_350_tr_1741260461	facs_350_tr_1741260476	different	db_contradiction	3147	3209	וואַרשע, משה	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]
facs_350_tr_1741260461	facs_351_tr_1741260417	different	db_contradiction	3147	3241	וואַרשע, משה	ווייזענפֿריינד מוני [משולם-מאיר]
facs_350_tr_1741260461	facs_351_tr_1741260418	different	db_contradiction	3147	3240	וואַרשע, משה	וויזענפעלד לעאָן
facs_350_tr_1741260461	facs_353_tr_1741260469	different	db_contradiction	3147	3242	וואַרשע, משה	ווייזענפֿריינד פֿיליפּ [נחום-פייוול]
facs_350_tr_1741260461	facs_354_tr_1741260453	different	db_contradiction	3147	3211	וואַרשע, משה	ווייכערט, מיכאל, דר.
facs_350_tr_1741260461	facs_355_tr_1741260495	different	db_contradiction	3147	3219	וואַרשע, משה	וויינבלאַט, טשאַרלס [קלמן]
facs_350_tr_1741260461	facs_356_tr_1741260401	different	db_contradiction	3147	713	וואַרשע, משה	וויינבלאַט, ישראל [וואורצל]
facs_350_tr_1741260461	facs_356_tr_1741260406	different	db_contradiction	3147	3214	וואַרשע, משה	וויינבערג, הערי [אהרן]
facs_350_tr_1741260461	facs_357_r_10	different	db_contradiction	3147	3215	וואַרשע, משה	וויינבערג, הערמאַן
facs_350_tr_1741260461	facs_357_r_19	different	db_contradiction	3147	3217	וואַרשע, משה	וויינבערג, משה
facs_350_tr_1741260461	facs_359_TextRegion_1710852536774_157	different	db_contradiction	3147	3236	וואַרשע, משה	וויינטרויב, זיגמונט
facs_350_tr_1741260461	facs_359_TextRegion_1710852566555_178	different	db_contradiction	3147	3238	וואַרשע, משה	וויינטרויב, וו.
facs_350_tr_1741260461	facs_35_tr_1747746200	different	db_contradiction	3147	3582	וואַרשע, משה	ווייסמאַן, הערש
facs_350_tr_1741260461	facs_360_TextRegion_1710852639568_206	different	db_contradiction	3147	3155	וואַרשע, משה	וויינפּער, ז. [זישע וויינפּערליך]
facs_350_tr_1741260461	facs_360_TextRegion_1710852654922_221	different	db_contradiction	3147	3220	וואַרשע, משה	וויינער באָריס
facs_350_tr_1741260461	facs_361_TextRegion_1710853887337_347	different	db_contradiction	3147	3224	וואַרשע, משה	וויינרייך, מאַקס דר [מאיר]
facs_350_tr_1741260461	facs_361_r_6	different	db_contradiction	3147	3160	וואַרשע, משה	וויינשטאָק, אייזיק
facs_350_tr_1741260461	facs_361_r_9	different	db_contradiction	3147	3230	וואַרשע, משה	וויינשטאָק, יוסף
facs_350_tr_1741260461	facs_362_TextRegion_1710853958237_371	different	db_contradiction	3147	3227	וואַרשע, משה	וויינשטיין, בערנאַרד
facs_350_tr_1741260461	facs_363_TextRegion_1710854112959_462	different	db_contradiction	3147	782	וואַרשע, משה	ווייס, לואיס [לוי]
facs_350_tr_1741260461	facs_363_TextRegion_1710854126127_478	different	db_contradiction	3147	3164	וואַרשע, משה	ווייס דזשאָן [יוסף-לייב]
facs_350_tr_1741260461	facs_363_r_6	different	db_contradiction	3147	3229	וואַרשע, משה	וויינשטיין, שואל
facs_350_tr_1741260461	facs_363_r_9	different	db_contradiction	3147	3156	וואַרשע, משה	וויינשעל, ברוך
facs_350_tr_1741260461	facs_364_tr_1741260425	different	db_contradiction	3147	3249	וואַרשע, משה	ווייסבערג, לואיס
facs_350_tr_1741260461	facs_364_tr_1741260432	different	db_contradiction	3147	3163	וואַרשע, משה	ווייס, ענריקאָ
facs_350_tr_1741260461	facs_365_tr_1741260397	different	db_contradiction	3147	3244	וואַרשע, משה	ווייסליץ, אַברהם-יעקב
facs_350_tr_1741260461	facs_365_tr_1741260403	different	db_contradiction	3147	3246	וואַרשע, משה	ווייסמאַן, אהרן
facs_350_tr_1741260461	facs_367_tr_1739222551	different	db_contradiction	3147	3181	וואַרשע, משה	ווידרעוויטש, משה דוד
facs_350_tr_1741260461	facs_367_tr_1741260402	different	db_contradiction	3147	752	וואַרשע, משה	ווייסמאַן, ראובן
facs_350_tr_1741260461	facs_368_TextRegion_1710163080180_397	different	db_contradiction	3147	3170	וואַרשע, משה	ווייסענבּערג, יצחק-מאיר
facs_350_tr_1741260461	facs_375_r_6	different	db_contradiction	3147	3266	וואַרשע, משה	ווילנער מאַקס
facs_350_tr_1741260461	facs_376_tr_1741260445	different	db_contradiction	3147	3265	וואַרשע, משה	ווילענסקי, מייקל [מיכאל]
facs_350_tr_1741260461	facs_376_tr_1741260448	different	db_contradiction	3147	3263	וואַרשע, משה	ווילענסקי, יוליאַן
facs_350_tr_1741260461	facs_376_tr_1741260453	different	db_contradiction	3147	3262	וואַרשע, משה	ווילענסקי, בערנאַרד
facs_350_tr_1741260461	facs_377_r	different	db_contradiction	3147	3270	וואַרשע, משה	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]
facs_350_tr_1741260461	facs_377_r_4	different	db_contradiction	3147	3271	וואַרשע, משה	ווינאָגראָדאָוו, יוסף [וויינשטיין]
facs_350_tr_1741260461	facs_378_tr_1739715272	different	db_contradiction	3147	3268	וואַרשע, משה	ווינטשעווסקי, מאָריס [בנציון נאָוואָכאָוויטש]
facs_350_tr_1741260461	facs_380_r	different	db_contradiction	3147	3190	וואַרשע, משה	וולאַדעק, ב. [ברוך-נחמן טשאָרני]
facs_350_tr_1741260461	facs_380_r_2	different	db_contradiction	3147	3260	וואַרשע, משה	וויערניק, יצחק
facs_350_tr_1741260461	facs_380_tr_1739715264	different	db_contradiction	3147	3257	וואַרשע, משה	וועטשטיין, דוד
facs_350_tr_1741260461	facs_381_r_2	different	db_contradiction	3147	3258	וואַרשע, משה	וועקסלער יעקב
facs_350_tr_1741260461	facs_381_tr_1739715266	different	db_contradiction	3147	3253	וואַרשע, משה	ווענדאָרף ראובן
facs_350_tr_1741260461	facs_382_r_5	different	db_contradiction	3147	3255	וואַרשע, משה	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]
facs_350_tr_1741260461	facs_382_tr_1739715279	different	db_contradiction	3147	3174	וואַרשע, משה	וועקשטיין, בנציון
facs_350_tr_1741260461	facs_401_tr_1739221667	different	db_contradiction	3147	3210	וואַרשע, משה	וואַסערמאַן, יעקב
facs_350_tr_1741260461	facs_422_r_2	different	db_contradiction	3147	3513	וואַרשע, משה	ווין, איוואַ [סיוועלע באַקשטיין]
facs_350_tr_1741260461	facs_435_tr_1739222512	different	db_contradiction	3147	3514	וואַרשע, משה	ווינדער, מאיר
facs_350_tr_1741260461	facs_438_tr_1739221803	different	db_contradiction	3147	3279	וואַרשע, משה	וואָלפשטאַט, אַברהם
facs_350_tr_1741260461	facs_444_tr_1739222260	different	db_contradiction	3147	3169	וואַרשע, משה	ווייסביין, חיים
facs_350_tr_1741260461	facs_46_r_2	different	db_contradiction	3147	3178	וואַרשע, משה	וועריטע, ס. [ס. ווייסבלאַט]
facs_350_tr_1741260461	facs_48_tr_1756359787	different	db_contradiction	3147	3248	וואַרשע, משה	ווייס, ווילהעלם
facs_350_tr_1741260461	facs_48_tr_1756359790	different	db_contradiction	3147	3226	וואַרשע, משה	וויינשעלבוים, יוסף
facs_350_tr_1741260461	facs_52_tr_1733050567	different	db_contradiction	3147	3139	וואַרשע, משה	וואַקסמאַן, יעקב
facs_350_tr_1741260461	facs_54_tr_1756359768	different	db_contradiction	3147	3194	וואַרשע, משה	וואָלקענשטיין, דוד
facs_350_tr_1741260461	facs_557_tr_1739222013	different	db_contradiction	3147	3196	וואַרשע, משה	וואולמאַן, שמואל
facs_350_tr_1741260461	facs_561_tr_1739222221	different	db_contradiction	3147	3269	וואַרשע, משה	וויינער לייב
facs_350_tr_1741260461	facs_590_tr_1739222448	different	db_contradiction	3147	3152	וואַרשע, משה	וויינבערג, שמואל
facs_350_tr_1741260461	facs_607_tr_1747930558	different	db_contradiction	3147	3214	וואַרשע, משה	וויינבערג, הערי [אהרן]
facs_350_tr_1741260461	facs_618_tr_1755029882	different	db_contradiction	3147	3167	וואַרשע, משה	ווייסבערג, פֿייוול
facs_350_tr_1741260461	facs_61_tr_1733059383	different	db_contradiction	3147	3261	וואַרשע, משה	ווייגאָדסקי, יעקב, דר.
facs_350_tr_1741260461	facs_642_tr_1747930347	different	db_contradiction	3147	3233	וואַרשע, משה	וויינטרויב, מילטאָן
facs_350_tr_1741260461	facs_83_tr_1740521029	different	db_contradiction	3147	3162	וואַרשע, משה	ווייס אַשר-זעליג
facs_350_tr_1741260461	facs_89_tr_1733059487	different	db_contradiction	3147	3635	וואַרשע, משה	ווינטער פֿראַניאַ [פריידל ראָזענראַט]
facs_350_tr_1741260471	facs_156_tr_1747825094	different	db_contradiction	3181	3173	ווידרעוויטש, מ. ד	ווייסמאַן, מאָריס
facs_350_tr_1741260471	facs_176_tr_1736589046	different	db_contradiction	3181	1533	ווידרעוויטש, מ. ד	דורמאַשקין, וואָלף
facs_350_tr_1741260471	facs_178_tr_1736588955	different	db_contradiction	3181	3150	ווידרעוויטש, מ. ד	וויינבערג, קאַרל [חיים הערבסט]
facs_350_tr_1741260471	facs_178_tr_1736588957	different	db_contradiction	3181	1050	ווידרעוויטש, מ. ד	וויינטרויב-גראַף, לאה
facs_350_tr_1741260471	facs_182_tr_1736589054	different	db_contradiction	3181	3215	ווידרעוויטש, מ. ד	וויינבערג, הערמאַן
facs_350_tr_1741260471	facs_183_tr_1736588995	different	db_contradiction	3181	3217	ווידרעוויטש, מ. ד	וויינבערג, משה
facs_350_tr_1741260471	facs_187_tr_1736589011	different	db_contradiction	3181	3140	ווידרעוויטש, מ. ד	וואַלדבערג, יצחק
facs_350_tr_1741260471	facs_191_tr_1736588985	different	db_contradiction	3181	3804	ווידרעוויטש, מ. ד	וויינער, לייב
facs_350_tr_1741260471	facs_193_r_2	different	db_contradiction	3181	3175	ווידרעוויטש, מ. ד	וועקסלער מישאַ (מיכאל)
facs_350_tr_1741260471	facs_202_tr_1754998546	different	db_contradiction	3181	3218	ווידרעוויטש, מ. ד	וויינבערג, ישעיהו-דניאל [ס. ד.]
facs_350_tr_1741260471	facs_223_tr_1739220900	different	db_contradiction	3181	3515	ווידרעוויטש, מ. ד	וויסקינד, מאַקס
facs_350_tr_1741260471	facs_326_tr_1739221462	different	db_contradiction	3181	3450	ווידרעוויטש, מ. ד	וויינטרויב, וולאַדיסלאָוו
facs_350_tr_1741260471	facs_343_tr_1744365797	different	db_contradiction	3181	910	ווידרעוויטש, מ. ד	סיגעל וויליאָם (וועלוול-יצחק הערצאָג]
facs_350_tr_1741260471	facs_350_tr_1741260473	different	db_contradiction	3181	3208	ווידרעוויטש, מ. ד	וואַרשאָווסקי, פֿייוול [איסעראָווסקי]
facs_350_tr_1741260471	facs_350_tr_1741260476	different	db_contradiction	3181	3209	ווידרעוויטש, מ. ד	וואַרשאָווסקי, יצחק-מאיר [איסעראָווסקי]
