play,full_line,direction,type,line_id,page,page_url
Al Naharot Bavel,"בֶּן כַּסְפִּי: (שפעטיש) הֵיילִיגֶער דָנִיאֵל אֵיין עובֵר בּטל אִיז עֶר, אַ חסר",(שפעטיש),business,r1l10,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,אליקים: (גיט איהם א פאטש) נַא!,(גיט איהם א פאטש),business,r1l12,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,בֶּן כַּסְפִּי: (חאפט איהם ביי דער בארד) חוּצפּה'ניק.,(חאפט איהם ביי דער בארד),business,r1l13,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,אליקים: (חאפט איהם אויך ביי דער בארד) כּלב שבּכל הכּלבים! (בּיידע הַאלְטֶען,(חאפט איהם אויך ביי דער בארד),business,r1l14,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,אליקים: (חאפט איהם אויך ביי דער בארד) כּלב שבּכל הכּלבים! (בּיידע הַאלְטֶען זִיך בּיז דִי בֶּערְד אוּן קוּקעֶן זִיך אָן וויטֶענְד).,(בּיידע הַאלְטֶען זִיך בּיז דִי בֶּערְד אוּן קוּקעֶן זִיך אָן וויטֶענְד),business,r1l14,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,דוד: (זייער געשפרעך פארטזעטצענד) נַא? דַארְפְסְט נָאך האבּען אַבּעסערן,(זייער געשפרעך פארטזעטצענד),business,r1l16,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,יהודית: הָאסְט רֶעכט דוד'ל. (פרום) אוֹי גאטעניוּ! מַיין ליעבּ דוד'ל.,(פרום),business,r1l19,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,יהודית: מַיין גַאנְצֶע ווֶעלְט (אומארמען זיך).,(אומארמען זיך),business,r1l21,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,"אליקים: (עבענזאָ) אָה... (פאַלען בֵּיידע אוֹיף דֶער עֶרְד, ראנְגלֶען זִיך אוּן קרִיעגֶען זִיך",(עבענזאָ),business,r1l23,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,"אליקים: (עבענזאָ) אָה... (פאַלען בֵּיידע אוֹיף דֶער עֶרְד, ראנְגלֶען זִיך אוּן קרִיעגֶען זִיך בִּיז אַלֶעס אַב).","(פאַלען בֵּיידע אוֹיף דֶער עֶרְד, ראנְגלֶען זִיך אוּן קרִיעגֶען זִיך בִּיז אַלֶעס אַב)",business,r1l23,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,"(בֶּן כַּסְפִּי, אֶלְיָקים פערפאָלגען זִיך אַייגאנְדֶער אוּן קרִיעגֶען זִיך בּיז בֵּיידע אַב. — דָוִד, יְהוּדִית אריינטאַנצענד זיִנְגעֶן בִּיז אַב).","(בֶּן כַּסְפִּי, אֶלְיָקים פערפאָלגען זִיך אַייגאנְדֶער אוּן קרִיעגֶען זִיך בּיז בֵּיידע אַב. — דָוִד, יְהוּדִית אריינטאַנצענד זיִנְגעֶן בִּיז אַב)",business,r1l25,30,https://app.transkribus.org/collection/2372172/doc/820975/detail/30
Al Naharot Bavel,פערוואַנדלונג.,פערוואַנדלונג.,,r1l3,31,https://app.transkribus.org/collection/2372172/doc/820975/detail/31
Al Naharot Bavel,(דֶער טֶעמְפֶעל. — פָאלְק פוּן בֵּיידע זַייטעֶן. — אוֹיף דִי טרֶעפ פונ'ם ארון קוֹדשׁ שְׁטֶעהט דָנִיאֵל).,(דֶער טֶעמְפֶעל. — פָאלְק פוּן בֵּיידע זַייטעֶן. — אוֹיף דִי טרֶעפ פונ'ם ארון קוֹדשׁ שְׁטֶעהט דָנִיאֵל).,setting,r1l4,31,https://app.transkribus.org/collection/2372172/doc/820975/detail/31
Al Naharot Bavel,(אויפטריט בן בספי און מעתרערע מיט לערם).,(אויפטריט בן בספי און מעתרערע מיט לערם).,entrance,r1l19,31,https://app.transkribus.org/collection/2372172/doc/820975/detail/31
Al Naharot Bavel,"פארְשׁטֶעהֶער וִוילֶען מִיר נִישְט האבּען, וועק מִיט דנִיאל'ן. (בּן כַּסְפִּי אוּן זַיינֵע רייַכע וִוילֶען צוּ געֶהן צוּ דנִיאל'ן).",(בּן כַּסְפִּי אוּן זַיינֵע רייַכע וִוילֶען צוּ געֶהן צוּ דנִיאל'ן),business,r1l8,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,"אליקים: (שפרינגט אריין אין מיטען, צערווארפט זיי, שיצט דניאל'ן) וֶועה אִיז מִיר,","(שפרינגט אריין אין מיטען, צערווארפט זיי, שיצט דניאל'ן)",business,r1l10,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,בֶּן כַּסְפִּי: (מיט די רייכע) אַרוּנטער מִיט דָנִיאֵל!,(מיט די רייכע),business,r1l18,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,"(ביידע פארטייען שרייענד, לערמענד הייבּען זיך אן צו שלאגען).","(ביידע פארטייען שרייענד, לערמענד הייבּען זיך אן צו שלאגען).",business,r1l19,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,"(זרובבל, לויפט אריין פערצווייפעלט).","(זרובבל, לויפט אריין פערצווייפעלט).",entrance,r1l20,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,"(דאַגערט) צוּריק! (עס ווירד שטיל, צוּ דניאל'ן) יאָ וָואס אִיך האָבּ",(דאַגערט),business,r1l22,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,"(דאַגערט) צוּריק! (עס ווירד שטיל, צוּ דניאל'ן) יאָ וָואס אִיך האָבּ","(עס ווירד שטיל, צוּ דניאל'ן)",business,r1l22,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,שַׁאנְדֶע אוּן צוּ שפּאט פַאר דִי פֶעלְקֶער אִין אוּנְזֶער גלוּת! (פויזע),(פויזע),business,r1l27,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,נָאך פִיעל מֶעהר גֶעפֶעהרְלִיכֶער (צוּ בּן כספי) וָואס וויִלְט אִיהר? אַייך,(צוּ בּן כספי),business,r1l31,32,https://app.transkribus.org/collection/2372172/doc/820975/detail/32
Al Naharot Bavel,אליקים: אַז לאזֶען זאלְסט דוּ דַיין טרִיפה'נֶע נְשָמָה (וויל צוּ צוּ איהם).,(וויל צוּ צוּ איהם),business,r1l20,33,https://app.transkribus.org/collection/2372172/doc/820975/detail/33
Al Naharot Bavel,(אויפשרייענד) הזורעִים בּדמעה בּרינה יקצורוּ.,(אויפשרייענד),business,r1l15,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,אליקים: (מיט אלע) הזורעִים בּדמעה בּרינה יקצורוּ.,(מיט אלע),business,r1l16,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,(טראמפעטענסיגנאל),(טראמפעטענסיגנאל),business,r1l17,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,זרובבל: וָואס בּעדייטעט דָאס? (אלע מורמלן).,(אלע מורמלן),business,r1l18,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,"(אויפטריט הויפטמאן, זמרי, מיליטער).","(אויפטריט הויפטמאן, זמרי, מיליטער).",entrance,r1l19,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,הויפטמאן: (און מיטען ביהנע) אִים נָאמֶען פוּן קֶענִיג בּלשצר הֶערְט מִיך,(און מיטען ביהנע),business,r1l20,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,(אַלע שווייגען).,(אַלע שווייגען).,business,r1l28,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,זמרי: (שפאטיש) פערליימדוּנג! גֶעוויס אִיז דִי קלאגֶע גֶעגֶען דִי יוּדען נָאר,(שפאטיש),business,r1l29,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,בּעפעהל פוּן קֶענִיג אוּן צוואר (געהט צו דער טהיר רופט נאר מיט דער האנד).,(געהט צו דער טהיר רופט נאר מיט דער האנד),business,r1l32,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,"(אויפטריט זִינְגֶענְד פּריסטער קוּלְיַאן מִיט אַנְדֶערֶע פִיער, בּרענגען אַ גֶעצֶעלֶע אוֹיף אַ טארְמֶע שְׁטעֶלעֶן עֶס אִין דֶערְמִיט בִּיהנֶע).","(אויפטריט זִינְגֶענְד פּריסטער קוּלְיַאן מִיט אַנְדֶערֶע פִיער, בּרענגען אַ גֶעצֶעלֶע אוֹיף אַ טארְמֶע שְׁטעֶלעֶן עֶס אִין דֶערְמִיט בִּיהנֶע).",entrance,r1l33,34,https://app.transkribus.org/collection/2372172/doc/820975/detail/34
Al Naharot Bavel,אליקים: (צוּ בן כספי וויינענד) נוּ וָואס זאגסטוּ צוּ דִי פרֵייהֵייטֶען וואַס מִיר,(צוּ בן כספי וויינענד),business,r1l2,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,גֶענִיעסֶען דָא? (ווייזט אויף דעם געטצעל),(ווייזט אויף דעם געטצעל),business,r1l3,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,בֶּן כַּסְפִּי: (בייז) דאַס אִיז אַלץ דוּרך אַייך!,(בייז),business,r1l4,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,(אַלע קוקען זיך אן בעשטירצט און שווייגען).,(אַלע קוקען זיך אן בעשטירצט און שווייגען),business,r1l12,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,זמרי: (טריומפיערענד) חַ חַ חַ חַ אִיך האבּ עֶס פאראוִיס געזאַגט! וֶוער נָאך,(טריומפיערענד),business,r1l14,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,דניאל: (אויסער זיך) פֶערווארְפֶענֶער מְשוּמָד! דָאס אִיז גֶעווֶען אַלְזָא דַיין,(אויסער זיך),business,r1l16,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,"זרובבל: (קלאפט זיך אין הארץ) הַאלְט אַיין מַיין העֶרץ, הַאלְט דִיך צוּריק!",(קלאפט זיך אין הארץ),business,r1l28,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,זרובבל: (אויפשרייענד) צווינְגֶען? צווינְגֶען האסטוּ גֶעזָאגְט? גֶעה פרעֶג דַיין,(אויפשרייענד),business,r1l32,35,https://app.transkribus.org/collection/2372172/doc/820975/detail/35
Al Naharot Bavel,בֶּן כַּסְפִּי: (שפרינגט צו) אַלֶע? נֵיין נִישְט אַלֶע! דֶען אִיך אוּן דִי איבּריגע,(שפרינגט צו),business,r1l6,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,בֶּן כַּסְפִּי: (בעגייסטערט) יאָ אִיך בּין בּערייט!,(בעגייסטערט),business,r1l15,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,אלע: (ערציטערט אויפשרייענד) בּן כּספּי! בּן כּספּי!,(ערציטערט אויפשרייענד),business,r1l16,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,בֶּן כַּסְפִּי: (צוּ אלע) צוּליעבּ אַייך מיֵינֶע בּרידער! דָנִיאֵל אַייער גֶעוֶועזֶענֶער,(צוּ אלע),business,r1l18,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,אליקים: (אויפשרייענד) וֶוער בּעהט פוּן דִיר טובות דִי פּושעי בּאלקי יִשְרָאֵל?,(אויפשרייענד),business,r1l24,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,(וויל צוּ צוּ איהם) אָט האָסט דוּ דִיר פרֵייהֵייטֶען.,(וויל צוּ צוּ איהם),business,r1l25,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,הויפטמאן: (שטויסט איהם אוועק) צוּריק! וֶוער עֶס וואגט אִיהם צוּ שׁטֶערֶען,(שטויסט איהם אוועק),business,r1l26,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,דניאל: (אויפשלוכצענד) גָאט פוּן יִשְרָאֵל! שלאג מיֵינֶע אוֹיגֶען מִיט בּלינדהייט,(אויפשלוכצענד),business,r1l29,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,אליקים: (וויינענד) יוּדישע קִינְדֶער רֵייסט קרִיעה! (אלע טהון עס).,(וויינענד),business,r1l33,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,אליקים: (וויינענד) יוּדישע קִינְדֶער רֵייסט קרִיעה! (אלע טהון עס).,(אלע טהון עס),business,r1l33,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
Al Naharot Bavel,(מען פיהרט צו בן כספי).,(מען פיהרט צו בן כספי),business,r1l36,36,https://app.transkribus.org/collection/2372172/doc/820975/detail/36
