edition,page(s),line_id / count,category,owner,issue/detail,text,suggested_action
Yudale der Blinder,27,TextRegion_1648547312487_852l29,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דְבוֹרֶה'לֶע?,tag speaker xmlid:alle
Yudale der Blinder,28,TextRegion_1648546803200_782l10,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַ וואָס?,tag speaker xmlid:alle
Yudale der Blinder,30,TextRegion_1648546584361_642l9,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: אַלטעריל?,tag speaker xmlid:alle
Yudale der Blinder,32,line_1648549414223_1913,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: נאַטעניוּ וואָס הָאט דאָס פאַר אַ,tag speaker xmlid:beyde
Yudale der Blinder,38,TextRegion_1648550605789_2511l12,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,"ביידע: דאַס וֶועט טאָקע, אוֹי אוֹי טאָקע",tag speaker xmlid:beyde
Yudale der Blinder,38,line_1648551082394_2700,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: אִיך זאָג אַייך מֶעהר נִיט חלעבּע,tag speaker xmlid:beyde
Yudale der Blinder,38,line_1648551089512_2709,untagged speaker (collective),AUTO,collective 'ביידע' — no speaker span,ביידע: אַזא שׁמְחה צוּ דערלעבּען,tag speaker xmlid:beyde
Yudale der Blinder,41,TextRegion_1648551378523_2919l30,untagged speaker (named),NOA,label 'איסר' matches cast role,איסר: (ציטערט) אוֹי עֵר האַט פֶערְגֶעסֶע,tag speaker xmlid:iser
Yudale der Blinder,43,TextRegion_1648551957694_3087l41,untagged speaker (unknown),NOA,turn-like 'געאנטווארטעט' not in cast (OCR?),געאנטווארטעט: אָנקעל! אִיך ליעבּע רָאזא',fix OCR / link to a cast xmlid
Yudale der Blinder,43,TextRegion_1648551957694_3087l41,untagged speaker (unknown),NOA,turn-like 'געאנטווארטעט' not in cast (OCR?),געאנטווארטעט: אָנקעל! אִיך ליעבּע רָאזא',fix OCR / link to a cast xmlid
Yudale der Blinder,55,TextRegion_1648506721504_3211l16,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס אִיז גֶעשֶׁעהן? נוּן?,tag speaker xmlid:alle
Yudale der Blinder,56,TextRegion_1647615177224_4787l31,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: יוּדאלע!,tag speaker xmlid:alle
Yudale der Blinder,60,r1l40,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: דֶער פּראפעסאר!?,tag speaker xmlid:alle
Yudale der Blinder,64,r1l5,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס אִיז גֶעשֶׁעהן?,tag speaker xmlid:alle
Yudale der Blinder,64,r1l14,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: בּלינד?,tag speaker xmlid:alle
Yudale der Blinder,64,r1l51,untagged speaker (named),NOA,label 'חזן' matches cast role,חזן: (פאַנגט אן) בּרוּך אַתה ד'!,tag speaker xmlid:khazn
Yudale der Blinder,65,line_1647441957184_1889,untagged speaker (unknown),NOA,turn-like 'דבורה' not in cast (OCR?),"דבורה: לאָז מִיך פאַטער, אַזוי וִויל אוֹ",fix OCR / link to a cast xmlid
Yudale der Blinder,65,r2l30,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס?,tag speaker xmlid:alle
Yudale der Blinder,65,r2l55,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וואָס?,tag speaker xmlid:alle
Yudale der Blinder,66,r1l20,untagged speaker (collective),AUTO,collective 'אלע' — no speaker span,אלע: וִויוַואט מֶעל טוֹב!,tag speaker xmlid:alle
Das Yudishe Kind,2,line_1694599194469_485,schema violation,NOA,role span requires xmlid attribute,"יוּדֶען, גראַפֿעֶן א. ז. וו",fix per schema
Das Yudishe Kind,12,r_3_1_tl_19,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),רב זִינְגְט:,fix per schema
Das Yudishe Kind,12,l,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זַיי:,fix per schema
Das Yudishe Kind,19,r_3_1_tl_4,schema violation,NOA,stage span requires a type attribute (no bare stage),(קוּמט מִיט גֶעלְד),fix per schema
Das Yudishe Kind,21,r_3_1_tl_11,schema violation,NOA,stage span requires a type attribute (no bare stage),(אָבּ).,fix per schema
Das Yudishe Kind,28,l_4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זֶעזֶעמִיר:,fix per schema
Das Yudishe Kind,32,l_10,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי,fix per schema
Das Yudishe Kind,32,l_8,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,32,l_4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,32,l_2,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,33,l_3,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,33,r_4_1_tl_4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,33,l_5,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,38,r_2_1_tl_38,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּרנצע:,fix per schema
Das Yudishe Kind,39,r_3_1_tl_23,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּריעצע:,fix per schema
Das Yudishe Kind,45,r_3_1_tl_55,untagged speaker (unknown),NOA,turn-like 'זעזעמיר)' not in cast (OCR?),"זעזעמיר): גראַדע דיִר, מַיין פרייַנד, דא",fix OCR / link to a cast xmlid
Das Yudishe Kind,48,r_2_1_tl_8,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,48,r_2_1_tl_12,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,48,r_2_1_tl_17,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,48,r_2_1_tl_24,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,49,r_5_1_tl_2,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,49,r_5_1_tl_4,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,49,r_5_1_tl_11,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,49,l_3,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,49,l_1,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,49,r_7_1_tl_1,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר: ,fix per schema
Das Yudishe Kind,49,r_7_1_tl_7,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,50,l_14,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,50,l_19,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,50,l_25,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,50,l_1,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,50,l_2,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,51,l_3,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,51,l_2,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,51,l_1,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,51,l,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,52,l_6,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,52,l_3,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,52,l_2,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,52,l_1,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),זי:,fix per schema
Das Yudishe Kind,52,l,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),ער:,fix per schema
Das Yudishe Kind,53,r_3_1_tl_15,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר: ,fix per schema
Das Yudishe Kind,53,r_3_1_tl_18,schema violation,NOA,speaker span requires xmlid attribute (link to a role xml:id),שפּר:,fix per schema
Das Yudishe Kind,—,role:grafn,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,grafn,verify the role is real / find its speeches
Das Yudishe Kind,—,role:yudn,unreferenced cast,NOA,declared in cast_dict but never used by any speaker,yudn,verify the role is real / find its speeches
