attestation_id,source_corpus,source_record_id,org_db_id,source_field,context,source_value,source_value_script,link_status,qid,label_en,label_yi,place_type,category,kima_id,kima_rom,kima_heb,lat,lon,maaty_qid,maaty_qid_conflict,rejected_qid,relink_source,suggested_qid,suggested_english,is_descriptor,review_flags,link_method
P-1-facs_90_tr_1740521094#place#1,person,1-facs_90_tr_1740521094,,place,burial,וואַשינגטאָן-בית עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-1-facs_90_tr_1740521094#province#1,person,1-facs_90_tr_1740521094,,province,burial,ניו-יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-1-facs_90_tr_1740521094#country#1,person,1-facs_90_tr_1740521094,,country,burial,אָמעריקע,hebrew,linked,Q30,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,6421,United States,ארצות הברית,39.828175,-98.5795,,,,,,,,,
P-1-facs_93_tr_1740521079#place#1,person,1-facs_93_tr_1740521079,,place,burial,בית-החיים פון דער יידישער טעאַטריקל עליינס,hebrew,needs_review,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,place_province_mismatch,
P-1-facs_93_tr_1740521079#province#1,person,1-facs_93_tr_1740521079,,province,burial,ניו יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-1-facs_101_r_4#settlement#1,person,1-facs_101_r_4,,settlement,burial,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-1-facs_119_tr_1740521143#place#1,person,1-facs_119_tr_1740521143,,place,burial,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,,,,,,
P-1-facs_123_tr_1740520960#place#1,person,1-facs_123_tr_1740520960,,place,burial,בוענאָס איירעס,hebrew,linked,Q1486,Buenos Aires,בוענאס איירעס,"city of Argentina, electoral unit, federal district, first-level administrative division, autonomous city, million city, administrative territorial entity, national capital, federal capital, primate city, largest city",settlement,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),-34.599722,-58.381944,,,,,,,,,
P-1-facs_127_tr_1740521137#place#1,person,1-facs_127_tr_1740521137,,place,burial,בראָד,hebrew,linked,Q465104,Brody,בראָד,city in Ukraine,settlement,677,Brody (Ukraine),ברודי (אוקראינה),50.078056,25.154167,,,,,,,,,
P-1-facs_134_tr_1740520965#place#1,person,1-facs_134_tr_1740520965,,place,burial,בוקאַרעסט,hebrew,linked,Q19660,Bucharest,בוקארעשט,"municipality of Romania, first-level administrative division, big city, college town, largest city",settlement,656,Bucharest (Romania),בוקרסט (רומניה),44.413361,26.097778,,,,,,,,,
P-1-facs_150_tr_1740521115#place#1,person,1-facs_150_tr_1740521115,,place,burial,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-1-facs_180_region_1715801037095_458#place#1,person,1-facs_180_region_1715801037095_458,,place,burial,וואַשינגטאָן בית-עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-1-facs_180_region_1715801037095_458#province#1,person,1-facs_180_region_1715801037095_458,,province,burial,ניו-יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-1-facs_201_tr_1741260321#place#1,person,1-facs_201_tr_1741260321,,place,burial,באַראָן הירש בית עולם,hebrew,linked,Q4862481,Baron Hirsch Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-1-facs_201_tr_1741260321#province#1,person,1-facs_201_tr_1741260321,,province,burial,ניו יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-1-facs_202_tr_1741260239#place#1,person,1-facs_202_tr_1741260239,,place,burial,וואַשינגטאָן בית-עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_9_tr_1743943368#place#1,person,2-facs_9_tr_1743943368,,place,burial,הר-חברון,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-2-facs_31_tr_1744131345#place#1,person,2-facs_31_tr_1744131345,,place,burial,וואַשינגטאָן בית עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_32_tr_1744131393#place#1,person,2-facs_32_tr_1744131393,,place,burial,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-2-facs_36_tr_1744131432#place#1,person,2-facs_36_tr_1744131432,,place,burial,ביתעולם פֿון די יידישע טעאַטריקל עלייענס,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-2-facs_112_tr_1744279063#place#1,person,2-facs_112_tr_1744279063,,place,burial,אַראָד,hebrew,linked,Q173591,Arad,,"municipality of Romania, capital of county in Romania, big city",settlement,8353,Arad (Romania),ארד (רומניה),,,,,,,,,,,
P-2-facs_115_tr_1744279181#place#1,person,2-facs_115_tr_1744279181,,place,burial,בית-עולם פֿון די יידישע טעאַטריקל-עליינס,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-2-facs_129_tr_1744279170#place#1,person,2-facs_129_tr_1744279170,,place,burial,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-2-facs_135_tr_1744279191#place#1,person,2-facs_135_tr_1744279191,,place,burial,ווין,hebrew,linked,Q1741,Vienna,וויען,"federal capital, statutory city of Austria, federal state of Austria, metropolis, enclave, city-state, municipality of Austria, largest city, district of Austria, place with town rights and privileges",neighborhood,945,Vienna (Austria),וינה (אוסטריה),48.208333,16.372500,,,,,,,,,
P-2-facs_157_tr_1744279097#place#1,person,2-facs_157_tr_1744279097,,place,burial,ווילנע,hebrew,linked,Q216,Vilnius,ווילנע,"city, big city",settlement,943,Vilnius (Lithuania),וילנה (ליטא),54.687222,25.280000,,,,,,,,,
P-2-facs_162_tr_1744279209#place#1,person,2-facs_162_tr_1744279209,,place,burial,וואַשינגטאָן-בית-עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_162_tr_1744279209#province#1,person,2-facs_162_tr_1744279209,,province,burial,ניו-יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-2-facs_179_tr_1744279074#place#1,person,2-facs_179_tr_1744279074,,place,burial,מאָסקווע,hebrew,linked,Q649,Moscow,מאסקווע,"capital of Russia, federal city of Russia, big city, megacity, largest city, largest city, largest city, largest city, city or town, federal subject of Russia, federal capital, human settlement, city/town in Russia",settlement,188,Moscow (Russia),מוסקבה (רוסיה),55.750556,37.617500,,,,,,,,,
P-2-facs_198_r_4#place#1,person,2-facs_198_r_4,,place,burial,וואַשינגטאָן-בּית-עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_212_r#place#1,person,2-facs_212_r,,place,burial,וואַשינגטאָן-בּית-עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_219_tr_1744280715#place#1,person,2-facs_219_tr_1744280715,,place,burial,וואַשינגטאָן-בית עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_219_tr_1744280715#settlement#1,person,2-facs_219_tr_1744280715,,settlement,burial,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-2-facs_230_tr_1744280762#place#1,person,2-facs_230_tr_1744280762,,place,burial,וואַשינגטאָן-סעמעטרי,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_232_tr_1744280746#place#1,person,2-facs_232_tr_1744280746,,place,burial,וואַשינגטאָן-בית עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_232_tr_1744280746#province#1,person,2-facs_232_tr_1744280746,,province,burial,ניו יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-2-facs_255_tr_1744280686#place#1,person,2-facs_255_tr_1744280686,,place,burial,הר-חברון בית עולם,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-2-facs_270_tr_1744280698#place#1,person,2-facs_270_tr_1744280698,,place,burial,הר חברון,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-2-facs_270_tr_1744280698#settlement#1,person,2-facs_270_tr_1744280698,,settlement,burial,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-2-facs_271_tr_1744280771#place#1,person,2-facs_271_tr_1744280771,,place,burial,וואַשינגטאָן בית עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-2-facs_311_tr_1744365774#place#1,person,2-facs_311_tr_1744365774,,place,burial,וואַרשע,hebrew,linked,Q270,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,953,Warsaw (Poland),ורשה (פולין),52.230000,21.011111,,,,,,,,,
P-2-facs_331_tr_1744365763#place#1,person,2-facs_331_tr_1744365763,,place,burial,הר חברון,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-2-facs_331_tr_1744365763#settlement#1,person,2-facs_331_tr_1744365763,,settlement,burial,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-2-facs_402_tr_1744366863#place#1,person,2-facs_402_tr_1744366863,,place,burial,קאָזיאַטיין,hebrew,linked,Q369383,"Kozi︠a︡tyn (Vinnyt︠s︡ʹka oblastʹ, Ukraine)",,,settlement,73271,"Kozi︠a︡tyn (Vinnyt︠s︡ʹka oblastʹ, Ukraine)","קוזיאטין (מחוז ויניצה, אוקראינה)",,,Q369383,True,Q1048143,maaty,,,,needs_manual_type_review,
P-3-facs_17_tr_1752653009#place#1,person,3-facs_17_tr_1752653009,,place,burial,"בית עולם פֿון „אַרבעטער-רינג""",hebrew,linked,Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_32_r_2#place#1,person,3-facs_32_r_2,,place,burial,"בית-עלמין פֿון „אַרבעטער-רינג""",hebrew,linked,Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_33_tr_1752653026#place#1,person,3-facs_33_tr_1752653026,,place,burial,בית עולם פֿון די יידישע טעאַטריקל עלייענס,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-3-facs_33_tr_1752653026#settlement#1,person,3-facs_33_tr_1752653026,,settlement,burial,ניו-יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-3-facs_91_tr_1753268279#place#1,person,3-facs_91_tr_1753268279,,place,burial,בית עולם פֿון „אַרבעטער-רינג“,hebrew,linked,Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_128_tr_1754820296#place#1,person,3-facs_128_tr_1754820296,,place,burial,סאַנטיאגאָ,hebrew,linked,Q2887,Santiago,סאנטיאגא,"city in Chile, big city, largest city, global city",settlement,7869,Santiago (Chile),סנטיאגו (צ'ילה),-33.437500,-70.650000,,,,,,,,,
P-3-facs_158_tr_1755156151#place#1,person,3-facs_158_tr_1755156151,,place,burial,"בית עולם פֿון „אַרבעטער-רינג""",hebrew,linked,Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_278_tr_1755674209#place#1,person,3-facs_278_tr_1755674209,,place,burial,שיקאַגאָ,hebrew,linked,Q1297,Chicago,שיקאגא,"city of Illinois, global city, big city",settlement,282,Chicago (Ill.),שיקגו (אילינוי),41.881944,-87.627778,,,,,,,,,
P-3-facs_280_tr_1755674193#place#1,person,3-facs_280_tr_1755674193,,place,burial,וואַשינגטאָן בית עולם,hebrew,linked,Q7971720,Washington Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_282_tr_1755674183#place#1,person,3-facs_282_tr_1755674183,,place,burial,בית עולם פֿון טעאַַטריקל גלייענס,hebrew,needs_review,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,place_province_mismatch,
P-3-facs_282_tr_1755674183#province#1,person,3-facs_282_tr_1755674183,,province,burial,ניו יאָרק,hebrew,needs_review,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,province_role_mismatch,
P-3-facs_284_tr_1755674201#place#1,person,3-facs_284_tr_1755674201,,place,burial,הר-חברון,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-3-facs_284_tr_1755674201#settlement#1,person,3-facs_284_tr_1755674201,,settlement,burial,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-3-facs_289_tr_1755803006#place#1,person,3-facs_289_tr_1755803006,,place,burial,בית עולם פֿין יידישן טעאַטריקל עלייענס,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
P-3-facs_308_tr_1755973377#place#1,person,3-facs_308_tr_1755973377,,place,burial,ניו יאָרק,hebrew,linked,Q60,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,32,New York (N.Y.),ניו יורק (נ.י.),40.712778,-74.006111,,,,,,,,,
P-3-facs_326_tr_1756057710#place#1,person,3-facs_326_tr_1756057710,,place,burial,אַרבעטער-רינג סעמעטערי,hebrew,linked,Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_327_tr_1756057819#place#1,person,3-facs_327_tr_1756057819,,place,burial,בית-עולם פֿין אַרבעטער-רינג (הר הכרמל),hebrew,linked,Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,,,,,,,,,
P-3-facs_333_tr_1756059823#place#1,person,3-facs_333_tr_1756059823,,place,burial,בית-עולם פֿון די יידישע טעאַטריקל עלייענס אויפֿן הר חברון,hebrew,linked,Q2341172,Mount Hebron Cemetery,,"cemetery, Jewish cemetery",cemetery,1692,West Bank,גדה מערבית,,,,,,,,,,,
