qid,label_en,label_yi,place_type,category,kima_id,kima_rom,kima_heb,lat,lon,n_attestations,n_person,n_org,n_flagged_mentions,fields,n_variants,variants,corpora,external_sources
Q406,Istanbul,סטאמבול,"metropolitan municipality in Turkey, former capital, megacity, largest city, port city, big city, ancient city",settlement,533,Istanbul (Turkey),איסטנבול (תורכיה),41.010000,28.960278,19,5,14,0,place;settlements;venues,4,סטאַמבול (?);סטאָמבול;קאָנסטאַנטינאָפּאָל;קאָנסטאָנטינאָפּאָל,org;person,wikidata;kima
Q4076148,Baksha,,village of Ukraine,settlement,,,,,,1,1,0,1,place,1,דאָרף באָקשאַ,person,wikidata
Q408,Australia,אויסטראליע,"Commonwealth realm, dominion of the British Empire, sovereign state, federation, country",country,6306,Australia,אוסטרליה,,,10,3,7,0,countries;country,2,אויסטראַליע;אויסטראָליע,org;person,wikidata;kima
Q4086068,Becheve,,Q21672098,settlement,,,,,,1,1,0,0,place,1,בעכעווע,person,wikidata
Q4089653,,,village,settlement,,,,,,1,1,0,1,place,1,באָגאָפּאָליע,person,wikidata
Q40898,Nancy,,,settlement,,,,,,2,0,2,0,settlements,2,נאַנסי;נאָנסי,org,wikidata
Q41,Greece,,,settlement,,,,,,1,0,1,0,countries,1,גריכנלאַנד,org,wikidata
Q4101340,Bishkiv,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,ביטשקיף,person,wikidata
Q4104023,Vartykivtsi,,village of Ukraine,settlement,,,,,,1,1,0,1,place,1,וואַרטאַצי,person,wikidata
Q4115712,Kaunas,קאוונע,"city, Hanseatic city, big city",settlement,382,Kaunas (Lithuania),קובנה (ליטא),54.900000,23.933333,72,19,53,0,place;province;settlements,4,קאַוונער;קאָוונאַ;קאָוונע;קאָוונער,org;person,wikidata;kima
Q4120832,Königsberg,קעניגסבערג,"city, archaeological site, Hanseatic city, former settlement, Hanseatic city, historical region",settlement,,,,54.711472,20.509306,3,3,0,0,place,1,קעניגסבערג,person,wikidata
Q4122387,Bakoy,,Q4285979,settlement,,,,,,3,3,0,0,place,2,באַקוי;באָקוי,person,wikidata
Q41252,Bydgoszcz,בידגאש,"city with powiat rights in Poland, city, big city, Royal city in Polish-Lithuanian Commonwealth",settlement,10546,Bydgoszcz (Poland),בידגושץ' (פולין),,,1,1,0,0,place,1,בידגאשטש,person,wikidata;kima
Q41329,Linz (Austria),,,settlement,1683,Linz (Austria),לינץ (אוסטריה),48.3058333333333,14.2863888888889,1,0,1,0,settlements,1,לינץ,org,wikidata;kima
Q4137727,Antopol Ghetto,,Q2583015,settlement,,,,,,1,1,0,0,place,1,אָנטאָפּאָל,person,wikidata
Q414,Argentina,ארגענטינע,"sovereign state, country, federal republic, nation, confessional state",country,7805,Argentina,ארגנטינה,-34.0,-64.0,121,9,112,0,countries;country;settlements;venues,3,אַרגענטינע;אָרגענטינע;ארגענטינע,org;person,wikidata;kima
Q41572,Mykolaiv,,,settlement,10962,"Mykolaïv (Mykolaïvsʹka oblastʹ, Ukraine)","מיקולייב (מחוז מיקולייב, אוקראינה)",46.966666666667,32.0,9,0,9,0,settlements,2,ניקאָ'אַיעוו;ניקאָלאַיעוו,org,wikidata;kima
Q41621,Haifa,חיפה,"city, municipality, city council, big city",settlement,791,Haifa (Israel),חיפה (ישראל),32.819167,34.999167,2,1,1,0,place;settlements,2,חיפֿה;חיפה,org;person,wikidata;kima
Q4170692,Dunaiv,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,דונאַיעוו,person,wikidata
Q4171400,Dushatin,,Q532,settlement,,,,,,1,1,0,0,place,1,דושאַט,person,wikidata
Q4178401,Zhvanets,,village of Ukraine,settlement,22390,Z︠H︡vanet︠s︡' (Ukraine),זוואנץ (אוקראינה),48.550000,26.487500,4,2,2,0,place;settlements,3,זוואָניעץ;זוואָניץ;זוואניץ,org;person,wikidata;kima
Q41819,Kansas City,,"city in the United States, big city, county seat, LGBT sanctuary city",settlement,471,Kansas City (Mo.),קנזס סיטי (מיזורי),,,1,1,0,0,place,1,קענזעס סיטי,person,wikidata;kima
Q4182537,Zabolotivka,,Q21672098,settlement,,,,,,1,1,0,0,place,1,זאבלאָטוווקא,person,wikidata
Q4187201,Zarichanka,,village of Ukraine,settlement,23180,Zarichanka (Ukraine),לנצקורון (אוקראינה),,,1,1,0,0,place,1,לאַנצקאָריניע,person,wikidata;kima
Q4190971,Zembin Ghetto,,Q2583015,settlement,,,,,,2,1,1,0,place;settlements,1,זעמבין,org;person,wikidata
Q4195751,Ivanytsia,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,"איוואָניצע, נעבן פּרילוקי",person,wikidata
Q42134,Uiwang,,"city of South Korea, big city",settlement,,,,,,1,1,0,1,place,1,איוואָ,person,wikidata
Q4215244,Karlin (Belarus),,,settlement,10484,Karlin (Belarus),קרלין (בלארוס),52.11666667,26.1,1,0,1,0,settlements,1,קאַרלין,org,wikidata;kima
Q4218591,Kvasiv,,village of Ukraine,settlement,,,,,,1,1,0,1,place,1,דאַרף קוואָסעוו,person,wikidata
Q4222383,Kytaigorod,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,קיטייגאָראָד,person,wikidata
Q42308,Kharkiv,כארקעוו,"centre of oblast, city in Ukraine",settlement,8380,Kharkiv (Ukraine),חרקוב (אוקראינה),49.992500,36.231111,82,8,74,1,place;settlements;venues,5,כאַרקאַוו;כאַרקאָוו;כאַרקאָווער;כאָרקאָוו;כארקאָוו,org;person,wikidata;kima
Q4232062,Koniukhy,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,קאָניעוו,person,wikidata
Q4232525,Kopyl Ghetto,קאפוליע געטא,Q2583015,settlement,,,,,,2,2,0,0,place,2,קאַפּוליע;קאפּוליע,person,wikidata
Q4262636,Lipniki,,village of Ukraine,settlement,,,,,,2,2,0,0,place,2,דאַרף ליפּניקי;דאַרף ליפּניקע,person,wikidata
Q4262670,Lipna,,village in Belarus,settlement,,,,,,1,1,0,1,place,1,ליפנאַ,person,wikidata
Q4262677,Lypne,,Q21672098,settlement,,,,,,3,3,0,0,place,1,ליפּנע,person,wikidata
Q4272559,Liady,ליאַדי,"agrotown, urban settlement in Belarus",settlement,21831,Lyady (Belarus),ליאדי (בלארוס),,,1,1,0,1,place,1,ליאדי,person,wikidata;kima
Q427726,Wyszków County,,powiat,other,,,,,,1,1,0,1,place,1,ווישקאָוו,person,wikidata
Q4285547,Mount Carmel Cemetery,,Jewish cemetery,cemetery,,,,,,16,14,2,0,place;venues,13,"אַרבעטער-רינג סעמעטערי;בית עולם פון ""אַרבעטער-רינג"";בית עולם פון „אַרבייטער רינג‟;בית עולם פֿון אַרבעטער רינג;בית עולם פֿון „אַרבעטער-רינג"";בית עולם פֿון „אַרבעטער-רינג“;בית-עולם פֿין אַרבעטער-רינג (הר הכרמל);בית-עלמין פון „אַרבעטער-רינג"";בית-עלמין פֿון „אַרבעטער-רינג"";הר הכרמל פון ""אַרבעטער רינג"";הר-הכרמל;הר-הכרמל בית עולם;הר-הכרמל בית-עולם",org;person,wikidata
Q42936,Soncino (Italy),,,settlement,1739,Soncino (Italy),שונצינו (איטליה),45.4,9.8666666666667,1,0,1,0,settlements,1,סווענציאַן,org,wikidata;kima
Q42956,Harbin,,"sub-province-level division, city, big city, prefecture-level city",settlement,321,Harbin (China),חרבין (סין),45.750000,126.633333,16,1,15,0,place;settlements,3,כאַרבין;כאָרבין;כארבין,org;person,wikidata;kima
Q43,Turkey,טערקיי,"sovereign state, transcontinental country, Mediterranean country, country, social state, regional power, secular state, successor state",country,8120,Turkey,טורקיה,,,8,1,7,0,countries;country;venues,1,טערקיי,org;person,wikidata;kima
Q430939,Bet El (West Bank),,,settlement,698,Bet El (West Bank),בית אל (גדה מערבית),31.942,35.222,1,0,1,0,venues,1,בית אל,org,wikidata;kima
Q4313044,Narayiv,,village of Ukraine,settlement,10603,Naraïv (Ukraine),נריוב (אוקראינה),,,1,1,0,0,place,1,נאַראַיעוו,person,wikidata;kima
Q43196,Cincinnati,,"big city, city in the United States, county seat, city of Ohio",settlement,7550,Cincinnati (Ohio),סינסינטי (אוהיו),39.100000,-84.512500,12,6,6,0,place;settlements,1,סינסינעטי,org;person,wikidata;kima
Q4323336,Novovitebske,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,נאָוואָוויטעבסק,person,wikidata
Q4341950,Pavoloch,פאוועליטש,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,פּאָוועליטש,person,wikidata
Q43421,Richmond,,"independent city in the United States, city in the United States, big city",settlement,,,,37.540833,-77.436667,2,2,0,2,place,1,סימפּעראָפּאָל,person,wikidata
Q4371769,Pomoryany,פאמארין,urban-type settlement in Ukraine,other,71243,"Pomori︠a︡ny (Lʹvivsʹka oblastʹ, Ukraine)",פומוז'אני (אוקראינה),,,1,1,0,1,place,1,פּאָמארזשאָני,person,wikidata;kima
Q4387829,Radomyshl,,Q21672098,settlement,,,,,,3,2,1,0,place;settlements,1,ראַדאָמיסל,org;person,wikidata
Q4394270,Rzhyshchiv,,village of Ukraine,settlement,13452,Rz︠h︡yshchiv (Ukraine),רזישצ.ב (אוקראינה),,,1,1,0,0,place,1,רזשיטשעוו,person,wikidata;kima
Q4397,South Huron,,"town, lower-tier municipality of Ontario",settlement,,,,,,2,2,0,0,place,1,אַנדידזשאַן,person,wikidata
Q4425605,Snitkiv,,village of Ukraine,settlement,76395,Snitkiv (Ukraine),סניטקיב (אוקראינה),,,1,1,0,0,place,1,סניטקאָוו,person,wikidata;kima
Q4427307,Sokolivka,,village of Ukraine,settlement,,,,,,1,1,0,1,place,1,סאָקאָלאָווקע,person,wikidata
Q4441722,Stepanetske,,Q486972,settlement,,,,,,1,1,0,0,place,1,סטעפּעניץ,person,wikidata
Q4442506,Stetseva,,village of Ukraine,settlement,,,,,,1,1,0,1,place,1,סטעצאָוו,person,wikidata
Q4443856,Stremilche,,village of Ukraine,settlement,6916,Stremil'che (Ukraine),סטרמילטש (אוקראינה),,,1,1,0,0,place,1,סטרזשעמילצע,person,wikidata;kima
Q4455853,Terlytsia,,village of Ukraine,settlement,,,,,,1,1,0,0,place,1,טערליצע,person,wikidata
Q4475720,Univ,,"village of Ukraine, village",settlement,,,,,,1,1,0,1,place,1,אוניעווא,person,wikidata
Q4498775,Khodorkiv,חאדארקוב,village of Ukraine,settlement,26098,"Khodorkiv (Zhytomyr oblast, Ukraine)","חודרוקוב (מחוז ז'יטומיר, אוקראינה)",,,2,2,0,0,place,2,כאַדאָרקאָוו;כאָדערקאָוו,person,wikidata;kima
Q45,Portugal,,,settlement,,,,,,1,0,1,0,countries,1,פּאָרטוגאַל,org,wikidata
Q450625,Alytus,אליטע,city,settlement,,,,54.400000,24.050000,3,3,0,0,place,1,ליטע,person,wikidata
Q4513379,Chernelytsia,,"urban-type settlement in Ukraine, human settlement",settlement,,,,,,1,1,0,1,place,1,טשערנאַליציע,person,wikidata
Q45883,Khotyn (Ukraine),,,settlement,16674,Khotyn (Ukraine),חוטין (אוקראינה),,,4,3,1,0,place;settlements,1,כאָטין,org;person,wikidata;kima
Q46,Europe,,,settlement,,,,,,4,0,4,0,countries;venues,1,אייראָפּע,org,wikidata
Q461513,Będzin,בענדין,urban municipality of Poland,settlement,621,Będzin (Poland),בנדין (פולין),50.325000,19.133333,11,7,4,0,place;settlements,1,בענדין,org;person,wikidata;kima
Q465104,Brody,בראָד,city in Ukraine,settlement,677,Brody (Ukraine),ברודי (אוקראינה),50.078056,25.154167,29,20,9,9,place;province;settlements,4,בראַד;בראָד;בראָדי;בראדי,org;person,wikidata;kima
Q46852,Iași,יאס,"municipality of Romania, capital of county in Romania, big city, college town",settlement,669,Iași (Romania),יאסי (רומניה),47.162222,27.588889,140,77,63,0,place;settlements,8,יאַס;יאַסי;יאָס;יאָס';יאָסי;יאָסי אָדער ראָמאַן;יאָסי ראָמאַן אָדער גאָלאַץ;יאסי,org;person,wikidata;kima
Q471886,Hadera (Israel),,,settlement,858,Hadera (Israel),חדרה (ישראל),32.45,34.916666666,1,0,1,0,settlements,1,חדרה,org,wikidata;kima
Q472,Sofia,,,settlement,,,,,,1,0,1,0,settlements,1,סאָפיע,org,wikidata
Q4734809,Alpendorf,,human settlement,settlement,,,,,,1,1,0,1,place,1,אַלפענסדאָרף,person,wikidata
Q48256,Dnipro,דניפרא,"big city, centre of oblast, city of regional significance of Ukraine",settlement,87632,Dnipro (Ukraine),דניפרו (אוקראינה),48.467500,35.040000,50,22,28,0,place;province;settlements,7,אַ דאָרף נעבן יעקאַטערינאָסלאָוו;דניעפּראָפּיעטראָווסק;יעקאַטערינאָזלאָוו;יעקאַטערינאָסלאַוו;יעקאַטערינאָסלאָוו;יעקאַטערינאָסלאוו;יעקאָטערינאָסלאָוו,org;person,wikidata;kima
Q485027,body armor,,,other,,,,,,1,1,0,1,place,1,דיניווייל,person,wikidata
Q4862481,Baron Hirsch Cemetery,,Jewish cemetery,cemetery,,,,,,2,2,0,1,place,2,באַראָן הירש בית עולם;באַראָן הירש סעמעטערי,person,wikidata
Q487278,Meiningen (Germany),,,settlement,634,Meiningen (Germany),מיינינגן (גרמניה),50.55,10.416666666667,1,0,1,0,settlements,1,מיינינגען,org,wikidata;kima
Q487439,Oral,,"big city, city, city of regional significance",settlement,72301,Oral (Kazakhstan),אורל (קזחסטן),,,1,1,0,0,place,1,אוראַלסק,person,wikidata;kima
Q48766,Babi Yar,באבי יאר,place of mass murder,other,,,,,,5,5,0,5,place,2,באַבי יאָר;באַביי יאָר,person,wikidata
Q490,Milan,,,settlement,231,Milan (Italy),מילנו (איטליה),45.466944444444,9.19,2,0,2,0,settlements,1,מילאַן,org,wikidata;kima
Q49142,Brookline (Mass.),,,settlement,373,Brookline (Mass.),ברוקליין (מסצ'וסטס),42.331666666667,-71.121666666667,1,0,1,0,settlements,1,ברוקליין,org,wikidata;kima
Q49145,New Haven (Conn.),,,settlement,59,New Haven (Conn.),ניו הייבן (קונטיקט),41.308333333333,-72.925,2,0,2,0,settlements,2,ניו הייווען;ניו-הייווען,org,wikidata;kima
Q49188,Lynn (Mass.),,,settlement,8663,Lynn (Mass.),לין (מסצ'וסטס),42.466666666667,-70.95,1,0,1,0,settlements,1,לין,org,wikidata;kima
Q49189,572,,year,other,,,,,,1,1,0,1,place,1,עלזאָס-לאַטרינגען,person,wikidata
Q49218,Rochester (N.Y.),,,settlement,445,Rochester (N.Y.),רוצ'סטר (ניו יורק),43.165555555556,-77.611388888889,3,1,2,0,province;settlements,3,ראַטשעסטער;ראָטשעסטער;ראטשעסטער,org;person,wikidata;kima
Q492346,Williamsburg,,,settlement,,,,,,2,0,2,0,settlements,2,וויליאַמסבורגער;וויליאָמסבורגער,org,wikidata
Q49258,Colorado Springs,קאלאראדא ספרינגס,"city in the United States, big city",settlement,7181,Colorado Springs (Colo.),קולורדו ספרינגס (קולורדו),,,3,3,0,0,place;province,2,קאָלאָראַדאָ;קאָלאָראָדאָ,person,wikidata;kima
Q4935817,"Bobin, Lesser Poland Voivodeship",,Q3558970,settlement,,,,,,1,1,0,0,place,1,באָבין,person,wikidata
Q49359905,,,Q486972,settlement,,,,,,2,2,0,0,place,1,פּאַנטשע,person,wikidata
Q49370544,Wayne (N.J.),,,settlement,12896,Wayne (N.J.),וויין (ניו ג'רזי),40.925277777778,-74.276666666667,1,0,1,0,settlements,1,וויין,org,wikidata;kima
Q49518,Yekaterinoslav Governorate,,,settlement,,,,,,4,4,0,0,province,3,יעקאַטערינאָסלאַווער גוב.;יעקאַטערינאָסלאַווער גובערניע;יעקאַטערינאסלאַווער גוב.,person,wikidata
Q49743,Visé,,"municipality of Belgium, Belgian municipality with the title of city, border city",settlement,,,,,,1,1,0,0,place,1,וויז,person,wikidata
Q498256,Bauska (Latvia),,,settlement,16013,Bauska (Latvia),באוסקה (לטביה),56.406666666667,24.1875,1,0,1,0,settlements,1,בויסק,org,wikidata;kima
Q498777,Frysztak,פריסטיק,village of Poland,settlement,420,Frysztak (Poland),פריסטיק (פולין),,,1,1,0,1,place,1,פראָכניק,person,wikidata;kima
Q5016803,Vyžuonos,,Q486972,settlement,,,,,,1,1,0,0,place,1,וויזון,person,wikidata
Q50455,Prešov,,,other,,,,,,2,2,0,2,place,1,פרעשאָוו,person,wikidata
Q505416,Anykščiai,אניקשט,city,settlement,20519,Anykščiai (Lithuania),אניקשאי (ליטא),,,2,2,0,0,place,2,אַנעשישאָק;אָניקשט,person,wikidata;kima
Q507424,Feldafing (Germany),,,settlement,370,Feldafing (Germany),פלדאפינג (גרמניה),47.9460194444444,11.2932611111111,1,0,1,0,settlements,1,פעלדאַפינג,org,wikidata;kima
Q5092,Baltimore,"באלטימאר, מערילענד","independent city in the United States, city in the United States, big city",settlement,515,Baltimore (Md.),בולטימור (מרילנד),39.286389,-76.615000,29,2,27,0,place;settlements,6,באַלטימאַר;באַלטימאָר;באָלטימאַר;באָלטימאָר;באָלטימאָרער;באלטימאָר,org;person,wikidata;kima
Q51438,Czarnków,,urban municipality of Poland,settlement,16093,Czarnków (Poland),צרניקאו (פולין),,,1,1,0,1,place,1,טשזשניקי,person,wikidata;kima
Q5173615,Radoszyna,,village of Poland,settlement,20403,Radoszyna (Poland),רדושינה (פולין),,,1,1,0,0,place,1,ראַדאָשיין,person,wikidata;kima
