UID	name	kima_id	method	orig_status	dist_km
PL-00542	וויסקיט	22161	exact_geoverified	name_exact	1.0
PL-00543	לאמאז	18363	exact_geoverified	name_exact	0.0
PL-00543	לאמז	18363	exact_geoverified	name_exact	0.0
PL-00543	לומאז	18363	exact_geoverified	name_exact	0.0
PL-00543	לימאו	18363	exact_geoverified	name_exact	0.0
PL-00545	קראסנאשעלץ	641	coord_rearbitrated	fuzzy	0.6
PL-00545	קראסנושיילץ	641	coord_rearbitrated	fuzzy	0.6
PL-00545	קראסנישילץ	641	coord_rearbitrated	fuzzy	0.6
PL-00545	קראסנעשילץ	641	coord_rearbitrated	fuzzy	0.6
PL-00547	חארשניצע	12106	exact_geoverified	name_exact	2.2
PL-00547	כארשניצה	12106	exact_geoverified	name_exact	2.2
PL-00547	כארשניצע	12106	exact_geoverified	name_exact	2.2
PL-00549	טשעכאטשינעק	78108	coord_rearbitrated	fuzzy	2.2
PL-00549	צ'חוצ'ינק	78108	coord_rearbitrated	fuzzy	2.2
PL-00549	ציעכאצינעק	78108	coord_rearbitrated	fuzzy	2.2
PL-00551	דונייעץ	19424	exact_geoverified	name_exact	1.2
PL-00551	דינייעץ	19424	exact_geoverified	name_exact	1.2
PL-00551	טשארני דונאיעץ	19424	exact_geoverified	name_exact	1.2
PL-00551	טשארני דונייעץ	19424	exact_geoverified	name_exact	1.2
PL-00551	צ'ארני דונאיץ	19424	exact_geoverified	name_exact	1.2
PL-00551	צארני דונייעץ	19424	exact_geoverified	name_exact	1.2
PL-00551	צארני דינייעץ	19424	exact_geoverified	name_exact	1.2
PL-00551	צארנע דונאיעץ	19424	exact_geoverified	name_exact	1.2
PL-00552	דאברין ביי דער ווייסל	16883	exact_geoverified	name_exact	1.6
PL-00552	דובז'ין על נהר ויסלה	16883	exact_geoverified	name_exact	1.6
PL-00555	קארטשוב	89570	coord_rearbitrated	fuzzy	0.8
PL-00555	קארטשעוו	89570	coord_rearbitrated	fuzzy	0.8
PL-00555	קארשטשוב	89570	coord_rearbitrated	fuzzy	0.8
PL-00555	קרטשוב	89570	coord_rearbitrated	fuzzy	0.8
PL-00558	יארדאנעוו	26418	exact_geoverified	name_exact	3.6
PL-00558	יארדינא	26418	exact_geoverified	name_exact	3.6
PL-00558	יארדינאב	26418	exact_geoverified	name_exact	3.6
PL-00558	יארדנאוו	26418	exact_geoverified	name_exact	3.6
PL-00558	יארדנעוו	26418	exact_geoverified	name_exact	3.6
PL-00558	יורדאנוב	26418	exact_geoverified	name_exact	3.6
PL-00563	קאטוביץ	9918	exact_geoverified	name_exact	2.2
PL-00563	קאטעוויץ	9918	exact_geoverified	name_exact	2.2
PL-00563	קטוביצה	9918	exact_geoverified	name_exact	2.2
PL-00564		7115	exact_geoverified	name_exact	1.4
PL-00565	זאקילקאוו	18279	exact_geoverified	name_exact	0.0
PL-00565	זאקילקוב	18279	exact_geoverified	name_exact	0.0
PL-00565	זאקליקאוו	18279	exact_geoverified	name_exact	0.0
PL-00565	זאקליקוב	18279	exact_geoverified	name_exact	0.0
PL-00568		2230	exact_geoverified	name_exact	0.0
PL-00569	פולאניץ	84566	coord_rearbitrated	fuzzy	0.0
PL-00569	פלאנטש	84566	coord_rearbitrated	fuzzy	0.0
PL-00570	בעלזיץ	14861	exact_geoverified	name_exact	0.0
PL-00570	בעלזשעץ	14861	exact_geoverified	name_exact	0.0
PL-00571	דז'יאלושין	75878	coord_rearbitrated	fuzzy	0.3
PL-00571	זאלישין	75878	coord_rearbitrated	fuzzy	0.3
PL-00571	טשערנאקיניץ	75878	coord_rearbitrated	fuzzy	0.3
PL-00572	ז'ולקבקה	20393	exact_geoverified	name_exact	457.3
PL-00572	זילקאווקי	20393	exact_geoverified	name_exact	457.3
PL-00572	זילקיווקי	20393	exact_geoverified	name_exact	457.3
PL-00572	זילקיווקע	20393	exact_geoverified	name_exact	457.3
PL-00572	זילקעוקע	20393	exact_geoverified	name_exact	457.3
PL-00572	זשילקאווקע	20393	exact_geoverified	name_exact	457.3
PL-00572	זשילקאווקי	20393	exact_geoverified	name_exact	457.3
PL-00573	זאגורוב	22253	exact_geoverified	name_exact	0.6
PL-00573	זאגיראווע	22253	exact_geoverified	name_exact	0.6
PL-00573	זאגראווי	22253	exact_geoverified	name_exact	0.6
PL-00573	זאגראווע	22253	exact_geoverified	name_exact	0.6
PL-00574	בוז'נין	8071	exact_geoverified	name_exact	0.7
PL-00575	ריחוואל	23837	exact_geoverified	name_exact	0.6
PL-00575	ריכוואל	23837	exact_geoverified	name_exact	0.6
PL-00577	שייראדז	14700	exact_geoverified	name_exact	1.5
PL-00577	שיראדז	14700	exact_geoverified	name_exact	1.5
PL-00577	שעראדז	14700	exact_geoverified	name_exact	1.5
PL-00577	שעראטץ	14700	exact_geoverified	name_exact	1.5
PL-00577	שעריץ	14700	exact_geoverified	name_exact	1.5
PL-00577	שערעדז	14700	exact_geoverified	name_exact	1.5
PL-00580	שאדיק	23887	exact_geoverified	name_exact	1.9
PL-00580	שאדעק	23887	exact_geoverified	name_exact	1.9
PL-00580	שאדק	23887	exact_geoverified	name_exact	1.9
PL-00581	ווידאווע	22129	exact_geoverified	name_exact	1.2
PL-00581	וידאווה	22129	exact_geoverified	name_exact	1.2
PL-00581	וידאווי	22129	exact_geoverified	name_exact	1.2
PL-00586	וואלבארז	23897	exact_geoverified	name_exact	0.1
PL-00586	וולבוז	23897	exact_geoverified	name_exact	0.1
PL-00588	סגולסק	22255	exact_geoverified	name_exact	0.0
PL-00588	סקולסק	22255	exact_geoverified	name_exact	0.0
PL-00588	סקילסק	22255	exact_geoverified	name_exact	0.0
PL-00594	דאמביע	22254	exact_geoverified	name_exact	0.8
PL-00594	דומביה	22254	exact_geoverified	name_exact	0.8
PL-00595	סולייוב	13980	exact_geoverified	name_exact	1.5
PL-00595	סוליעון	13980	exact_geoverified	name_exact	1.5
PL-00595	סולעיעוו	13980	exact_geoverified	name_exact	1.5
PL-00595	סילעוו	13980	exact_geoverified	name_exact	1.5
PL-00596	בונכוצק	21631	exact_geoverified	name_exact	0.9
PL-00596	וואנסאצק	21631	exact_geoverified	name_exact	0.9
PL-00596	וונחוצק	21631	exact_geoverified	name_exact	0.9
PL-00599	אילז'ה	18015	exact_geoverified	name_exact	0.0
PL-00605	וויסאקע	17807	exact_geoverified	name_exact	168.3
PL-00605	ויסוקייה	17807	exact_geoverified	name_exact	168.3
PL-00609	טשעלאדז	6205	exact_geoverified	name_exact	1.6
PL-00609	טשעלאדזש	6205	exact_geoverified	name_exact	1.6
PL-00609	טשעלאטץ	6205	exact_geoverified	name_exact	1.6
PL-00609	צ'אלאדז	6205	exact_geoverified	name_exact	1.6
PL-00610	טלאווקאוו	15805	exact_geoverified	name_exact	0.7
PL-00610	סלאווקיב	15805	exact_geoverified	name_exact	0.7
PL-00610	סלאווקיוו	15805	exact_geoverified	name_exact	0.7
PL-00610	סלאוקוב	15805	exact_geoverified	name_exact	0.7
PL-00613	סייני	18856	exact_geoverified	name_exact	0.0
PL-00614	קרוסנו	11867	exact_geoverified	name_exact	2.4
PL-00616	קניסין	19795	exact_geoverified	name_exact	0.4
PL-00616	קנישין	19795	exact_geoverified	name_exact	0.4
PL-00617	זשמיגראד	17046	exact_geoverified	name_exact	0.9
PL-00617	טראכטנבערג	17046	exact_geoverified	name_exact	0.9
PL-00617	טראכטענבערג בייא ציליניג	17046	exact_geoverified	name_exact	0.9
PL-00620	בודזנטין	17513	exact_geoverified	name_exact	0.0
PL-00623	בוסקו	16333	exact_geoverified	name_exact	0.0
PL-00623	ביסק	16333	exact_geoverified	name_exact	0.0
PL-00625	טשעפילאווע	20820	exact_geoverified	name_exact	0.1
PL-00625	טשעפילוב	20820	exact_geoverified	name_exact	0.1
PL-00625	טשעפילעוו	20820	exact_geoverified	name_exact	0.1
PL-00625	טשעפלאווע	20820	exact_geoverified	name_exact	0.1
PL-00625	טשעפעלאוו	20820	exact_geoverified	name_exact	0.1
PL-00625	ציעפיעלוב	20820	exact_geoverified	name_exact	0.1
PL-00625	ציפיאלוב	20820	exact_geoverified	name_exact	0.1
PL-00632	קאזימיאז'ה ויאלקה	74754	coord_rearbitrated	fuzzy	0.8
PL-00634		20344	exact_geoverified	name_exact	1.0
PL-00635	אינאוולאדז	17022	exact_geoverified	name_exact	1.9
PL-00635	אינובלודז	17022	exact_geoverified	name_exact	1.9
PL-00635	אינוואלאדז	17022	exact_geoverified	name_exact	1.9
PL-00635	אינאוולודז	17022	exact_geoverified	name_exact	1.9
PL-00637	קרימלאוו	19552	exact_geoverified	name_exact	2.1
PL-00637	קרימלוב	19552	exact_geoverified	name_exact	2.1
PL-00637	קרימעלאווי	19552	exact_geoverified	name_exact	2.1
PL-00637	קרימעלעוו	19552	exact_geoverified	name_exact	2.1
PL-00641	אוז'נדוב	20466	exact_geoverified	name_exact	1.2
PL-00642	אולשטין	6141	exact_geoverified	name_exact	347.1
PL-00643	אופטובייץ	20144	exact_geoverified	name_exact	2.2
PL-00644	אושייצק	20006	exact_geoverified	name_exact	0.2
PL-00644	אשעצק	20006	exact_geoverified	name_exact	0.2
PL-00646	איזביטץ	27072	exact_geoverified	name_exact	1.6
PL-00646	איזביצה קויאווסקה	27072	exact_geoverified	name_exact	1.6
PL-00646	איזבץ	27072	exact_geoverified	name_exact	1.6
PL-00646	איזשביץ	27072	exact_geoverified	name_exact	1.6
PL-00647	ביסקופיצה	26528	exact_geoverified	name_exact	376.6
PL-00648	בלז'יצה	18562	exact_geoverified	name_exact	0.0
PL-00648	בעלדזיץ	18562	exact_geoverified	name_exact	0.0
PL-00648	בעלזשעץ	18562	exact_geoverified	name_exact	0.0
PL-00657	ווישניץ	88214	coord_rearbitrated	fuzzy	0.0
PL-00657	ווישניצע	88214	coord_rearbitrated	fuzzy	0.0
PL-00657	וישניצה	88214	coord_rearbitrated	fuzzy	0.0
PL-00668	טארלוב	78604	coord_rearbitrated	fuzzy	0.2
PL-00668	טארלע	78604	coord_rearbitrated	fuzzy	0.2
PL-00668	טארלא	78604	coord_rearbitrated	fuzzy	0.2
PL-00671	יאנוב לובלסקי	85256	coord_rearbitrated	fuzzy	0.0
PL-00671	יאניבי	85256	coord_rearbitrated	fuzzy	0.0
PL-00671	יאנעוו	85256	coord_rearbitrated	fuzzy	0.0
PL-00674	יאנוב	27126	exact_geoverified	name_exact	2.2
PL-00674	יאנעוו	27126	exact_geoverified	name_exact	2.2
PL-00675	יאנאב	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנאב שעדלעצקי	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנאוו	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנאווע	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנוב	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנוב פודלאסקי	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנעוו פאדלאסקי	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנעווע	13793	exact_geoverified	name_exact	2.2
PL-00675	יאנוב (פודל.)	13793	exact_geoverified	name_exact	2.2
PL-00676	לאפאשני	90594	coord_rearbitrated	fuzzy	1.9
PL-00676	לאפאשנע	90594	coord_rearbitrated	fuzzy	1.9
PL-00676	לאפושנע	90594	coord_rearbitrated	fuzzy	1.9
PL-00676	לאפישנא	90594	coord_rearbitrated	fuzzy	1.9
PL-00676	ליפישנע	90594	coord_rearbitrated	fuzzy	1.9
PL-00682	דלוגאשאדלע	85772	coord_rearbitrated	fuzzy	1.0
PL-00682	דלוגוסיודלה	85772	coord_rearbitrated	fuzzy	1.0
PL-00683	פונסק	19375	exact_geoverified	name_exact	0.0
PL-00685	שטאבין	20033	exact_geoverified	name_exact	1.1
PL-00690	סאבאלאב	77395	coord_rearbitrated	fuzzy	0.7
PL-00690	סאבאלעוו	77395	coord_rearbitrated	fuzzy	0.7
PL-00690	סאבילוב	77395	coord_rearbitrated	fuzzy	0.7
PL-00693	מאגנישאב	73687	coord_rearbitrated	fuzzy	2.2
PL-00693	מאגנישאוו	73687	coord_rearbitrated	fuzzy	2.2
PL-00693	מאגנישוב	73687	coord_rearbitrated	fuzzy	2.2
PL-00693	מאגנישיב	73687	coord_rearbitrated	fuzzy	2.2
PL-00693	מאגנישעוו	73687	coord_rearbitrated	fuzzy	2.2
PL-00701	אורלא	19026	exact_geoverified	name_exact	0.2
PL-00701	אורלה	19026	exact_geoverified	name_exact	0.2
PL-00701	אורלי	19026	exact_geoverified	name_exact	0.2
PL-00701	אורלי'	19026	exact_geoverified	name_exact	0.2
PL-00701	אורליא	19026	exact_geoverified	name_exact	0.2
PL-00701	אורלע	19026	exact_geoverified	name_exact	0.2
PL-00701	ארלא	19026	exact_geoverified	name_exact	0.2
PL-00701	ארלי	19026	exact_geoverified	name_exact	0.2
PL-00701	ארליא	19026	exact_geoverified	name_exact	0.2
PL-00701	ארלע	19026	exact_geoverified	name_exact	0.2
PL-00703	חאראטש	22217	exact_geoverified	name_exact	0.9
PL-00703	חאראשטיש	22217	exact_geoverified	name_exact	0.9
PL-00703	חוואראשטש	22217	exact_geoverified	name_exact	0.9
PL-00703	כאראשטש	22217	exact_geoverified	name_exact	0.9
PL-00703	כורושץ	22217	exact_geoverified	name_exact	0.9
PL-00704	זאלאפקע	23998	exact_geoverified	name_exact	78.4
PL-00704	יאלאווקע	23998	exact_geoverified	name_exact	78.4
PL-00704	יאלובקה	23998	exact_geoverified	name_exact	78.4
PL-00704	יאלעווקע	23998	exact_geoverified	name_exact	78.4
PL-00704	יעלאווקא	23998	exact_geoverified	name_exact	78.4
PL-00705	יאשינאווקא	20191	exact_geoverified	name_exact	1.9
PL-00705	יאשינאווקי	20191	exact_geoverified	name_exact	1.9
PL-00705	יאשינאווקע	20191	exact_geoverified	name_exact	1.9
PL-00705	יאשינעווקע	20191	exact_geoverified	name_exact	1.9
PL-00705	יאשנאווקע	20191	exact_geoverified	name_exact	1.9
PL-00705	יעשינאווקע	20191	exact_geoverified	name_exact	1.9
PL-00705	יעשינאפקע	20191	exact_geoverified	name_exact	1.9
PL-00706	מילניק	18792	exact_geoverified	name_exact	0.4
PL-00706	מעלניק	18792	exact_geoverified	name_exact	0.4
PL-00707	גיזבאדקע	12195	exact_geoverified	name_exact	0.4
PL-00707	מיכאלובה	12195	exact_geoverified	name_exact	0.4
PL-00707	מיכאלעווע	12195	exact_geoverified	name_exact	0.4
PL-00707	ניזבאדקי	12195	exact_geoverified	name_exact	0.4
PL-00707	ניזבאדקע	12195	exact_geoverified	name_exact	0.4
PL-00707	ניסבאדקע	12195	exact_geoverified	name_exact	0.4
PL-00708	מילאיצ'יץ	79668	coord_rearbitrated	fuzzy	0.0
PL-00708	מילייטשיץ	79668	coord_rearbitrated	fuzzy	0.0
PL-00708	מילייצ'יצה	79668	coord_rearbitrated	fuzzy	0.0
PL-00708	מלייאציץ	79668	coord_rearbitrated	fuzzy	0.0
PL-00708	מלייציץ	79668	coord_rearbitrated	fuzzy	0.0
PL-00709	נימירוב	19974	exact_geoverified	name_exact	0.0
PL-00710	נאראו	19794	exact_geoverified	name_exact	0.5
PL-00710	נארעוו	19794	exact_geoverified	name_exact	0.5
PL-00711	נאראוקה מאלה	23395	exact_geoverified	name_exact	0.9
PL-00711	נארעווקע	23395	exact_geoverified	name_exact	0.9
PL-00712	סוראז	27151	exact_geoverified	name_exact	0.4
PL-00712	סוראזש	27151	exact_geoverified	name_exact	0.4
PL-00713	קוזניצע	23909	exact_geoverified	name_exact	2.2
PL-00713	קוזשניצא	23909	exact_geoverified	name_exact	2.2
PL-00714	קוריצין	85240	coord_rearbitrated	fuzzy	0.8
PL-00716	מאטשיוויץ	74353	coord_rearbitrated	fuzzy	0.9
PL-00716	מאטשעוויץ	74353	coord_rearbitrated	fuzzy	0.9
PL-00716	מאצייוביצה	74353	coord_rearbitrated	fuzzy	0.9
PL-00718	סוביינייה יאזיורי	26680	exact_geoverified	name_exact	1.0
PL-00721	סוכדניוב	74759	coord_rearbitrated	fuzzy	1.7
PL-00721	סוכעדניעוו	74759	coord_rearbitrated	fuzzy	1.7
PL-00721	סוכעדנעוו	74759	coord_rearbitrated	fuzzy	1.7
PL-00725	סטרזעמעשיץ	18064	exact_geoverified	name_exact	0.6
PL-00725	סטשעמעשיץ	18064	exact_geoverified	name_exact	0.6
PL-00725	סצ'אמישיצה ויאלקה	18064	exact_geoverified	name_exact	0.6
PL-00728	סלאואטיצ'ה	20866	exact_geoverified	name_exact	1.5
PL-00728	סלאוואטיטש	20866	exact_geoverified	name_exact	1.5
PL-00728	סלאווטיטש	20866	exact_geoverified	name_exact	1.5
PL-00728	סלאוויטיטש	20866	exact_geoverified	name_exact	1.5
PL-00728	סלאוויטיץ	20866	exact_geoverified	name_exact	1.5
PL-00729	סלאמניק	83617	coord_rearbitrated	fuzzy	0.0
PL-00729	סלומניקי	83617	coord_rearbitrated	fuzzy	0.0
PL-00738	פאטשינוב	23666	exact_geoverified	name_exact	0.6
PL-00738	פאטשענעוו	23666	exact_geoverified	name_exact	0.6
PL-00738	פאצאנוב	23666	exact_geoverified	name_exact	0.6
PL-00741	קונוב	23402	exact_geoverified	name_exact	1.0
PL-00741	קינוב	23402	exact_geoverified	name_exact	1.0
PL-00741	קינעוו	23402	exact_geoverified	name_exact	1.0
PL-00742	קאנסקאוואלע	175	coord_rearbitrated	fuzzy	2.2
PL-00742	קאנסקוואלי'	175	coord_rearbitrated	fuzzy	2.2
PL-00742	קאנסקיוואלע	175	coord_rearbitrated	fuzzy	2.2
PL-00742	קאנסקע-וואלע	175	coord_rearbitrated	fuzzy	2.2
PL-00742	קונסקובולה	175	coord_rearbitrated	fuzzy	2.2
PL-00745	קז'אפיצה	26240	exact_geoverified	name_exact	0.1
PL-00745	קרזעפיץ	26240	exact_geoverified	name_exact	0.1
PL-00745	קשעפיץ	26240	exact_geoverified	name_exact	0.1
PL-00745	קשעפיצע	26240	exact_geoverified	name_exact	0.1
PL-00749	שידלוב	23888	exact_geoverified	name_exact	1.1
PL-00749	שידלעוו	23888	exact_geoverified	name_exact	1.1
PL-00755	טשחוב	72391	coord_rearbitrated	fuzzy	1.9
PL-00755	טשכאוו	72391	coord_rearbitrated	fuzzy	1.9
PL-00757	ראיגרוד	19901	exact_geoverified	name_exact	10.0
PL-00757	ראייגראד	19901	exact_geoverified	name_exact	10.0
PL-00757	רייגראד	19901	exact_geoverified	name_exact	10.0
PL-00758	שטעטטין	9163	exact_geoverified	name_exact	2.1
PL-00758	שטעטין	9163	exact_geoverified	name_exact	2.1
PL-00758	שטאטין	9163	exact_geoverified	name_exact	2.1
PL-00759	ז'ורומין	77593	coord_rearbitrated	fuzzy	0.5
PL-00759	זארמין	77593	coord_rearbitrated	fuzzy	0.5
PL-00759	זשוראמין	77593	coord_rearbitrated	fuzzy	0.5
PL-00760	בידגאשטש	9307	exact_geoverified	name_exact	2.8
PL-00760	בראמבארג	9307	exact_geoverified	name_exact	2.8
PL-00760	בראמבערג	9307	exact_geoverified	name_exact	2.8
PL-00765	שנאדאווי	80306	coord_rearbitrated	fuzzy	0.9
PL-00765	שנאדאווע	80306	coord_rearbitrated	fuzzy	0.9
PL-00765	שנאדווא	80306	coord_rearbitrated	fuzzy	0.9
PL-00765	שנאדווע	80306	coord_rearbitrated	fuzzy	0.9
PL-00765	שניאדאווע	80306	coord_rearbitrated	fuzzy	0.9
PL-00765	שניאדובו	80306	coord_rearbitrated	fuzzy	0.9
PL-00765	שניאדווע	80306	coord_rearbitrated	fuzzy	0.9
PL-00768	ראדאמישל	83479	coord_rearbitrated	fuzzy	0.0
PL-00768	רדומישל על נהר סן	83479	coord_rearbitrated	fuzzy	0.0
PL-00770	פלאוונו	23931	exact_geoverified	name_exact	1.0
PL-00770	פלאוונע	23931	exact_geoverified	name_exact	1.0
PL-00772	אינאווראטצלאוו	13666	exact_geoverified	name_exact	0.6
PL-00772	אינאווראצלאוו	13666	exact_geoverified	name_exact	0.6
PL-00772	איננאווראצלאוו	13666	exact_geoverified	name_exact	0.6
PL-00773	גניזנע	10990	exact_geoverified	name_exact	1.9
PL-00773	גניעזען	10990	exact_geoverified	name_exact	1.9
PL-00773	גנעזן	10990	exact_geoverified	name_exact	1.9
PL-00773	גנעזען	10990	exact_geoverified	name_exact	1.9
PL-00774	פראשקא	20945	exact_geoverified	name_exact	1.2
PL-00774	פראשקה	20945	exact_geoverified	name_exact	1.2
PL-00774	פראשקי	20945	exact_geoverified	name_exact	1.2
PL-00774	פראשקע	20945	exact_geoverified	name_exact	1.2
PL-00775	קלאדעווע	20165	exact_geoverified	name_exact	0.0
PL-00775	קלאראווע	20165	exact_geoverified	name_exact	0.0
PL-00775	קלודאווה	20165	exact_geoverified	name_exact	0.0
PL-00776	גלייוויטץ	8355	exact_geoverified	name_exact	2.3
PL-00776	גלייוויטץ אין אבערשלעזיען	8355	exact_geoverified	name_exact	2.3
PL-00776	גלייוויץ	8355	exact_geoverified	name_exact	2.3
PL-00778	ראטטיבאר	12118	exact_geoverified	name_exact	1.7
PL-00778	ראטיבאהר	12118	exact_geoverified	name_exact	1.7
PL-00778	ראטיבאר	12118	exact_geoverified	name_exact	1.7
PL-00779	אוסיינציני	23001	exact_geoverified	name_exact	0.0
PL-00780	טאכאוו	79782	coord_rearbitrated	fuzzy	1.2
PL-00780	טוחוב	79782	coord_rearbitrated	fuzzy	1.2
PL-00780	טוכאוו	79782	coord_rearbitrated	fuzzy	1.2
PL-00780	טוכוב	79782	coord_rearbitrated	fuzzy	1.2
PL-00780	טיחעף	79782	coord_rearbitrated	fuzzy	1.2
PL-00780	טיכאוו	79782	coord_rearbitrated	fuzzy	1.2
PL-00781	ליפסק	11775	exact_geoverified	name_exact	0.0
PL-00783	רייכנבאך	14091	exact_geoverified	name_exact	1.3
PL-00783	רייכענבאך	14091	exact_geoverified	name_exact	1.3
PL-00784	צעמפעלבורג	17900	exact_geoverified	name_exact	0.2
PL-00785	ניישטאט ביי פינע	23937	exact_geoverified	name_exact	0.0
PL-00786	קרולעווסקי הוטא	13858	exact_geoverified	name_exact	1.2
PL-00787	מאנדוזוב	19391	exact_geoverified	name_exact	1.0
PL-00787	מאַנדזוב	19391	exact_geoverified	name_exact	1.0
PL-00787	מאַנדזיוו	19391	exact_geoverified	name_exact	1.0
PL-00787	מאַנדזשיב	19391	exact_geoverified	name_exact	1.0
PL-00787	מאַנדזשעוו	19391	exact_geoverified	name_exact	1.0
PL-00787	מאנדרזוב	19391	exact_geoverified	name_exact	1.0
PL-00787	מונדז'ב	19391	exact_geoverified	name_exact	1.0
PL-00789	אויאזד	69741	coord_rearbitrated	fuzzy	0.9
PL-00789	איעזד	69741	coord_rearbitrated	fuzzy	0.9
PL-00790	קראשינקע	15761	exact_geoverified	name_exact	1.1
PL-00791	קראסשינקע	15761	exact_geoverified	name_exact	161.7
PL-00791	קראשטשינקי	15761	exact_geoverified	name_exact	161.7
PL-00791	קראשטשענקי	15761	exact_geoverified	name_exact	161.7
PL-00791	קראשטשענקע	15761	exact_geoverified	name_exact	161.7
PL-00791	קראשציאנקא	15761	exact_geoverified	name_exact	161.7
PL-00791	קראשצינקא	15761	exact_geoverified	name_exact	161.7
PL-00791	קרושצ'יינקו	15761	exact_geoverified	name_exact	161.7
PL-00792	בלאניע	17123	exact_geoverified	name_exact	0.2
PL-00792	בלוינע	17123	exact_geoverified	name_exact	0.2
PL-00792	בלונא	17123	exact_geoverified	name_exact	0.2
PL-00792	בלוניה	17123	exact_geoverified	name_exact	0.2
PL-00792	בלונע	17123	exact_geoverified	name_exact	0.2
PL-00794	זאבזע	11031	exact_geoverified	name_exact	1.9
PL-00794	זאבזשע	11031	exact_geoverified	name_exact	1.9
PL-00795		9698	exact_geoverified	name_exact	2.1
PL-00796	עלבינג	12995	exact_geoverified	name_exact	0.5
PL-00796	עללעבלינג	12995	exact_geoverified	name_exact	0.5
PL-00799	קאזמור	13680	exact_geoverified	name_exact	0.4
PL-00799	קאזמיר	13680	exact_geoverified	name_exact	0.4
PL-00800	יאווארזנע	770	coord_rearbitrated	fuzzy	1.9
PL-00800	יאווארזשנע	770	coord_rearbitrated	fuzzy	1.9
PL-00800	יאוורזנא	770	coord_rearbitrated	fuzzy	1.9
PL-00800	יארוואזנא ארבע מאות שקל כסף	770	coord_rearbitrated	fuzzy	1.9
PL-00801		6141	exact_geoverified	name_exact	0.8
PL-00802	גאץ	69663	coord_rearbitrated	fuzzy	348.5
PL-00803		9209	exact_geoverified	name_exact	0.0
PL-00805	זאקאפאנע	9232	exact_geoverified	name_exact	1.1
PL-00806	גרוידענץ	11596	exact_geoverified	name_exact	0.9
PL-00809	שטאלפע	78653	coord_rearbitrated	fuzzy	1.8
PL-00810	בולסלאוייץ	16818	exact_geoverified	name_exact	0.7
PL-00811	בונצלוי	16818	exact_geoverified	name_exact	182.8
PL-00813	ריבניק	14476	exact_geoverified	name_exact	4.4
PL-00813	ריבנעק באוברשלעזיא	14476	exact_geoverified	name_exact	4.4
PL-00814	חעלמזשא	19987	exact_geoverified	name_exact	2.2
PL-00815	חלמנו	19106	exact_geoverified	name_exact	139.1
PL-00815	כעלעמנע	19106	exact_geoverified	name_exact	139.1
PL-00817	ווילטשין	69698	coord_rearbitrated	fuzzy	0.7
PL-00817	ווילצין	69698	coord_rearbitrated	fuzzy	0.7
PL-00818	ליגניטץ	7312	exact_geoverified	name_exact	2.9
PL-00820	"קראנע א""ד בראהע"	85405	coord_rearbitrated	fuzzy	0.9
PL-00821	פיאסיצ'נה	17110	exact_geoverified	name_exact	1.0
PL-00821	פיאסעטשנע	17110	exact_geoverified	name_exact	1.0
PL-00821	פיאסעצנע	17110	exact_geoverified	name_exact	1.0
PL-00821	פיסעצנע	17110	exact_geoverified	name_exact	1.0
PL-00825		70585	coord_rearbitrated	fuzzy	0.0
PL-00826		20803	exact_geoverified	name_exact	0.9
PL-00828		26935	exact_geoverified	name_exact	2.8
PL-00829	קאזמין	18947	exact_geoverified	name_exact	0.4
PL-00829	קאשמין	18947	exact_geoverified	name_exact	0.4
PL-00830	אבארניק	13750	exact_geoverified	name_exact	0.0
PL-00831	זייבאש	70607	coord_rearbitrated	fuzzy	0.0
PL-00831	זייבוש	70607	coord_rearbitrated	fuzzy	0.0
PL-00831	זייביש	70607	coord_rearbitrated	fuzzy	0.0
PL-00832	טשארני קאווי	16093	exact_geoverified	name_exact	0.0
PL-00832	טשארניקאוי	16093	exact_geoverified	name_exact	0.0
PL-00832	טשארניקוי	16093	exact_geoverified	name_exact	0.0
PL-00832	טשארנקאווי	16093	exact_geoverified	name_exact	0.0
PL-00832	טשארנקאווע	16093	exact_geoverified	name_exact	0.0
PL-00832	טשארנקווי	16093	exact_geoverified	name_exact	0.0
PL-00837	מאשינא	17843	exact_geoverified	name_exact	1.5
PL-00837	מושינע	17843	exact_geoverified	name_exact	1.5
PL-00837	מושעני	17843	exact_geoverified	name_exact	1.5
PL-00837	מישינא	17843	exact_geoverified	name_exact	1.5
PL-00837	מישענא	17843	exact_geoverified	name_exact	1.5
PL-00838	פרויאשטאדט	11488	exact_geoverified	name_exact	1.1
PL-00838	פרוישטאדט	11488	exact_geoverified	name_exact	1.1
PL-00838	פרוישטאט	11488	exact_geoverified	name_exact	1.1
PL-00840	גראבוב	19900	exact_geoverified	name_exact	517.8
PL-00840	גראבעווע	19900	exact_geoverified	name_exact	517.8
PL-00841	זערקאווי	23938	exact_geoverified	name_exact	0.0
PL-00841	זערקאווע	23938	exact_geoverified	name_exact	0.0
PL-00845	בענטשן	20353	exact_geoverified	name_exact	1.1
PL-00846	אלכסאנדער	76982	coord_rearbitrated	fuzzy	1.2
PL-00846	אלכסנדראוו	76982	coord_rearbitrated	fuzzy	1.2
