UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
HU-00498,"Kispalád, Hungary",48.0206439,22.8356744,קישפאלוד,,,,,,Kagan,7600,,,,Kispalád,fuzzy,fuzzy,C_review,1.0,,,,,,,90411
HU-00499,"Novaj, Hungary",47.8579509,20.4792211,נאוויי,,,,,,Kagan,5172,,,,Novaj,no_match,,C_review,0.0,,,,,,,
HU-00500,"Gyügye, Hungary",47.9239745,22.5683586,דידיע,,,,,,Kagan,2044,,,,Gyügye,no_match,,C_review,0.0,,,,,,,
HU-00501,"Nádasd, Hungary",46.9658004,16.6109092,נאדאשד,,,,,,Kagan,5091,,,,Nádasd,no_match,,C_review,0.0,,,,,,,
HU-00501,"Nádasd, Hungary",46.9658004,16.6109092,נאדעשט,,,,,,Kagan,5091,,,,Nádasd,no_match,,C_review,0.0,,,,,,,
HU-00502,"Megyaszó, Hungary",48.1875185,21.0547033,מעדיאסא,,,,,,Kagan,4972,,,,Megyaszó,fuzzy,fuzzy,C_review,1.0,,,,,,,79130|86567
HU-00503,"Dubicsány, Hungary",48.2837745,20.4940325,דוביטשאן,,,,,,Kagan,1963,,,,Dubicsány,no_match,,C_review,0.0,,,,,,,
HU-00503,"Dubicsány, Hungary",48.2837745,20.4940325,דוביטשאני,,,,,,Kagan,1963,,,,Dubicsány,no_match,,C_review,0.0,,,,,,,
HU-00504,"Úny, Hungary",47.64178,18.73681,אוהן,,,,,,Kagan,143,,,,Úny,no_match,,C_review,0.0,,,,,,,
HU-00504,"Úny, Hungary",47.64178,18.73681,איהן,,,,,,Kagan,345,,,,Úny,no_match,,C_review,0.0,,,,,,,
HU-00504,"Úny, Hungary",47.64178,18.73681,אין,,,,YES,,Kagan,345,,,,Úny,no_match,,C_review,0.0,,,,,,,
HU-00506,"Penészlek, Hungary",47.6382263,22.1486565,פעניסליק,,,,,,Kagan,6676,,,,Penészlek,no_match,,C_review,0.0,,,,,,,
HU-00506,"Penészlek, Hungary",47.6382263,22.1486565,פעניסלעק,,,,,,Kagan,6676,,,,Penészlek,no_match,,C_review,0.0,,,,,,,
HU-00506,"Penészlek, Hungary",47.6382263,22.1486565,פענסליק,,,,,,Kagan,6676,,,,Penészlek,no_match,,C_review,0.0,,,,,,,
HU-00506,"Penészlek, Hungary",47.6382263,22.1486565,פענעסלעק,,,,,,Kagan,6676,,,,Penészlek,no_match,,C_review,0.0,,,,,,,
HU-00507,"Bogács, Hungary",47.9030763999999,20.5312356,באגאטש,,,,,,Kagan,818,,,,Bogács,no_match,,C_review,0.0,,,,,,,
HU-00508,"Tiszakóród, Hungary",48.1028617,22.7115036999999,ט' קאראד,,,,,,Kagan,3571,,,,Tiszakóród,fuzzy,fuzzy,C_review,1.0,,,,,,,14313
HU-00508,"Tiszakóród, Hungary",48.1028617,22.7115036999999,טיסאקאראד,,,,,,Kagan,3571,,,,Tiszakóród,no_match,,C_review,0.0,,,,,,,
HU-00509,"Várgesztes, Hungary",47.4747062,18.3988089,געסטעש,,,,,,Kagan,1754,,,,Várgesztes,no_match,,C_review,0.0,,,,,,,
HU-00510,"Szava, Hungary",45.9024581,18.1738569,סאווע,,,,,,Kagan,5507,,,,Szava,no_match,,C_review,0.0,,,,,,,
HU-00511,"Pálfa, Hungary",46.7137052999999,18.6130158999999,פאלווא,,,,,,Kagan,6374,,,,Pálfa,fuzzy,fuzzy,C_review,0.8,,,,,,,10752|12338|72091
HU-00511,"Pálfa, Hungary",46.7137052999999,18.6130158999999,פאלפא,,,,,,Kagan,6374,,,,Pálfa,no_match,,C_review,0.0,,,,,,,
HU-00512,"Sajóvárkony, Ózd, Hungary",48.2307609,20.322575,שאיאווארקאני,,,,,,Kagan,8345,,,,Sajóvárkony,no_match,,C_review,0.0,,,,,,,
HU-00513,"Szőlősardó, Hungary",48.443484,20.6278686,ס' ארדא,,,,,,Kagan,5991,,,,Szőlősardó,fuzzy,fuzzy,C_review,1.0,,,,,,,266|20384|24678|78580|17271
HU-00513,"Szőlősardó, Hungary",48.443484,20.6278686,סעלעשארדא,,,,,,Kagan,5991,,,,Szőlősardó,no_match,,C_review,0.0,,,,,,,
HU-00514,"Érpatak, Hungary",47.8079477,21.7564396,ערפאטאק,,,,,,Kagan,6239,,,,Érpatak,fuzzy,fuzzy,C_review,0.7,,,,,,,14915|7719
HU-00515,"Fügöd, Encs, Hungary",48.3107648999999,21.1109051,פוגעד,,,,,,Kagan,6828,,,,Fügöd,no_match,,C_review,0.0,,,,,,,
HU-00515,"Fügöd, Encs, Hungary",48.3107648999999,21.1109051,פיגעד,,,,,,Kagan,6828,,,,Fügöd,no_match,,C_review,0.0,,,,,,,
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,איפעהערטויא,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,0.725,,,,,,,17358
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,אפעהערטא,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,0.725,,,,,,,17358
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,אפעהערטוי,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,0.725,,,,,,,17358
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,אפעהרטויא,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,0.725,,,,,,,17358
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,אפערטא,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,1.0,,,,,,,555|72828|17358
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,אפערטויא,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,0.725,,,,,,,17358
HU-00516,"Ófehértó, Hungary",47.9337349,22.0389497,אפערטע,,,,,,Kagan,589,,,,Ófehértó,fuzzy,fuzzy,C_review,1.0,,,,,,,555|72828|17358
HU-00517,"Jánd, Hungary",48.1143095,22.3708104,יאנד,,,,,,Kagan,3970,,,,Jánd,fuzzy,fuzzy,C_review,1.0,,,,,,,14112|7132|26085
HU-00518,"Kőröshegy, Hungary",46.8350066,17.8988043,קערעשהעדי,,,,,,Kagan,7792,,,,Kőröshegy,no_match,,C_review,0.0,,,,,,,
HU-00519,"Rohod, Hungary",48.0272849,22.1348012,ראהאד,,,,,,Kagan,7981,,,,Rohod,fuzzy,fuzzy,C_review,1.0,,,,,,,16844|11386
