UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
DE-01187,"Weikersheim, Germany",49.48063,9.90345,וויגערשהיים,,,,,,Prenum 817,2781,,,,Weikersheim,name_exact,name_exact,A_autolink,0.95,True,,17239,Weikersheim (Germany),ווייקרסהיים (גרמניה),0.3,17239
DE-01187,"Weikersheim, Germany",49.48063,9.90345,ווייגרשהיים,,,,,,Kagan,2781,,,,Weikersheim,name_exact,name_exact,A_autolink,0.95,True,,17239,Weikersheim (Germany),ווייקרסהיים (גרמניה),0.3,17239
DE-01187,"Weikersheim, Germany",49.48063,9.90345,ווייקערסהיים,,,,,,Kagan,2781,,,,Weikersheim,name_exact,name_exact,A_autolink,0.95,True,,17239,Weikersheim (Germany),ווייקרסהיים (גרמניה),0.3,17239
DE-01192,"Kleve, Germany",51.786726,6.12954,קליף,,,,,,Prenum 1743,7671,,,,Kleve,name_exact,name_exact,A_autolink,0.95,True,,12422,Cleve (Duchy),קלווה (דוכסות),0.5,12422
DE-01192,"Kleve, Germany",51.786726,6.12954,קלעווע,,,,,,Kagan,7664,,,,Kleve,name_exact,name_exact,A_autolink,0.95,True,,12422,Cleve (Duchy),קלווה (דוכסות),0.5,12422
DE-01192,"Kleve, Germany",51.786726,6.12954,קלעפע,,,,,,Kagan,7671,,,,Kleve,name_exact,name_exact,A_autolink,0.95,True,,12422,Cleve (Duchy),קלווה (דוכסות),0.5,12422
DE-01193,"Hornburg, Germany",52.016667,10.616667,הארנבורג,,,,,,Kagan,2379,,,,Hornburg,name_exact,name_exact,A_autolink,0.95,True,,23445,Hornburg (Germany),הרנבורג (גרמניה),1.8,23445
DE-01194,"Dittenheim, Germany",49.0552236,10.7925329,דיטנהיים,,,,,,Kagan,2056,,,,Dittenheim,name_exact,name_exact,A_autolink,0.95,True,,23999,Dittenheim (Germany),דיטנהים (גרמניה),0.0,23999
DE-01194,"Dittenheim, Germany",49.0552236,10.7925329,טיטנהיים,,,,,,Kagan,3515,,,,Dittenheim,name_exact,name_exact,A_autolink,0.95,True,,23999,Dittenheim (Germany),דיטנהים (גרמניה),0.0,23999
DE-01194,"Dittenheim, Germany",49.0552236,10.7925329,טיטענהיים,,,,,,Prenum 320,3515,,,,Dittenheim,name_exact,name_exact,A_autolink,0.95,True,,23999,Dittenheim (Germany),דיטנהים (גרמניה),0.0,23999
DE-01194,"Dittenheim, Germany",49.0552236,10.7925329,טיטענהיים,,,,,,Prenum 2317,3515,,,,Dittenheim,name_exact,name_exact,A_autolink,0.95,True,,23999,Dittenheim (Germany),דיטנהים (גרמניה),0.0,23999
DE-01198,"Weissenburg in Bayern, Germany",49.0272089,10.9710237,ווייזענבורג,,,,,,Added to Kagan,2775,,,,Weissenburg in Bayern,name_exact,name_exact,A_autolink,0.95,True,,12058,Weissenburg in Bayern (Germany),ווייסנבורג אין באיירן (גרמניה),0.4,12058
DE-01198,"Weissenburg in Bayern, Germany",49.0272089,10.9710237,ווייסנבורג,,,,,,Kagan,2775,,,,Weissenburg in Bayern,name_exact,name_exact,A_autolink,0.95,True,,12058,Weissenburg in Bayern (Germany),ווייסנבורג אין באיירן (גרמניה),0.4,12058
DE-01199,"Ostheim, Germany",50.4608057999999,10.2305055,אסטהיים,,,,,,Kagan,538,,,,Ostheim,name_exact,name_exact,A_autolink,0.95,True,,18558,"Ostheim (Nidderau, Germany)","אוסטהיים (נידראו, גרמניה)",97.3,18558
DE-01206,"Treuchtlingen, Germany",48.95951,10.90964,טרייכלינגן,,,,,,Prenum 1693,3693,3755,"Treuchtlingen [Ger], Troilingen [Yid]",-1875795,Treuchtlingen,name_exact,name_exact,A_autolink,0.95,True,,13338,Treuchtlingen (Germany),טרויכטלינגן (גרמניה),0.5,13338
DE-01206,"Treuchtlingen, Germany",48.95951,10.90964,טרייכלינגען,,,,,,Kagan,3693,3755,"Treuchtlingen [Ger], Troilingen [Yid]",-1875795,Treuchtlingen,name_exact,name_exact,A_autolink,0.95,True,,13338,Treuchtlingen (Germany),טרויכטלינגן (גרמניה),0.5,13338
DE-01214,"Otterberg, Germany",49.504444,7.771111,אטערבערג,,,,,,Kagan,231,,,,Otterberg,name_exact,name_exact,A_autolink,0.95,True,,12584,Otterberg (Germany),אוטרבורג (גרמניה),0.0,12584
DE-01215,"Straubing, Germany",48.8777332999999,12.5801539,שטרויבינג,,,,,,Kagan,8521,,,,Straubing,name_exact,name_exact,A_autolink,0.95,True,,11934,Straubing (Germany),שטראובינג (גרמניה),0.3,11934
DE-01220,"Stavenhagen, Germany",53.6988649,12.9085501999999,שטאווענהאגן,,,,,,Kagan,8484,,,,Stavenhagen,name_exact,name_exact,A_autolink,0.95,True,,19496,Stavenhagen (Germany),שטבנהאגן (גרמניה),8822.9,19496
DE-01223,"Werneck, Germany",49.9810957,10.1007326,ווערנעק,,,,,,Kagan,2985,,,,Werneck,name_exact,name_exact,A_autolink,0.95,True,,13007,Werneck (Germany),ורנק (גרמניה),0.3,13007
DE-01226,"Blieskastel, Germany",49.2423448,7.254632,בליסקאסטל,,,,,,Kagan,1318,,,,Blieskastel,name_exact,name_exact,A_autolink,0.95,True,,15951,Blieskastel (Germany),בליסקסטל (גרמניה),0.0,15951
DE-01231,"Pasewalk, Germany",53.5038857,13.9990310999999,פאזעוואלק,,,,,,Kagan,6305,,,,Pasewalk,name_exact,name_exact,A_autolink,0.95,True,,1650,Pasewalk (Germany),פזולק (גרמניה),0.7,1650
DE-01232,"Ingolstadt, Germany",48.7665351,11.4257540999999,אינגאלשטאט,,,,,,Kagan,351,,,,Ingolstadt,name_exact,name_exact,A_autolink,0.95,True,,9600,Ingolstadt (Germany),איגולשטדט (גרמניה),0.3,9600
DE-01238,"Borgentreich, Germany",51.5707506,9.2383088,בארגנטרייך,,,,,,Kagan,1066,,,,Borgentreich,name_exact,name_exact,A_autolink,0.95,True,,16007,Borgentreich (Germany),בורגנטרייך (גרמניה),0.3,16007
DE-01238,"Borgentreich, Germany",51.5707506,9.2383088,בארגענטרייך,,,,,,Prenum 1244,1066,,,,Borgentreich,name_exact,name_exact,A_autolink,0.95,True,,16007,Borgentreich (Germany),בורגנטרייך (גרמניה),0.3,16007
DE-01240,"Petershagen, Germany",52.3745951,8.9648938,פיטרסהאגן,,,,,,Prenum 745,6645,,,,Petershagen,name_exact,name_exact,A_autolink,0.95,True,,18987,"Petershagen (North Rhine-Westphalia, Germany)","פטרסהאגן (נורדריין וסטפליה, גרמניה)",1.0,18987
DE-01240,"Petershagen, Germany",52.3745951,8.9648938,פעטערסהאגן,,,,,,Kagan,6645,,,,Petershagen,name_exact,name_exact,A_autolink,0.95,True,,18987,"Petershagen (North Rhine-Westphalia, Germany)","פטרסהאגן (נורדריין וסטפליה, גרמניה)",1.0,18987
DE-01240,"Petershagen, Germany",52.3745951,8.9648938,פעטרסהאגן,,,,,,Prenum 2337,6645,,,,Petershagen,name_exact,name_exact,A_autolink,0.95,True,,18987,"Petershagen (North Rhine-Westphalia, Germany)","פטרסהאגן (נורדריין וסטפליה, גרמניה)",1.0,18987
DE-01242,"Jena, Germany",50.927054,11.5892372,יענא,,,,,,Kagan,4091,,,,Jena,name_exact,name_exact,A_autolink,0.95,True,,851,Jena (Germany),יינה (גרמניה),0.2,851
DE-01243,"Dachau, Germany",48.2629984,11.4339022,דאכא,,,,,,Kagan,1893,,,,Dachau,name_exact,name_exact,A_autolink,0.95,True,,10958,Dachau (Germany),דכאו (גרמניה),0.3,10958
DE-01243,"Dachau, Germany",48.2629984,11.4339022,דאכוי,,,,,,Kagan,1893,,,,Dachau,name_exact,name_exact,A_autolink,0.95,True,,10958,Dachau (Germany),דכאו (גרמניה),0.3,10958
DE-01245,"Lehrberg, Germany",49.34515,10.50975,לעהרבורג,,,,,,Added to Kagan,4559,,,,Lehrberg,name_exact,name_exact,A_autolink,0.95,True,,27077,Lehrberg (Lehrberg),להרברג (גרמניה),3.2,27077
DE-01245,"Lehrberg, Germany",49.34515,10.50975,לערבורג,,,,,,Kagan,4559,,,,Lehrberg,name_exact,name_exact,A_autolink,0.95,True,,27077,Lehrberg (Lehrberg),להרברג (גרמניה),3.2,27077
DE-01246,"Sommerhausen, Germany",49.7037185,10.025083,זאממער הויזן,,,,,,Added to Kagan,3097a,,,,Sommerhausen,name_exact,name_exact,A_autolink,0.95,True,,16530,Sommerhausen (Germany),סומרהאוזן (גרמניה),0.7,16530
DE-01246,"Sommerhausen, Germany",49.7037185,10.025083,זאממערהויזען,,,,,,Prenum 2410,3097a,,,,Sommerhausen,name_exact,name_exact,A_autolink,0.95,True,,16530,Sommerhausen (Germany),סומרהאוזן (גרמניה),0.7,16530
DE-01246,"Sommerhausen, Germany",49.7037185,10.025083,זאמערהויזן,,,,,,Kagan,3097a,,,,Sommerhausen,name_exact,name_exact,A_autolink,0.95,True,,16530,Sommerhausen (Germany),סומרהאוזן (גרמניה),0.7,16530
DE-01246,"Sommerhausen, Germany",49.7037185,10.025083,זומר הויזן,,,,,,Prenum 1592,3097a,,,,Sommerhausen,name_exact,name_exact,A_autolink,0.95,True,,16530,Sommerhausen (Germany),סומרהאוזן (גרמניה),0.7,16530
DE-01247,"Schönebeck, Germany",52.0091435,11.747048,שענעבעק,,,,,,Kagan,8637,,,,Schönebeck,name_exact,name_exact,A_autolink,0.95,True,,12566,"Schönebeck (Schönebeck, Germany)","שנהבק (שנהבק, גרמניה)",0.9,12566
DE-01248,"Meisenheim, Germany",49.7079507,7.6666393,מייזנהיים,,,,,,Kagan,4865,,,,Meisenheim,name_exact,name_exact,A_autolink,0.95,True,,14538,Meisenheim (Germany),מייזנהיים (גרמניה),1.0,14538
DE-01249,"Sondershausen, Germany",51.3691898,10.8710501999999,זאנדערסהויזן,,,,,,Kagan,3100,,,,Sondershausen,name_exact,name_exact,A_autolink,0.95,True,,17321,Sondershausen (Germany),סונדרהאוזן (גרמניה),0.4,17321
DE-01249,"Sondershausen, Germany",51.3691898,10.8710501999999,זאנדערסהויזען,,,,,,Prenum 166,3100,,,,Sondershausen,name_exact,name_exact,A_autolink,0.95,True,,17321,Sondershausen (Germany),סונדרהאוזן (גרמניה),0.4,17321
DE-01250,"Wörlitz, Oranienbaum-Wörlitz, Germany",51.8427838,12.4185506,ווערליטץ,,,,,,Prenum 1694,2983,,,,Wörlitz,name_exact,name_exact,A_autolink,0.95,True,,16644,Wörlitz (Germany),וורליץ (גרמניה),0.2,16644
DE-01250,"Wörlitz, Oranienbaum-Wörlitz, Germany",51.8427838,12.4185506,ווערליץ,,,,,,Kagan,2983,,,,Wörlitz,name_exact,name_exact,A_autolink,0.95,True,,16644,Wörlitz (Germany),וורליץ (גרמניה),0.2,16644
DE-01252,"Sandersleben, Germany",51.6768352999999,11.566991,זאנדערסלעבן,,,,,,Kagan,3101,,,,Sandersleben,name_exact,name_exact,A_autolink,0.95,True,,23904,Sandersleben (Germany),סנדרסלבן (גרמניה),0.1,23904
DE-01252,"Sandersleben, Germany",51.6768352999999,11.566991,זאנדרסלעבן,,,,,,Prenum 2337,8392,,,,Sandersleben,name_exact,name_exact,A_autolink,0.95,True,,23904,Sandersleben (Germany),סנדרסלבן (גרמניה),0.1,23904
DE-01252,"Sandersleben, Germany",51.6768352999999,11.566991,שאנדערסלעבן,,,,,,Prenum 166,8392,,,,Sandersleben,name_exact,name_exact,A_autolink,0.95,True,,23904,Sandersleben (Germany),סנדרסלבן (גרמניה),0.1,23904
DE-01252,"Sandersleben, Germany",51.6768352999999,11.566991,שאנדרסלעבן,,,,,,Prenum 1592,8392,,,,Sandersleben,name_exact,name_exact,A_autolink,0.95,True,,23904,Sandersleben (Germany),סנדרסלבן (גרמניה),0.1,23904
DE-01254,"Gunzendorf, Buttenheim, Germany",49.8081713,11.0772271,גונצנדארף,,,,,,Kagan,1648,,,,Gunzendorf,name_exact,name_exact,A_autolink,0.95,True,,27096,Gunzendorf (Germany),גונצנדורף (גרמניה),0.1,27096
DE-01254,"Gunzendorf, Buttenheim, Germany",49.8081713,11.0772271,גונצענדארף,,,,,,Prenum 807,1648,,,,Gunzendorf,name_exact,name_exact,A_autolink,0.95,True,,27096,Gunzendorf (Germany),גונצנדורף (גרמניה),0.1,27096
DE-01260,"Quedlinburg, Germany",51.7920562,11.141448,קוועדלינבורג,,,,,,Kagan,7432,,,,Quedlinburg,name_exact,name_exact,A_autolink,0.95,True,,13785,Quedlinburg (Germany),קוודלינבורג (גרמניה),0.4,13785
DE-01260,"Quedlinburg, Germany",51.7920562,11.141448,קוטלי מבורק,,,,,,Maharam Rothenberg,7432,,,,Quedlinburg,name_exact,name_exact,A_autolink,0.95,True,,13785,Quedlinburg (Germany),קוודלינבורג (גרמניה),0.4,13785
DE-01260,"Quedlinburg, Germany",51.7920562,11.141448,קוטלימבורק,,,,,,Maharam Rothenberg,7432,,,,Quedlinburg,name_exact,name_exact,A_autolink,0.95,True,,13785,Quedlinburg (Germany),קוודלינבורג (גרמניה),0.4,13785
DE-01260,"Quedlinburg, Germany",51.7920562,11.141448,קוטלינבורג,,,,,,Maharam Rothenberg,7432,,,,Quedlinburg,name_exact,name_exact,A_autolink,0.95,True,,13785,Quedlinburg (Germany),קוודלינבורג (גרמניה),0.4,13785
DE-01260,"Quedlinburg, Germany",51.7920562,11.141448,קוטלינגבורק,,,,,,Maharam Rothenberg,7432,,,,Quedlinburg,name_exact,name_exact,A_autolink,0.95,True,,13785,Quedlinburg (Germany),קוודלינבורג (גרמניה),0.4,13785
DE-01260,"Quedlinburg, Germany",51.7920562,11.141448,קונטלינבורג,,,,,,Maharam Rothenberg,7432,,,,Quedlinburg,name_exact,name_exact,A_autolink,0.95,True,,13785,Quedlinburg (Germany),קוודלינבורג (גרמניה),0.4,13785
DE-01266,"Idar-Oberstein, Germany",49.714528,7.3071512,אבערשטיין,,,,,,Kagan,39,,,,Idar-Oberstein,name_exact,name_exact,A_autolink,0.95,True,,10420,Idar-Oberstein (Germany),אידאר-אוברשטיין (גרמניה),1.9,10420
DE-01270,"Ribnitz-Damgarten, Germany",54.2522113999999,12.4397492,ריבניץ,,,,,,Kagan,8172,,,,Ribnitz-Damgarten,name_exact,name_exact,A_autolink,0.95,True,,20984,Ribnitz (Germany),ריבניץ (גרמניה),1359.8,20984
DE-01272,"Rückingen, Erlensee, Germany",50.1571112,8.9865477,ויקינגען,,,,,,Kagan,8247,,,,Rückingen,name_exact,name_exact,A_autolink,0.95,True,,23906,Rückingen (Germany),רוקינגין (גרמניה),0.1,23906
DE-01272,"Rückingen, Erlensee, Germany",50.1571112,8.9865477,ריקינגא,,,,,,Kagan,8247,,,,Rückingen,name_exact,name_exact,A_autolink,0.95,True,,23906,Rückingen (Germany),רוקינגין (גרמניה),0.1,23906
DE-01280,"Markt Erlbach, Germany",49.4925987,10.6494675,מאריקערלבאך,,,,,,Kagan,4800,,,,Markt Erlbach,name_exact,name_exact,A_autolink,0.95,True,,16965,Markt Erlbach (Germany),מארק ארלבאך (גרמניה),1.0,16965
DE-01280,"Markt Erlbach, Germany",49.4925987,10.6494675,מארקט ערלבאך,,,,,,Kagan,4800,,,,Markt Erlbach,name_exact,name_exact,A_autolink,0.95,True,,16965,Markt Erlbach (Germany),מארק ארלבאך (גרמניה),1.0,16965
DE-01280,"Markt Erlbach, Germany",49.4925987,10.6494675,מארקערלבאך,,,,,,Kagan,4800,,,,Markt Erlbach,name_exact,name_exact,A_autolink,0.95,True,,16965,Markt Erlbach (Germany),מארק ארלבאך (גרמניה),1.0,16965
DE-01281,"Oranienburg, Germany",52.7537284,13.2366809,אראניענבורג,,,,,,Kagan,624,,,,Oranienburg,name_exact,name_exact,A_autolink,0.95,True,,13623,Oranienburg (Germany),אורניינבורג (גרמניה),0.1,13623
DE-01287,"Bobenheim-Roxheim, Germany",49.5811581,8.35897069999999,באבנהיים,,,,,,Kagan,807,,,,Bobenheim-Roxheim,name_exact,name_exact,A_autolink,0.95,True,,18765,Bobenheim-Roxheim (Germany),בובנהיים-קוקסהיים (גרמניה),0.3,18765
DE-01291,"Villingen-Schwenningen, Germany",48.0594021,8.4640869,שווענינגען,,,,,,Kagan,8458,,,,Villingen-Schwenningen,name_exact,name_exact,A_autolink,0.95,True,,15066,Villingen-Schwenningen (Germany),ויליננגן-שווינגן (גרמניה),0.4,15066
DE-01294,"Sontheim, Germany",48.5568355,10.2850446999999,זונטהיים,,,,,,Kagan,3172,,,,Sontheim,name_exact,name_exact,A_autolink,0.95,True,,10943,"Sontheim (Heilbronn, Germany)","סונטהיים (היילברון, גרמניה)",25.9,10943
DE-01299,"Schwetzingen, Germany",49.3852192999999,8.5722444,שוועצינגען,,,,,,Kagan,8460,,,,Schwetzingen,name_exact,name_exact,A_autolink,0.95,True,,8266,Schwetzingen (Germany),שוותינגן (גרמניה),0.5,8266
DE-01299,"Schwetzingen, Germany",49.3852192999999,8.5722444,שוועצינגען ?,,,,,,Kagan,8465,,,,Schwetzingen,name_exact,name_exact,A_autolink,0.95,True,,8266,Schwetzingen (Germany),שוותינגן (גרמניה),0.5,8266
DE-01299,"Schwetzingen, Germany",49.3852192999999,8.5722444,שווערצינגען,,,,,,Kagan,8465,,,,Schwetzingen,name_exact,name_exact,A_autolink,0.95,True,,8266,Schwetzingen (Germany),שוותינגן (גרמניה),0.5,8266
DE-01300,"Nienburg/Weser, Germany",52.6380924,9.2084155,ניענבורג,,,,,,Kagan,5348,,,,Nienburg/Weser,name_exact,name_exact,A_autolink,0.95,True,,15742,"Nienburg (Lower Saxony, Germany)","נינבורג (סקסוניה התחתונה, גרמניה)",,15742
DE-01301,"Coppenbrügge, Germany",52.1181177999999,9.5464368,קאפנבריגע,,,,,,Kagan,7308,,,,Coppenbrügge,name_exact,name_exact,A_autolink,0.95,True,,23982,Coppenbrügge (Germany),קופנברוג (גרמניה),0.3,23982
DE-01301,"Coppenbrügge, Germany",52.1181177999999,9.5464368,קאפענבריק,,,,,,Prenum 1244,7308,,,,Coppenbrügge,name_exact,name_exact,A_autolink,0.95,True,,23982,Coppenbrügge (Germany),קופנברוג (גרמניה),0.3,23982
DE-01307,"Düsseldorf, Germany",51.2166666666667,6.76666666666667,סאמס ביי דיסלדארף,,,,,,Kagan,5584,188,"Düsseldorf [Ger], Duesseldorf",-1762397,Düsseldorf,name_exact,name_exact,A_autolink,0.95,True,,18990,"Gerresheim (Düsseldorf, Germany)","גרסהיים (דיסלדורף, גרמניה)",,18990
DE-01313,"Niederursel, Frankfurt, Germany",50.167,8.62,נידר ארשיל,,,,,,Prenum 1693,,,,,Niederursel,name_exact,name_exact,A_autolink,0.95,True,,20748,"Niederursel (Frankfurt am Main, Germany)","נידראורסל (פרנקפורט, גרמניה)",0.0,20748
DE-01313,"Niederursel, Frankfurt, Germany",50.167,8.62,נידראורשל,,,,,,Prenum - Zemirot Yisrael 1805,,,,,Niederursel,name_exact,name_exact,A_autolink,0.95,True,,20748,"Niederursel (Frankfurt am Main, Germany)","נידראורסל (פרנקפורט, גרמניה)",0.0,20748
DE-01317,"Gundelsheim, Germany",49.28157,9.16246,גונדעלסהיים,,,,,,Katzav3,,,,,Gundelsheim,name_exact,name_exact,A_autolink,0.95,True,,18034,"Gundelsheim (Baden-Württemberg, Germany)","גונדלסהיים (באדן וירטמברג, גרמניה)",0.3,18034
DE-01321,"Hochhausen, Tauberbischofsheim, Germany",49.6617059,9.6356279,האכהויזן,,,,,,Kagan,2263,,,,Hochhausen,name_exact,name_exact,A_autolink,0.95,True,,23855,Hochhausen (Germany),האכהויזן (גרמניה),53.8,23855
DE-01324,"Guntersblum, Germany",49.797222,8.345556,קונדרשבלום,,,,,,Penn library,,,,,Guntersblum,name_exact,name_exact,A_autolink,0.95,True,,19072,Guntersblum (Germany),גונטרסבלום (גרמניה),0.0,19072
DE-01325,Ingelheim am Rhein,49.97641,8.05606,אינגלשהיים,,,,,,,,,,,Ingelheim am Rhein,name_exact,name_exact,A_autolink,0.95,True,,9582,Ingelheim am Rhein (Germany),אינגלהיים אם ריין (גרמניה),0.2,9582
DE-01327,"Ensisheim, Germany",47.8664,7.3531,"אינזי""ג שהיי""ם",,,,,,Maharam Rothenberg,,,,,Ensisheim,name_exact,name_exact,A_autolink,0.95,True,,10569,Ensisheim (France),אנזיסהיים (צרפת),0.1,10569
DE-01327,"Ensisheim, Germany",47.8664,7.3531,אנזישהיים,,,,,,Maharam Rothenberg,,,,,Ensisheim,name_exact,name_exact,A_autolink,0.95,True,,10569,Ensisheim (France),אנזיסהיים (צרפת),0.1,10569
DE-01327,"Ensisheim, Germany",47.8664,7.3531,אנזשהיים,,,,,,Maharam Rothenberg,,,,,Ensisheim,name_exact,name_exact,A_autolink,0.95,True,,10569,Ensisheim (France),אנזיסהיים (צרפת),0.1,10569
DE-01330,"Burgebrach, Germany",49.816667,10.75,בורגעבראך,,,,,,Selihot Fuerth,,,,,Burgebrach,name_exact,name_exact,A_autolink,0.95,True,,27013,Burgebrach (Germany),בורגברך (גרמניה),0.0,27013
DE-01332,"Pappenheim, Germany",48.934722,10.974444,פאפנהיים,,,,,,Prenum 1861,,,,,Pappenheim,name_exact,name_exact,A_autolink,0.95,True,,16079,"Pappenheim (Bavaria, Germany)","פאפנהיים (בוואריה, גרמניה)",0.0,16079
DE-01332,"Pappenheim, Germany",48.934722,10.974444,פאפענהיים,,,,,,Selihot Fuerth,,,,,Pappenheim,name_exact,name_exact,A_autolink,0.95,True,,16079,"Pappenheim (Bavaria, Germany)","פאפנהיים (בוואריה, גרמניה)",0.0,16079
DE-01332,"Pappenheim, Germany",48.934722,10.974444,פפנהיים,,,,,,Prenum 1693,,,,,Pappenheim,name_exact,name_exact,A_autolink,0.95,True,,16079,"Pappenheim (Bavaria, Germany)","פאפנהיים (בוואריה, גרמניה)",0.0,16079
DE-01333,"Pahres, Germany",49.61985,10.65538,פארעס,,,,,,Selihot Fuerth,,,,,Pahres,name_exact,name_exact,A_autolink,0.95,True,,23823,Pahres (Germany),פארהרעס (גרמניה),0.0,23823
DE-01335,"Zwingenberg, Germany",49.716667,8.616667,צוויגנבורג,,,,,,Havot Yair,,,,,Zwingenberg,name_exact,name_exact,A_autolink,0.95,True,,13497,"Zwingenberg (Baden-Württemberg, Germany)","צווינגנברג (באדן וירטמברג, גרמניה)",45.5,13497
DE-01337,Dormitz,49.59687,11.11852,דארמיטץ,,,,,,,,,,,Dormitz,name_exact,name_exact,A_autolink,0.95,True,,23986,Dormitz (Germany),דורמיץ (גרמניה),0.1,23986
DE-01345,Ederheim,48.80841,10.46552,עדערהיים,,,,,,Prenum 2410,,,,,Ederheim,name_exact,name_exact,A_autolink,0.95,True,,27022,Ederheim (Germany),אדרהיים (גרמניה),0.1,27022
DE-01347,Zirndorf,49.44286,10.96135,צירנדארף,,,,,,Prenum 2410,,,,,Zirndorf,name_exact,name_exact,A_autolink,0.95,True,,14372,"Zirndorf (Fürth, Germany)","צירנדורף (פורת', גרמניה)",1.1,14372
DE-01347,Zirndorf,49.44286,10.96135,צערנדארף,,,,,,Prenum 1593,,,,,Zirndorf,name_exact,name_exact,A_autolink,0.95,True,,14372,"Zirndorf (Fürth, Germany)","צירנדורף (פורת', גרמניה)",1.1,14372
DE-01347,Zirndorf,49.44286,10.96135,צערנדורף,,,,,,Prenum 678,,,,,Zirndorf,name_exact,name_exact,A_autolink,0.95,True,,14372,"Zirndorf (Fürth, Germany)","צירנדורף (פורת', גרמניה)",1.1,14372
DE-01348,Schweinshaupten,50.18651,10.57365,שוויינזהויפטען,,,,,,Prenum 2410,,,,,Schweinshaupten,name_exact,name_exact,A_autolink,0.95,True,,23501,"Schweinshaupten (Bundorf, Germany)","שוויינסהויבטן (בונדארף, גרמניה)",,23501
DE-01349,Steinhart,48.96072,10.66856,שטיינהארד,,,,,,Prenum 2410,8504,,,,Steinhart,name_exact,name_exact,A_autolink,0.95,True,,23159,Steinhart (Germany),שטיינהרט (גרמניה),0.1,23159
DE-01353,Lauda-Königshofen,49.54785,9.72943,קאניגזהאפען אן דער טויבער,,,,,,Prenum 2410,,,,,Lauda-Königshofen,name_exact,name_exact,A_autolink,0.95,True,,23969,Lauda-Königshofen (Germany),לודה קוניגשופן (גרמניה),2.5,23969
DE-01354,"Rheinberg, Germany",51.546667,6.600556,ריינבערג,,,,,,Prenum 1593,,,,,Rheinberg,name_exact,name_exact,A_autolink,0.95,True,,16268,Rheinberg (Germany),ריינברג (גרמניה),0.0,16268
DE-01355,Lenkersheim,49.50393,10.45592,לענגערשהיים,,,,,,Prenum 320,4540,,,,Lenkersheim,name_exact,name_exact,A_autolink,0.95,True,,27078,"Lenkersheim (Bad Windsheim, Germany)","לנקרסהיים (באד וינדשהיים, גרמניה)",0.0,27078
DE-01355,Lenkersheim,49.50393,10.45592,לענגרשהיים,,,,,,Prenum 1693,4540,,,,Lenkersheim,name_exact,name_exact,A_autolink,0.95,True,,27078,"Lenkersheim (Bad Windsheim, Germany)","לנקרסהיים (באד וינדשהיים, גרמניה)",0.0,27078
DE-01355,Lenkersheim,49.50393,10.45592,לענקרשהיים,,,,,,Prenum 1593,4540,,,,Lenkersheim,name_exact,name_exact,A_autolink,0.95,True,,27078,"Lenkersheim (Bad Windsheim, Germany)","לנקרסהיים (באד וינדשהיים, גרמניה)",0.0,27078
DE-01357,"Sülzdorf, Germany",50.41055,10.48958,זולצדארף,,,,,,Kagan,3195,,,,Sülzdorf,name_exact,name_exact,A_autolink,0.95,True,,23163,Sulzdorf an der Lederhecke (Germany),זולצדארף (גרמניה),20.5,23163
DE-01357,"Sülzdorf, Germany",50.41055,10.48958,זילסדארף,,,,,,Prenum 2317,3195,,,,Sülzdorf,name_exact,name_exact,A_autolink,0.95,True,,23163,Sulzdorf an der Lederhecke (Germany),זולצדארף (גרמניה),20.5,23163
DE-01357,"Sülzdorf, Germany",50.41055,10.48958,זילצדארף,,,,,,Kagan,3195,,,,Sülzdorf,name_exact,name_exact,A_autolink,0.95,True,,23163,Sulzdorf an der Lederhecke (Germany),זולצדארף (גרמניה),20.5,23163
DE-01357,"Sülzdorf, Germany",50.41055,10.48958,סילצדארף,,,,,,Kagan,5859,,,,Sülzdorf,name_exact,name_exact,A_autolink,0.95,True,,23163,Sulzdorf an der Lederhecke (Germany),זולצדארף (גרמניה),20.5,23163
DE-01364,"Wallhausen, Germany",49.21241,10.06771,וואלהויזן,,,,,,Prenum 1693,,,,,Wallhausen,name_exact,name_exact,A_autolink,0.95,True,,23966,Wallhausen (Germany),הנגשטפלד (גרמניה),182.3,23966
DE-01368,Kunreuth,49.68235,11.14435,קאנרייט,,,,,,Prenum 2317,2948,,,,Kunreuth,name_exact,name_exact,A_autolink,0.95,True,,22403,Kunreuth (Germany),קונרויט (גרמניה),67.2,22403
DE-01368,Kunreuth,49.68235,11.14435,קונרייט,,,,,,Prenum 1693,2948,,,,Kunreuth,name_exact,name_exact,A_autolink,0.95,True,,22403,Kunreuth (Germany),קונרויט (גרמניה),67.2,22403
DE-01384,"Biberach, Germany",48.33905,8.03171,ביבעראך,,,,,,Prenum 2317,,,,,Biberach,name_exact,name_exact,A_autolink,0.95,True,,14536,Biberach (Germany : Landkreis),ביברך (גרמניה : מחוז),136.3,14536
DE-01386,"Wassertrüdingen, Germany",49.04213,10.59809,וואססערטרילינגען,,,,,,Prenum 2317,,,Wassertrudingen,,Wassertrüdingen,name_exact,name_exact,A_autolink,0.95,True,,18758,Wassertrüdingen (Germany),ווסרטרודינגן (גרמניה),1.0,18758
