UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
DE-00148,Detmold,51.9384783,8.8686381,דעדמאל,,,,,,Prenum - Zemirot Yisrael 1791,2132,3009,Detmold [Ger],-1758700,Detmold,name_exact,coords,B_review,0.85,True,,9878,Detmold (Germany),דטמולד (גרמניה),1.0,9878|14329
DE-00148,Detmold,51.9384783,8.8686381,דעטמאלד,,,,,,Kagan,2132,3009,Detmold [Ger],-1758700,Detmold,name_exact,coords,B_review,0.85,True,,9878,Detmold (Germany),דטמולד (גרמניה),1.0,9878|14329
DE-00148,Detmold,51.9384783,8.8686381,טעטמאהל,,,,,,Prenum 807,2132,3009,Detmold [Ger],,Detmold,name_exact,coords,B_review,0.85,True,,9878,Detmold (Germany),דטמולד (גרמניה),1.0,9878|14329
DE-00153,"Bayreuth, Germany",49.95,11.5833333333333,באירייט,,,,,,Prenum 807,1499,8,Bayreuth [Ger],-1744769,Bayreuth,name_exact,coords,B_review,0.85,True,,6882,Bayreuth (Germany),ביירוית (גרמניה),0.4,6882|7657|13577
DE-00153,"Bayreuth, Germany",49.95,11.5833333333333,בארייט,,,,,,Kagan,1499,8,Bayreuth [Ger],-1744769,Bayreuth,name_exact,coords,B_review,0.85,True,,6882,Bayreuth (Germany),ביירוית (גרמניה),0.4,6882|7657|13577
DE-00153,"Bayreuth, Germany",49.95,11.5833333333333,ביירוט,,,,,,Kagan,1232,8,Bayreuth [Ger],-1744769,Bayreuth,name_exact,coords,B_review,0.85,True,,6882,Bayreuth (Germany),ביירוית (גרמניה),0.4,651|6882|7657|13577
DE-00153,"Bayreuth, Germany",49.95,11.5833333333333,ביירייט,,,,,,Prenum 1244,1499,8,Bayreuth [Ger],-1744769,Bayreuth,name_exact,coords,B_review,0.85,True,,6882,Bayreuth (Germany),ביירוית (גרמניה),0.4,6882|7657|13577
DE-00153,"Bayreuth, Germany",49.95,11.5833333333333,בירייט,,,,,,Kagan,1499,8,Bayreuth [Ger],-1744769,Bayreuth,name_exact,coords,B_review,0.85,True,,6882,Bayreuth (Germany),ביירוית (גרמניה),0.4,6882|7657|13577
DE-00153,"Bayreuth, Germany",49.95,11.5833333333333,ברייט,,,,,,Kagan,1499,8,Bayreuth [Ger],-1744769,Bayreuth,name_exact,coords,B_review,0.85,True,,6882,Bayreuth (Germany),ביירוית (גרמניה),0.4,6882|7657|13577
DE-00157,"Buttenwiesen, Germany",48.6,10.7166666666667,בוטטענוויעזען,,,,,,Prenum 2410,6316,21,"Buttenwiesen [Ger], Patavieza, Potivich",-1756019,Buttenwiesen,name_exact,coords,B_review,0.85,True,,27002,Buttenwiesen (Germany),בוטנויזן (גרמניה),0.0,23579|27002
DE-00157,"Buttenwiesen, Germany",48.6,10.7166666666667,פאטוויזען,,,,,,Kagan,6315,21,"Buttenwiesen [Ger], Patavieza, Potivich",-1756019,Buttenwiesen,name_exact,coords,B_review,0.85,True,,27002,Buttenwiesen (Germany),בוטנויזן (גרמניה),0.0,23579|27002
DE-00157,"Buttenwiesen, Germany",48.6,10.7166666666667,פאטוויס,,,,,,Kagan,6316,21,"Buttenwiesen [Ger], Patavieza, Potivich",-1756019,Buttenwiesen,name_exact,coords,B_review,0.85,True,,27002,Buttenwiesen (Germany),בוטנויזן (גרמניה),0.0,23579|27002
DE-00160,"Kriegshaber, Germany",48.3833333333333,10.85,גריסהאבר,,,,,,Prenum 678,1826,75,Kriegshaber [Ger],-1812848,Kriegshaber,name_exact,coords,B_review,0.85,False,phonetic_mismatch,6127,Augsburg (Germany),אוגסבורג (גרמניה),3.8,6127|23751
DE-00164,"Delmenhorst, Germany",53.05,8.61666666666667,,,,,,,JGen,,185,Delmenhorst [Ger],-1758313,Delmenhorst,name_exact,coords,B_review,0.85,True,,16790,Delmenhorst (Grafschaft),דלמנהורסט (נסיכות),1.0,13722|16790
DE-00166,"Düsseldorf, Germany",51.2166666666667,6.76666666666667,דיסלדארף,,,,,,Kagan,2072,188,"Düsseldorf [Ger], Duesseldorf",-1762397,Düsseldorf,name_exact,coords,B_review,0.85,True,,938,Düsseldorf (Germany),דיסלדורף (גרמניה),1.7,938|18990
DE-00187,"Bergen, Germany",52.8166666666667,9.96666666666667,,,,,,,JGen,,870,"Bergen [Ger], Bergen-Belsen",-1745978,Bergen,name_exact,coords,B_review,0.85,True,,16825,Bergen (Netherlands),ברגן (הולנד),300.2,6304|16825
DE-00201,"Paderborn, Germany",51.7166666666667,8.76666666666667,פאדערבארן,,,,,,Kagan,6281,1002,Paderborn [Ger],-1841161,Paderborn,name_exact,coords,B_review,0.85,True,,8600,Paderborn (Germany),פדרבורן (גרמניה),0.0,8600|12865|14210
DE-00248,"Schlüchtern, Germany",50.35,9.51666666666667,שליכטערן,,,,,,Kagan,8587,2784,"Schlüchtern [Ger], Schluechtern",-1858783,Schlüchtern,name_exact,coords,B_review,0.85,True,,18736,Schlüchtern (Germany),שלוכטרן (גרמניה),0.0,11839|18736
DE-00261,"Oldenburg, Germany",53.1666666666667,8.2,,,,,,,JGen,,2857,Oldenburg [Ger],-1839439,Oldenburg,name_exact,coords,B_review,0.85,True,,9703,Oldenburg (Germany),אולדנבורג (גרמניה),2.7,6787|6875|9703|16604
DE-00283,"Kiel, Germany",54.3333333333333,10.1333333333333,קיל,,,,,,Kagan,7506a,3005,Kiel [Ger],-1805669,Kiel,name_exact,coords,B_review,0.85,True,,7509,Kiel (Germany),קיל (גרמניה),1.2,6784|7509
DE-00284,"Saarlouis, Germany",49.3166666666667,6.75,"ס""ל",,,,y,,Prenum 1296,5663,3006,"Saarlouis [Ger], Sarre-Louis [Fr], Saarlautern [Ger, 1936-45]",-1854336,Saarlouis,name_exact,coords,B_review,0.85,True,,9990,Saarlouis (Germany),סארלואיס (גרמניה),0.0,9990|11787
DE-00284,"Saarlouis, Germany",49.3166666666667,6.75,סארלואי,,,,,,Kagan,5663,3006,"Saarlouis [Ger], Sarre-Louis [Fr], Saarlautern [Ger, 1936-45]",-1854336,Saarlouis,name_exact,coords,B_review,0.85,True,,9990,Saarlouis (Germany),סארלואיס (גרמניה),0.0,9990|11787
DE-00284,"Saarlouis, Germany",49.3166666666667,6.75,סארלוי,,,,,,Kagan,5663,3006,"Saarlouis [Ger], Sarre-Louis [Fr], Saarlautern [Ger, 1936-45]",-1854336,Saarlouis,name_exact,coords,B_review,0.85,True,,9990,Saarlouis (Germany),סארלואיס (גרמניה),0.0,11787|9990
DE-00287,"Altenkirchen, Germany",50.7,7.65,,,,,,,JGen,,3010,"Altenkirchen [Ger], Altenkirchen im Westerwald",-1738995,Altenkirchen,name_exact,coords,B_review,0.85,True,,14802,"Altenkirchen (Koblenz, Germany)","אלטנקירכן (קובלנץ', גרמניה)",1.5,14802|16687
DE-00307,"Ansbach, Germany",49.3,10.5833333333333,אנסבאך,,,,,,Kagan,525,3036,"Ansbach [Ger], Anspach, Onolzbach, Onolshbach",-1740635,Ansbach,name_exact,coords,B_review,0.85,True,,9844,"Ansbach (Mittelfranken, Germany)",אנסבך (גרמניה),0.0,9844|15053
DE-00307,"Ansbach, Germany",49.3,10.5833333333333,אנשבאך,,,,,,Kagan,525,3036,"Ansbach [Ger], Anspach, Onolzbach, Onolshbach",-1740635,Ansbach,name_exact,coords,B_review,0.85,True,,9844,"Ansbach (Mittelfranken, Germany)",אנסבך (גרמניה),0.0,9844|15053
DE-00307,"Ansbach, Germany",49.3,10.5833333333333,אנשבך,,,,,,Prenum 678,525,3036,"Ansbach [Ger], Anspach, Onolzbach, Onolshbach",-1740635,Ansbach,name_exact,coords,B_review,0.85,True,,9844,"Ansbach (Mittelfranken, Germany)",אנסבך (גרמניה),0.0,9844|15053
DE-00339,"Rendsburg, Germany",54.3,9.66666666666667,רענדסבורג,,,,,,Kagan,8304,3099,"Rendsburg [Ger], Rendsborg [Dan]",-1848695,Rendsburg,name_exact,coords,B_review,0.85,True,,8373,Rendsburg (Germany),רנדסבורג (גרמניה),0.5,8373|12428
DE-00339,"Rendsburg, Germany",54.3,9.66666666666667,רענדסבערג,,,,,,Prenum 1244,8304,3099,"Rendsburg [Ger], Rendsborg [Dan]",-1848695,Rendsburg,name_exact,coords,B_review,0.85,True,,8373,Rendsburg (Germany),רנדסבורג (גרמניה),0.5,8373|12428
DE-00347,"Bornheim, Germany",50.7666666666667,7.0,,,,,,,JGen,,3200,Bornheim [Ger],-1750505,Bornheim,name_exact,coords,B_review,0.85,True,,11888,"Bornheim (Rhein-Sieg-Kreis, Germany)","בורנהיים (מחוז ריין-זיג, גרמניה)",0.9,10658|11888
DE-00373,"Minden, Germany",52.2833333333333,8.91666666666667,מינדן,,,,,,Kagan,4906,3230,Minden [Ger],-1825811,Minden,name_exact,coords,B_review,0.85,True,,9333,"Minden (North Rhine-Westphalia, Germany)","מינדן (נורדריין-וסטפאליה, גרמניה)",0.6,9333|10637
DE-00373,"Minden, Germany",52.2833333333333,8.91666666666667,פרייסיש מינדין,,,,,,Prenum 745,4906,3230,Minden [Ger],,Minden,name_exact,coords,B_review,0.85,True,,9333,"Minden (North Rhine-Westphalia, Germany)","מינדן (נורדריין-וסטפאליה, גרמניה)",0.6,9333|10637
DE-00411,"Neumarkt in der Oberpfalz, Germany",49.2833333333333,11.4666666666666,ניימארקט,,,,,,Kagan,5312,3408,"Neumarkt in der Oberpfalz [Ger], Neumarkt, Neumarkt i. d. OPf.",-1832324,Neumarkt in der Oberpfalz,name_exact,coords,B_review,0.85,True,,14368,Neumarkt in der Oberpfalz (Germany),נוימרקט אין דר אוברפפאלץ (גרמניה),0.0,12953|14368
DE-00418,"Helmstedt, Germany",52.2333333333333,11.0,,,,,,,JGen,,3418,Helmstedt [Ger],-1790063,Helmstedt,name_exact,coords,B_review,0.85,True,,6830,Helmstedt (Germany),העלמשטאט (גרמניה),0.9,6830|8330
DE-00420,"Harburg, Germany",48.7666666666667,10.6666666666667,הארבורג,,,,,,Kagan,2363,3420,Harburg [Ger],-1786049,Harburg,name_exact,coords,B_review,0.85,True,,12888,"Harburg (Schwaben, Germany)","הרבורג (שוואביה, גרמניה)",2.9,9555|12888
DE-00420,"Harburg, Germany",48.7666666666667,10.6666666666667,הארבורג אים ריס,,,,,,Prenum 745,2365,3420,Harburg [Ger],-1786049,Harburg,name_exact,coords,B_review,0.85,True,,12888,"Harburg (Schwaben, Germany)","הרבורג (שוואביה, גרמניה)",2.9,9555|12888
DE-00420,"Harburg, Germany",48.7666666666667,10.6666666666667,הארבורג אין רעזאטקרייז,,,,,,Kagan,2365,3420,Harburg [Ger],-1786049,Harburg,name_exact,coords,B_review,0.85,True,,12888,"Harburg (Schwaben, Germany)","הרבורג (שוואביה, גרמניה)",2.9,9555|12888
DE-00467,"Weimar, Germany",50.9833333333333,11.3166666666666,וויימאר,,,,,,Kagan,2770,3472,Weimar [Ger],-1884584,Weimar,name_exact,coords,B_review,0.85,True,,10531,"Weimar (Thuringia, Germany)","ויימר (תורינגיה, גרמניה)",0.9,10531|15997
DE-00467,"Weimar, Germany",50.9833333333333,11.3166666666666,וויימר,,,,,,Added to Kagan,2770,3472,Weimar [Ger],-1884584,Weimar,name_exact,coords,B_review,0.85,True,,10531,"Weimar (Thuringia, Germany)","ויימר (תורינגיה, גרמניה)",0.9,10531|15997
DE-00477,"Schwäbisch Hall, Germany",49.1,9.73333333333333,,,,,,,JGen,,3482,"Schwäbisch Hall [Ger], Hall",-1861508,Schwäbisch Hall,name_exact,coords,B_review,0.85,True,,12163,Schwäbisch Hall (Germany),שווביש האל (גרמניה),1.3,12163|16878
DE-00630,"Heidenheim, Germany",49.0166666666667,10.75,היידנהיים,,,,,,Kagan,2430,4088,Heidenheim [Ger],-1788885,Heidenheim,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,13811,Heidenheim an der Brenz (Germany),היידנהיים (גרמניה),57.7,13811
DE-00644,"Limburg an der Lahn, Germany",50.3833333333333,8.05,לינפורק,,,,,,Maharam Rothenberg,,4107,"Limburg an der Lahn [Ger], Limburg",-1819175,Limburg an der Lahn,name_exact,coords,B_review,0.85,True,,8872,Limburg (Germany : Landkreis),לימבורג (גרמניה : מחוז),0.8,8872|13193
DE-00653,"Neunkirchen, Germany",49.35,7.18333333333333,,,,,,,JGen,,4116,Neunkirchen [Ger],-1832438,Neunkirchen,name_exact,coords,B_review,0.85,True,,17562,"Neunkirchen (Saarland, Germany)","נוינקירכן (חבל הסאר, גרמניה)",0.6,15141|16537|17562
DE-00714,"Hüttenbach, Germany",49.6166666666666,11.3,היטנבאך,,,,,,Kagan,2424,4183,"Hüttenbach [Ger], Huettenbach",-1799757,Hüttenbach,name_exact,coords,B_review,0.85,True,,26332,Hüttenbach (Germany),הוטנבאך (גרמניה),108.0,21654|26332
DE-00715,"Kamen, Germany",51.6,7.66666666666667,,,,,,,JGen,,4184,Kamen [Ger],-1803347,Kamen,name_exact,coords,B_review,0.85,True,,23698,Kamen (Belarus),קאמען (בלארוס),0.9,14319|23698
DE-00716,"Kempen, Germany",51.3666666666666,6.41666666666667,קמפן,,,,,,Prenum 1743,,4185,Kempen [Ger],-1805148,Kempen,name_exact,coords,B_review,0.85,True,,12663,Kępno (Poland),קפנו (פולין),803.4,17371|12663
DE-00763,Bockenheim an der Weinstrasse,50.1166666666666,8.65,בוקנהיים,,,,,,Prennum 1693,1342,4970,Bockenheim [Ger],-1749256,Bockenheim an der Weinstrasse,name_exact,coords,B_review,0.85,False,phonetic_mismatch,10001,"Bockenheim (Frankfurt am Main, Germany)","בוקנהיים (פרנקפורט, גרמניה)",65.8,10001|18294
DE-00816,"Neustadt am Rübenberge, Germany",52.5,9.46666666666667,,,,,,,JGen,,5366,"Neustadt am Rübenberge [Ger], Neustadt",-1832817,Neustadt am Rübenberge,name_exact,coords,B_review,0.85,True,,16652,Neustadt am Rubenberge (Germany),נוישטט אם רובנברגה (גרמניה),0.6,16281|16652
DE-00829,"Altdorf, Germany",48.2666666666667,7.81666666666667,אלטדארף,,,,,,Kagan,416,5460,"Altdorf [Ger], Altdorf (Ettenheim)",-1738531,Altdorf,name_exact,coords,B_review,0.85,True,,15863,"Altdorf (Baden, Germany)","אלטדורף (באדן, גרמניה)",95.9,6499|15863|18274
DE-00830,"Altenburg, Germany",50.9833333333333,12.45,אלטנבורג,,,,,,Kagan,417,5461,Altenburg [Ger],-1738789,Altenburg,name_exact,coords,B_review,0.85,True,,19367,"Altenburg (Thuringia, Germany)","אלטרבורג (תורינגיה, גרמניה)",1.2,15967|19367
DE-00830,"Altenburg, Germany",50.9833333333333,12.45,אלטען בורג,,,,,,Prenum 166,417,5461,Altenburg [Ger],-1738789,Altenburg,name_exact,coords,B_review,0.85,True,,19367,"Altenburg (Thuringia, Germany)","אלטרבורג (תורינגיה, גרמניה)",1.2,15967|19367
DE-00836,"Amberg, Germany",49.4333333333333,11.8666666666667,,,,,,,JGen,,5469,Amberg [Ger],-1739911,Amberg,name_exact,coords,B_review,0.85,True,,10926,Amberg (Germany : Landkreis),אמברג (גרמניה : מחוז),1.8,10925|10926
DE-00891,"Bitterfeld, Germany",51.6166666666666,12.3166666666666,,,,,,,JGen,,5608,"Bitterfeld [Ger], Bitterfelde",-1748446,Bitterfeld,name_exact,coords,B_review,0.85,True,,17762,Bitterfeld (Germany),ביטרפלד (גרמניה),0.7,16586|17762
DE-00914,"Bühl, Germany",48.7,8.15,ביל,,,,,,Kagan,1235a,5676,Bühl [Ger],-1754649,Bühl,name_exact,coords,B_review,0.85,True,,14366,"Bühl (Rastatt, Germany)","ביל (ראסטט, גרמניה)",1.2,11951|14366
DE-00929,"Adelsberg, Germany",50.0333333333333,9.75,ארעלזבערג,,,,,,Prenum 2410,,5706,"Adelsberg [Ger], Alta Berg",-1737037,Adelsberg,name_exact,coords,B_review,0.85,True,,26322,"Adelsberg (Gemünden am Main, Germany)","אדלסברג (גמונדן על נהר ריין, גרמניה)",247.0,14472|26322
DE-00947,"Coesfeld, Germany",51.9333333333333,7.15,,,,,,,JGen,,5792,"Coesfeld [Ger], Koesfeld, Koosfelt",-1756687,Coesfeld,name_exact,coords,B_review,0.85,True,,11932,Coesfeld (Germany),קוספלד (גרמניה),1.8,11932|15573
DE-00994,"Euskirchen, Germany",50.6666666666667,6.78333333333333,,,,,,,JGen,,5949,Euskirchen [Ger],-1768272,Euskirchen,name_exact,coords,B_review,0.85,True,,10763,Euskirchen (Germany),אויזקירכן (גרמניה),0.7,10763|18841
DE-01073,"Hannoversch Münden, Germany",51.4166666666667,9.68333333333333,מינדן,,,,,,Kagan,4905,6113,"Hannoversch Münden [Ger], Hannoverisch-Münden, Muenden, Münden, Hann. Münden",-1829250,Hannoversch Münden,name_exact,coords,B_review,0.85,True,,14882,"Münden (Lower Saxony, Germany)",מונדן (סקסוניה התחתונה),2.3,9333|10637|14882
DE-01074,"Harburg, Hamburg, Germany",53.4666666666667,9.98333333333333,האארבורג,,,,,,Prenum 872,2364,6114,Harburg-Wilhelmsburg [Ger],-1786050,Harburg,name_exact,coords,B_review,0.85,True,,9555,Harburg (Germany : Landkreis),הרבורג (גרמניה : מחוז),15.4,9555|12888
DE-01074,"Harburg, Hamburg, Germany",53.4666666666667,9.98333333333333,הארבורג,,,,,,Kagan,2364,6114,Harburg-Wilhelmsburg [Ger],-1786050,Harburg,name_exact,coords,B_review,0.85,True,,9555,Harburg (Germany : Landkreis),הרבורג (גרמניה : מחוז),15.4,9555|12888
DE-01112,"Höchst, Germany",50.1,8.55,,,,,,,JGen,,6165,"Höchst [Ger], Höchst am Main, Höchst (Frankfurt), Hoechst am Main",-1793733,Höchst,name_exact,coords,B_review,0.85,True,,9859,"Höchst (Frankfurt am Main, Germany)","הוכסט (פרנקפורט על נהר מיין, גרמניה)",0.3,9859|18619
DE-01121,"Hohenlimburg, Germany",51.35,7.6,לימבורג,,,,,,Kagan,4427,6174,"Hohenlimburg [Ger, since 1903], Limburg an der Lenne [Ger, before 1903], Hagen-Hohenlimburg, Limburg a. d. Lenne, Limburg",-1795128,Hohenlimburg,name_exact,coords,B_review,0.85,True,,11885,"Hohenlimburg (Hagen, Arnsberg, Germany)","הוהנלימבורג (האגן, ארנסברג, גרמניה)",2.4,7811|7817|8872|13193|14126|20023|11885
DE-01128,"Homburg am Main, Germany",49.8,9.61666666666667,הומבורג,,,,,,Added to Kagan,,6188,"Homburg am Main [Ger], Homburg",-1797322,Homburg am Main,name_exact,coords,B_review,0.85,True,,22654,Homburg (Prussia),הומבורג (פרוסיה),172.5,329|22654
DE-01148,"Naumburg, Germany",51.25,9.16666666666667,,,,,,,JGen,,6427,Naumburg [Ger],-1829962,Naumburg,name_exact,coords,B_review,0.85,True,,20249,Naumburg (Germany),נאומבורג (גרמניה),0.0,16587|20249
DE-01161,"Nauen, Germany",52.6,12.8833333333333,נויען,,,,,,Kagan,5239,6620,Nauen [Ger],-1829936,Nauen,name_exact,coords,B_review,0.85,True,,26271,"Nauen (Brandenburg, Germany)","נאון (ברנדנבורג, גרמניה)",0.0,17233|26271
DE-01187,"Weikersheim, Germany",49.48063,9.90345,וויגרשהיים,,,,,,Prenum 1693,2781,,,,Weikersheim,name_exact,coords,B_review,0.85,True,,17239,Weikersheim (Germany),ווייקרסהיים (גרמניה),0.3,16257|17239
DE-01195,"Tübingen, Germany",48.5216364,9.0576448,טיבינגען,,,,,,Kagan,3504,,,,Tübingen,name_exact,coords,B_review,0.85,True,,7970,Tübingen (Germany),טיבינגן (גרמניה),0.2,7970|14093
DE-01202,"Homburg, Germany",49.3295827,7.3398428,האמבורג,,,,,,Kagan,2310,6189,"Homburg [Ger], Homburg (Saar), Homburg an der Saar, Homburg Pfalz",-1797318,Homburg,name_exact,coords,B_review,0.85,True,,22654,Homburg (Prussia),הומבורג (פרוסיה),0.4,994|8953|22654
DE-01202,"Homburg, Germany",49.3295827,7.3398428,"האמבורג א""ר פפאלץ",,,,,,Kagan,2310,6189,"Homburg [Ger], Homburg (Saar), Homburg an der Saar, Homburg Pfalz",-1797318,Homburg,name_exact,coords,B_review,0.85,True,,22654,Homburg (Prussia),הומבורג (פרוסיה),0.4,8953|22654
DE-01224,"Wolfenbüttel, Germany",52.1640412999999,10.5408484,וואלפנביטל,,,,,,Kagan,2607,,,,Wolfenbüttel,name_exact,coords,B_review,0.85,True,,8899,Wolfenbüttel (Germany),וולפנביטל (גרמניה),0.3,8899|15633
DE-01228,"Jeßnitz, Germany",51.6838587999999,12.3022837,יעסניץ,,,,,,Kagan,4096,,,,Jeßnitz,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,24722,Jessnitz (Germany),יסניץ (גרמניה),0.2,24722
DE-01237,"Schluchtern, Germany",49.14893,9.10509,שלוכטערט,,,,,,Kagan,8586,,,,Schluchtern,name_exact,coords,B_review,0.85,True,,11839,Main-Kinzig-Kreis (Germany),מיין-קינציג (גרמניה : מחוז),117.2,11839|18736
DE-01253,"Steinbach, Külsheim, Germany",49.67892,9.4725,שטיינבאך ביי האל,,,,,,Kagan,8503,,,,Steinbach,name_exact,coords,B_review,0.85,True,,19871,"Steinbach (Schwäbisch Hall, Germany)","שטיינבאך (שווביש האל, גרמניה)",122.6,17176|19871
DE-01256,"Sulz, Germany",48.3537106,8.63441649999999,זולץ,,,,,,Kagan,3170,,,,Sulz,name_exact,coords,B_review,0.85,False,phonetic_mismatch,18574,Soultz-Haut-Rhin (France : Canton),סולץ-ריין-עילי (צרפת : קנטון),116.4,17188|18574
DE-01267,"Brück, Germany",52.2,12.7666671,בריק,,,,,,Kagan,1516,,,,Brück,name_exact,coords,B_review,0.85,True,,23979,Brück (Germany),ברוק (גרמניה),445.2,16381|23979|26260
DE-01271,"Wesel, Germany",51.6643079,6.6295679,וויזל,,,,,,Prenum - Zemirot Yisrael 1805,2906,,,,Wesel,name_exact,coords,B_review,0.85,True,,20447,Wesel (Germany),ווסל (גרמניה),1.0,20447|13194
DE-01271,"Wesel, Germany",51.6643079,6.6295679,וועזל,,,,,,Kagan,2906,,,,Wesel,name_exact,coords,B_review,0.85,True,,20447,Wesel (Germany),ווסל (גרמניה),1.0,13194|20447
DE-01271,"Wesel, Germany",51.6643079,6.6295679,וועזעל,,,,,,Kagan,2906,,,,Wesel,name_exact,coords,B_review,0.85,True,,20447,Wesel (Germany),ווסל (גרמניה),1.0,13194|20447
DE-01271,"Wesel, Germany",51.6643079,6.6295679,וועסל,,,,,,Kagan,2906,,,,Wesel,name_exact,coords,B_review,0.85,True,,20447,Wesel (Germany),ווסל (גרמניה),1.0,13194|20447
DE-01278,"Steppach b.Augsburg, Neusäß, Germany",48.3757907,10.8277859,שטעפיך,,,,,,Prenum 1693,8510,,,,Steppach b.Augsburg,name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,23160,"Steppach (Neusäss, Germany)","שטעפיך (נאוס, גרמניה)",0.2,23160
DE-01288,"Schleswig, Germany",54.5239312,9.563227,שלעזוויג,,,,,,Kagan,8588,,,,Schleswig,name_exact,coords,B_review,0.85,True,,19346,Schleswig (Germany and Denmark),שלזוויג (גרמניה ודנמרק),0.4,6188|19346
DE-01288,"Schleswig, Germany",54.5239312,9.563227,שלעסוויג,,,,,,Kagan,8588,,,,Schleswig,name_exact,coords,B_review,0.85,True,,19346,Schleswig (Germany and Denmark),שלזוויג (גרמניה ודנמרק),0.4,6188|19346
DE-01290,"Weil am Rhein, Germany",47.59343,7.61981,ווייל,,,,,,Kagan,2768,,,,Weil am Rhein,name_exact,coords,B_review,0.85,True,,13469,Weil am Rhein (Germany),ווייל אם ריין (גרמניה),0.7,7580|13469
DE-01297,"Wartenberg, Germany",48.404287,11.9875696999999,ווארטנבערג,,,,,,Kagan,2662,,,,Wartenberg,name_exact,coords,B_review,0.85,True,,22501,Stráž pod Ralskem (Czech Republic),סטרז'-פוד-רלסקם (צ'כיה),326.3,17047|22501
DE-01303,"Pfersee, Augsburg, Germany",48.3632202999999,10.8671218,פערשי,,,,,,Shvut Yaakov,6707,,,,Pfersee,name_exact,coords,B_review,0.85,True,,6025,"Pfersee (Augsburg, Germany)","פפרסה (אוגסבורג, גרמניה)",0.4,6025|6127
DE-01303,"Pfersee, Augsburg, Germany",48.3632202999999,10.8671218,פפערזע,,,,,,Kagan,6707,,,,Pfersee,name_exact,coords,B_review,0.85,True,,6025,"Pfersee (Augsburg, Germany)","פפרסה (אוגסבורג, גרמניה)",0.4,6025|6127
DE-01303,"Pfersee, Augsburg, Germany",48.3632202999999,10.8671218,פפערשויא,,,,,,Prenum 2317,6707,,,,Pfersee,name_exact,coords,B_review,0.85,True,,6025,"Pfersee (Augsburg, Germany)","פפרסה (אוגסבורג, גרמניה)",0.4,6025|6127
DE-01303,"Pfersee, Augsburg, Germany",48.3632202999999,10.8671218,פפערשי,,,,,,Prenum 1593,6707,,,,Pfersee,name_exact,coords,B_review,0.85,True,,6025,"Pfersee (Augsburg, Germany)","פפרסה (אוגסבורג, גרמניה)",0.4,6025|6127
DE-90006,Upper Rhine (region),49.2313352,8.38607489999999,גליל עליון,,Y,,,,15thCAshkenaz,,,Oberrhein,,Upper Rhine (region),name_exact,name_exact,B_review,0.95,False,phonetic_mismatch,21521,"Galilee, Upper (Israel)",גליל עליון (ישראל),2860.9,21521
DE-90007,Swabia,48.3814670999999,10.7008406,שוואבן,,Y,,,,15thCAshkenaz,,,,,Swabia,name_exact,coords,B_review,0.85,False,phonetic_mismatch,15479,Bayerisch-Schwaben (Germany : Regierungsbezirk),"שוואבן (בוואריה, גרמניה)",19.8,15479|2454
DE-90009,Westphalia,51.43323,7.66159,וועסטפאלן,,,,,,Prenum 2424,,,North Rhine-Westphalia,,Westphalia,name_exact,coords,B_review,0.85,True,,8339,Westphalia (Germany),וסטפליה (גרמניה),67.2,8339|18848
DZ-00000,Algeria,28.033886,1.659626,אלג'יר,,,,,,SvN,,,,,Algeria,name_exact,coords,B_review,0.85,True,,7903,Algeria,אלג'יריה,64.9,7621|15831|7903
DZ-00001,"Algiers, Algeria",36.753768,3.0587561,אל גזירה,,,,,,,412,4744,"Algiers [Eng], Alger [Fr], al-Jeza'ir [Ar], Algeri [Ital], Ledzayer [Berb]",-458371,Algiers,name_exact,coords,B_review,0.85,True,,7621,Algiers (Algeria),אלג'יר (אלג'יריה),2.5,7621|15831
DZ-00001,"Algiers, Algeria",36.753768,3.0587561,אלג'יר,,,,,,https://hebrewbooks.org/pdfpager.aspx?req=411&st=&pgnum=6,412,4744,"Algiers [Eng], Alger [Fr], al-Jeza'ir [Ar], Algeri [Ital], Ledzayer [Berb]",-458371,Algiers,name_exact,coords,B_review,0.85,True,,7621,Algiers (Algeria),אלג'יר (אלג'יריה),2.5,7621|15831
DZ-00001,"Algiers, Algeria",36.753768,3.0587561,אלגזירה,,YES,,,,Rivash,412,4744,"Algiers [Eng], Alger [Fr], al-Jeza'ir [Ar], Algeri [Ital], Ledzayer [Berb]",-458371,Algiers,name_exact,coords,B_review,0.85,True,,7621,Algiers (Algeria),אלג'יר (אלג'יריה),2.5,7621|15831
DZ-00001,"Algiers, Algeria",36.753768,3.0587561,אלגיר,,,,,,Kagan,412,4744,"Algiers [Eng], Alger [Fr], al-Jeza'ir [Ar], Algeri [Ital], Ledzayer [Berb]",-458371,Algiers,name_exact,coords,B_review,0.85,True,,7621,Algiers (Algeria),אלג'יר (אלג'יריה),2.5,7621|15831
