kima_id	kima_rom	variant	source	fischer_uid	method	orig_status	dist_km	sourcing
23622	Somcuta Mare (Romania)	שאמקאהט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Kagan
23622	Somcuta Mare (Romania)	שאמקאט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Dor4
23622	Somcuta Mare (Romania)	שאמקעט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Kagan
23622	Somcuta Mare (Romania)	שאנקוט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Kagan
23622	Somcuta Mare (Romania)	שאנקוט מאארא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Kagan
23622	Somcuta Mare (Romania)	שומקוט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Kagan
23622	Somcuta Mare (Romania)	שימקוט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00062	exact_geoverified	name_exact	1.4	Kagan
10866	Suceava (Romania)	סוטשאווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00063	exact_geoverified	name_exact	1.9	Kagan
10866	Suceava (Romania)	סויטשאווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00063	exact_geoverified	name_exact	1.9	Kagan
10866	Suceava (Romania)	שאט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00063	exact_geoverified	name_exact	1.9	MASZ/KS/RAE/RMS
10866	Suceava (Romania)	שאטן	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00063	exact_geoverified	name_exact	1.9	"SHU""M"
10866	Suceava (Romania)	שאטץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00063	exact_geoverified	name_exact	1.9	
10866	Suceava (Romania)	שאץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00063	exact_geoverified	name_exact	1.9	
15128	Turda (Romania)	א טורדא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00066	exact_geoverified	name_exact	413.9	Added to Kagan
15128	Turda (Romania)	טארדע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00066	exact_geoverified	name_exact	413.9	LM/SS
15128	Turda (Romania)	טורדא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00066	exact_geoverified	name_exact	413.9	Kagan
15128	Turda (Romania)	טורדע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00066	exact_geoverified	name_exact	413.9	Kagan
1717	Valea lui Mihai (Romania)	מ' פאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	LM/SS
1717	Valea lui Mihai (Romania)	מיהאייפאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	Kagan
1717	Valea lui Mihai (Romania)	מיהאליפאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	JGen
1717	Valea lui Mihai (Romania)	מיהאליפאליא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	RSK
1717	Valea lui Mihai (Romania)	מיהאלפאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	LM/SS
1717	Valea lui Mihai (Romania)	מיהאלפאלווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	Hungarian Yeshivot
1717	Valea lui Mihai (Romania)	מיהאלפאלוע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	Prenum 670
1717	Valea lui Mihai (Romania)	מיהאפאלי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	
1717	Valea lui Mihai (Romania)	מיהייפאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	JGen
1717	Valea lui Mihai (Romania)	מיהייפאלע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	Prenum 1027
1717	Valea lui Mihai (Romania)	ערמיהאליפאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00067	coord_rearbitrated	fuzzy	0.4	LM/SS
17537	Vișeu de Sus (Romania)	א' ווישא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Kagan
17537	Vișeu de Sus (Romania)	אבער ווישווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	אבער ווישווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	אבער ווישיווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Prenum 946
17537	Vișeu de Sus (Romania)	אבערווישווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	HareiBesamim
17537	Vișeu de Sus (Romania)	אבערווישווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	אברווישא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	אברווישווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Shoel UMeshiv
17537	Vișeu de Sus (Romania)	אובער ווישא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Prenum 104
17537	Vișeu de Sus (Romania)	אובער-ווישא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Katzav4
17537	Vișeu de Sus (Romania)	אובערווישאווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Added to Kagan
17537	Vișeu de Sus (Romania)	אובר ווישע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	RSK
17537	Vișeu de Sus (Romania)	אוברווישא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	HareiBesamim
17537	Vișeu de Sus (Romania)	אויבער ווישווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	אויבער-ווישווה	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	JGen
17537	Vișeu de Sus (Romania)	אויברווישע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	אייבערווישעווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Kagan
17537	Vișeu de Sus (Romania)	דיווישאוועץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Kagan
17537	Vișeu de Sus (Romania)	דיווישיוועץ	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Kagan
17537	Vișeu de Sus (Romania)	ווישא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	
17537	Vișeu de Sus (Romania)	ווישאווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	LM/SS
17537	Vișeu de Sus (Romania)	ווישעווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	https://www.hebrewbooks.org/pdfpager.aspx?req=1112&st=&pgnum=1&hilite=
17537	Vișeu de Sus (Romania)	ווישעווע	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	https://hebrewbooks.org/pdfpager.aspx?req=35854&st=&pgnum=162
17537	Vișeu de Sus (Romania)	פעלשעוויששא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00069	exact_geoverified	name_exact	1.1	Kagan
20494	Halmeu (Romania)	האלמין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00070	exact_geoverified	name_exact	0.6	
20494	Halmeu (Romania)	העלמין	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00070	exact_geoverified	name_exact	0.6	Kagan
87529	Ocna Mureș (Romania)	וואכש אויוואר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	Added to Kagan
87529	Ocna Mureș (Romania)	מ' אויוואר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	Dor4
87529	Ocna Mureș (Romania)	מ' אויוור	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	Dor4
87529	Ocna Mureș (Romania)	מאראש - אויוואר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	LM/SS
87529	Ocna Mureș (Romania)	מאראש אויוואר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	Dor4
87529	Ocna Mureș (Romania)	מאראשאויוואר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	Kagan
87529	Ocna Mureș (Romania)	מארוש אויוואר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	
87529	Ocna Mureș (Romania)	מארש איוואהר	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00071	coord_rearbitrated	fuzzy	1.1	Added to Kagan
87074	Berbești (Romania)	ארטפאלווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00072	coord_rearbitrated	fuzzy	315.6	Kagan
87074	Berbești (Romania)	בארבעשט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00072	coord_rearbitrated	fuzzy	315.6	JGen
87074	Berbești (Romania)	בארטפוילווא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00072	coord_rearbitrated	fuzzy	315.6	Added to Kagan
87074	Berbești (Romania)	בערבעשט	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00072	coord_rearbitrated	fuzzy	315.6	Kagan
18100	Simleul-Silvaniei (Romania)	ס' שאמלוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Kagan
18100	Simleul-Silvaniei (Romania)	ס' שאמלי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Kagan
18100	Simleul-Silvaniei (Romania)	ס' שימלו	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Hungarian Yeshivot
18100	Simleul-Silvaniei (Romania)	ס' שימלויא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Kagan
18100	Simleul-Silvaniei (Romania)	סי' שאמלוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	LM/SS
18100	Simleul-Silvaniei (Romania)	שאמלא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Kagan
18100	Simleul-Silvaniei (Romania)	שאמלוא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Hungarian Yeshivot
18100	Simleul-Silvaniei (Romania)	שאמליא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Kagan
18100	Simleul-Silvaniei (Romania)	שימלא	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	Kagan
18100	Simleul-Silvaniei (Romania)	שימלאוי	Fischer gazetteer (Expanded-Gaz-TENTATIVE)	RO-00075	exact_geoverified	name_exact	0.5	LM/SS
