kima_id	kima_rom	variant	variant_norm	n_datasets	datasets	sources	provenance
10341	Frankfurt an der Oder (Germany)	פראנקפורט אם אדר	פראנקפורטאםאדר	1	Fischer	Fischer:DE-00023	coord_rearbitrated
10341	Frankfurt an der Oder (Germany)	פראנקפורט אן דער אדער	פראנקפורטאןדעראדער	1	Fischer	Fischer:DE-00023	coord_rearbitrated
10346	Corsicana (Tex.)	קארסיקאנע	קארסיקאנע	1	Fischer	Fischer:US-00313	exact_geoverified
10355	Jedwabne (Poland)	יעדוואבנא	יעדוואבנא	1	Fischer	Fischer:PL-00182	exact_geoverified
10355	Jedwabne (Poland)	יעדוואווניע	יעדוואווניע	1	Fischer	Fischer:PL-00182	exact_geoverified
10355	Jedwabne (Poland)	יעוואבנע	יעוואבנע	1	Fischer	Fischer:PL-00182	exact_geoverified
10355	Jedwabne (Poland)	יענדזאווא	יענדזאווא	1	Fischer	Fischer:PL-00182	exact_geoverified
10399	Gunzenhausen (Germany)	גונציהויזן	גונציהויזן	1	Fischer	Fischer:DE-00298	exact_geoverified
10399	Gunzenhausen (Germany)	גונצינהויזן	גונצינהויזן	1	Fischer	Fischer:DE-00298	exact_geoverified
10399	Gunzenhausen (Germany)	גונצנהויזן	גונצנהויזן	1	Fischer	Fischer:DE-00298	exact_geoverified
10399	Gunzenhausen (Germany)	גונצענ הויסען	גונצענהויסען	1	Fischer	Fischer:DE-00298	exact_geoverified
10399	Gunzenhausen (Germany)	גונצענהויזען	גונצענהויזען	1	Fischer	Fischer:DE-00298	exact_geoverified
10399	Gunzenhausen (Germany)	גינצענהויזען	גינצענהויזען	1	Fischer	Fischer:DE-00298	exact_geoverified
104	Slutsk (Belarus)	סלוטצק	סלוטצק	1	Fischer	Fischer:BY-00021	exact_geoverified
104	Slutsk (Belarus)	סליצק	סליצק	1	Fischer	Fischer:BY-00021	exact_geoverified
10414	Sunderland (Tyne and Wear, England)	סאנדערלענד	סאנדערלענד	1	Fischer	Fischer:GB-00027	exact_geoverified
10414	Sunderland (Tyne and Wear, England)	סונדלאנד	סונדלאנד	1	Fischer	Fischer:GB-00027	exact_geoverified
10414	Sunderland (Tyne and Wear, England)	סונדערלאנד	סונדערלאנד	1	Fischer	Fischer:GB-00027	exact_geoverified
10420	Idar-Oberstein (Germany)	אבערשטיין	אבערשטיין	1	Fischer	Fischer:DE-01266	exact_geoverified
10423	Poughkeepsie (N.Y.)	פאגיפסי	פאגיפסי	1	Fischer	Fischer:US-00110	exact_geoverified
10423	Poughkeepsie (N.Y.)	פאווגיפסי	פאווגיפסי	1	Fischer	Fischer:US-00110	exact_geoverified
10423	Poughkeepsie (N.Y.)	פאקיפסי	פאקיפסי	1	Fischer	Fischer:US-00110	exact_geoverified
10428	Bad Kissingen (Germany)	קיזזינגען	קיזזינגען	1	Fischer	Fischer:DE-00013	exact_geoverified
10428	Bad Kissingen (Germany)	קיסינגן	קיסינגן	1	Fischer	Fischer:DE-00013	exact_geoverified
10428	Bad Kissingen (Germany)	קיססינגען	קיססינגען	1	Fischer	Fischer:DE-00013	exact_geoverified
10438	Biebrich (Wiesbaden, Germany)	ביברין	ביברין	1	Fischer	Fischer:DE-00616	exact_geoverified
10442	Rietavas (Lithuania)	ויטעווע	ויטעווע	1	Fischer	Fischer:LT-00047	exact_geoverified
10442	Rietavas (Lithuania)	ריטעווא	ריטעווא	1	Fischer	Fischer:LT-00047	exact_geoverified
10442	Rietavas (Lithuania)	ריטעווע	ריטעווע	1	Fischer	Fischer:LT-00047	exact_geoverified
10442	Rietavas (Lithuania)	רימאווע	רימאווע	1	Fischer	Fischer:LT-00047	exact_geoverified
10456	Blackpool (England)	בעקפול	בעקפול	1	Fischer	Fischer:GB-00040	exact_geoverified
10484	Karlin (Belarus)	קארלין-פינסק	קארליןפינסק	1	Fischer	Fischer:BY-00014	exact_geoverified
10484	Karlin (Belarus)	קארלן	קארלן	1	Fischer	Fischer:BY-00014	exact_geoverified
10485	Heidelberg (Germany)	היידלבורג	היידלבורג	1	Fischer	Fischer:DE-00198	exact_geoverified
10485	Heidelberg (Germany)	היידלבערג	היידלבערג	1	Fischer	Fischer:DE-00198	exact_geoverified
10485	Heidelberg (Germany)	היידעלבורג	היידעלבורג	1	Fischer	Fischer:DE-00198	exact_geoverified
10485	Heidelberg (Germany)	היידעלבערג	היידעלבערג	1	Fischer	Fischer:DE-00198	exact_geoverified
105	Smorgon (Belarus)	סמורגון	סמורגון	1	Fischer	Fischer:BY-00065	exact_geoverified
105	Smorgon (Belarus)	שמארגאן	שמארגאן	1	Fischer	Fischer:BY-00065	exact_geoverified
10512	Liège (Belgium : Province)	ליטיך	ליטיך	1	Fischer	Fischer:BE-00018	exact_geoverified
10515	Manchester (N.H.)	מאנטשעסטער	מאנטשעסטער	1	Fischer	Fischer:US-00336	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פאזן	פאזן	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פאזען	פאזען	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פוזן	פוזן	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פוזנא	פוזנא	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פויזן	פויזן	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פויזנא	פויזנא	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פויזני	פויזני	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פויזנן	פויזנן	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פויזען	פויזען	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פזנן	פזנן	1	Fischer	Fischer:PL-00005	exact_geoverified
10521	Poznań (Poland : Voivodeship)	פיזנא	פיזנא	1	Fischer	Fischer:PL-00005	exact_geoverified
10525	Štúrovo (Slovakia)	שארקאן	שארקאן	1	Fischer	Fischer:SK-00452	coord_rearbitrated
10531	Weimar (Thuringia, Germany)	וויימאר	וויימאר	1	Fischer	Fischer:DE-00467	exact_geoverified
10531	Weimar (Thuringia, Germany)	וויימר	וויימר	1	Fischer	Fischer:DE-00467	exact_geoverified
10532	Iōannina (Greece)	יאנינא	יאנינא	1	Fischer	Fischer:GR-00016	exact_geoverified
10532	Iōannina (Greece)	יאנינה	יאנינה	1	Fischer	Fischer:GR-00016	exact_geoverified
10546	Bydgoszcz (Poland)	בידגאשטש	בידגאשטש	1	Zylbercweig	Zylbercweig:Q41252	3-facs_399_tr_1755856127
10553	Ettlingen (Germany)	אוטולינגו	אוטולינגו	1	Fischer	Fischer:DE-00124	exact_geoverified
10553	Ettlingen (Germany)	אוטליינגו	אוטליינגו	1	Fischer	Fischer:DE-00124	exact_geoverified
10553	Ettlingen (Germany)	אוטלינגו	אוטלינגו	1	Fischer	Fischer:DE-00124	exact_geoverified
10558	Topol̕čany (Slovakia)	גראס טאפאלשאן	גראסטאפאלשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	"ט""ש"	טש	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפאלטשון	טאפאלטשון	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפאלטשען	טאפאלטשען	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפאלשאהן	טאפאלשאהן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפאלשאן	טאפאלשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפאלשאני	טאפאלשאני	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפולטשאן	טאפולטשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפילשאהן	טאפילשאהן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלטשוין	טאפלטשוין	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלטשון	טאפלטשון	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלטשין	טאפלטשין	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפליטשאהן	טאפליטשאהן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפליטשאן	טאפליטשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלישאהן	טאפלישאהן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלישאן	טאפלישאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלצשאן	טאפלצשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלשאן	טאפלשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפלשון	טאפלשון	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טאפעל טשאן	טאפעלטשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טופאלשון	טופאלשון	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	טופולצ'אני	טופולצאני	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	נאדיטא פאלטשאני	נאדיטאפאלטשאני	1	Fischer	Fischer:SK-00058	exact_geoverified
10558	Topol̕čany (Slovakia)	ש' טאפאלטשאן	שטאפאלטשאן	1	Fischer	Fischer:SK-00058	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	מישקאטץ	מישקאטץ	1	Fischer	Fischer:HU-00043	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	מישקאלטץ	מישקאלטץ	1	Fischer	Fischer:HU-00043	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	מישקאליטץ	מישקאליטץ	1	Fischer	Fischer:HU-00043	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	מישקאליץ	מישקאליץ	1	Fischer	Fischer:HU-00043	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	מישקאץ	מישקאץ	1	Fischer	Fischer:HU-00043	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	ד'דיאר	דדיאר	1	Fischer	Fischer:HU-00173	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	דיאוישדיאו	דיאוישדיאו	1	Fischer	Fischer:HU-00173	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	דיאר	דיאר	1	Fischer	Fischer:HU-00173	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	דיאש דיאר	דיאשדיאר	1	Fischer	Fischer:HU-00173	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	דיאשגיער	דיאשגיער	1	Fischer	Fischer:HU-00173	exact_geoverified
10567	Diósgyőr (Miskolc, Hungary)	דיאשדיער	דיאשדיער	1	Fischer	Fischer:HU-00173	exact_geoverified
10569	Ensisheim (France)	"אינזי""ג שהיי""ם"	אינזיגשהיים	1	Fischer	Fischer:DE-01327	exact_geoverified
10569	Ensisheim (France)	אנזישהיים	אנזישהיים	1	Fischer	Fischer:DE-01327	exact_geoverified
10569	Ensisheim (France)	אנזשהיים	אנזשהיים	1	Fischer	Fischer:DE-01327	exact_geoverified
10575	Szerencs (Hungary)	סערינט	סערינט	1	Fischer	Fischer:HU-00105	exact_geoverified
10575	Szerencs (Hungary)	סערענטש	סערענטש	1	Fischer	Fischer:HU-00105	exact_geoverified
10575	Szerencs (Hungary)	סערענעש	סערענעש	1	Fischer	Fischer:HU-00105	exact_geoverified
10575	Szerencs (Hungary)	סערענש	סערענש	1	Fischer	Fischer:HU-00105	exact_geoverified
106	Sanok (Poland)	סאנאק	סאנאק	1	Fischer	Fischer:PL-00130	coord_rearbitrated
10603	Naraïv (Ukraine)	נאהריב	נאהריב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נאהריוב	נאהריוב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נאהרייב	נאהרייב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נאראיוב	נאראיוב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נאראייאוו	נאראייאוו	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נאריוב	נאריוב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נארייאב	נארייאב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נארייב	נארייב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נארייעוו	נארייעוו	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	נהראיוב	נהראיוב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	ניראיוב	ניראיוב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	ניראייב	ניראייב	1	Fischer	Fischer:UA-00121	exact_geoverified
10603	Naraïv (Ukraine)	ניראיף	ניראיף	1	Fischer	Fischer:UA-00121	exact_geoverified
10609	Uden (Netherlands)	אידין	אידין	1	Fischer	Fischer:NL-00117	exact_geoverified
10623	Kostroma (Kostromskai︠a︡ oblastʹ, Russia)	קאסטראמע	קאסטראמע	1	Fischer	Fischer:RU-00068	exact_geoverified
10626	New Brunswick	נוי בראנזוויק	נויבראנזוויק	1	Fischer	Fischer:CA-00025	exact_geoverified
10633	Middelburg (Netherlands)	מיטל בורג	מיטלבורג	1	Fischer	Fischer:NL-00091	exact_geoverified
10633	Middelburg (Netherlands)	מידעלבורג	מידעלבורג	1	Fischer	Fischer:NL-00149	exact_geoverified
10633	Middelburg (Netherlands)	מידעלבורג אין זעעלאנד	מידעלבורגאיןזעעלאנד	1	Fischer	Fischer:NL-00149	exact_geoverified
10664	Lerida (Spain)	לאירדה	לאירדה	1	Fischer	Fischer:ES-00062	exact_geoverified
10664	Lerida (Spain)	לירדה	לירדה	1	Fischer	Fischer:ES-00062	exact_geoverified
10693	Montalbán (Spain)	מונטלבאן	מונטלבאן	1	Fischer	Fischer:ES-00034	exact_geoverified
10723	Shumen (Bulgaria)	שומנא	שומנא	1	Fischer	Fischer:BG-00016	exact_geoverified
10740	Kazanʹ (Russia)	רוסלאַנד	רוסלאנד	1	Zylbercweig	Zylbercweig:Q159	4-facs_386_tr_1755029936|1-facs_79_tr_1740520948|3-facs_280_tr_1755674193|5-facs_173_tr_1736588922|5-facs_247_tr_1739222208|5-facs_279_tr_1739222367|5-facs_344_r
10750	Portland (Me.)	פארטלאנד	פארטלאנד	1	Fischer	Fischer:US-00168	exact_geoverified
10762	Feuchtwangen (Germany)	פאיכטוואנג	פאיכטוואנג	1	Fischer	Fischer:DE-00464	exact_geoverified
10762	Feuchtwangen (Germany)	פאיכטוואנגען	פאיכטוואנגען	1	Fischer	Fischer:DE-00464	exact_geoverified
10762	Feuchtwangen (Germany)	פייכטוואנגגען	פייכטוואנגגען	1	Fischer	Fischer:DE-00464	exact_geoverified
10762	Feuchtwangen (Germany)	פייכטוואנגן	פייכטוואנגן	1	Fischer	Fischer:DE-00464	exact_geoverified
10762	Feuchtwangen (Germany)	פייכטוואנגען	פייכטוואנגען	1	Fischer	Fischer:DE-00464	exact_geoverified
10765	Zaporiz︠h︡z︠h︡i︠a︡ (Ukraine)	אַלעקסאַנדראָווסק	אלעקסאנדראווסק	1	Zylbercweig	Zylbercweig:Q157835	3-facs_125_tr_1754820306
10768	Zaporizʹka oblastʹ (Ukraine)	אלכסנדרובסק	אלכסנדרובסק	1	Fischer	Fischer:UA-00690	exact_geoverified
10768	Zaporizʹka oblastʹ (Ukraine)	אלעקסאנדראווסק	אלעקסאנדראווסק	1	Fischer	Fischer:UA-00690	exact_geoverified
10768	Zaporizʹka oblastʹ (Ukraine)	אלעקסאנטראווסקע	אלעקסאנטראווסקע	1	Fischer	Fischer:UA-00690	exact_geoverified
10768	Zaporizʹka oblastʹ (Ukraine)	זאפאראזשיע	זאפאראזשיע	1	Fischer	Fischer:UA-00690	exact_geoverified
10768	Zaporizʹka oblastʹ (Ukraine)	זפוריז'יה	זפוריזיה	1	Fischer	Fischer:UA-00690	exact_geoverified
10779	Szombathely (Hungary)	סאמבאטהעל	סאמבאטהעל	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	סאמבאטהעלי	סאמבאטהעלי	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	"שט""מ"	שטמ	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטאנעמאנגער	שטאנעמאנגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטייןאםאנגער	שטייןאםאנגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטיינאמאנגער	שטיינאמאנגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטיינאמאנגר	שטיינאמאנגר	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטיינמאנגער	שטיינמאנגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטיינעמאנגער	שטיינעמאנגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטיינענמאנגער	שטיינענמאנגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10779	Szombathely (Hungary)	שטענגער	שטענגער	1	Fischer	Fischer:HU-00091	exact_geoverified
10787	Bronx (New York, N.Y.)	בראנקס	בראנקס	1	Fischer	Fischer:US-00031	exact_geoverified
10796	Nevelʹ (Russia)	נעוול	נעוול	1	Fischer	Fischer:RU-00025	exact_geoverified
10796	Nevelʹ (Russia)	נעויל	נעויל	1	Fischer	Fischer:RU-00025	exact_geoverified
10814	Evansville (Ind.)	עווענסוויל	עווענסוויל	1	Fischer	Fischer:US-00330	exact_geoverified
10820	Verkhnʹodniprovsʹk (Ukraine)	ווערכנאָדניעפּראָווסק	ווערכנאדניעפראווסק	1	Zylbercweig	Zylbercweig:Q639428	3-facs_37_tr_1752653028
10820	Verkhnʹodniprovsʹk (Ukraine)	ווערחנאפראווסק	ווערחנאפראווסק	1	Fischer	Fischer:UA-00385	coord_rearbitrated
10820	Verkhnʹodniprovsʹk (Ukraine)	ווערכנא דנעפראווסק	ווערכנאדנעפראווסק	1	Fischer	Fischer:UA-00385	coord_rearbitrated
10820	Verkhnʹodniprovsʹk (Ukraine)	ווערכנאפראווסק	ווערכנאפראווסק	1	Fischer	Fischer:UA-00385	coord_rearbitrated
10826	Corsica (France)	כורס	כורס	1	Fischer	Fischer:FR-00044	coord_rearbitrated
10829	Michelstadt (Germany)	מיכלשטאט	מיכלשטאט	1	Fischer	Fischer:DE-00041	exact_geoverified
10829	Michelstadt (Germany)	מיכעלשטאדט	מיכעלשטאדט	1	Fischer	Fischer:DE-00041	exact_geoverified
10833	Skierniewice (Poland)	סקיערניוויץ	סקיערניוויץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקיערנעוויץ	סקיערנעוויץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקערנאוועץ	סקערנאוועץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקערנויץ	סקערנויץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקערניוויץ	סקערניוויץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקערניעוויץ	סקערניעוויץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקערנעוויטץ	סקערנעוויטץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10833	Skierniewice (Poland)	סקערנעוויץ	סקערנעוויץ	1	Fischer	Fischer:PL-00314	exact_geoverified
10837	Coventry (England)	קאווענטרי	קאווענטרי	1	Fischer	Fischer:GB-00063	exact_geoverified
10838	Serrai (Greece)	שיריש	שיריש	1	Fischer	Fischer:GR-00035	exact_geoverified
10845	Brynmawr (Wales)	ברימאר	ברימאר	1	Fischer	Fischer:GB-00036	exact_geoverified
10845	Brynmawr (Wales)	ברינמאור	ברינמאור	1	Fischer	Fischer:GB-00036	exact_geoverified
10861	Nantyglo and Blaina (Wales)	בליינא	בליינא	1	Fischer	Fischer:GB-00065	exact_geoverified
10861	Nantyglo and Blaina (Wales)	נאנטיגלאה	נאנטיגלאה	1	Fischer	Fischer:GB-00067	exact_geoverified
10866	Suceava (Romania)	סוטשאווא	סוטשאווא	1	Fischer	Fischer:RO-00063	exact_geoverified
10866	Suceava (Romania)	סויטשאווע	סויטשאווע	1	Fischer	Fischer:RO-00063	exact_geoverified
10866	Suceava (Romania)	שאט	שאט	1	Fischer	Fischer:RO-00063	exact_geoverified
10866	Suceava (Romania)	שאטן	שאטן	1	Fischer	Fischer:RO-00063	exact_geoverified
10866	Suceava (Romania)	שאטץ	שאטץ	1	Fischer	Fischer:RO-00063	exact_geoverified
10866	Suceava (Romania)	שאץ	שאץ	1	Fischer	Fischer:RO-00063	exact_geoverified
10878	Pontypridd (Wales)	פאנטיפריד	פאנטיפריד	1	Fischer	Fischer:GB-00047	exact_geoverified
10878	Pontypridd (Wales)	פאנטיפרידד	פאנטיפרידד	1	Fischer	Fischer:GB-00047	exact_geoverified
